codigo_provincia,provincia,anio,variable,valor
05,Ávila,2015,alquiler_mensual_eur_m2_mediana_vivienda_colectiva,4.28571428571429
05,Ávila,2015,alquiler_mensual_eur_m2_mediana_vivienda_unifamiliar,3.1090268695857
05,Ávila,2015,alquiler_mensual_eur_m2_p25_vivienda_colectiva,3.03738317757009
05,Ávila,2015,alquiler_mensual_eur_m2_p25_vivienda_unifamiliar,1.92307692307692
05,Ávila,2015,alquiler_mensual_eur_m2_p75_vivienda_colectiva,6.81818181818182
05,Ávila,2015,alquiler_mensual_eur_m2_p75_vivienda_unifamiliar,4.936830402264
05,Ávila,2015,alquiler_mensual_total_eur_mediana_vivienda_colectiva,350.0
05,Ávila,2015,alquiler_mensual_total_eur_mediana_vivienda_unifamiliar,347.916666666667
05,Ávila,2015,alquiler_mensual_total_eur_p25_vivienda_colectiva,250.0
05,Ávila,2015,alquiler_mensual_total_eur_p25_vivienda_unifamiliar,215.416666666667
05,Ávila,2015,alquiler_mensual_total_eur_p75_vivienda_colectiva,550.0
05,Ávila,2015,alquiler_mensual_total_eur_p75_vivienda_unifamiliar,569.041666666667
05,Ávila,2015,observaciones_alquiler_vivienda_colectiva,2808.0
05,Ávila,2015,observaciones_alquiler_vivienda_unifamiliar,685.0
05,Ávila,2015,superficie_m2_mediana_vivienda_colectiva,87.0
05,Ávila,2015,superficie_m2_mediana_vivienda_unifamiliar,157.0
05,Ávila,2015,superficie_m2_p25_vivienda_colectiva,70.0
05,Ávila,2015,superficie_m2_p25_vivienda_unifamiliar,113.25
05,Ávila,2015,superficie_m2_p75_vivienda_colectiva,102.0
05,Ávila,2015,superficie_m2_p75_vivienda_unifamiliar,207.0
05,Ávila,2016,alquiler_mensual_eur_m2_mediana_vivienda_colectiva,4.6
05,Ávila,2016,alquiler_mensual_eur_m2_mediana_vivienda_unifamiliar,3.40909090909091
05,Ávila,2016,alquiler_mensual_eur_m2_p25_vivienda_colectiva,3.23076923076923
05,Ávila,2016,alquiler_mensual_eur_m2_p25_vivienda_unifamiliar,2.03951367781155
05,Ávila,2016,alquiler_mensual_eur_m2_p75_vivienda_colectiva,7.2289156626506
05,Ávila,2016,alquiler_mensual_eur_m2_p75_vivienda_unifamiliar,5.15630196208846
05,Ávila,2016,alquiler_mensual_total_eur_mediana_vivienda_colectiva,360.0
05,Ávila,2016,alquiler_mensual_total_eur_mediana_vivienda_unifamiliar,370.0
05,Ávila,2016,alquiler_mensual_total_eur_p25_vivienda_colectiva,260.0
05,Ávila,2016,alquiler_mensual_total_eur_p25_vivienda_unifamiliar,247.581666666667
05,Ávila,2016,alquiler_mensual_total_eur_p75_vivienda_colectiva,600.0
05,Ávila,2016,alquiler_mensual_total_eur_p75_vivienda_unifamiliar,600.0
05,Ávila,2016,observaciones_alquiler_vivienda_colectiva,2996.0
05,Ávila,2016,observaciones_alquiler_vivienda_unifamiliar,783.0
05,Ávila,2016,superficie_m2_mediana_vivienda_colectiva,87.0
05,Ávila,2016,superficie_m2_mediana_vivienda_unifamiliar,160.0
05,Ávila,2016,superficie_m2_p25_vivienda_colectiva,70.0
05,Ávila,2016,superficie_m2_p25_vivienda_unifamiliar,113.75
05,Ávila,2016,superficie_m2_p75_vivienda_colectiva,102.0
05,Ávila,2016,superficie_m2_p75_vivienda_unifamiliar,216.5
05,Ávila,2017,alquiler_mensual_eur_m2_mediana_vivienda_colectiva,4.54545454545455
05,Ávila,2017,alquiler_mensual_eur_m2_mediana_vivienda_unifamiliar,3.34936487481591
05,Ávila,2017,alquiler_mensual_eur_m2_p25_vivienda_colectiva,3.2967032967033
