provincia,anio,variable,valor
Jaén,2022,renta_mediana_por_unidad_consumo_eur,14350
Jaén,2022,renta_neta_media_por_hogar_eur,27429
Jaén,2022,renta_neta_media_por_persona_eur,11074
Jaén,2023,renta_bruta_media_por_hogar_eur,33920
Jaén,2023,renta_bruta_media_por_persona_eur,13800
Jaén,2023,renta_media_por_unidad_consumo_eur,17412
Jaén,2023,renta_mediana_por_unidad_consumo_eur,15050
Jaén,2023,renta_neta_media_por_hogar_eur,29119
Jaén,2023,renta_neta_media_por_persona_eur,11847
León,2015,renta_bruta_media_por_hogar_eur,30549
León,2015,renta_bruta_media_por_persona_eur,13016
León,2015,renta_media_por_unidad_consumo_eur,16184
León,2015,renta_mediana_por_unidad_consumo_eur,14350
León,2015,renta_neta_media_por_hogar_eur,26141
León,2015,renta_neta_media_por_persona_eur,11138
León,2016,renta_bruta_media_por_hogar_eur,31061
León,2016,renta_bruta_media_por_persona_eur,13272
León,2016,renta_media_por_unidad_consumo_eur,16500
León,2016,renta_mediana_por_unidad_consumo_eur,14350
León,2016,renta_neta_media_por_hogar_eur,26563
León,2016,renta_neta_media_por_persona_eur,11350
León,2017,renta_bruta_media_por_hogar_eur,31629
León,2017,renta_bruta_media_por_persona_eur,13690
León,2017,renta_media_por_unidad_consumo_eur,16946
León,2017,renta_mediana_por_unidad_consumo_eur,15050
León,2017,renta_neta_media_por_hogar_eur,27038
León,2017,renta_neta_media_por_persona_eur,11702
León,2018,renta_bruta_media_por_hogar_eur,32833
León,2018,renta_bruta_media_por_persona_eur,14328
León,2018,renta_media_por_unidad_consumo_eur,17665
León,2018,renta_mediana_por_unidad_consumo_eur,15750
León,2018,renta_neta_media_por_hogar_eur,28009
León,2018,renta_neta_media_por_persona_eur,12222
León,2019,renta_bruta_media_por_hogar_eur,34074
León,2019,renta_bruta_media_por_persona_eur,14956
León,2019,renta_media_por_unidad_consumo_eur,18361
León,2019,renta_mediana_por_unidad_consumo_eur,16450
León,2019,renta_neta_media_por_hogar_eur,29060
León,2019,renta_neta_media_por_persona_eur,12755
León,2020,renta_bruta_media_por_hogar_eur,34317
León,2020,renta_bruta_media_por_persona_eur,15183
León,2020,renta_media_por_unidad_consumo_eur,18553
León,2020,renta_mediana_por_unidad_consumo_eur,16450
León,2020,renta_neta_media_por_hogar_eur,29196
León,2020,renta_neta_media_por_persona_eur,12917
León,2021,renta_bruta_media_por_hogar_eur,35524
León,2021,renta_bruta_media_por_persona_eur,15855
León,2021,renta_media_por_unidad_consumo_eur,19222
León,2021,renta_mediana_por_unidad_consumo_eur,17150
León,2021,renta_neta_media_por_hogar_eur,30024
León,2021,renta_neta_media_por_persona_eur,13400
León,2022,renta_bruta_media_por_hogar_eur,37429
León,2022,renta_bruta_media_por_persona_eur,16864
León,2022,renta_media_por_unidad_consumo_eur,20239
León,2022,renta_mediana_por_unidad_consumo_eur,18550
León,2022,renta_neta_media_por_hogar_eur,31392
León,2022,renta_neta_media_por_persona_eur,14144
León,2023,renta_bruta_media_por_hogar_eur,39999
León,2023,renta_bruta_media_por_persona_eur,18108
León,2023,renta_media_por_unidad_consumo_eur,21417
León,2023,renta_mediana_por_unidad_consumo_eur,19250
León,2023,renta_neta_media_por_hogar_eur,33378
León,2023,renta_neta_media_por_persona_eur,15110
Lleida,2015,renta_bruta_media_por_hogar_eur,33463
Lleida,2015,renta_bruta_media_por_persona_eur,12950
Lleida,2015,renta_media_por_unidad_consumo_eur,16412
Lleida,2015,renta_mediana_por_unidad_consumo_eur,14350
Lleida,2015,renta_neta_media_por_hogar_eur,28202
Lleida,2015,renta_neta_media_por_persona_eur,10914
Lleida,2016,renta_bruta_media_por_hogar_eur,34441
Lleida,2016,renta_bruta_media_por_persona_eur,13330
Lleida,2016,renta_media_por_unidad_consumo_eur,16831
Lleida,2016,renta_mediana_por_unidad_consumo_eur,14350
Lleida,2016,renta_neta_media_por_hogar_eur,28957
Lleida,2016,renta_neta_media_por_persona_eur,11208
Lleida,2017,renta_bruta_media_por_hogar_eur,35760
Lleida,2017,renta_bruta_media_por_persona_eur,13923
Lleida,2017,renta_media_por_unidad_consumo_eur,17495
Lleida,2017,renta_mediana_por_unidad_consumo_eur,15050
Lleida,2017,renta_neta_media_por_hogar_eur,29856
Lleida,2017,renta_neta_media_por_persona_eur,11624
Lleida,2018,renta_bruta_media_por_hogar_eur,37767
Lleida,2018,renta_bruta_media_por_persona_eur,14548
Lleida,2018,renta_media_por_unidad_consumo_eur,18266
Lleida,2018,renta_mediana_por_unidad_consumo_eur,15750
Lleida,2018,renta_neta_media_por_hogar_eur,31474
Lleida,2018,renta_neta_media_por_persona_eur,12124
Lleida,2019,renta_bruta_media_por_hogar_eur,39359
Lleida,2019,renta_bruta_media_por_persona_eur,15144
Lleida,2019,renta_media_por_unidad_consumo_eur,18994
Lleida,2019,renta_mediana_por_unidad_consumo_eur,16450
Lleida,2019,renta_neta_media_por_hogar_eur,32796
Lleida,2019,renta_neta_media_por_persona_eur,12618
Lleida,2020,renta_bruta_media_por_hogar_eur,40061
Lleida,2020,renta_bruta_media_por_persona_eur,15512
Lleida,2020,renta_media_por_unidad_consumo_eur,19350
Lleida,2020,renta_mediana_por_unidad_consumo_eur,17150
Lleida,2020,renta_neta_media_por_hogar_eur,33305
Lleida,2020,renta_neta_media_por_persona_eur,12896
Lleida,2021,renta_bruta_media_por_hogar_eur,42006
Lleida,2021,renta_bruta_media_por_persona_eur,16326
Lleida,2021,renta_media_por_unidad_consumo_eur,20094
Lleida,2021,renta_mediana_por_unidad_consumo_eur,17850
Lleida,2021,renta_neta_media_por_hogar_eur,34308
Lleida,2021,renta_neta_media_por_persona_eur,13334
Lleida,2022,renta_bruta_media_por_hogar_eur,43564
Lleida,2022,renta_bruta_media_por_persona_eur,16948
Lleida,2022,renta_media_por_unidad_consumo_eur,20777
Lleida,2022,renta_mediana_por_unidad_consumo_eur,18550
Lleida,2022,renta_neta_media_por_hogar_eur,35640
Lleida,2022,renta_neta_media_por_persona_eur,13865
Lleida,2023,renta_bruta_media_por_hogar_eur,46318
Lleida,2023,renta_bruta_media_por_persona_eur,18016
Lleida,2023,renta_media_por_unidad_consumo_eur,21822
Lleida,2023,renta_mediana_por_unidad_consumo_eur,19250
Lleida,2023,renta_neta_media_por_hogar_eur,37826
Lleida,2023,renta_neta_media_por_persona_eur,14713
Lugo,2015,renta_bruta_media_por_hogar_eur,28775
Lugo,2015,renta_bruta_media_por_persona_eur,11861
Lugo,2015,renta_media_por_unidad_consumo_eur,15143
Lugo,2015,renta_mediana_por_unidad_consumo_eur,13650
Lugo,2015,renta_neta_media_por_hogar_eur,24946
Lugo,2015,renta_neta_media_por_persona_eur,10283
Lugo,2016,renta_bruta_media_por_hogar_eur,29435
Lugo,2016,renta_bruta_media_por_persona_eur,12168
Lugo,2016,renta_media_por_unidad_consumo_eur,15511
Lugo,2016,renta_mediana_por_unidad_consumo_eur,13650
Lugo,2016,renta_neta_media_por_hogar_eur,25500
Lugo,2016,renta_neta_media_por_persona_eur,10541
Lugo,2017,renta_bruta_media_por_hogar_eur,30254
Lugo,2017,renta_bruta_media_por_persona_eur,12601
Lugo,2017,renta_media_por_unidad_consumo_eur,15975
Lugo,2017,renta_mediana_por_unidad_consumo_eur,14350
Lugo,2017,renta_neta_media_por_hogar_eur,26118
Lugo,2017,renta_neta_media_por_persona_eur,10878
Lugo,2018,renta_bruta_media_por_hogar_eur,31300
Lugo,2018,renta_bruta_media_por_persona_eur,13152
Lugo,2018,renta_media_por_unidad_consumo_eur,16614
Lugo,2018,renta_mediana_por_unidad_consumo_eur,15050
Lugo,2018,renta_neta_media_por_hogar_eur,26977
Lugo,2018,renta_neta_media_por_persona_eur,11335
Lugo,2019,renta_bruta_media_por_hogar_eur,32630
Lugo,2019,renta_bruta_media_por_persona_eur,13784
Lugo,2019,renta_media_por_unidad_consumo_eur,17358
Lugo,2019,renta_mediana_por_unidad_consumo_eur,15750
Lugo,2019,renta_neta_media_por_hogar_eur,28067
Lugo,2019,renta_neta_media_por_persona_eur,11856
Lugo,2020,renta_bruta_media_por_hogar_eur,32881
Lugo,2020,renta_bruta_media_por_persona_eur,14028
Lugo,2020,renta_media_por_unidad_consumo_eur,17544
Lugo,2020,renta_mediana_por_unidad_consumo_eur,15750
Lugo,2020,renta_neta_media_por_hogar_eur,28176
Lugo,2020,renta_neta_media_por_persona_eur,12021
Lugo,2021,renta_bruta_media_por_hogar_eur,34212
Lugo,2021,renta_bruta_media_por_persona_eur,14738
Lugo,2021,renta_media_por_unidad_consumo_eur,18257
Lugo,2021,renta_mediana_por_unidad_consumo_eur,16450
Lugo,2021,renta_neta_media_por_hogar_eur,29158
Lugo,2021,renta_neta_media_por_persona_eur,12560
Lugo,2022,renta_bruta_media_por_hogar_eur,36237
Lugo,2022,renta_bruta_media_por_persona_eur,15767
Lugo,2022,renta_media_por_unidad_consumo_eur,19376
Lugo,2022,renta_mediana_por_unidad_consumo_eur,17150
Lugo,2022,renta_neta_media_por_hogar_eur,30709
Lugo,2022,renta_neta_media_por_persona_eur,13362
Lugo,2023,renta_bruta_media_por_hogar_eur,38985
Lugo,2023,renta_bruta_media_por_persona_eur,16997
Lugo,2023,renta_media_por_unidad_consumo_eur,20578
Lugo,2023,renta_mediana_por_unidad_consumo_eur,18550
Lugo,2023,renta_neta_media_por_hogar_eur,32837
Lugo,2023,renta_neta_media_por_persona_eur,14316
Madrid,2015,renta_bruta_media_por_hogar_eur,46273
Madrid,2015,renta_bruta_media_por_persona_eur,17128
Madrid,2015,renta_media_por_unidad_consumo_eur,21150
Madrid,2015,renta_mediana_por_unidad_consumo_eur,17150
Madrid,2015,renta_neta_media_por_hogar_eur,37225
Madrid,2015,renta_neta_media_por_persona_eur,13779
Madrid,2016,renta_bruta_media_por_hogar_eur,47658
Madrid,2016,renta_bruta_media_por_persona_eur,17552
Madrid,2016,renta_media_por_unidad_consumo_eur,21632
Madrid,2016,renta_mediana_por_unidad_consumo_eur,17150
Madrid,2016,renta_neta_media_por_hogar_eur,38297
Madrid,2016,renta_neta_media_por_persona_eur,14104
Madrid,2017,renta_bruta_media_por_hogar_eur,48744
Madrid,2017,renta_bruta_media_por_persona_eur,18082
Madrid,2017,renta_media_por_unidad_consumo_eur,22193
Madrid,2017,renta_mediana_por_unidad_consumo_eur,17850
Madrid,2017,renta_neta_media_por_hogar_eur,38983
Madrid,2017,renta_neta_media_por_persona_eur,14461
Madrid,2018,renta_bruta_media_por_hogar_eur,51437
Madrid,2018,renta_bruta_media_por_persona_eur,19042
Madrid,2018,renta_media_por_unidad_consumo_eur,23279
Madrid,2018,renta_mediana_por_unidad_consumo_eur,18550
Madrid,2018,renta_neta_media_por_hogar_eur,40929
Madrid,2018,renta_neta_media_por_persona_eur,15153
Madrid,2019,renta_bruta_media_por_hogar_eur,52794
Madrid,2019,renta_bruta_media_por_persona_eur,19481
Madrid,2019,renta_media_por_unidad_consumo_eur,23820
Madrid,2019,renta_mediana_por_unidad_consumo_eur,19250
Madrid,2019,renta_neta_media_por_hogar_eur,42058
Madrid,2019,renta_neta_media_por_persona_eur,15520
Madrid,2020,renta_bruta_media_por_hogar_eur,52493
Madrid,2020,renta_bruta_media_por_persona_eur,19550
Madrid,2020,renta_media_por_unidad_consumo_eur,23794
Madrid,2020,renta_mediana_por_unidad_consumo_eur,19250
Madrid,2020,renta_neta_media_por_hogar_eur,41830
Madrid,2020,renta_neta_media_por_persona_eur,15579
Madrid,2021,renta_bruta_media_por_hogar_eur,54564
Madrid,2021,renta_bruta_media_por_persona_eur,20471
Madrid,2021,renta_media_por_unidad_consumo_eur,24666
Madrid,2021,renta_mediana_por_unidad_consumo_eur,19950
Madrid,2021,renta_neta_media_por_hogar_eur,43037
Madrid,2021,renta_neta_media_por_persona_eur,16146
Madrid,2022,renta_bruta_media_por_hogar_eur,58120
Madrid,2022,renta_bruta_media_por_persona_eur,21775
Madrid,2022,renta_media_por_unidad_consumo_eur,26141
Madrid,2022,renta_mediana_por_unidad_consumo_eur,21350
Madrid,2022,renta_neta_media_por_hogar_eur,45726
Madrid,2022,renta_neta_media_por_persona_eur,17131
Madrid,2023,renta_bruta_media_por_hogar_eur,62303
Madrid,2023,renta_bruta_media_por_persona_eur,23159
Madrid,2023,renta_media_por_unidad_consumo_eur,27444
Madrid,2023,renta_mediana_por_unidad_consumo_eur,22050
Madrid,2023,renta_neta_media_por_hogar_eur,48806
Madrid,2023,renta_neta_media_por_persona_eur,18142
Melilla,2015,renta_bruta_media_por_hogar_eur,39402
Melilla,2015,renta_bruta_media_por_persona_eur,11151
Melilla,2015,renta_media_por_unidad_consumo_eur,16132
Melilla,2015,renta_mediana_por_unidad_consumo_eur,11550
Melilla,2015,renta_neta_media_por_hogar_eur,35196
Melilla,2015,renta_neta_media_por_persona_eur,9961
Melilla,2016,renta_bruta_media_por_hogar_eur,39968
Melilla,2016,renta_bruta_media_por_persona_eur,11377
Melilla,2016,renta_media_por_unidad_consumo_eur,16453
Melilla,2016,renta_mediana_por_unidad_consumo_eur,12250
Melilla,2016,renta_neta_media_por_hogar_eur,35748
Melilla,2016,renta_neta_media_por_persona_eur,10176
Melilla,2017,renta_bruta_media_por_hogar_eur,40426
Melilla,2017,renta_bruta_media_por_persona_eur,11541
Melilla,2017,renta_media_por_unidad_consumo_eur,16670
Melilla,2017,renta_mediana_por_unidad_consumo_eur,12250
Melilla,2017,renta_neta_media_por_hogar_eur,36128
Melilla,2017,renta_neta_media_por_persona_eur,10314
Melilla,2018,renta_bruta_media_por_hogar_eur,41830
Melilla,2018,renta_bruta_media_por_persona_eur,12081
Melilla,2018,renta_media_por_unidad_consumo_eur,17592
Melilla,2018,renta_mediana_por_unidad_consumo_eur,12950
Melilla,2018,renta_neta_media_por_hogar_eur,37829
Melilla,2018,renta_neta_media_por_persona_eur,10925
Melilla,2019,renta_bruta_media_por_hogar_eur,43936
Melilla,2019,renta_bruta_media_por_persona_eur,12676
Melilla,2019,renta_media_por_unidad_consumo_eur,18434
Melilla,2019,renta_mediana_por_unidad_consumo_eur,13650
Melilla,2019,renta_neta_media_por_hogar_eur,39730
Melilla,2019,renta_neta_media_por_persona_eur,11463
Melilla,2020,renta_bruta_media_por_hogar_eur,44129
Melilla,2020,renta_bruta_media_por_persona_eur,12912
Melilla,2020,renta_media_por_unidad_consumo_eur,18701
Melilla,2020,renta_mediana_por_unidad_consumo_eur,13650
Melilla,2020,renta_neta_media_por_hogar_eur,39868
Melilla,2020,renta_neta_media_por_persona_eur,11665
Melilla,2021,renta_bruta_media_por_hogar_eur,46439
Melilla,2021,renta_bruta_media_por_persona_eur,13879
Melilla,2021,renta_media_por_unidad_consumo_eur,20044
Melilla,2021,renta_mediana_por_unidad_consumo_eur,15050
Melilla,2021,renta_neta_media_por_hogar_eur,41846
Melilla,2021,renta_neta_media_por_persona_eur,12506
Melilla,2022,renta_bruta_media_por_hogar_eur,48256
Melilla,2022,renta_bruta_media_por_persona_eur,14603
Melilla,2022,renta_media_por_unidad_consumo_eur,21013
Melilla,2022,renta_mediana_por_unidad_consumo_eur,15750
Melilla,2022,renta_neta_media_por_hogar_eur,43422
Melilla,2022,renta_neta_media_por_persona_eur,13140
Melilla,2023,renta_bruta_media_por_hogar_eur,51216
Melilla,2023,renta_bruta_media_por_persona_eur,15585
Melilla,2023,renta_media_por_unidad_consumo_eur,22055
Melilla,2023,renta_mediana_por_unidad_consumo_eur,17150
Melilla,2023,renta_neta_media_por_hogar_eur,45989
Melilla,2023,renta_neta_media_por_persona_eur,13995
Murcia,2015,renta_bruta_media_por_hogar_eur,30213
Murcia,2015,renta_bruta_media_por_persona_eur,10424
Murcia,2015,renta_media_por_unidad_consumo_eur,13876
Murcia,2015,renta_mediana_por_unidad_consumo_eur,11550
Murcia,2015,renta_neta_media_por_hogar_eur,25819
Murcia,2015,renta_neta_media_por_persona_eur,8908
Murcia,2016,renta_bruta_media_por_hogar_eur,31036
Murcia,2016,renta_bruta_media_por_persona_eur,10681
Murcia,2016,renta_media_por_unidad_consumo_eur,14204
Murcia,2016,renta_mediana_por_unidad_consumo_eur,12250
Murcia,2016,renta_neta_media_por_hogar_eur,26512
Murcia,2016,renta_neta_media_por_persona_eur,9124
Murcia,2017,renta_bruta_media_por_hogar_eur,32210
Murcia,2017,renta_bruta_media_por_persona_eur,11200
Murcia,2017,renta_media_por_unidad_consumo_eur,14794
Murcia,2017,renta_mediana_por_unidad_consumo_eur,12950
Murcia,2017,renta_neta_media_por_hogar_eur,27372
Murcia,2017,renta_neta_media_por_persona_eur,9518
Murcia,2018,renta_bruta_media_por_hogar_eur,33607
Murcia,2018,renta_bruta_media_por_persona_eur,11718
Murcia,2018,renta_media_por_unidad_consumo_eur,15444
Murcia,2018,renta_mediana_por_unidad_consumo_eur,13650
Murcia,2018,renta_neta_media_por_hogar_eur,28531
Murcia,2018,renta_neta_media_por_persona_eur,9948
Murcia,2019,renta_bruta_media_por_hogar_eur,35327
Murcia,2019,renta_bruta_media_por_persona_eur,12300
Murcia,2019,renta_media_por_unidad_consumo_eur,16163
Murcia,2019,renta_mediana_por_unidad_consumo_eur,13650
Murcia,2019,renta_neta_media_por_hogar_eur,29932
Murcia,2019,renta_neta_media_por_persona_eur,10422
Murcia,2020,renta_bruta_media_por_hogar_eur,35729
Murcia,2020,renta_bruta_media_por_persona_eur,12522
Murcia,2020,renta_media_por_unidad_consumo_eur,16391
Murcia,2020,renta_mediana_por_unidad_consumo_eur,14350
Murcia,2020,renta_neta_media_por_hogar_eur,30171
Murcia,2020,renta_neta_media_por_persona_eur,10574
Murcia,2021,renta_bruta_media_por_hogar_eur,37138
Murcia,2021,renta_bruta_media_por_persona_eur,13095
Murcia,2021,renta_media_por_unidad_consumo_eur,17041
Murcia,2021,renta_mediana_por_unidad_consumo_eur,15050
Murcia,2021,renta_neta_media_por_hogar_eur,31262
Murcia,2021,renta_neta_media_por_persona_eur,11023
Murcia,2022,renta_bruta_media_por_hogar_eur,39044
Murcia,2022,renta_bruta_media_por_persona_eur,13832
Murcia,2022,renta_media_por_unidad_consumo_eur,17876
Murcia,2022,renta_mediana_por_unidad_consumo_eur,15750
Murcia,2022,renta_neta_media_por_hogar_eur,32743
Murcia,2022,renta_neta_media_por_persona_eur,11599
Murcia,2023,renta_bruta_media_por_hogar_eur,41763
Murcia,2023,renta_bruta_media_por_persona_eur,14872
Murcia,2023,renta_media_por_unidad_consumo_eur,18972
Murcia,2023,renta_mediana_por_unidad_consumo_eur,16450
Murcia,2023,renta_neta_media_por_hogar_eur,34951
Murcia,2023,renta_neta_media_por_persona_eur,12446
Málaga,2015,renta_bruta_media_por_hogar_eur,26942
Málaga,2015,renta_bruta_media_por_persona_eur,10133
Málaga,2015,renta_media_por_unidad_consumo_eur,13365
Málaga,2015,renta_mediana_por_unidad_consumo_eur,11550
Málaga,2015,renta_neta_media_por_hogar_eur,23102
Málaga,2015,renta_neta_media_por_persona_eur,8688
Málaga,2016,renta_bruta_media_por_hogar_eur,27758
Málaga,2016,renta_bruta_media_por_persona_eur,10354
Málaga,2016,renta_media_por_unidad_consumo_eur,13713
Málaga,2016,renta_mediana_por_unidad_consumo_eur,11550
Málaga,2016,renta_neta_media_por_hogar_eur,23736
Málaga,2016,renta_neta_media_por_persona_eur,8854
Málaga,2017,renta_bruta_media_por_hogar_eur,29085
Málaga,2017,renta_bruta_media_por_persona_eur,10947
Málaga,2017,renta_media_por_unidad_consumo_eur,14355
Málaga,2017,renta_mediana_por_unidad_consumo_eur,12250
Málaga,2017,renta_neta_media_por_hogar_eur,24743
Málaga,2017,renta_neta_media_por_persona_eur,9313
Málaga,2018,renta_bruta_media_por_hogar_eur,30742
Málaga,2018,renta_bruta_media_por_persona_eur,11591
Málaga,2018,renta_media_por_unidad_consumo_eur,15161
Málaga,2018,renta_mediana_por_unidad_consumo_eur,12950
Málaga,2018,renta_neta_media_por_hogar_eur,26076
Málaga,2018,renta_neta_media_por_persona_eur,9832
Málaga,2019,renta_bruta_media_por_hogar_eur,32451
Málaga,2019,renta_bruta_media_por_persona_eur,12226
Málaga,2019,renta_media_por_unidad_consumo_eur,15938
Málaga,2019,renta_mediana_por_unidad_consumo_eur,13650
Málaga,2019,renta_neta_media_por_hogar_eur,27439
Málaga,2019,renta_neta_media_por_persona_eur,10338
Málaga,2020,renta_bruta_media_por_hogar_eur,32034
Málaga,2020,renta_bruta_media_por_persona_eur,12136
Málaga,2020,renta_media_por_unidad_consumo_eur,15786
Málaga,2020,renta_mediana_por_unidad_consumo_eur,13650
Málaga,2020,renta_neta_media_por_hogar_eur,27084
Málaga,2020,renta_neta_media_por_persona_eur,10261
Málaga,2021,renta_bruta_media_por_hogar_eur,34126
Málaga,2021,renta_bruta_media_por_persona_eur,13053
Málaga,2021,renta_media_por_unidad_consumo_eur,16787
Málaga,2021,renta_mediana_por_unidad_consumo_eur,14350
Málaga,2021,renta_neta_media_por_hogar_eur,28574
Málaga,2021,renta_neta_media_por_persona_eur,10929
Málaga,2022,renta_bruta_media_por_hogar_eur,36867
Málaga,2022,renta_bruta_media_por_persona_eur,14129
Málaga,2022,renta_media_por_unidad_consumo_eur,18050
Málaga,2022,renta_mediana_por_unidad_consumo_eur,15750
Málaga,2022,renta_neta_media_por_hogar_eur,30644
Málaga,2022,renta_neta_media_por_persona_eur,11744
Málaga,2023,renta_bruta_media_por_hogar_eur,40805
Málaga,2023,renta_bruta_media_por_persona_eur,15602
Málaga,2023,renta_media_por_unidad_consumo_eur,19335
Málaga,2023,renta_mediana_por_unidad_consumo_eur,16450
Málaga,2023,renta_neta_media_por_hogar_eur,33868
Málaga,2023,renta_neta_media_por_persona_eur,12950
Navarra,2015,renta_bruta_media_por_hogar_eur,
Navarra,2015,renta_bruta_media_por_persona_eur,
Navarra,2015,renta_media_por_unidad_consumo_eur,
Navarra,2015,renta_mediana_por_unidad_consumo_eur,
Navarra,2015,renta_neta_media_por_hogar_eur,
Navarra,2015,renta_neta_media_por_persona_eur,
Navarra,2016,renta_bruta_media_por_hogar_eur,
Navarra,2016,renta_bruta_media_por_persona_eur,
Navarra,2016,renta_media_por_unidad_consumo_eur,
Navarra,2016,renta_mediana_por_unidad_consumo_eur,
Navarra,2016,renta_neta_media_por_hogar_eur,
Navarra,2016,renta_neta_media_por_persona_eur,
Navarra,2017,renta_bruta_media_por_hogar_eur,
Navarra,2017,renta_bruta_media_por_persona_eur,
Navarra,2017,renta_media_por_unidad_consumo_eur,
Navarra,2017,renta_mediana_por_unidad_consumo_eur,
Navarra,2017,renta_neta_media_por_hogar_eur,
Navarra,2017,renta_neta_media_por_persona_eur,
Navarra,2018,renta_bruta_media_por_hogar_eur,
Navarra,2018,renta_bruta_media_por_persona_eur,
Navarra,2018,renta_media_por_unidad_consumo_eur,
Navarra,2018,renta_mediana_por_unidad_consumo_eur,
Navarra,2018,renta_neta_media_por_hogar_eur,
Navarra,2018,renta_neta_media_por_persona_eur,
Navarra,2019,renta_bruta_media_por_hogar_eur,
Navarra,2019,renta_bruta_media_por_persona_eur,
Navarra,2019,renta_media_por_unidad_consumo_eur,
Navarra,2019,renta_mediana_por_unidad_consumo_eur,
Navarra,2019,renta_neta_media_por_hogar_eur,
Navarra,2019,renta_neta_media_por_persona_eur,
Navarra,2020,renta_bruta_media_por_hogar_eur,
Navarra,2020,renta_bruta_media_por_persona_eur,
Navarra,2020,renta_media_por_unidad_consumo_eur,
Navarra,2020,renta_mediana_por_unidad_consumo_eur,
Navarra,2020,renta_neta_media_por_hogar_eur,
Navarra,2020,renta_neta_media_por_persona_eur,
Navarra,2021,renta_bruta_media_por_hogar_eur,47436
Navarra,2021,renta_bruta_media_por_persona_eur,18245
Navarra,2021,renta_media_por_unidad_consumo_eur,21981
Navarra,2021,renta_mediana_por_unidad_consumo_eur,20100
Navarra,2021,renta_neta_media_por_hogar_eur,38267
Navarra,2021,renta_neta_media_por_persona_eur,14718
Navarra,2022,renta_bruta_media_por_hogar_eur,50311
Navarra,2022,renta_bruta_media_por_persona_eur,19356
Navarra,2022,renta_media_por_unidad_consumo_eur,23363
Navarra,2022,renta_mediana_por_unidad_consumo_eur,21405
Navarra,2022,renta_neta_media_por_hogar_eur,40760
Navarra,2022,renta_neta_media_por_persona_eur,15681
Navarra,2023,renta_bruta_media_por_hogar_eur,53547
Navarra,2023,renta_bruta_media_por_persona_eur,20588
Navarra,2023,renta_media_por_unidad_consumo_eur,24406
Navarra,2023,renta_mediana_por_unidad_consumo_eur,22387
Navarra,2023,renta_neta_media_por_hogar_eur,42714
Navarra,2023,renta_neta_media_por_persona_eur,16423
Ourense,2015,renta_bruta_media_por_hogar_eur,27403
Ourense,2015,renta_bruta_media_por_persona_eur,11738
Ourense,2015,renta_media_por_unidad_consumo_eur,14916
Ourense,2015,renta_mediana_por_unidad_consumo_eur,12950
Ourense,2015,renta_neta_media_por_hogar_eur,23787
Ourense,2015,renta_neta_media_por_persona_eur,10189
Ourense,2016,renta_bruta_media_por_hogar_eur,27934
Ourense,2016,renta_bruta_media_por_persona_eur,12021
Ourense,2016,renta_media_por_unidad_consumo_eur,15226
Ourense,2016,renta_mediana_por_unidad_consumo_eur,13650
Ourense,2016,renta_neta_media_por_hogar_eur,24203
Ourense,2016,renta_neta_media_por_persona_eur,10415
Ourense,2017,renta_bruta_media_por_hogar_eur,28598
Ourense,2017,renta_bruta_media_por_persona_eur,12407
Ourense,2017,renta_media_por_unidad_consumo_eur,15628
Ourense,2017,renta_mediana_por_unidad_consumo_eur,13650
Ourense,2017,renta_neta_media_por_hogar_eur,24730
Ourense,2017,renta_neta_media_por_persona_eur,10729
Ourense,2018,renta_bruta_media_por_hogar_eur,29666
Ourense,2018,renta_bruta_media_por_persona_eur,12993
Ourense,2018,renta_media_por_unidad_consumo_eur,16309
Ourense,2018,renta_mediana_por_unidad_consumo_eur,14350
Ourense,2018,renta_neta_media_por_hogar_eur,25642
Ourense,2018,renta_neta_media_por_persona_eur,11230
Ourense,2019,renta_bruta_media_por_hogar_eur,31022
Ourense,2019,renta_bruta_media_por_persona_eur,13617
Ourense,2019,renta_media_por_unidad_consumo_eur,17023
Ourense,2019,renta_mediana_por_unidad_consumo_eur,15050
Ourense,2019,renta_neta_media_por_hogar_eur,26720
Ourense,2019,renta_neta_media_por_persona_eur,11729
Ourense,2020,renta_bruta_media_por_hogar_eur,31304
Ourense,2020,renta_bruta_media_por_persona_eur,13851
Ourense,2020,renta_media_por_unidad_consumo_eur,17239
Ourense,2020,renta_mediana_por_unidad_consumo_eur,15750
Ourense,2020,renta_neta_media_por_hogar_eur,26979
Ourense,2020,renta_neta_media_por_persona_eur,11937
Ourense,2021,renta_bruta_media_por_hogar_eur,32436
Ourense,2021,renta_bruta_media_por_persona_eur,14465
Ourense,2021,renta_media_por_unidad_consumo_eur,17848
Ourense,2021,renta_mediana_por_unidad_consumo_eur,15750
Ourense,2021,renta_neta_media_por_hogar_eur,27727
Ourense,2021,renta_neta_media_por_persona_eur,12365
Ourense,2022,renta_bruta_media_por_hogar_eur,34140
Ourense,2022,renta_bruta_media_por_persona_eur,15317
Ourense,2022,renta_media_por_unidad_consumo_eur,18791
Ourense,2022,renta_mediana_por_unidad_consumo_eur,16450
Ourense,2022,renta_neta_media_por_hogar_eur,29073
Ourense,2022,renta_neta_media_por_persona_eur,13043
Ourense,2023,renta_bruta_media_por_hogar_eur,36744
Ourense,2023,renta_bruta_media_por_persona_eur,16562
Ourense,2023,renta_media_por_unidad_consumo_eur,19984
Ourense,2023,renta_mediana_por_unidad_consumo_eur,17850
Ourense,2023,renta_neta_media_por_hogar_eur,31170
Ourense,2023,renta_neta_media_por_persona_eur,14049
Palencia,2015,renta_bruta_media_por_hogar_eur,31484
