codigo_provincia,provincia,sexo,anio,edad_original,edad,poblacion
05,Ávila,Mujeres,2019,59 años,59,1116
05,Ávila,Mujeres,2019,6 años,6,626
05,Ávila,Mujeres,2019,60 años,60,1145
05,Ávila,Mujeres,2019,61 años,61,1081
05,Ávila,Mujeres,2019,62 años,62,1020
05,Ávila,Mujeres,2019,63 años,63,934
05,Ávila,Mujeres,2019,64 años,64,911
05,Ávila,Mujeres,2019,65 años,65,862
05,Ávila,Mujeres,2019,66 años,66,898
05,Ávila,Mujeres,2019,67 años,67,825
05,Ávila,Mujeres,2019,68 años,68,878
05,Ávila,Mujeres,2019,69 años,69,886
05,Ávila,Mujeres,2019,7 años,7,601
05,Ávila,Mujeres,2019,70 años,70,947
05,Ávila,Mujeres,2019,71 años,71,822
05,Ávila,Mujeres,2019,72 años,72,837
05,Ávila,Mujeres,2019,73 años,73,883
05,Ávila,Mujeres,2019,74 años,74,830
05,Ávila,Mujeres,2019,75 años,75,846
05,Ávila,Mujeres,2019,76 años,76,770
05,Ávila,Mujeres,2019,77 años,77,757
05,Ávila,Mujeres,2019,78 años,78,884
05,Ávila,Mujeres,2019,79 años,79,612
05,Ávila,Mujeres,2019,8 años,8,626
05,Ávila,Mujeres,2019,80 años,80,658
05,Ávila,Mujeres,2019,81 años,81,693
05,Ávila,Mujeres,2019,82 años,82,863
05,Ávila,Mujeres,2019,83 años,83,751
05,Ávila,Mujeres,2019,84 años,84,843
05,Ávila,Mujeres,2019,85 años,85,754
05,Ávila,Mujeres,2019,85 y más años,85,5755
05,Ávila,Mujeres,2019,86 años,86,749
05,Ávila,Mujeres,2019,87 años,87,678
05,Ávila,Mujeres,2019,88 años,88,621
05,Ávila,Mujeres,2019,89 años,89,561
05,Ávila,Mujeres,2019,9 años,9,687
05,Ávila,Mujeres,2019,90 años,90,467
05,Ávila,Mujeres,2019,91 años,91,431
05,Ávila,Mujeres,2019,92 años,92,369
05,Ávila,Mujeres,2019,93 años,93,265
05,Ávila,Mujeres,2019,94 años,94,225
05,Ávila,Mujeres,2019,95 años,95,193
05,Ávila,Mujeres,2019,96 años,96,151
05,Ávila,Mujeres,2019,97 años,97,117
05,Ávila,Mujeres,2019,98 años,98,68
05,Ávila,Mujeres,2019,99 años,99,30
05,Ávila,Mujeres,2019,Todas las edades,,79142
05,Ávila,Total,2019,0 años,0,962
05,Ávila,Total,2019,1 año,1,1081
05,Ávila,Total,2019,10 años,10,1480
05,Ávila,Total,2019,100 y más años,100,92
05,Ávila,Total,2019,11 años,11,1395
05,Ávila,Total,2019,12 años,12,1404
05,Ávila,Total,2019,13 años,13,1452
05,Ávila,Total,2019,14 años,14,1394
05,Ávila,Total,2019,15 años,15,1352
05,Ávila,Total,2019,16 años,16,1374
05,Ávila,Total,2019,17 años,17,1377
05,Ávila,Total,2019,18 años,18,1431
05,Ávila,Total,2019,19 años,19,1403
05,Ávila,Total,2019,2 años,2,1166
05,Ávila,Total,2019,20 años,20,1383
05,Ávila,Total,2019,21 años,21,1427
05,Ávila,Total,2019,22 años,22,1437
05,Ávila,Total,2019,23 años,23,1552
05,Ávila,Total,2019,24 años,24,1417
05,Ávila,Total,2019,25 años,25,1415
05,Ávila,Total,2019,26 años,26,1440
05,Ávila,Total,2019,27 años,27,1487
05,Ávila,Total,2019,28 años,28,1529
05,Ávila,Total,2019,29 años,29,1553
05,Ávila,Total,2019,3 años,3,1178
05,Ávila,Total,2019,30 años,30,1549
05,Ávila,Total,2019,31 años,31,1601
05,Ávila,Total,2019,32 años,32,1629
05,Ávila,Total,2019,33 años,33,1626
05,Ávila,Total,2019,34 años,34,1751
05,Ávila,Total,2019,35 años,35,1751
05,Ávila,Total,2019,36 años,36,1844
05,Ávila,Total,2019,37 años,37,1938
05,Ávila,Total,2019,38 años,38,2002
05,Ávila,Total,2019,39 años,39,2120
05,Ávila,Total,2019,4 años,4,1222
05,Ávila,Total,2019,40 años,40,2231
05,Ávila,Total,2019,41 años,41,2303
05,Ávila,Total,2019,42 años,42,2309
05,Ávila,Total,2019,43 años,43,2443
05,Ávila,Total,2019,44 años,44,2279
05,Ávila,Total,2019,45 años,45,2320
05,Ávila,Total,2019,46 años,46,2323
05,Ávila,Total,2019,47 años,47,2358
05,Ávila,Total,2019,48 años,48,2345
05,Ávila,Total,2019,49 años,49,2456
05,Ávila,Total,2019,5 años,5,1169
05,Ávila,Total,2019,50 años,50,2431
05,Ávila,Total,2019,51 años,51,2481
05,Ávila,Total,2019,52 años,52,2536
05,Ávila,Total,2019,53 años,53,2468
05,Ávila,Total,2019,54 años,54,2586
05,Ávila,Total,2019,55 años,55,2588
05,Ávila,Total,2019,56 años,56,2613
05,Ávila,Total,2019,57 años,57,2585
05,Ávila,Total,2019,58 años,58,2621
05,Ávila,Total,2019,59 años,59,2431
05,Ávila,Total,2019,6 años,6,1258
05,Ávila,Total,2019,60 años,60,2401
05,Ávila,Total,2019,61 años,61,2284
05,Ávila,Total,2019,62 años,62,2191
05,Ávila,Total,2019,63 años,63,2069
05,Ávila,Total,2019,64 años,64,1927
05,Ávila,Total,2019,65 años,65,1897
05,Ávila,Total,2019,66 años,66,1932
05,Ávila,Total,2019,67 años,67,1778
05,Ávila,Total,2019,68 años,68,1774
05,Ávila,Total,2019,69 años,69,1814
05,Ávila,Total,2019,7 años,7,1325
05,Ávila,Total,2019,70 años,70,1890
05,Ávila,Total,2019,71 años,71,1751
05,Ávila,Total,2019,72 años,72,1614
05,Ávila,Total,2019,73 años,73,1724
05,Ávila,Total,2019,74 años,74,1644
05,Ávila,Total,2019,75 años,75,1610
05,Ávila,Total,2019,76 años,76,1445
05,Ávila,Total,2019,77 años,77,1367
05,Ávila,Total,2019,78 años,78,1637
05,Ávila,Total,2019,79 años,79,1099
05,Ávila,Total,2019,8 años,8,1336
05,Ávila,Total,2019,80 años,80,1210
05,Ávila,Total,2019,81 años,81,1268
05,Ávila,Total,2019,82 años,82,1530
05,Ávila,Total,2019,83 años,83,1356
05,Ávila,Total,2019,84 años,84,1445
05,Ávila,Total,2019,85 años,85,1294
05,Ávila,Total,2019,85 y más años,85,9230
05,Ávila,Total,2019,86 años,86,1268
05,Ávila,Total,2019,87 años,87,1153
05,Ávila,Total,2019,88 años,88,1035
05,Ávila,Total,2019,89 años,89,897
05,Ávila,Total,2019,9 años,9,1433
05,Ávila,Total,2019,90 años,90,750
05,Ávila,Total,2019,91 años,91,636
05,Ávila,Total,2019,92 años,92,569
05,Ávila,Total,2019,93 años,93,408
05,Ávila,Total,2019,94 años,94,347
05,Ávila,Total,2019,95 años,95,259
05,Ávila,Total,2019,96 años,96,226
05,Ávila,Total,2019,97 años,97,161
05,Ávila,Total,2019,98 años,98,95
05,Ávila,Total,2019,99 años,99,40
05,Ávila,Total,2019,Todas las edades,,159237
05,Ávila,Hombres,2020,0 años,0,478
05,Ávila,Hombres,2020,1 año,1,515
05,Ávila,Hombres,2020,10 años,10,755
05,Ávila,Hombres,2020,100 y más años,100,15
05,Ávila,Hombres,2020,11 años,11,770
05,Ávila,Hombres,2020,12 años,12,724
05,Ávila,Hombres,2020,13 años,13,723
05,Ávila,Hombres,2020,14 años,14,732
05,Ávila,Hombres,2020,15 años,15,751
05,Ávila,Hombres,2020,16 años,16,671
05,Ávila,Hombres,2020,17 años,17,734
05,Ávila,Hombres,2020,18 años,18,755
05,Ávila,Hombres,2020,19 años,19,747
05,Ávila,Hombres,2020,2 años,2,536
05,Ávila,Hombres,2020,20 años,20,690
05,Ávila,Hombres,2020,21 años,21,737
05,Ávila,Hombres,2020,22 años,22,755
05,Ávila,Hombres,2020,23 años,23,736
05,Ávila,Hombres,2020,24 años,24,787
05,Ávila,Hombres,2020,25 años,25,741
05,Ávila,Hombres,2020,26 años,26,764
05,Ávila,Hombres,2020,27 años,27,742
05,Ávila,Hombres,2020,28 años,28,800
05,Ávila,Hombres,2020,29 años,29,778
05,Ávila,Hombres,2020,3 años,3,602
05,Ávila,Hombres,2020,30 años,30,779
05,Ávila,Hombres,2020,31 años,31,837
05,Ávila,Hombres,2020,32 años,32,818
05,Ávila,Hombres,2020,33 años,33,836
05,Ávila,Hombres,2020,34 años,34,827
05,Ávila,Hombres,2020,35 años,35,882
05,Ávila,Hombres,2020,36 años,36,860
05,Ávila,Hombres,2020,37 años,37,940
05,Ávila,Hombres,2020,38 años,38,994
05,Ávila,Hombres,2020,39 años,39,1034
05,Ávila,Hombres,2020,4 años,4,623
05,Ávila,Hombres,2020,40 años,40,1064
05,Ávila,Hombres,2020,41 años,41,1163
05,Ávila,Hombres,2020,42 años,42,1194
05,Ávila,Hombres,2020,43 años,43,1207
05,Ávila,Hombres,2020,44 años,44,1263
05,Ávila,Hombres,2020,45 años,45,1201
05,Ávila,Hombres,2020,46 años,46,1168
05,Ávila,Hombres,2020,47 años,47,1171
05,Ávila,Hombres,2020,48 años,48,1230
05,Ávila,Hombres,2020,49 años,49,1227
05,Ávila,Hombres,2020,5 años,5,685
05,Ávila,Hombres,2020,50 años,50,1254
05,Ávila,Hombres,2020,51 años,51,1181
05,Ávila,Hombres,2020,52 años,52,1266
05,Ávila,Hombres,2020,53 años,53,1276
05,Ávila,Hombres,2020,54 años,54,1278
05,Ávila,Hombres,2020,55 años,55,1332
05,Ávila,Hombres,2020,56 años,56,1362
05,Ávila,Hombres,2020,57 años,57,1348
05,Ávila,Hombres,2020,58 años,58,1331
05,Ávila,Hombres,2020,59 años,59,1350
05,Ávila,Hombres,2020,6 años,6,637
05,Ávila,Hombres,2020,60 años,60,1308
05,Ávila,Hombres,2020,61 años,61,1262
05,Ávila,Hombres,2020,62 años,62,1202
05,Ávila,Hombres,2020,63 años,63,1174
05,Ávila,Hombres,2020,64 años,64,1128
05,Ávila,Hombres,2020,65 años,65,1010
05,Ávila,Hombres,2020,66 años,66,1040
05,Ávila,Hombres,2020,67 años,67,1026
05,Ávila,Hombres,2020,68 años,68,946
05,Ávila,Hombres,2020,69 años,69,887
05,Ávila,Hombres,2020,7 años,7,638
05,Ávila,Hombres,2020,70 años,70,924
05,Ávila,Hombres,2020,71 años,71,920
05,Ávila,Hombres,2020,72 años,72,921
05,Ávila,Hombres,2020,73 años,73,757
05,Ávila,Hombres,2020,74 años,74,826
05,Ávila,Hombres,2020,75 años,75,788
05,Ávila,Hombres,2020,76 años,76,747
05,Ávila,Hombres,2020,77 años,77,661
05,Ávila,Hombres,2020,78 años,78,583
05,Ávila,Hombres,2020,79 años,79,724
05,Ávila,Hombres,2020,8 años,8,736
05,Ávila,Hombres,2020,80 años,80,466
05,Ávila,Hombres,2020,81 años,81,514
05,Ávila,Hombres,2020,82 años,82,557
05,Ávila,Hombres,2020,83 años,83,625
05,Ávila,Hombres,2020,84 años,84,568
05,Ávila,Hombres,2020,85 años,85,558
05,Ávila,Hombres,2020,85 y más años,85,3571
05,Ávila,Hombres,2020,86 años,86,496
05,Ávila,Hombres,2020,87 años,87,454
05,Ávila,Hombres,2020,88 años,88,430
05,Ávila,Hombres,2020,89 años,89,368
05,Ávila,Hombres,2020,9 años,9,717
05,Ávila,Hombres,2020,90 años,90,295
05,Ávila,Hombres,2020,91 años,91,249
05,Ávila,Hombres,2020,92 años,92,170
05,Ávila,Hombres,2020,93 años,93,165
05,Ávila,Hombres,2020,94 años,94,119
05,Ávila,Hombres,2020,95 años,95,97
05,Ávila,Hombres,2020,96 años,96,51
05,Ávila,Hombres,2020,97 años,97,51
05,Ávila,Hombres,2020,98 años,98,32
05,Ávila,Hombres,2020,99 años,99,21
05,Ávila,Hombres,2020,Todas las edades,,79867
05,Ávila,Mujeres,2020,0 años,0,492
05,Ávila,Mujeres,2020,1 año,1,453
05,Ávila,Mujeres,2020,10 años,10,694
05,Ávila,Mujeres,2020,100 y más años,100,62
05,Ávila,Mujeres,2020,11 años,11,707
05,Ávila,Mujeres,2020,12 años,12,681
05,Ávila,Mujeres,2020,13 años,13,696
05,Ávila,Mujeres,2020,14 años,14,734
05,Ávila,Mujeres,2020,15 años,15,638
05,Ávila,Mujeres,2020,16 años,16,681
05,Ávila,Mujeres,2020,17 años,17,645
05,Ávila,Mujeres,2020,18 años,18,638
05,Ávila,Mujeres,2020,19 años,19,709
05,Ávila,Mujeres,2020,2 años,2,555
05,Ávila,Mujeres,2020,20 años,20,711
05,Ávila,Mujeres,2020,21 años,21,680
05,Ávila,Mujeres,2020,22 años,22,691
05,Ávila,Mujeres,2020,23 años,23,705
05,Ávila,Mujeres,2020,24 años,24,716
05,Ávila,Mujeres,2020,25 años,25,674
05,Ávila,Mujeres,2020,26 años,26,674
05,Ávila,Mujeres,2020,27 años,27,677
05,Ávila,Mujeres,2020,28 años,28,667
05,Ávila,Mujeres,2020,29 años,29,747
05,Ávila,Mujeres,2020,3 años,3,574
05,Ávila,Mujeres,2020,30 años,30,754
05,Ávila,Mujeres,2020,31 años,31,723
05,Ávila,Mujeres,2020,32 años,32,778
05,Ávila,Mujeres,2020,33 años,33,800
05,Ávila,Mujeres,2020,34 años,34,808
05,Ávila,Mujeres,2020,35 años,35,857
05,Ávila,Mujeres,2020,36 años,36,899
05,Ávila,Mujeres,2020,37 años,37,902
05,Ávila,Mujeres,2020,38 años,38,963
05,Ávila,Mujeres,2020,39 años,39,967
05,Ávila,Mujeres,2020,4 años,4,577
05,Ávila,Mujeres,2020,40 años,40,1061
05,Ávila,Mujeres,2020,41 años,41,1110
05,Ávila,Mujeres,2020,42 años,42,1123
05,Ávila,Mujeres,2020,43 años,43,1105
05,Ávila,Mujeres,2020,44 años,44,1183
05,Ávila,Mujeres,2020,45 años,45,1089
05,Ávila,Mujeres,2020,46 años,46,1154
05,Ávila,Mujeres,2020,47 años,47,1148
05,Ávila,Mujeres,2020,48 años,48,1144
05,Ávila,Mujeres,2020,49 años,49,1140
05,Ávila,Mujeres,2020,5 años,5,565
05,Ávila,Mujeres,2020,50 años,50,1207
05,Ávila,Mujeres,2020,51 años,51,1245
05,Ávila,Mujeres,2020,52 años,52,1216
05,Ávila,Mujeres,2020,53 años,53,1283
05,Ávila,Mujeres,2020,54 años,54,1179
05,Ávila,Mujeres,2020,55 años,55,1250
05,Ávila,Mujeres,2020,56 años,56,1233
05,Ávila,Mujeres,2020,57 años,57,1270
05,Ávila,Mujeres,2020,58 años,58,1254
05,Ávila,Mujeres,2020,59 años,59,1256
05,Ávila,Mujeres,2020,6 años,6,566
05,Ávila,Mujeres,2020,60 años,60,1118
05,Ávila,Mujeres,2020,61 años,61,1149
05,Ávila,Mujeres,2020,62 años,62,1074
05,Ávila,Mujeres,2020,63 años,63,1010
05,Ávila,Mujeres,2020,64 años,64,937
05,Ávila,Mujeres,2020,65 años,65,915
05,Ávila,Mujeres,2020,66 años,66,866
05,Ávila,Mujeres,2020,67 años,67,902
05,Ávila,Mujeres,2020,68 años,68,821
05,Ávila,Mujeres,2020,69 años,69,874
05,Ávila,Mujeres,2020,7 años,7,632
05,Ávila,Mujeres,2020,70 años,70,885
05,Ávila,Mujeres,2020,71 años,71,944
05,Ávila,Mujeres,2020,72 años,72,820
05,Ávila,Mujeres,2020,73 años,73,835
05,Ávila,Mujeres,2020,74 años,74,876
05,Ávila,Mujeres,2020,75 años,75,815
05,Ávila,Mujeres,2020,76 años,76,838
05,Ávila,Mujeres,2020,77 años,77,755
05,Ávila,Mujeres,2020,78 años,78,749
05,Ávila,Mujeres,2020,79 años,79,857
05,Ávila,Mujeres,2020,8 años,8,608
05,Ávila,Mujeres,2020,80 años,80,602
05,Ávila,Mujeres,2020,81 años,81,633
05,Ávila,Mujeres,2020,82 años,82,676
05,Ávila,Mujeres,2020,83 años,83,843
05,Ávila,Mujeres,2020,84 años,84,724
05,Ávila,Mujeres,2020,85 años,85,808
05,Ávila,Mujeres,2020,85 y más años,85,5909
05,Ávila,Mujeres,2020,86 años,86,719
05,Ávila,Mujeres,2020,87 años,87,691
05,Ávila,Mujeres,2020,88 años,88,630
05,Ávila,Mujeres,2020,89 años,89,576
05,Ávila,Mujeres,2020,9 años,9,637
05,Ávila,Mujeres,2020,90 años,90,521
05,Ávila,Mujeres,2020,91 años,91,401
05,Ávila,Mujeres,2020,92 años,92,372
05,Ávila,Mujeres,2020,93 años,93,328
05,Ávila,Mujeres,2020,94 años,94,210
05,Ávila,Mujeres,2020,95 años,95,179
05,Ávila,Mujeres,2020,96 años,96,158
05,Ávila,Mujeres,2020,97 años,97,115
05,Ávila,Mujeres,2020,98 años,98,92
05,Ávila,Mujeres,2020,99 años,99,47
05,Ávila,Mujeres,2020,Todas las edades,,78952
05,Ávila,Total,2020,0 años,0,970
05,Ávila,Total,2020,1 año,1,968
05,Ávila,Total,2020,10 años,10,1449
05,Ávila,Total,2020,100 y más años,100,77
05,Ávila,Total,2020,11 años,11,1477
05,Ávila,Total,2020,12 años,12,1405
05,Ávila,Total,2020,13 años,13,1419
05,Ávila,Total,2020,14 años,14,1466
05,Ávila,Total,2020,15 años,15,1389
05,Ávila,Total,2020,16 años,16,1352
05,Ávila,Total,2020,17 años,17,1379
05,Ávila,Total,2020,18 años,18,1393
05,Ávila,Total,2020,19 años,19,1456
05,Ávila,Total,2020,2 años,2,1091
05,Ávila,Total,2020,20 años,20,1401
05,Ávila,Total,2020,21 años,21,1417
05,Ávila,Total,2020,22 años,22,1446
05,Ávila,Total,2020,23 años,23,1441
05,Ávila,Total,2020,24 años,24,1503
05,Ávila,Total,2020,25 años,25,1415
05,Ávila,Total,2020,26 años,26,1438
05,Ávila,Total,2020,27 años,27,1419
05,Ávila,Total,2020,28 años,28,1467
05,Ávila,Total,2020,29 años,29,1525
05,Ávila,Total,2020,3 años,3,1176
05,Ávila,Total,2020,30 años,30,1533
05,Ávila,Total,2020,31 años,31,1560
05,Ávila,Total,2020,32 años,32,1596
05,Ávila,Total,2020,33 años,33,1636
05,Ávila,Total,2020,34 años,34,1635
05,Ávila,Total,2020,35 años,35,1739
05,Ávila,Total,2020,36 años,36,1759
05,Ávila,Total,2020,37 años,37,1842
05,Ávila,Total,2020,38 años,38,1957
05,Ávila,Total,2020,39 años,39,2001
05,Ávila,Total,2020,4 años,4,1200
05,Ávila,Total,2020,40 años,40,2125
05,Ávila,Total,2020,41 años,41,2273
05,Ávila,Total,2020,42 años,42,2317
05,Ávila,Total,2020,43 años,43,2312
05,Ávila,Total,2020,44 años,44,2446
05,Ávila,Total,2020,45 años,45,2290
05,Ávila,Total,2020,46 años,46,2322
05,Ávila,Total,2020,47 años,47,2319
05,Ávila,Total,2020,48 años,48,2374
05,Ávila,Total,2020,49 años,49,2367
05,Ávila,Total,2020,5 años,5,1250
05,Ávila,Total,2020,50 años,50,2461
05,Ávila,Total,2020,51 años,51,2426
05,Ávila,Total,2020,52 años,52,2482
05,Ávila,Total,2020,53 años,53,2559
05,Ávila,Total,2020,54 años,54,2457
05,Ávila,Total,2020,55 años,55,2582
05,Ávila,Total,2020,56 años,56,2595
05,Ávila,Total,2020,57 años,57,2618
05,Ávila,Total,2020,58 años,58,2585
05,Ávila,Total,2020,59 años,59,2606
05,Ávila,Total,2020,6 años,6,1203
05,Ávila,Total,2020,60 años,60,2426
05,Ávila,Total,2020,61 años,61,2411
05,Ávila,Total,2020,62 años,62,2276
05,Ávila,Total,2020,63 años,63,2184
05,Ávila,Total,2020,64 años,64,2065
05,Ávila,Total,2020,65 años,65,1925
05,Ávila,Total,2020,66 años,66,1906
05,Ávila,Total,2020,67 años,67,1928
05,Ávila,Total,2020,68 años,68,1767
05,Ávila,Total,2020,69 años,69,1761
05,Ávila,Total,2020,7 años,7,1270
05,Ávila,Total,2020,70 años,70,1809
05,Ávila,Total,2020,71 años,71,1864
05,Ávila,Total,2020,72 años,72,1741
05,Ávila,Total,2020,73 años,73,1592
05,Ávila,Total,2020,74 años,74,1702
05,Ávila,Total,2020,75 años,75,1603
05,Ávila,Total,2020,76 años,76,1585
05,Ávila,Total,2020,77 años,77,1416
05,Ávila,Total,2020,78 años,78,1332
05,Ávila,Total,2020,79 años,79,1581
05,Ávila,Total,2020,8 años,8,1344
05,Ávila,Total,2020,80 años,80,1068
05,Ávila,Total,2020,81 años,81,1147
05,Ávila,Total,2020,82 años,82,1233
05,Ávila,Total,2020,83 años,83,1468
05,Ávila,Total,2020,84 años,84,1292
05,Ávila,Total,2020,85 años,85,1366
05,Ávila,Total,2020,85 y más años,85,9480
05,Ávila,Total,2020,86 años,86,1215
05,Ávila,Total,2020,87 años,87,1145
05,Ávila,Total,2020,88 años,88,1060
05,Ávila,Total,2020,89 años,89,944
05,Ávila,Total,2020,9 años,9,1354
05,Ávila,Total,2020,90 años,90,816
05,Ávila,Total,2020,91 años,91,650
05,Ávila,Total,2020,92 años,92,542
05,Ávila,Total,2020,93 años,93,493
05,Ávila,Total,2020,94 años,94,329
05,Ávila,Total,2020,95 años,95,276
05,Ávila,Total,2020,96 años,96,209
05,Ávila,Total,2020,97 años,97,166
05,Ávila,Total,2020,98 años,98,124
05,Ávila,Total,2020,99 años,99,68
05,Ávila,Total,2020,Todas las edades,,158819
05,Ávila,Hombres,2021,0 años,0,464
05,Ávila,Hombres,2021,1 año,1,501
05,Ávila,Hombres,2021,10 años,10,735
05,Ávila,Hombres,2021,100 y más años,100,23
05,Ávila,Hombres,2021,11 años,11,769
05,Ávila,Hombres,2021,12 años,12,768
05,Ávila,Hombres,2021,13 años,13,734
05,Ávila,Hombres,2021,14 años,14,730
05,Ávila,Hombres,2021,15 años,15,743
05,Ávila,Hombres,2021,16 años,16,763
05,Ávila,Hombres,2021,17 años,17,669
05,Ávila,Hombres,2021,18 años,18,732
05,Ávila,Hombres,2021,19 años,19,760
05,Ávila,Hombres,2021,2 años,2,505
05,Ávila,Hombres,2021,20 años,20,748
05,Ávila,Hombres,2021,21 años,21,691
05,Ávila,Hombres,2021,22 años,22,747
05,Ávila,Hombres,2021,23 años,23,749
05,Ávila,Hombres,2021,24 años,24,747
05,Ávila,Hombres,2021,25 años,25,786
05,Ávila,Hombres,2021,26 años,26,742
05,Ávila,Hombres,2021,27 años,27,750
05,Ávila,Hombres,2021,28 años,28,749
05,Ávila,Hombres,2021,29 años,29,806
05,Ávila,Hombres,2021,3 años,3,543
05,Ávila,Hombres,2021,30 años,30,794
05,Ávila,Hombres,2021,31 años,31,765
05,Ávila,Hombres,2021,32 años,32,840
05,Ávila,Hombres,2021,33 años,33,811
05,Ávila,Hombres,2021,34 años,34,842
05,Ávila,Hombres,2021,35 años,35,843
05,Ávila,Hombres,2021,36 años,36,889
05,Ávila,Hombres,2021,37 años,37,888
05,Ávila,Hombres,2021,38 años,38,947
05,Ávila,Hombres,2021,39 años,39,1009
05,Ávila,Hombres,2021,4 años,4,598
05,Ávila,Hombres,2021,40 años,40,1054
05,Ávila,Hombres,2021,41 años,41,1098
05,Ávila,Hombres,2021,42 años,42,1175
05,Ávila,Hombres,2021,43 años,43,1204
05,Ávila,Hombres,2021,44 años,44,1222
05,Ávila,Hombres,2021,45 años,45,1283
05,Ávila,Hombres,2021,46 años,46,1219
05,Ávila,Hombres,2021,47 años,47,1182
05,Ávila,Hombres,2021,48 años,48,1190
05,Ávila,Hombres,2021,49 años,49,1239
05,Ávila,Hombres,2021,5 años,5,642
05,Ávila,Hombres,2021,50 años,50,1241
05,Ávila,Hombres,2021,51 años,51,1275
05,Ávila,Hombres,2021,52 años,52,1206
05,Ávila,Hombres,2021,53 años,53,1279
05,Ávila,Hombres,2021,54 años,54,1277
05,Ávila,Hombres,2021,55 años,55,1287
05,Ávila,Hombres,2021,56 años,56,1354
05,Ávila,Hombres,2021,57 años,57,1367
05,Ávila,Hombres,2021,58 años,58,1361
05,Ávila,Hombres,2021,59 años,59,1341
05,Ávila,Hombres,2021,6 años,6,702
05,Ávila,Hombres,2021,60 años,60,1351
05,Ávila,Hombres,2021,61 años,61,1320
05,Ávila,Hombres,2021,62 años,62,1271
05,Ávila,Hombres,2021,63 años,63,1217
05,Ávila,Hombres,2021,64 años,64,1172
05,Ávila,Hombres,2021,65 años,65,1139
05,Ávila,Hombres,2021,66 años,66,1015
05,Ávila,Hombres,2021,67 años,67,1032
05,Ávila,Hombres,2021,68 años,68,1027
05,Ávila,Hombres,2021,69 años,69,927
05,Ávila,Hombres,2021,7 años,7,660
05,Ávila,Hombres,2021,70 años,70,884
05,Ávila,Hombres,2021,71 años,71,912
05,Ávila,Hombres,2021,72 años,72,900
05,Ávila,Hombres,2021,73 años,73,904
05,Ávila,Hombres,2021,74 años,74,739
05,Ávila,Hombres,2021,75 años,75,814
05,Ávila,Hombres,2021,76 años,76,767
05,Ávila,Hombres,2021,77 años,77,735
05,Ávila,Hombres,2021,78 años,78,639
05,Ávila,Hombres,2021,79 años,79,566
05,Ávila,Hombres,2021,8 años,8,654
05,Ávila,Hombres,2021,80 años,80,688
05,Ávila,Hombres,2021,81 años,81,445
05,Ávila,Hombres,2021,82 años,82,478
05,Ávila,Hombres,2021,83 años,83,511
05,Ávila,Hombres,2021,84 años,84,576
05,Ávila,Hombres,2021,85 años,85,504
05,Ávila,Hombres,2021,85 y más años,85,3449
05,Ávila,Hombres,2021,86 años,86,496
05,Ávila,Hombres,2021,87 años,87,428
05,Ávila,Hombres,2021,88 años,88,384
05,Ávila,Hombres,2021,89 años,89,356
05,Ávila,Hombres,2021,9 años,9,737
05,Ávila,Hombres,2021,90 años,90,317
05,Ávila,Hombres,2021,91 años,91,233
05,Ávila,Hombres,2021,92 años,92,195
05,Ávila,Hombres,2021,93 años,93,140
05,Ávila,Hombres,2021,94 años,94,120
05,Ávila,Hombres,2021,95 años,95,88
05,Ávila,Hombres,2021,96 años,96,70
05,Ávila,Hombres,2021,97 años,97,32
05,Ávila,Hombres,2021,98 años,98,38
05,Ávila,Hombres,2021,99 años,99,25
05,Ávila,Hombres,2021,Todas las edades,,79884
05,Ávila,Mujeres,2021,0 años,0,435
05,Ávila,Mujeres,2021,1 año,1,521
05,Ávila,Mujeres,2021,10 años,10,639
05,Ávila,Mujeres,2021,100 y más años,100,60
05,Ávila,Mujeres,2021,11 años,11,697
05,Ávila,Mujeres,2021,12 años,12,705
05,Ávila,Mujeres,2021,13 años,13,694
05,Ávila,Mujeres,2021,14 años,14,704
05,Ávila,Mujeres,2021,15 años,15,735
05,Ávila,Mujeres,2021,16 años,16,639
05,Ávila,Mujeres,2021,17 años,17,685
05,Ávila,Mujeres,2021,18 años,18,654
05,Ávila,Mujeres,2021,19 años,19,647
05,Ávila,Mujeres,2021,2 años,2,465
05,Ávila,Mujeres,2021,20 años,20,722
05,Ávila,Mujeres,2021,21 años,21,716
05,Ávila,Mujeres,2021,22 años,22,686
05,Ávila,Mujeres,2021,23 años,23,687
05,Ávila,Mujeres,2021,24 años,24,715
05,Ávila,Mujeres,2021,25 años,25,706
05,Ávila,Mujeres,2021,26 años,26,677
05,Ávila,Mujeres,2021,27 años,27,698
05,Ávila,Mujeres,2021,28 años,28,701
05,Ávila,Mujeres,2021,29 años,29,671
05,Ávila,Mujeres,2021,3 años,3,554
05,Ávila,Mujeres,2021,30 años,30,749
05,Ávila,Mujeres,2021,31 años,31,756
05,Ávila,Mujeres,2021,32 años,32,735
05,Ávila,Mujeres,2021,33 años,33,794
05,Ávila,Mujeres,2021,34 años,34,804
05,Ávila,Mujeres,2021,35 años,35,837
05,Ávila,Mujeres,2021,36 años,36,868
05,Ávila,Mujeres,2021,37 años,37,910
05,Ávila,Mujeres,2021,38 años,38,922
05,Ávila,Mujeres,2021,39 años,39,978
05,Ávila,Mujeres,2021,4 años,4,582
05,Ávila,Mujeres,2021,40 años,40,992
05,Ávila,Mujeres,2021,41 años,41,1084
05,Ávila,Mujeres,2021,42 años,42,1118
05,Ávila,Mujeres,2021,43 años,43,1134
05,Ávila,Mujeres,2021,44 años,44,1119
