fecha,anio,mes,ambito,grupo,variable,valor,unidad,frecuencia,agregacion_anual,alias_serie,codigo_serie,descripcion
2022-08-01,2022,8,Total nacional,demanda_efectiva,compraventas_vivienda_nueva,10164.0,Viviendas,MENSUAL,suma,SI_1_5.32,DHITINOAPLNCVUVT_VVN_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda nueva
2022-09-01,2022,9,Total nacional,demanda_efectiva,compraventas_vivienda_nueva,10181.0,Viviendas,MENSUAL,suma,SI_1_5.32,DHITINOAPLNCVUVT_VVN_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda nueva
2022-10-01,2022,10,Total nacional,demanda_efectiva,compraventas_vivienda_nueva,8781.0,Viviendas,MENSUAL,suma,SI_1_5.32,DHITINOAPLNCVUVT_VVN_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda nueva
2022-11-01,2022,11,Total nacional,demanda_efectiva,compraventas_vivienda_nueva,9978.0,Viviendas,MENSUAL,suma,SI_1_5.32,DHITINOAPLNCVUVT_VVN_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda nueva
2022-12-01,2022,12,Total nacional,demanda_efectiva,compraventas_vivienda_nueva,7804.0,Viviendas,MENSUAL,suma,SI_1_5.32,DHITINOAPLNCVUVT_VVN_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda nueva
2023-01-01,2023,1,Total nacional,demanda_efectiva,compraventas_vivienda_nueva,10571.0,Viviendas,MENSUAL,suma,SI_1_5.32,DHITINOAPLNCVUVT_VVN_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda nueva
2023-02-01,2023,2,Total nacional,demanda_efectiva,compraventas_vivienda_nueva,9541.0,Viviendas,MENSUAL,suma,SI_1_5.32,DHITINOAPLNCVUVT_VVN_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda nueva
2023-03-01,2023,3,Total nacional,demanda_efectiva,compraventas_vivienda_nueva,10364.0,Viviendas,MENSUAL,suma,SI_1_5.32,DHITINOAPLNCVUVT_VVN_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda nueva
2023-04-01,2023,4,Total nacional,demanda_efectiva,compraventas_vivienda_nueva,8087.0,Viviendas,MENSUAL,suma,SI_1_5.32,DHITINOAPLNCVUVT_VVN_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda nueva
2023-05-01,2023,5,Total nacional,demanda_efectiva,compraventas_vivienda_nueva,10635.0,Viviendas,MENSUAL,suma,SI_1_5.32,DHITINOAPLNCVUVT_VVN_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda nueva
2023-06-01,2023,6,Total nacional,demanda_efectiva,compraventas_vivienda_nueva,10119.0,Viviendas,MENSUAL,suma,SI_1_5.32,DHITINOAPLNCVUVT_VVN_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda nueva
2023-07-01,2023,7,Total nacional,demanda_efectiva,compraventas_vivienda_nueva,8154.0,Viviendas,MENSUAL,suma,SI_1_5.32,DHITINOAPLNCVUVT_VVN_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda nueva
2023-08-01,2023,8,Total nacional,demanda_efectiva,compraventas_vivienda_nueva,9231.0,Viviendas,MENSUAL,suma,SI_1_5.32,DHITINOAPLNCVUVT_VVN_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda nueva
2023-09-01,2023,9,Total nacional,demanda_efectiva,compraventas_vivienda_nueva,8088.0,Viviendas,MENSUAL,suma,SI_1_5.32,DHITINOAPLNCVUVT_VVN_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda nueva
2023-10-01,2023,10,Total nacional,demanda_efectiva,compraventas_vivienda_nueva,8846.0,Viviendas,MENSUAL,suma,SI_1_5.32,DHITINOAPLNCVUVT_VVN_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda nueva
2023-11-01,2023,11,Total nacional,demanda_efectiva,compraventas_vivienda_nueva,8975.0,Viviendas,MENSUAL,suma,SI_1_5.32,DHITINOAPLNCVUVT_VVN_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda nueva
2023-12-01,2023,12,Total nacional,demanda_efectiva,compraventas_vivienda_nueva,6870.0,Viviendas,MENSUAL,suma,SI_1_5.32,DHITINOAPLNCVUVT_VVN_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda nueva
2024-01-01,2024,1,Total nacional,demanda_efectiva,compraventas_vivienda_nueva,10823.0,Viviendas,MENSUAL,suma,SI_1_5.32,DHITINOAPLNCVUVT_VVN_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda nueva
2024-02-01,2024,2,Total nacional,demanda_efectiva,compraventas_vivienda_nueva,11464.0,Viviendas,MENSUAL,suma,SI_1_5.32,DHITINOAPLNCVUVT_VVN_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda nueva
2024-03-01,2024,3,Total nacional,demanda_efectiva,compraventas_vivienda_nueva,8869.0,Viviendas,MENSUAL,suma,SI_1_5.32,DHITINOAPLNCVUVT_VVN_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda nueva
2024-04-01,2024,4,Total nacional,demanda_efectiva,compraventas_vivienda_nueva,10641.0,Viviendas,MENSUAL,suma,SI_1_5.32,DHITINOAPLNCVUVT_VVN_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda nueva
2024-05-01,2024,5,Total nacional,demanda_efectiva,compraventas_vivienda_nueva,8999.0,Viviendas,MENSUAL,suma,SI_1_5.32,DHITINOAPLNCVUVT_VVN_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda nueva
2024-06-01,2024,6,Total nacional,demanda_efectiva,compraventas_vivienda_nueva,10035.0,Viviendas,MENSUAL,suma,SI_1_5.32,DHITINOAPLNCVUVT_VVN_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda nueva
2024-07-01,2024,7,Total nacional,demanda_efectiva,compraventas_vivienda_nueva,11157.0,Viviendas,MENSUAL,suma,SI_1_5.32,DHITINOAPLNCVUVT_VVN_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda nueva
2024-08-01,2024,8,Total nacional,demanda_efectiva,compraventas_vivienda_nueva,9842.0,Viviendas,MENSUAL,suma,SI_1_5.32,DHITINOAPLNCVUVT_VVN_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda nueva
2024-09-01,2024,9,Total nacional,demanda_efectiva,compraventas_vivienda_nueva,12476.0,Viviendas,MENSUAL,suma,SI_1_5.32,DHITINOAPLNCVUVT_VVN_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda nueva
2024-10-01,2024,10,Total nacional,demanda_efectiva,compraventas_vivienda_nueva,16434.0,Viviendas,MENSUAL,suma,SI_1_5.32,DHITINOAPLNCVUVT_VVN_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda nueva
2024-11-01,2024,11,Total nacional,demanda_efectiva,compraventas_vivienda_nueva,12236.0,Viviendas,MENSUAL,suma,SI_1_5.32,DHITINOAPLNCVUVT_VVN_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda nueva
2024-12-01,2024,12,Total nacional,demanda_efectiva,compraventas_vivienda_nueva,11362.0,Viviendas,MENSUAL,suma,SI_1_5.32,DHITINOAPLNCVUVT_VVN_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda nueva
2025-01-01,2025,1,Total nacional,demanda_efectiva,compraventas_vivienda_nueva,14108.0,Viviendas,MENSUAL,suma,SI_1_5.32,DHITINOAPLNCVUVT_VVN_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda nueva
2025-02-01,2025,2,Total nacional,demanda_efectiva,compraventas_vivienda_nueva,14034.0,Viviendas,MENSUAL,suma,SI_1_5.32,DHITINOAPLNCVUVT_VVN_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda nueva
2025-03-01,2025,3,Total nacional,demanda_efectiva,compraventas_vivienda_nueva,14542.0,Viviendas,MENSUAL,suma,SI_1_5.32,DHITINOAPLNCVUVT_VVN_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda nueva
2025-04-01,2025,4,Total nacional,demanda_efectiva,compraventas_vivienda_nueva,11392.0,Viviendas,MENSUAL,suma,SI_1_5.32,DHITINOAPLNCVUVT_VVN_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda nueva
2025-05-01,2025,5,Total nacional,demanda_efectiva,compraventas_vivienda_nueva,12785.0,Viviendas,MENSUAL,suma,SI_1_5.32,DHITINOAPLNCVUVT_VVN_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda nueva
2025-06-01,2025,6,Total nacional,demanda_efectiva,compraventas_vivienda_nueva,12570.0,Viviendas,MENSUAL,suma,SI_1_5.32,DHITINOAPLNCVUVT_VVN_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda nueva
2025-07-01,2025,7,Total nacional,demanda_efectiva,compraventas_vivienda_nueva,13640.0,Viviendas,MENSUAL,suma,SI_1_5.32,DHITINOAPLNCVUVT_VVN_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda nueva
2025-08-01,2025,8,Total nacional,demanda_efectiva,compraventas_vivienda_nueva,10123.0,Viviendas,MENSUAL,suma,SI_1_5.32,DHITINOAPLNCVUVT_VVN_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda nueva
2025-09-01,2025,9,Total nacional,demanda_efectiva,compraventas_vivienda_nueva,13823.0,Viviendas,MENSUAL,suma,SI_1_5.32,DHITINOAPLNCVUVT_VVN_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda nueva
2025-10-01,2025,10,Total nacional,demanda_efectiva,compraventas_vivienda_nueva,14464.0,Viviendas,MENSUAL,suma,SI_1_5.32,DHITINOAPLNCVUVT_VVN_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda nueva
2025-11-01,2025,11,Total nacional,demanda_efectiva,compraventas_vivienda_nueva,12742.0,Viviendas,MENSUAL,suma,SI_1_5.32,DHITINOAPLNCVUVT_VVN_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda nueva
2025-12-01,2025,12,Total nacional,demanda_efectiva,compraventas_vivienda_nueva,11694.0,Viviendas,MENSUAL,suma,SI_1_5.32,DHITINOAPLNCVUVT_VVN_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda nueva
2006-03-01,2006,3,Total nacional,demanda_efectiva,compraventas_vivienda_usada,140646.0,Viviendas,MENSUAL,suma,SI_1_5.33,DHITINOAPLNCVUVT_VVU_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda usada
2006-06-01,2006,6,Total nacional,demanda_efectiva,compraventas_vivienda_usada,136480.0,Viviendas,MENSUAL,suma,SI_1_5.33,DHITINOAPLNCVUVT_VVU_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda usada
2006-09-01,2006,9,Total nacional,demanda_efectiva,compraventas_vivienda_usada,131164.0,Viviendas,MENSUAL,suma,SI_1_5.33,DHITINOAPLNCVUVT_VVU_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda usada
2006-12-01,2006,12,Total nacional,demanda_efectiva,compraventas_vivienda_usada,118219.0,Viviendas,MENSUAL,suma,SI_1_5.33,DHITINOAPLNCVUVT_VVU_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda usada
2007-01-01,2007,1,Total nacional,demanda_efectiva,compraventas_vivienda_usada,50233.0,Viviendas,MENSUAL,suma,SI_1_5.33,DHITINOAPLNCVUVT_VVU_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda usada
2007-02-01,2007,2,Total nacional,demanda_efectiva,compraventas_vivienda_usada,42503.0,Viviendas,MENSUAL,suma,SI_1_5.33,DHITINOAPLNCVUVT_VVU_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda usada
2007-03-01,2007,3,Total nacional,demanda_efectiva,compraventas_vivienda_usada,43620.0,Viviendas,MENSUAL,suma,SI_1_5.33,DHITINOAPLNCVUVT_VVU_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda usada
2007-04-01,2007,4,Total nacional,demanda_efectiva,compraventas_vivienda_usada,35483.0,Viviendas,MENSUAL,suma,SI_1_5.33,DHITINOAPLNCVUVT_VVU_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda usada
2007-05-01,2007,5,Total nacional,demanda_efectiva,compraventas_vivienda_usada,44549.0,Viviendas,MENSUAL,suma,SI_1_5.33,DHITINOAPLNCVUVT_VVU_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda usada
2007-06-01,2007,6,Total nacional,demanda_efectiva,compraventas_vivienda_usada,39407.0,Viviendas,MENSUAL,suma,SI_1_5.33,DHITINOAPLNCVUVT_VVU_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda usada
2007-07-01,2007,7,Total nacional,demanda_efectiva,compraventas_vivienda_usada,36915.0,Viviendas,MENSUAL,suma,SI_1_5.33,DHITINOAPLNCVUVT_VVU_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda usada
2007-08-01,2007,8,Total nacional,demanda_efectiva,compraventas_vivienda_usada,33435.0,Viviendas,MENSUAL,suma,SI_1_5.33,DHITINOAPLNCVUVT_VVU_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda usada
2007-09-01,2007,9,Total nacional,demanda_efectiva,compraventas_vivienda_usada,34065.0,Viviendas,MENSUAL,suma,SI_1_5.33,DHITINOAPLNCVUVT_VVU_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda usada
2007-10-01,2007,10,Total nacional,demanda_efectiva,compraventas_vivienda_usada,33026.0,Viviendas,MENSUAL,suma,SI_1_5.33,DHITINOAPLNCVUVT_VVU_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda usada
2007-11-01,2007,11,Total nacional,demanda_efectiva,compraventas_vivienda_usada,31943.0,Viviendas,MENSUAL,suma,SI_1_5.33,DHITINOAPLNCVUVT_VVU_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda usada
2007-12-01,2007,12,Total nacional,demanda_efectiva,compraventas_vivienda_usada,23739.0,Viviendas,MENSUAL,suma,SI_1_5.33,DHITINOAPLNCVUVT_VVU_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda usada
2008-01-01,2008,1,Total nacional,demanda_efectiva,compraventas_vivienda_usada,32869.0,Viviendas,MENSUAL,suma,SI_1_5.33,DHITINOAPLNCVUVT_VVU_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda usada
2008-02-01,2008,2,Total nacional,demanda_efectiva,compraventas_vivienda_usada,28831.0,Viviendas,MENSUAL,suma,SI_1_5.33,DHITINOAPLNCVUVT_VVU_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda usada
2008-03-01,2008,3,Total nacional,demanda_efectiva,compraventas_vivienda_usada,23526.0,Viviendas,MENSUAL,suma,SI_1_5.33,DHITINOAPLNCVUVT_VVU_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda usada
2008-04-01,2008,4,Total nacional,demanda_efectiva,compraventas_vivienda_usada,28108.0,Viviendas,MENSUAL,suma,SI_1_5.33,DHITINOAPLNCVUVT_VVU_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda usada
2008-05-01,2008,5,Total nacional,demanda_efectiva,compraventas_vivienda_usada,25255.0,Viviendas,MENSUAL,suma,SI_1_5.33,DHITINOAPLNCVUVT_VVU_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda usada
2008-06-01,2008,6,Total nacional,demanda_efectiva,compraventas_vivienda_usada,24023.0,Viviendas,MENSUAL,suma,SI_1_5.33,DHITINOAPLNCVUVT_VVU_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda usada
2008-07-01,2008,7,Total nacional,demanda_efectiva,compraventas_vivienda_usada,22882.0,Viviendas,MENSUAL,suma,SI_1_5.33,DHITINOAPLNCVUVT_VVU_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda usada
2008-08-01,2008,8,Total nacional,demanda_efectiva,compraventas_vivienda_usada,17962.0,Viviendas,MENSUAL,suma,SI_1_5.33,DHITINOAPLNCVUVT_VVU_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda usada
2008-09-01,2008,9,Total nacional,demanda_efectiva,compraventas_vivienda_usada,20442.0,Viviendas,MENSUAL,suma,SI_1_5.33,DHITINOAPLNCVUVT_VVU_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda usada
2008-10-01,2008,10,Total nacional,demanda_efectiva,compraventas_vivienda_usada,18714.0,Viviendas,MENSUAL,suma,SI_1_5.33,DHITINOAPLNCVUVT_VVU_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda usada
2008-11-01,2008,11,Total nacional,demanda_efectiva,compraventas_vivienda_usada,16621.0,Viviendas,MENSUAL,suma,SI_1_5.33,DHITINOAPLNCVUVT_VVU_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda usada
2008-12-01,2008,12,Total nacional,demanda_efectiva,compraventas_vivienda_usada,14813.0,Viviendas,MENSUAL,suma,SI_1_5.33,DHITINOAPLNCVUVT_VVU_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda usada
2009-01-01,2009,1,Total nacional,demanda_efectiva,compraventas_vivienda_usada,16982.0,Viviendas,MENSUAL,suma,SI_1_5.33,DHITINOAPLNCVUVT_VVU_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda usada
2009-02-01,2009,2,Total nacional,demanda_efectiva,compraventas_vivienda_usada,15896.0,Viviendas,MENSUAL,suma,SI_1_5.33,DHITINOAPLNCVUVT_VVU_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda usada
2009-03-01,2009,3,Total nacional,demanda_efectiva,compraventas_vivienda_usada,15359.0,Viviendas,MENSUAL,suma,SI_1_5.33,DHITINOAPLNCVUVT_VVU_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda usada
2009-04-01,2009,4,Total nacional,demanda_efectiva,compraventas_vivienda_usada,13638.0,Viviendas,MENSUAL,suma,SI_1_5.33,DHITINOAPLNCVUVT_VVU_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda usada
2009-05-01,2009,5,Total nacional,demanda_efectiva,compraventas_vivienda_usada,16219.0,Viviendas,MENSUAL,suma,SI_1_5.33,DHITINOAPLNCVUVT_VVU_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda usada
2009-06-01,2009,6,Total nacional,demanda_efectiva,compraventas_vivienda_usada,16511.0,Viviendas,MENSUAL,suma,SI_1_5.33,DHITINOAPLNCVUVT_VVU_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda usada
2009-07-01,2009,7,Total nacional,demanda_efectiva,compraventas_vivienda_usada,18182.0,Viviendas,MENSUAL,suma,SI_1_5.33,DHITINOAPLNCVUVT_VVU_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda usada
2009-08-01,2009,8,Total nacional,demanda_efectiva,compraventas_vivienda_usada,15317.0,Viviendas,MENSUAL,suma,SI_1_5.33,DHITINOAPLNCVUVT_VVU_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda usada
2009-09-01,2009,9,Total nacional,demanda_efectiva,compraventas_vivienda_usada,17528.0,Viviendas,MENSUAL,suma,SI_1_5.33,DHITINOAPLNCVUVT_VVU_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda usada
2009-10-01,2009,10,Total nacional,demanda_efectiva,compraventas_vivienda_usada,16574.0,Viviendas,MENSUAL,suma,SI_1_5.33,DHITINOAPLNCVUVT_VVU_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda usada
2009-11-01,2009,11,Total nacional,demanda_efectiva,compraventas_vivienda_usada,16857.0,Viviendas,MENSUAL,suma,SI_1_5.33,DHITINOAPLNCVUVT_VVU_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda usada
2009-12-01,2009,12,Total nacional,demanda_efectiva,compraventas_vivienda_usada,15555.0,Viviendas,MENSUAL,suma,SI_1_5.33,DHITINOAPLNCVUVT_VVU_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda usada
2010-01-01,2010,1,Total nacional,demanda_efectiva,compraventas_vivienda_usada,18641.0,Viviendas,MENSUAL,suma,SI_1_5.33,DHITINOAPLNCVUVT_VVU_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda usada
2010-02-01,2010,2,Total nacional,demanda_efectiva,compraventas_vivienda_usada,19926.0,Viviendas,MENSUAL,suma,SI_1_5.33,DHITINOAPLNCVUVT_VVU_RI.M,Estadísticas generales. Edificación y vivienda. Compraventa de viviendas. Total vivienda usada
