codigo_provincia,provincia,anio,mes,periodo,residencia,variable,valor
37,Salamanca,2024,9,2024M09,residentes_espana,pernoctaciones,120102
37,Salamanca,2024,9,2024M09,residentes_espana,viajeros,64147
37,Salamanca,2024,9,2024M09,residentes_extranjero,pernoctaciones,54238
37,Salamanca,2024,9,2024M09,residentes_extranjero,viajeros,35519
37,Salamanca,2024,9,2024M09,total,pernoctaciones,174341
37,Salamanca,2024,9,2024M09,total,viajeros,99666
37,Salamanca,2024,10,2024M10,residentes_espana,pernoctaciones,122367
37,Salamanca,2024,10,2024M10,residentes_espana,viajeros,59777
37,Salamanca,2024,10,2024M10,residentes_extranjero,pernoctaciones,50038
37,Salamanca,2024,10,2024M10,residentes_extranjero,viajeros,34583
37,Salamanca,2024,10,2024M10,total,pernoctaciones,172405
37,Salamanca,2024,10,2024M10,total,viajeros,94360
37,Salamanca,2024,11,2024M11,residentes_espana,pernoctaciones,107120
37,Salamanca,2024,11,2024M11,residentes_espana,viajeros,51636
37,Salamanca,2024,11,2024M11,residentes_extranjero,pernoctaciones,29660
37,Salamanca,2024,11,2024M11,residentes_extranjero,viajeros,20338
37,Salamanca,2024,11,2024M11,total,pernoctaciones,136780
37,Salamanca,2024,11,2024M11,total,viajeros,71974
37,Salamanca,2024,12,2024M12,residentes_espana,pernoctaciones,91678
37,Salamanca,2024,12,2024M12,residentes_espana,viajeros,49454
37,Salamanca,2024,12,2024M12,residentes_extranjero,pernoctaciones,26068
37,Salamanca,2024,12,2024M12,residentes_extranjero,viajeros,18919
37,Salamanca,2024,12,2024M12,total,pernoctaciones,117746
37,Salamanca,2024,12,2024M12,total,viajeros,68373
37,Salamanca,2025,1,2025M01,residentes_espana,pernoctaciones,64568
37,Salamanca,2025,1,2025M01,residentes_espana,viajeros,35710
37,Salamanca,2025,1,2025M01,residentes_extranjero,pernoctaciones,25150
37,Salamanca,2025,1,2025M01,residentes_extranjero,viajeros,16933
37,Salamanca,2025,1,2025M01,total,pernoctaciones,89718
37,Salamanca,2025,1,2025M01,total,viajeros,52643
37,Salamanca,2025,2,2025M02,residentes_espana,pernoctaciones,71394
37,Salamanca,2025,2,2025M02,residentes_espana,viajeros,41534
37,Salamanca,2025,2,2025M02,residentes_extranjero,pernoctaciones,25321
37,Salamanca,2025,2,2025M02,residentes_extranjero,viajeros,16281
37,Salamanca,2025,2,2025M02,total,pernoctaciones,96715
37,Salamanca,2025,2,2025M02,total,viajeros,57815
37,Salamanca,2025,3,2025M03,residentes_espana,pernoctaciones,92983
37,Salamanca,2025,3,2025M03,residentes_espana,viajeros,47665
37,Salamanca,2025,3,2025M03,residentes_extranjero,pernoctaciones,34222
37,Salamanca,2025,3,2025M03,residentes_extranjero,viajeros,22168
37,Salamanca,2025,3,2025M03,total,pernoctaciones,127205
37,Salamanca,2025,3,2025M03,total,viajeros,69833
37,Salamanca,2025,4,2025M04,residentes_espana,pernoctaciones,112185
37,Salamanca,2025,4,2025M04,residentes_espana,viajeros,57715
37,Salamanca,2025,4,2025M04,residentes_extranjero,pernoctaciones,50526
37,Salamanca,2025,4,2025M04,residentes_extranjero,viajeros,35080
37,Salamanca,2025,4,2025M04,total,pernoctaciones,162711
37,Salamanca,2025,4,2025M04,total,viajeros,92795
37,Salamanca,2025,5,2025M05,residentes_espana,pernoctaciones,111993
37,Salamanca,2025,5,2025M05,residentes_espana,viajeros,57747
37,Salamanca,2025,5,2025M05,residentes_extranjero,pernoctaciones,55679
37,Salamanca,2025,5,2025M05,residentes_extranjero,viajeros,38999
37,Salamanca,2025,5,2025M05,total,pernoctaciones,167673
37,Salamanca,2025,5,2025M05,total,viajeros,96746
37,Salamanca,2025,6,2025M06,residentes_espana,pernoctaciones,106510
37,Salamanca,2025,6,2025M06,residentes_espana,viajeros,56722
37,Salamanca,2025,6,2025M06,residentes_extranjero,pernoctaciones,52418
37,Salamanca,2025,6,2025M06,residentes_extranjero,viajeros,34072
37,Salamanca,2025,6,2025M06,total,pernoctaciones,158928
37,Salamanca,2025,6,2025M06,total,viajeros,90794
37,Salamanca,2025,7,2025M07,residentes_espana,pernoctaciones,115087
37,Salamanca,2025,7,2025M07,residentes_espana,viajeros,67499
37,Salamanca,2025,7,2025M07,residentes_extranjero,pernoctaciones,58234
37,Salamanca,2025,7,2025M07,residentes_extranjero,viajeros,42564
37,Salamanca,2025,7,2025M07,total,pernoctaciones,173321
37,Salamanca,2025,7,2025M07,total,viajeros,110063
37,Salamanca,2025,8,2025M08,residentes_espana,pernoctaciones,137142
37,Salamanca,2025,8,2025M08,residentes_espana,viajeros,81712
37,Salamanca,2025,8,2025M08,residentes_extranjero,pernoctaciones,66290
37,Salamanca,2025,8,2025M08,residentes_extranjero,viajeros,50471
37,Salamanca,2025,8,2025M08,total,pernoctaciones,203433
37,Salamanca,2025,8,2025M08,total,viajeros,132183
37,Salamanca,2025,9,2025M09,residentes_espana,pernoctaciones,124126
37,Salamanca,2025,9,2025M09,residentes_espana,viajeros,67248
37,Salamanca,2025,9,2025M09,residentes_extranjero,pernoctaciones,57793
37,Salamanca,2025,9,2025M09,residentes_extranjero,viajeros,39195
37,Salamanca,2025,9,2025M09,total,pernoctaciones,181919
37,Salamanca,2025,9,2025M09,total,viajeros,106443
37,Salamanca,2025,10,2025M10,residentes_espana,pernoctaciones,119218
37,Salamanca,2025,10,2025M10,residentes_espana,viajeros,60859
37,Salamanca,2025,10,2025M10,residentes_extranjero,pernoctaciones,57579
37,Salamanca,2025,10,2025M10,residentes_extranjero,viajeros,40536
37,Salamanca,2025,10,2025M10,total,pernoctaciones,176797
37,Salamanca,2025,10,2025M10,total,viajeros,101395
37,Salamanca,2025,11,2025M11,residentes_espana,pernoctaciones,101388
37,Salamanca,2025,11,2025M11,residentes_espana,viajeros,51993
37,Salamanca,2025,11,2025M11,residentes_extranjero,pernoctaciones,33845
37,Salamanca,2025,11,2025M11,residentes_extranjero,viajeros,22632
37,Salamanca,2025,11,2025M11,total,pernoctaciones,135233
37,Salamanca,2025,11,2025M11,total,viajeros,74624
37,Salamanca,2025,12,2025M12,residentes_espana,pernoctaciones,90121
37,Salamanca,2025,12,2025M12,residentes_espana,viajeros,52903
37,Salamanca,2025,12,2025M12,residentes_extranjero,pernoctaciones,34671
37,Salamanca,2025,12,2025M12,residentes_extranjero,viajeros,24644
37,Salamanca,2025,12,2025M12,total,pernoctaciones,124792
37,Salamanca,2025,12,2025M12,total,viajeros,77547
38,Santa Cruz de Tenerife,2015,1,2015M01,residentes_espana,pernoctaciones,216429
38,Santa Cruz de Tenerife,2015,1,2015M01,residentes_espana,viajeros,45036
38,Santa Cruz de Tenerife,2015,1,2015M01,residentes_extranjero,pernoctaciones,1958082
38,Santa Cruz de Tenerife,2015,1,2015M01,residentes_extranjero,viajeros,229991
38,Santa Cruz de Tenerife,2015,1,2015M01,total,pernoctaciones,2174510
38,Santa Cruz de Tenerife,2015,1,2015M01,total,viajeros,275028
38,Santa Cruz de Tenerife,2015,2,2015M02,residentes_espana,pernoctaciones,216723
38,Santa Cruz de Tenerife,2015,2,2015M02,residentes_espana,viajeros,48559
38,Santa Cruz de Tenerife,2015,2,2015M02,residentes_extranjero,pernoctaciones,1827689
38,Santa Cruz de Tenerife,2015,2,2015M02,residentes_extranjero,viajeros,226770
38,Santa Cruz de Tenerife,2015,2,2015M02,total,pernoctaciones,2044412
38,Santa Cruz de Tenerife,2015,2,2015M02,total,viajeros,275329
38,Santa Cruz de Tenerife,2015,3,2015M03,residentes_espana,pernoctaciones,227268
38,Santa Cruz de Tenerife,2015,3,2015M03,residentes_espana,viajeros,57979
38,Santa Cruz de Tenerife,2015,3,2015M03,residentes_extranjero,pernoctaciones,1866675
38,Santa Cruz de Tenerife,2015,3,2015M03,residentes_extranjero,viajeros,240233
38,Santa Cruz de Tenerife,2015,3,2015M03,total,pernoctaciones,2093942
38,Santa Cruz de Tenerife,2015,3,2015M03,total,viajeros,298212
38,Santa Cruz de Tenerife,2015,4,2015M04,residentes_espana,pernoctaciones,294956
38,Santa Cruz de Tenerife,2015,4,2015M04,residentes_espana,viajeros,74347
38,Santa Cruz de Tenerife,2015,4,2015M04,residentes_extranjero,pernoctaciones,1598377
38,Santa Cruz de Tenerife,2015,4,2015M04,residentes_extranjero,viajeros,210494
38,Santa Cruz de Tenerife,2015,4,2015M04,total,pernoctaciones,1893333
38,Santa Cruz de Tenerife,2015,4,2015M04,total,viajeros,284840
38,Santa Cruz de Tenerife,2015,5,2015M05,residentes_espana,pernoctaciones,314797
38,Santa Cruz de Tenerife,2015,5,2015M05,residentes_espana,viajeros,84738
38,Santa Cruz de Tenerife,2015,5,2015M05,residentes_extranjero,pernoctaciones,1419235
38,Santa Cruz de Tenerife,2015,5,2015M05,residentes_extranjero,viajeros,192628
38,Santa Cruz de Tenerife,2015,5,2015M05,total,pernoctaciones,1734033
38,Santa Cruz de Tenerife,2015,5,2015M05,total,viajeros,277366
38,Santa Cruz de Tenerife,2015,6,2015M06,residentes_espana,pernoctaciones,336542
38,Santa Cruz de Tenerife,2015,6,2015M06,residentes_espana,viajeros,88097
38,Santa Cruz de Tenerife,2015,6,2015M06,residentes_extranjero,pernoctaciones,1412452
38,Santa Cruz de Tenerife,2015,6,2015M06,residentes_extranjero,viajeros,175433
38,Santa Cruz de Tenerife,2015,6,2015M06,total,pernoctaciones,1748993
38,Santa Cruz de Tenerife,2015,6,2015M06,total,viajeros,263530
38,Santa Cruz de Tenerife,2015,7,2015M07,residentes_espana,pernoctaciones,434659
38,Santa Cruz de Tenerife,2015,7,2015M07,residentes_espana,viajeros,107495
38,Santa Cruz de Tenerife,2015,7,2015M07,residentes_extranjero,pernoctaciones,1702163
38,Santa Cruz de Tenerife,2015,7,2015M07,residentes_extranjero,viajeros,205588
38,Santa Cruz de Tenerife,2015,7,2015M07,total,pernoctaciones,2136822
38,Santa Cruz de Tenerife,2015,7,2015M07,total,viajeros,313083
38,Santa Cruz de Tenerife,2015,8,2015M08,residentes_espana,pernoctaciones,549212
38,Santa Cruz de Tenerife,2015,8,2015M08,residentes_espana,viajeros,118388
38,Santa Cruz de Tenerife,2015,8,2015M08,residentes_extranjero,pernoctaciones,1893426
38,Santa Cruz de Tenerife,2015,8,2015M08,residentes_extranjero,viajeros,217894
38,Santa Cruz de Tenerife,2015,8,2015M08,total,pernoctaciones,2442637
38,Santa Cruz de Tenerife,2015,8,2015M08,total,viajeros,336282
38,Santa Cruz de Tenerife,2015,9,2015M09,residentes_espana,pernoctaciones,331051
38,Santa Cruz de Tenerife,2015,9,2015M09,residentes_espana,viajeros,80426
38,Santa Cruz de Tenerife,2015,9,2015M09,residentes_extranjero,pernoctaciones,1661653
38,Santa Cruz de Tenerife,2015,9,2015M09,residentes_extranjero,viajeros,201929
38,Santa Cruz de Tenerife,2015,9,2015M09,total,pernoctaciones,1992703
38,Santa Cruz de Tenerife,2015,9,2015M09,total,viajeros,282355
38,Santa Cruz de Tenerife,2015,10,2015M10,residentes_espana,pernoctaciones,253139
38,Santa Cruz de Tenerife,2015,10,2015M10,residentes_espana,viajeros,72645
38,Santa Cruz de Tenerife,2015,10,2015M10,residentes_extranjero,pernoctaciones,1852139
38,Santa Cruz de Tenerife,2015,10,2015M10,residentes_extranjero,viajeros,253798
38,Santa Cruz de Tenerife,2015,10,2015M10,total,pernoctaciones,2105278
38,Santa Cruz de Tenerife,2015,10,2015M10,total,viajeros,326442
38,Santa Cruz de Tenerife,2015,11,2015M11,residentes_espana,pernoctaciones,191444
38,Santa Cruz de Tenerife,2015,11,2015M11,residentes_espana,viajeros,49444
38,Santa Cruz de Tenerife,2015,11,2015M11,residentes_extranjero,pernoctaciones,1884700
38,Santa Cruz de Tenerife,2015,11,2015M11,residentes_extranjero,viajeros,247623
38,Santa Cruz de Tenerife,2015,11,2015M11,total,pernoctaciones,2076145
38,Santa Cruz de Tenerife,2015,11,2015M11,total,viajeros,297068
38,Santa Cruz de Tenerife,2015,12,2015M12,residentes_espana,pernoctaciones,231324
38,Santa Cruz de Tenerife,2015,12,2015M12,residentes_espana,viajeros,59352
38,Santa Cruz de Tenerife,2015,12,2015M12,residentes_extranjero,pernoctaciones,1815197
38,Santa Cruz de Tenerife,2015,12,2015M12,residentes_extranjero,viajeros,233423
38,Santa Cruz de Tenerife,2015,12,2015M12,total,pernoctaciones,2046521
38,Santa Cruz de Tenerife,2015,12,2015M12,total,viajeros,292775
38,Santa Cruz de Tenerife,2016,1,2016M01,residentes_espana,pernoctaciones,211598
38,Santa Cruz de Tenerife,2016,1,2016M01,residentes_espana,viajeros,49927
38,Santa Cruz de Tenerife,2016,1,2016M01,residentes_extranjero,pernoctaciones,1978514
38,Santa Cruz de Tenerife,2016,1,2016M01,residentes_extranjero,viajeros,241512
38,Santa Cruz de Tenerife,2016,1,2016M01,total,pernoctaciones,2190112
38,Santa Cruz de Tenerife,2016,1,2016M01,total,viajeros,291439
38,Santa Cruz de Tenerife,2016,2,2016M02,residentes_espana,pernoctaciones,210257
38,Santa Cruz de Tenerife,2016,2,2016M02,residentes_espana,viajeros,49746
38,Santa Cruz de Tenerife,2016,2,2016M02,residentes_extranjero,pernoctaciones,1951993
38,Santa Cruz de Tenerife,2016,2,2016M02,residentes_extranjero,viajeros,248720
38,Santa Cruz de Tenerife,2016,2,2016M02,total,pernoctaciones,2162250
38,Santa Cruz de Tenerife,2016,2,2016M02,total,viajeros,298466
38,Santa Cruz de Tenerife,2016,3,2016M03,residentes_espana,pernoctaciones,279904
38,Santa Cruz de Tenerife,2016,3,2016M03,residentes_espana,viajeros,62038
38,Santa Cruz de Tenerife,2016,3,2016M03,residentes_extranjero,pernoctaciones,2019706
38,Santa Cruz de Tenerife,2016,3,2016M03,residentes_extranjero,viajeros,268550
38,Santa Cruz de Tenerife,2016,3,2016M03,total,pernoctaciones,2299610
38,Santa Cruz de Tenerife,2016,3,2016M03,total,viajeros,330588
38,Santa Cruz de Tenerife,2016,4,2016M04,residentes_espana,pernoctaciones,270002
38,Santa Cruz de Tenerife,2016,4,2016M04,residentes_espana,viajeros,68479
38,Santa Cruz de Tenerife,2016,4,2016M04,residentes_extranjero,pernoctaciones,1774533
38,Santa Cruz de Tenerife,2016,4,2016M04,residentes_extranjero,viajeros,239441
38,Santa Cruz de Tenerife,2016,4,2016M04,total,pernoctaciones,2044535
38,Santa Cruz de Tenerife,2016,4,2016M04,total,viajeros,307920
38,Santa Cruz de Tenerife,2016,5,2016M05,residentes_espana,pernoctaciones,340412
38,Santa Cruz de Tenerife,2016,5,2016M05,residentes_espana,viajeros,85179
38,Santa Cruz de Tenerife,2016,5,2016M05,residentes_extranjero,pernoctaciones,1611943
38,Santa Cruz de Tenerife,2016,5,2016M05,residentes_extranjero,viajeros,213974
38,Santa Cruz de Tenerife,2016,5,2016M05,total,pernoctaciones,1952355
38,Santa Cruz de Tenerife,2016,5,2016M05,total,viajeros,299153
38,Santa Cruz de Tenerife,2016,6,2016M06,residentes_espana,pernoctaciones,359040
38,Santa Cruz de Tenerife,2016,6,2016M06,residentes_espana,viajeros,91331
38,Santa Cruz de Tenerife,2016,6,2016M06,residentes_extranjero,pernoctaciones,1672509
38,Santa Cruz de Tenerife,2016,6,2016M06,residentes_extranjero,viajeros,206635
38,Santa Cruz de Tenerife,2016,6,2016M06,total,pernoctaciones,2031549
38,Santa Cruz de Tenerife,2016,6,2016M06,total,viajeros,297966
38,Santa Cruz de Tenerife,2016,7,2016M07,residentes_espana,pernoctaciones,459935
38,Santa Cruz de Tenerife,2016,7,2016M07,residentes_espana,viajeros,102699
38,Santa Cruz de Tenerife,2016,7,2016M07,residentes_extranjero,pernoctaciones,2005102
38,Santa Cruz de Tenerife,2016,7,2016M07,residentes_extranjero,viajeros,246944
38,Santa Cruz de Tenerife,2016,7,2016M07,total,pernoctaciones,2465037
38,Santa Cruz de Tenerife,2016,7,2016M07,total,viajeros,349643
38,Santa Cruz de Tenerife,2016,8,2016M08,residentes_espana,pernoctaciones,513835
38,Santa Cruz de Tenerife,2016,8,2016M08,residentes_espana,viajeros,103673
38,Santa Cruz de Tenerife,2016,8,2016M08,residentes_extranjero,pernoctaciones,2119578
38,Santa Cruz de Tenerife,2016,8,2016M08,residentes_extranjero,viajeros,243418
38,Santa Cruz de Tenerife,2016,8,2016M08,total,pernoctaciones,2633413
38,Santa Cruz de Tenerife,2016,8,2016M08,total,viajeros,347091
38,Santa Cruz de Tenerife,2016,9,2016M09,residentes_espana,pernoctaciones,342876
38,Santa Cruz de Tenerife,2016,9,2016M09,residentes_espana,viajeros,79410
38,Santa Cruz de Tenerife,2016,9,2016M09,residentes_extranjero,pernoctaciones,1847737
38,Santa Cruz de Tenerife,2016,9,2016M09,residentes_extranjero,viajeros,226776
38,Santa Cruz de Tenerife,2016,9,2016M09,total,pernoctaciones,2190613
38,Santa Cruz de Tenerife,2016,9,2016M09,total,viajeros,306186
38,Santa Cruz de Tenerife,2016,10,2016M10,residentes_espana,pernoctaciones,280801
38,Santa Cruz de Tenerife,2016,10,2016M10,residentes_espana,viajeros,72124
38,Santa Cruz de Tenerife,2016,10,2016M10,residentes_extranjero,pernoctaciones,2004223
38,Santa Cruz de Tenerife,2016,10,2016M10,residentes_extranjero,viajeros,272200
38,Santa Cruz de Tenerife,2016,10,2016M10,total,pernoctaciones,2285024
38,Santa Cruz de Tenerife,2016,10,2016M10,total,viajeros,344324
38,Santa Cruz de Tenerife,2016,11,2016M11,residentes_espana,pernoctaciones,225346
38,Santa Cruz de Tenerife,2016,11,2016M11,residentes_espana,viajeros,50607
38,Santa Cruz de Tenerife,2016,11,2016M11,residentes_extranjero,pernoctaciones,1966633
38,Santa Cruz de Tenerife,2016,11,2016M11,residentes_extranjero,viajeros,247214
38,Santa Cruz de Tenerife,2016,11,2016M11,total,pernoctaciones,2191980
38,Santa Cruz de Tenerife,2016,11,2016M11,total,viajeros,297821
38,Santa Cruz de Tenerife,2016,12,2016M12,residentes_espana,pernoctaciones,258025
38,Santa Cruz de Tenerife,2016,12,2016M12,residentes_espana,viajeros,60879
38,Santa Cruz de Tenerife,2016,12,2016M12,residentes_extranjero,pernoctaciones,1951600
38,Santa Cruz de Tenerife,2016,12,2016M12,residentes_extranjero,viajeros,250036
38,Santa Cruz de Tenerife,2016,12,2016M12,total,pernoctaciones,2209625
38,Santa Cruz de Tenerife,2016,12,2016M12,total,viajeros,310915
38,Santa Cruz de Tenerife,2017,1,2017M01,residentes_espana,pernoctaciones,217845
38,Santa Cruz de Tenerife,2017,1,2017M01,residentes_espana,viajeros,46022
38,Santa Cruz de Tenerife,2017,1,2017M01,residentes_extranjero,pernoctaciones,2082112
38,Santa Cruz de Tenerife,2017,1,2017M01,residentes_extranjero,viajeros,251577
38,Santa Cruz de Tenerife,2017,1,2017M01,total,pernoctaciones,2299957
38,Santa Cruz de Tenerife,2017,1,2017M01,total,viajeros,297599
38,Santa Cruz de Tenerife,2017,2,2017M02,residentes_espana,pernoctaciones,201587
38,Santa Cruz de Tenerife,2017,2,2017M02,residentes_espana,viajeros,45299
38,Santa Cruz de Tenerife,2017,2,2017M02,residentes_extranjero,pernoctaciones,1957252
38,Santa Cruz de Tenerife,2017,2,2017M02,residentes_extranjero,viajeros,252553
38,Santa Cruz de Tenerife,2017,2,2017M02,total,pernoctaciones,2158838
38,Santa Cruz de Tenerife,2017,2,2017M02,total,viajeros,297852
38,Santa Cruz de Tenerife,2017,3,2017M03,residentes_espana,pernoctaciones,217142
38,Santa Cruz de Tenerife,2017,3,2017M03,residentes_espana,viajeros,53684
38,Santa Cruz de Tenerife,2017,3,2017M03,residentes_extranjero,pernoctaciones,2002623
38,Santa Cruz de Tenerife,2017,3,2017M03,residentes_extranjero,viajeros,261574
38,Santa Cruz de Tenerife,2017,3,2017M03,total,pernoctaciones,2219765
38,Santa Cruz de Tenerife,2017,3,2017M03,total,viajeros,315258
38,Santa Cruz de Tenerife,2017,4,2017M04,residentes_espana,pernoctaciones,356250
38,Santa Cruz de Tenerife,2017,4,2017M04,residentes_espana,viajeros,85558
38,Santa Cruz de Tenerife,2017,4,2017M04,residentes_extranjero,pernoctaciones,1865370
38,Santa Cruz de Tenerife,2017,4,2017M04,residentes_extranjero,viajeros,257218
38,Santa Cruz de Tenerife,2017,4,2017M04,total,pernoctaciones,2221620
38,Santa Cruz de Tenerife,2017,4,2017M04,total,viajeros,342776
38,Santa Cruz de Tenerife,2017,5,2017M05,residentes_espana,pernoctaciones,332582
38,Santa Cruz de Tenerife,2017,5,2017M05,residentes_espana,viajeros,82111
38,Santa Cruz de Tenerife,2017,5,2017M05,residentes_extranjero,pernoctaciones,1650147
38,Santa Cruz de Tenerife,2017,5,2017M05,residentes_extranjero,viajeros,214160
38,Santa Cruz de Tenerife,2017,5,2017M05,total,pernoctaciones,1982729
38,Santa Cruz de Tenerife,2017,5,2017M05,total,viajeros,296272
38,Santa Cruz de Tenerife,2017,6,2017M06,residentes_espana,pernoctaciones,369057
38,Santa Cruz de Tenerife,2017,6,2017M06,residentes_espana,viajeros,90298
38,Santa Cruz de Tenerife,2017,6,2017M06,residentes_extranjero,pernoctaciones,1722279
38,Santa Cruz de Tenerife,2017,6,2017M06,residentes_extranjero,viajeros,226958
38,Santa Cruz de Tenerife,2017,6,2017M06,total,pernoctaciones,2091336
38,Santa Cruz de Tenerife,2017,6,2017M06,total,viajeros,317256
38,Santa Cruz de Tenerife,2017,7,2017M07,residentes_espana,pernoctaciones,449356
38,Santa Cruz de Tenerife,2017,7,2017M07,residentes_espana,viajeros,103712
38,Santa Cruz de Tenerife,2017,7,2017M07,residentes_extranjero,pernoctaciones,2041157
38,Santa Cruz de Tenerife,2017,7,2017M07,residentes_extranjero,viajeros,253003
38,Santa Cruz de Tenerife,2017,7,2017M07,total,pernoctaciones,2490513
38,Santa Cruz de Tenerife,2017,7,2017M07,total,viajeros,356715
38,Santa Cruz de Tenerife,2017,8,2017M08,residentes_espana,pernoctaciones,534369
38,Santa Cruz de Tenerife,2017,8,2017M08,residentes_espana,viajeros,109947
38,Santa Cruz de Tenerife,2017,8,2017M08,residentes_extranjero,pernoctaciones,2033742
38,Santa Cruz de Tenerife,2017,8,2017M08,residentes_extranjero,viajeros,236949
38,Santa Cruz de Tenerife,2017,8,2017M08,total,pernoctaciones,2568110
38,Santa Cruz de Tenerife,2017,8,2017M08,total,viajeros,346897
38,Santa Cruz de Tenerife,2017,9,2017M09,residentes_espana,pernoctaciones,358595
38,Santa Cruz de Tenerife,2017,9,2017M09,residentes_espana,viajeros,86130
38,Santa Cruz de Tenerife,2017,9,2017M09,residentes_extranjero,pernoctaciones,1830438
38,Santa Cruz de Tenerife,2017,9,2017M09,residentes_extranjero,viajeros,233098
38,Santa Cruz de Tenerife,2017,9,2017M09,total,pernoctaciones,2189033
38,Santa Cruz de Tenerife,2017,9,2017M09,total,viajeros,319228
38,Santa Cruz de Tenerife,2017,10,2017M10,residentes_espana,pernoctaciones,295463
38,Santa Cruz de Tenerife,2017,10,2017M10,residentes_espana,viajeros,72495
38,Santa Cruz de Tenerife,2017,10,2017M10,residentes_extranjero,pernoctaciones,1978092
38,Santa Cruz de Tenerife,2017,10,2017M10,residentes_extranjero,viajeros,270405
38,Santa Cruz de Tenerife,2017,10,2017M10,total,pernoctaciones,2273555
38,Santa Cruz de Tenerife,2017,10,2017M10,total,viajeros,342900
38,Santa Cruz de Tenerife,2017,11,2017M11,residentes_espana,pernoctaciones,222084
38,Santa Cruz de Tenerife,2017,11,2017M11,residentes_espana,viajeros,54100
38,Santa Cruz de Tenerife,2017,11,2017M11,residentes_extranjero,pernoctaciones,1939052
38,Santa Cruz de Tenerife,2017,11,2017M11,residentes_extranjero,viajeros,252311
38,Santa Cruz de Tenerife,2017,11,2017M11,total,pernoctaciones,2161136
38,Santa Cruz de Tenerife,2017,11,2017M11,total,viajeros,306411
38,Santa Cruz de Tenerife,2017,12,2017M12,residentes_espana,pernoctaciones,284324
38,Santa Cruz de Tenerife,2017,12,2017M12,residentes_espana,viajeros,69351
38,Santa Cruz de Tenerife,2017,12,2017M12,residentes_extranjero,pernoctaciones,1778442
38,Santa Cruz de Tenerife,2017,12,2017M12,residentes_extranjero,viajeros,238229
38,Santa Cruz de Tenerife,2017,12,2017M12,total,pernoctaciones,2062766
38,Santa Cruz de Tenerife,2017,12,2017M12,total,viajeros,307580
38,Santa Cruz de Tenerife,2018,1,2018M01,residentes_espana,pernoctaciones,242013
38,Santa Cruz de Tenerife,2018,1,2018M01,residentes_espana,viajeros,50903
38,Santa Cruz de Tenerife,2018,1,2018M01,residentes_extranjero,pernoctaciones,1966575
38,Santa Cruz de Tenerife,2018,1,2018M01,residentes_extranjero,viajeros,242063
38,Santa Cruz de Tenerife,2018,1,2018M01,total,pernoctaciones,2208588
38,Santa Cruz de Tenerife,2018,1,2018M01,total,viajeros,292966
38,Santa Cruz de Tenerife,2018,2,2018M02,residentes_espana,pernoctaciones,220206
38,Santa Cruz de Tenerife,2018,2,2018M02,residentes_espana,viajeros,54544
38,Santa Cruz de Tenerife,2018,2,2018M02,residentes_extranjero,pernoctaciones,1847858
38,Santa Cruz de Tenerife,2018,2,2018M02,residentes_extranjero,viajeros,246496
38,Santa Cruz de Tenerife,2018,2,2018M02,total,pernoctaciones,2068064
38,Santa Cruz de Tenerife,2018,2,2018M02,total,viajeros,301040
38,Santa Cruz de Tenerife,2018,3,2018M03,residentes_espana,pernoctaciones,280004
38,Santa Cruz de Tenerife,2018,3,2018M03,residentes_espana,viajeros,75746
38,Santa Cruz de Tenerife,2018,3,2018M03,residentes_extranjero,pernoctaciones,1942837
38,Santa Cruz de Tenerife,2018,3,2018M03,residentes_extranjero,viajeros,277176
38,Santa Cruz de Tenerife,2018,3,2018M03,total,pernoctaciones,2222842
38,Santa Cruz de Tenerife,2018,3,2018M03,total,viajeros,352923
38,Santa Cruz de Tenerife,2018,4,2018M04,residentes_espana,pernoctaciones,282588
38,Santa Cruz de Tenerife,2018,4,2018M04,residentes_espana,viajeros,71742
38,Santa Cruz de Tenerife,2018,4,2018M04,residentes_extranjero,pernoctaciones,1772517
38,Santa Cruz de Tenerife,2018,4,2018M04,residentes_extranjero,viajeros,245271
38,Santa Cruz de Tenerife,2018,4,2018M04,total,pernoctaciones,2055105
38,Santa Cruz de Tenerife,2018,4,2018M04,total,viajeros,317013
38,Santa Cruz de Tenerife,2018,5,2018M05,residentes_espana,pernoctaciones,329240
38,Santa Cruz de Tenerife,2018,5,2018M05,residentes_espana,viajeros,84780
38,Santa Cruz de Tenerife,2018,5,2018M05,residentes_extranjero,pernoctaciones,1623982
38,Santa Cruz de Tenerife,2018,5,2018M05,residentes_extranjero,viajeros,219770
38,Santa Cruz de Tenerife,2018,5,2018M05,total,pernoctaciones,1953223
38,Santa Cruz de Tenerife,2018,5,2018M05,total,viajeros,304550
38,Santa Cruz de Tenerife,2018,6,2018M06,residentes_espana,pernoctaciones,395829
38,Santa Cruz de Tenerife,2018,6,2018M06,residentes_espana,viajeros,98003
38,Santa Cruz de Tenerife,2018,6,2018M06,residentes_extranjero,pernoctaciones,1666744
38,Santa Cruz de Tenerife,2018,6,2018M06,residentes_extranjero,viajeros,217667
38,Santa Cruz de Tenerife,2018,6,2018M06,total,pernoctaciones,2062573
38,Santa Cruz de Tenerife,2018,6,2018M06,total,viajeros,315670
38,Santa Cruz de Tenerife,2018,7,2018M07,residentes_espana,pernoctaciones,471037
38,Santa Cruz de Tenerife,2018,7,2018M07,residentes_espana,viajeros,112404
38,Santa Cruz de Tenerife,2018,7,2018M07,residentes_extranjero,pernoctaciones,1914818
38,Santa Cruz de Tenerife,2018,7,2018M07,residentes_extranjero,viajeros,242147
