codigo_provincia,provincia,anio,residencia,variable,valor
39,Cantabria,2021,residentes_extranjero,pernoctaciones,315170
39,Cantabria,2021,residentes_extranjero,viajeros,128492
39,Cantabria,2021,total,pernoctaciones,2091511
39,Cantabria,2021,total,viajeros,907809
39,Cantabria,2022,residentes_espana,pernoctaciones,2257286
39,Cantabria,2022,residentes_espana,viajeros,1011946
39,Cantabria,2022,residentes_extranjero,pernoctaciones,680684
39,Cantabria,2022,residentes_extranjero,viajeros,279996
39,Cantabria,2022,total,pernoctaciones,2937970
39,Cantabria,2022,total,viajeros,1291944
39,Cantabria,2023,residentes_espana,pernoctaciones,2322282
39,Cantabria,2023,residentes_espana,viajeros,1048675
39,Cantabria,2023,residentes_extranjero,pernoctaciones,613458
39,Cantabria,2023,residentes_extranjero,viajeros,313445
39,Cantabria,2023,total,pernoctaciones,2935740
39,Cantabria,2023,total,viajeros,1362121
39,Cantabria,2024,residentes_espana,pernoctaciones,2312958
39,Cantabria,2024,residentes_espana,viajeros,1035846
39,Cantabria,2024,residentes_extranjero,pernoctaciones,665341
39,Cantabria,2024,residentes_extranjero,viajeros,345976
39,Cantabria,2024,total,pernoctaciones,2978298
39,Cantabria,2024,total,viajeros,1381824
39,Cantabria,2025,residentes_espana,pernoctaciones,2324713
39,Cantabria,2025,residentes_espana,viajeros,1046902
39,Cantabria,2025,residentes_extranjero,pernoctaciones,639422
39,Cantabria,2025,residentes_extranjero,viajeros,328594
39,Cantabria,2025,total,pernoctaciones,2964134
39,Cantabria,2025,total,viajeros,1375498
40,Segovia,2015,residentes_espana,pernoctaciones,549392
40,Segovia,2015,residentes_espana,viajeros,356066
40,Segovia,2015,residentes_extranjero,pernoctaciones,138661
40,Segovia,2015,residentes_extranjero,viajeros,76605
40,Segovia,2015,total,pernoctaciones,688052
40,Segovia,2015,total,viajeros,432670
40,Segovia,2016,residentes_espana,pernoctaciones,598858
40,Segovia,2016,residentes_espana,viajeros,362286
40,Segovia,2016,residentes_extranjero,pernoctaciones,153807
40,Segovia,2016,residentes_extranjero,viajeros,82557
40,Segovia,2016,total,pernoctaciones,752667
40,Segovia,2016,total,viajeros,444843
40,Segovia,2017,residentes_espana,pernoctaciones,646350
40,Segovia,2017,residentes_espana,viajeros,374521
40,Segovia,2017,residentes_extranjero,pernoctaciones,167972
40,Segovia,2017,residentes_extranjero,viajeros,91816
40,Segovia,2017,total,pernoctaciones,814319
40,Segovia,2017,total,viajeros,466334
40,Segovia,2018,residentes_espana,pernoctaciones,649332
40,Segovia,2018,residentes_espana,viajeros,373823
40,Segovia,2018,residentes_extranjero,pernoctaciones,171324
40,Segovia,2018,residentes_extranjero,viajeros,89373
40,Segovia,2018,total,pernoctaciones,820658
40,Segovia,2018,total,viajeros,463197
40,Segovia,2019,residentes_espana,pernoctaciones,688573
40,Segovia,2019,residentes_espana,viajeros,398113
40,Segovia,2019,residentes_extranjero,pernoctaciones,182489
40,Segovia,2019,residentes_extranjero,viajeros,102693
40,Segovia,2019,total,pernoctaciones,871061
40,Segovia,2019,total,viajeros,500806
40,Segovia,2021,residentes_espana,pernoctaciones,463026
40,Segovia,2021,residentes_espana,viajeros,263240
40,Segovia,2021,residentes_extranjero,pernoctaciones,94150
40,Segovia,2021,residentes_extranjero,viajeros,35002
40,Segovia,2021,total,pernoctaciones,557175
40,Segovia,2021,total,viajeros,298241
40,Segovia,2022,residentes_espana,pernoctaciones,647072
40,Segovia,2022,residentes_espana,viajeros,368090
40,Segovia,2022,residentes_extranjero,pernoctaciones,182944
40,Segovia,2022,residentes_extranjero,viajeros,74460
40,Segovia,2022,total,pernoctaciones,830019
40,Segovia,2022,total,viajeros,442550
40,Segovia,2023,residentes_espana,pernoctaciones,680786
40,Segovia,2023,residentes_espana,viajeros,403017
40,Segovia,2023,residentes_extranjero,pernoctaciones,215675
40,Segovia,2023,residentes_extranjero,viajeros,94105
40,Segovia,2023,total,pernoctaciones,896463
40,Segovia,2023,total,viajeros,497123
40,Segovia,2024,residentes_espana,pernoctaciones,721780
40,Segovia,2024,residentes_espana,viajeros,427747
40,Segovia,2024,residentes_extranjero,pernoctaciones,256748
40,Segovia,2024,residentes_extranjero,viajeros,119724
40,Segovia,2024,total,pernoctaciones,978526
40,Segovia,2024,total,viajeros,547472
40,Segovia,2025,residentes_espana,pernoctaciones,759190
40,Segovia,2025,residentes_espana,viajeros,445129
40,Segovia,2025,residentes_extranjero,pernoctaciones,260166
40,Segovia,2025,residentes_extranjero,viajeros,128019
40,Segovia,2025,total,pernoctaciones,1019357
40,Segovia,2025,total,viajeros,573150
41,Sevilla,2015,residentes_espana,pernoctaciones,2576338
41,Sevilla,2015,residentes_espana,viajeros,1444656
41,Sevilla,2015,residentes_extranjero,pernoctaciones,3027441
41,Sevilla,2015,residentes_extranjero,viajeros,1490405
41,Sevilla,2015,total,pernoctaciones,5603780
41,Sevilla,2015,total,viajeros,2935060
41,Sevilla,2016,residentes_espana,pernoctaciones,2702916
41,Sevilla,2016,residentes_espana,viajeros,1542997
41,Sevilla,2016,residentes_extranjero,pernoctaciones,3412913
41,Sevilla,2016,residentes_extranjero,viajeros,1666954
41,Sevilla,2016,total,pernoctaciones,6115827
41,Sevilla,2016,total,viajeros,3209955
41,Sevilla,2017,residentes_espana,pernoctaciones,2685412
41,Sevilla,2017,residentes_espana,viajeros,1494603
41,Sevilla,2017,residentes_extranjero,pernoctaciones,3779839
41,Sevilla,2017,residentes_extranjero,viajeros,1873551
41,Sevilla,2017,total,pernoctaciones,6465248
41,Sevilla,2017,total,viajeros,3368156
41,Sevilla,2018,residentes_espana,pernoctaciones,2763956
41,Sevilla,2018,residentes_espana,viajeros,1556747
41,Sevilla,2018,residentes_extranjero,pernoctaciones,4091826
41,Sevilla,2018,residentes_extranjero,viajeros,1929085
41,Sevilla,2018,total,pernoctaciones,6855782
41,Sevilla,2018,total,viajeros,3485832
41,Sevilla,2019,residentes_espana,pernoctaciones,2882139
41,Sevilla,2019,residentes_espana,viajeros,1637312
41,Sevilla,2019,residentes_extranjero,pernoctaciones,4406503
41,Sevilla,2019,residentes_extranjero,viajeros,2029226
41,Sevilla,2019,total,pernoctaciones,7288638
41,Sevilla,2019,total,viajeros,3666538
41,Sevilla,2020,residentes_espana,pernoctaciones,1224321
41,Sevilla,2020,residentes_espana,viajeros,728631
41,Sevilla,2020,residentes_extranjero,pernoctaciones,889956
41,Sevilla,2020,residentes_extranjero,viajeros,393299
41,Sevilla,2020,total,pernoctaciones,2114277
41,Sevilla,2020,total,viajeros,1121929
41,Sevilla,2021,residentes_espana,pernoctaciones,2186131
41,Sevilla,2021,residentes_espana,viajeros,1238084
41,Sevilla,2021,residentes_extranjero,pernoctaciones,1274585
41,Sevilla,2021,residentes_extranjero,viajeros,563474
41,Sevilla,2021,total,pernoctaciones,3460715
41,Sevilla,2021,total,viajeros,1801559
41,Sevilla,2022,residentes_espana,pernoctaciones,3214107
41,Sevilla,2022,residentes_espana,viajeros,1823016
41,Sevilla,2022,residentes_extranjero,pernoctaciones,3421841
41,Sevilla,2022,residentes_extranjero,viajeros,1499401
41,Sevilla,2022,total,pernoctaciones,6635950
41,Sevilla,2022,total,viajeros,3322420
41,Sevilla,2023,residentes_espana,pernoctaciones,3227257
41,Sevilla,2023,residentes_espana,viajeros,1861734
41,Sevilla,2023,residentes_extranjero,pernoctaciones,4237743
41,Sevilla,2023,residentes_extranjero,viajeros,1907193
41,Sevilla,2023,total,pernoctaciones,7464999
41,Sevilla,2023,total,viajeros,3768929
41,Sevilla,2024,residentes_espana,pernoctaciones,3017604
41,Sevilla,2024,residentes_espana,viajeros,1735784
41,Sevilla,2024,residentes_extranjero,pernoctaciones,4919733
41,Sevilla,2024,residentes_extranjero,viajeros,2188227
41,Sevilla,2024,total,pernoctaciones,7937339
41,Sevilla,2024,total,viajeros,3924011
41,Sevilla,2025,residentes_espana,pernoctaciones,2880281
41,Sevilla,2025,residentes_espana,viajeros,1646361
41,Sevilla,2025,residentes_extranjero,pernoctaciones,4949292
41,Sevilla,2025,residentes_extranjero,viajeros,2175628
41,Sevilla,2025,total,pernoctaciones,7829576
41,Sevilla,2025,total,viajeros,3821992
42,Soria,2015,residentes_espana,pernoctaciones,340505
42,Soria,2015,residentes_espana,viajeros,196329
42,Soria,2015,residentes_extranjero,pernoctaciones,28258
42,Soria,2015,residentes_extranjero,viajeros,16289
42,Soria,2015,total,pernoctaciones,368766
42,Soria,2015,total,viajeros,212617
42,Soria,2016,residentes_espana,pernoctaciones,382899
42,Soria,2016,residentes_espana,viajeros,212669
42,Soria,2016,residentes_extranjero,pernoctaciones,31835
42,Soria,2016,residentes_extranjero,viajeros,17577
42,Soria,2016,total,pernoctaciones,414734
42,Soria,2016,total,viajeros,230248
42,Soria,2017,residentes_espana,pernoctaciones,399859
42,Soria,2017,residentes_espana,viajeros,222797
42,Soria,2017,residentes_extranjero,pernoctaciones,32662
42,Soria,2017,residentes_extranjero,viajeros,19020
42,Soria,2017,total,pernoctaciones,432521
42,Soria,2017,total,viajeros,241818
42,Soria,2018,residentes_espana,pernoctaciones,407012
42,Soria,2018,residentes_espana,viajeros,222173
42,Soria,2018,residentes_extranjero,pernoctaciones,28938
42,Soria,2018,residentes_extranjero,viajeros,17876
42,Soria,2018,total,pernoctaciones,435949
42,Soria,2018,total,viajeros,240047
42,Soria,2019,residentes_espana,pernoctaciones,412007
42,Soria,2019,residentes_espana,viajeros,216475
42,Soria,2019,residentes_extranjero,pernoctaciones,30160
42,Soria,2019,residentes_extranjero,viajeros,16727
42,Soria,2019,total,pernoctaciones,442167
42,Soria,2019,total,viajeros,233203
42,Soria,2020,residentes_espana,pernoctaciones,203125
42,Soria,2020,residentes_espana,viajeros,97261
42,Soria,2020,residentes_extranjero,pernoctaciones,10289
42,Soria,2020,residentes_extranjero,viajeros,5480
42,Soria,2020,total,pernoctaciones,213412
42,Soria,2020,total,viajeros,102742
42,Soria,2021,residentes_espana,pernoctaciones,304387
42,Soria,2021,residentes_espana,viajeros,151177
42,Soria,2021,residentes_extranjero,pernoctaciones,19523
42,Soria,2021,residentes_extranjero,viajeros,10606
42,Soria,2021,total,pernoctaciones,323912
42,Soria,2021,total,viajeros,161785
42,Soria,2022,residentes_espana,pernoctaciones,387426
42,Soria,2022,residentes_espana,viajeros,202187
42,Soria,2022,residentes_extranjero,pernoctaciones,29005
42,Soria,2022,residentes_extranjero,viajeros,17021
42,Soria,2022,total,pernoctaciones,416433
42,Soria,2022,total,viajeros,219209
42,Soria,2023,residentes_espana,pernoctaciones,436422
42,Soria,2023,residentes_espana,viajeros,231086
42,Soria,2023,residentes_extranjero,pernoctaciones,32248
42,Soria,2023,residentes_extranjero,viajeros,18847
42,Soria,2023,total,pernoctaciones,468671
42,Soria,2023,total,viajeros,249932
42,Soria,2024,residentes_espana,pernoctaciones,431155
42,Soria,2024,residentes_espana,viajeros,233613
42,Soria,2024,residentes_extranjero,pernoctaciones,43959
42,Soria,2024,residentes_extranjero,viajeros,20887
42,Soria,2024,total,pernoctaciones,475113
42,Soria,2024,total,viajeros,254500
42,Soria,2025,residentes_espana,pernoctaciones,438708
42,Soria,2025,residentes_espana,viajeros,237227
42,Soria,2025,residentes_extranjero,pernoctaciones,39402
42,Soria,2025,residentes_extranjero,viajeros,22027
42,Soria,2025,total,pernoctaciones,478111
42,Soria,2025,total,viajeros,259256
43,Tarragona,2015,residentes_espana,pernoctaciones,4304370
43,Tarragona,2015,residentes_espana,viajeros,1598460
43,Tarragona,2015,residentes_extranjero,pernoctaciones,5240068
43,Tarragona,2015,residentes_extranjero,viajeros,1067265
43,Tarragona,2015,total,pernoctaciones,9544439
43,Tarragona,2015,total,viajeros,2665723
43,Tarragona,2016,residentes_espana,pernoctaciones,4361843
43,Tarragona,2016,residentes_espana,viajeros,1670331
43,Tarragona,2016,residentes_extranjero,pernoctaciones,5926624
43,Tarragona,2016,residentes_extranjero,viajeros,1181570
43,Tarragona,2016,total,pernoctaciones,10288468
43,Tarragona,2016,total,viajeros,2851904
43,Tarragona,2017,residentes_espana,pernoctaciones,4356335
43,Tarragona,2017,residentes_espana,viajeros,1737118
43,Tarragona,2017,residentes_extranjero,pernoctaciones,6742250
43,Tarragona,2017,residentes_extranjero,viajeros,1371493
43,Tarragona,2017,total,pernoctaciones,11098585
43,Tarragona,2017,total,viajeros,3108614
43,Tarragona,2018,residentes_espana,pernoctaciones,4093013
43,Tarragona,2018,residentes_espana,viajeros,1633195
43,Tarragona,2018,residentes_extranjero,pernoctaciones,6506777
43,Tarragona,2018,residentes_extranjero,viajeros,1289641
43,Tarragona,2018,total,pernoctaciones,10599792
43,Tarragona,2018,total,viajeros,2922832
43,Tarragona,2019,residentes_espana,pernoctaciones,4012852
43,Tarragona,2019,residentes_espana,viajeros,1657566
43,Tarragona,2019,residentes_extranjero,pernoctaciones,6380549
43,Tarragona,2019,residentes_extranjero,viajeros,1307266
43,Tarragona,2019,total,pernoctaciones,10393400
43,Tarragona,2019,total,viajeros,2964829
43,Tarragona,2020,residentes_espana,pernoctaciones,1538751
43,Tarragona,2020,residentes_espana,viajeros,712865
43,Tarragona,2020,residentes_extranjero,pernoctaciones,425703
43,Tarragona,2020,residentes_extranjero,viajeros,153973
43,Tarragona,2020,total,pernoctaciones,1964456
43,Tarragona,2020,total,viajeros,866837
43,Tarragona,2021,residentes_espana,pernoctaciones,3472129
43,Tarragona,2021,residentes_espana,viajeros,1463048
43,Tarragona,2021,residentes_extranjero,pernoctaciones,1316997
43,Tarragona,2021,residentes_extranjero,viajeros,403685
43,Tarragona,2021,total,pernoctaciones,4789126
43,Tarragona,2021,total,viajeros,1866734
43,Tarragona,2022,residentes_espana,pernoctaciones,4688859
43,Tarragona,2022,residentes_espana,viajeros,1852701
43,Tarragona,2022,residentes_extranjero,pernoctaciones,4912460
43,Tarragona,2022,residentes_extranjero,viajeros,1137570
43,Tarragona,2022,total,pernoctaciones,9601318
43,Tarragona,2022,total,viajeros,2990269
43,Tarragona,2023,residentes_espana,pernoctaciones,4761098
43,Tarragona,2023,residentes_espana,viajeros,1888451
43,Tarragona,2023,residentes_extranjero,pernoctaciones,5736514
43,Tarragona,2023,residentes_extranjero,viajeros,1272142
43,Tarragona,2023,total,pernoctaciones,10497612
43,Tarragona,2023,total,viajeros,3160597
43,Tarragona,2024,residentes_espana,pernoctaciones,4588740
43,Tarragona,2024,residentes_espana,viajeros,1803071
43,Tarragona,2024,residentes_extranjero,pernoctaciones,6333840
43,Tarragona,2024,residentes_extranjero,viajeros,1367864
43,Tarragona,2024,total,pernoctaciones,10922578
43,Tarragona,2024,total,viajeros,3170935
43,Tarragona,2025,residentes_espana,pernoctaciones,4427878
43,Tarragona,2025,residentes_espana,viajeros,1833063
43,Tarragona,2025,residentes_extranjero,pernoctaciones,6358090
43,Tarragona,2025,residentes_extranjero,viajeros,1421752
43,Tarragona,2025,total,pernoctaciones,10785970
43,Tarragona,2025,total,viajeros,3254813
44,Teruel,2015,residentes_espana,pernoctaciones,560780
44,Teruel,2015,residentes_espana,viajeros,321194
44,Teruel,2015,residentes_extranjero,pernoctaciones,84267
44,Teruel,2015,residentes_extranjero,viajeros,44214
44,Teruel,2015,total,pernoctaciones,645047
44,Teruel,2015,total,viajeros,365406
44,Teruel,2016,residentes_espana,pernoctaciones,616997
44,Teruel,2016,residentes_espana,viajeros,348686
44,Teruel,2016,residentes_extranjero,pernoctaciones,92911
44,Teruel,2016,residentes_extranjero,viajeros,45762
44,Teruel,2016,total,pernoctaciones,709905
44,Teruel,2016,total,viajeros,394446
44,Teruel,2017,residentes_espana,pernoctaciones,704908
44,Teruel,2017,residentes_espana,viajeros,392353
44,Teruel,2017,residentes_extranjero,pernoctaciones,102826
44,Teruel,2017,residentes_extranjero,viajeros,49845
44,Teruel,2017,total,pernoctaciones,807731
44,Teruel,2017,total,viajeros,442198
44,Teruel,2018,residentes_espana,pernoctaciones,699768
44,Teruel,2018,residentes_espana,viajeros,392214
44,Teruel,2018,residentes_extranjero,pernoctaciones,104438
44,Teruel,2018,residentes_extranjero,viajeros,56153
44,Teruel,2018,total,pernoctaciones,804204
44,Teruel,2018,total,viajeros,448370
44,Teruel,2019,residentes_espana,pernoctaciones,731961
44,Teruel,2019,residentes_espana,viajeros,397483
44,Teruel,2019,residentes_extranjero,pernoctaciones,105879
44,Teruel,2019,residentes_extranjero,viajeros,57282
44,Teruel,2019,total,pernoctaciones,837841
44,Teruel,2019,total,viajeros,454765
44,Teruel,2020,residentes_espana,pernoctaciones,339923
44,Teruel,2020,residentes_espana,viajeros,185111
44,Teruel,2020,residentes_extranjero,pernoctaciones,48106
44,Teruel,2020,residentes_extranjero,viajeros,20302
44,Teruel,2020,total,pernoctaciones,388029
44,Teruel,2020,total,viajeros,205412
44,Teruel,2021,residentes_espana,pernoctaciones,532704
44,Teruel,2021,residentes_espana,viajeros,280335
44,Teruel,2021,residentes_extranjero,pernoctaciones,64502
44,Teruel,2021,residentes_extranjero,viajeros,28861
44,Teruel,2021,total,pernoctaciones,597205
44,Teruel,2021,total,viajeros,309194
44,Teruel,2022,residentes_espana,pernoctaciones,729989
44,Teruel,2022,residentes_espana,viajeros,382089
44,Teruel,2022,residentes_extranjero,pernoctaciones,96643
44,Teruel,2022,residentes_extranjero,viajeros,48624
44,Teruel,2022,total,pernoctaciones,826633
44,Teruel,2022,total,viajeros,430712
44,Teruel,2023,residentes_espana,pernoctaciones,721512
44,Teruel,2023,residentes_espana,viajeros,375205
44,Teruel,2023,residentes_extranjero,pernoctaciones,119291
44,Teruel,2023,residentes_extranjero,viajeros,52733
44,Teruel,2023,total,pernoctaciones,840801
44,Teruel,2023,total,viajeros,427936
44,Teruel,2024,residentes_espana,pernoctaciones,726115
44,Teruel,2024,residentes_espana,viajeros,377905
44,Teruel,2024,residentes_extranjero,pernoctaciones,139801
44,Teruel,2024,residentes_extranjero,viajeros,58626
44,Teruel,2024,total,pernoctaciones,865917
44,Teruel,2024,total,viajeros,436532
44,Teruel,2025,residentes_espana,pernoctaciones,796196
44,Teruel,2025,residentes_espana,viajeros,401727
44,Teruel,2025,residentes_extranjero,pernoctaciones,148779
44,Teruel,2025,residentes_extranjero,viajeros,59463
44,Teruel,2025,total,pernoctaciones,944974
44,Teruel,2025,total,viajeros,461189
45,Toledo,2015,residentes_espana,pernoctaciones,842153
45,Toledo,2015,residentes_espana,viajeros,551709
45,Toledo,2015,residentes_extranjero,pernoctaciones,315313
45,Toledo,2015,residentes_extranjero,viajeros,208621
45,Toledo,2015,total,pernoctaciones,1157467
45,Toledo,2015,total,viajeros,760328
45,Toledo,2016,residentes_espana,pernoctaciones,926776
45,Toledo,2016,residentes_espana,viajeros,580570
45,Toledo,2016,residentes_extranjero,pernoctaciones,334693
45,Toledo,2016,residentes_extranjero,viajeros,222780
45,Toledo,2016,total,pernoctaciones,1261469
45,Toledo,2016,total,viajeros,803349
45,Toledo,2017,residentes_espana,pernoctaciones,919112
45,Toledo,2017,residentes_espana,viajeros,579242
45,Toledo,2017,residentes_extranjero,pernoctaciones,362672
45,Toledo,2017,residentes_extranjero,viajeros,247430
45,Toledo,2017,total,pernoctaciones,1281782
45,Toledo,2017,total,viajeros,826671
45,Toledo,2018,residentes_espana,pernoctaciones,930036
45,Toledo,2018,residentes_espana,viajeros,571178
45,Toledo,2018,residentes_extranjero,pernoctaciones,385599
45,Toledo,2018,residentes_extranjero,viajeros,252860
45,Toledo,2018,total,pernoctaciones,1315635
45,Toledo,2018,total,viajeros,824038
45,Toledo,2019,residentes_espana,pernoctaciones,912672
45,Toledo,2019,residentes_espana,viajeros,577929
45,Toledo,2019,residentes_extranjero,pernoctaciones,410887
45,Toledo,2019,residentes_extranjero,viajeros,265908
45,Toledo,2019,total,pernoctaciones,1323557
45,Toledo,2019,total,viajeros,843836
45,Toledo,2020,residentes_espana,pernoctaciones,384506
45,Toledo,2020,residentes_espana,viajeros,237512
45,Toledo,2020,residentes_extranjero,pernoctaciones,87470
45,Toledo,2020,residentes_extranjero,viajeros,50865
45,Toledo,2020,total,pernoctaciones,471977
45,Toledo,2020,total,viajeros,288380
45,Toledo,2021,residentes_espana,pernoctaciones,729117
45,Toledo,2021,residentes_espana,viajeros,449927
45,Toledo,2021,residentes_extranjero,pernoctaciones,127185
45,Toledo,2021,residentes_extranjero,viajeros,72071
45,Toledo,2021,total,pernoctaciones,856297
45,Toledo,2021,total,viajeros,521998
45,Toledo,2022,residentes_espana,pernoctaciones,1004459
45,Toledo,2022,residentes_espana,viajeros,630523
45,Toledo,2022,residentes_extranjero,pernoctaciones,324032
45,Toledo,2022,residentes_extranjero,viajeros,171231
45,Toledo,2022,total,pernoctaciones,1328491
45,Toledo,2022,total,viajeros,801753
45,Toledo,2023,residentes_espana,pernoctaciones,1048601
45,Toledo,2023,residentes_espana,viajeros,652505
45,Toledo,2023,residentes_extranjero,pernoctaciones,369269
45,Toledo,2023,residentes_extranjero,viajeros,208809
45,Toledo,2023,total,pernoctaciones,1417872
45,Toledo,2023,total,viajeros,861314
45,Toledo,2024,residentes_espana,pernoctaciones,1116588
45,Toledo,2024,residentes_espana,viajeros,690919
45,Toledo,2024,residentes_extranjero,pernoctaciones,355178
45,Toledo,2024,residentes_extranjero,viajeros,222367
45,Toledo,2024,total,pernoctaciones,1471764
45,Toledo,2024,total,viajeros,913286
45,Toledo,2025,residentes_espana,pernoctaciones,1176058
45,Toledo,2025,residentes_espana,viajeros,725762
45,Toledo,2025,residentes_extranjero,pernoctaciones,390913
45,Toledo,2025,residentes_extranjero,viajeros,215402
45,Toledo,2025,total,pernoctaciones,1566969
45,Toledo,2025,total,viajeros,941162
46,Valencia/València,2015,residentes_espana,pernoctaciones,3773102
46,Valencia/València,2015,residentes_espana,viajeros,1739081
46,Valencia/València,2015,residentes_extranjero,pernoctaciones,2589370
46,Valencia/València,2015,residentes_extranjero,viajeros,1145860
46,Valencia/València,2015,total,pernoctaciones,6362471
46,Valencia/València,2015,total,viajeros,2884943
46,Valencia/València,2016,residentes_espana,pernoctaciones,3806656
46,Valencia/València,2016,residentes_espana,viajeros,1756600
46,Valencia/València,2016,residentes_extranjero,pernoctaciones,3084940
46,Valencia/València,2016,residentes_extranjero,viajeros,1265853
46,Valencia/València,2016,total,pernoctaciones,6891598
46,Valencia/València,2016,total,viajeros,3022454
46,Valencia/València,2017,residentes_espana,pernoctaciones,4049530
46,Valencia/València,2017,residentes_espana,viajeros,1809097
46,Valencia/València,2017,residentes_extranjero,pernoctaciones,3163199
46,Valencia/València,2017,residentes_extranjero,viajeros,1296747
46,Valencia/València,2017,total,pernoctaciones,7212730
46,Valencia/València,2017,total,viajeros,3105843
46,Valencia/València,2018,residentes_espana,pernoctaciones,4144579
46,Valencia/València,2018,residentes_espana,viajeros,1854492
46,Valencia/València,2018,residentes_extranjero,pernoctaciones,3597130
46,Valencia/València,2018,residentes_extranjero,viajeros,1471506
46,Valencia/València,2018,total,pernoctaciones,7741708
46,Valencia/València,2018,total,viajeros,3326000
46,Valencia/València,2019,residentes_espana,pernoctaciones,4230452
46,Valencia/València,2019,residentes_espana,viajeros,1901813
46,Valencia/València,2019,residentes_extranjero,pernoctaciones,3795134
46,Valencia/València,2019,residentes_extranjero,viajeros,1572156
46,Valencia/València,2019,total,pernoctaciones,8025587
46,Valencia/València,2019,total,viajeros,3473970
46,Valencia/València,2020,residentes_espana,pernoctaciones,1772928
46,Valencia/València,2020,residentes_espana,viajeros,899121
46,Valencia/València,2020,residentes_extranjero,pernoctaciones,892937
46,Valencia/València,2020,residentes_extranjero,viajeros,384928
46,Valencia/València,2020,total,pernoctaciones,2665868
46,Valencia/València,2020,total,viajeros,1284047
46,Valencia/València,2021,residentes_espana,pernoctaciones,3163625
46,Valencia/València,2021,residentes_espana,viajeros,1495551
46,Valencia/València,2021,residentes_extranjero,pernoctaciones,1670509
46,Valencia/València,2021,residentes_extranjero,viajeros,650920
46,Valencia/València,2021,total,pernoctaciones,4834138
46,Valencia/València,2021,total,viajeros,2146474
46,Valencia/València,2022,residentes_espana,pernoctaciones,4343443
46,Valencia/València,2022,residentes_espana,viajeros,2024278
46,Valencia/València,2022,residentes_extranjero,pernoctaciones,3582340
46,Valencia/València,2022,residentes_extranjero,viajeros,1368550
46,Valencia/València,2022,total,pernoctaciones,7925785
46,Valencia/València,2022,total,viajeros,3392828
46,Valencia/València,2023,residentes_espana,pernoctaciones,4479558
46,Valencia/València,2023,residentes_espana,viajeros,2077874
46,Valencia/València,2023,residentes_extranjero,pernoctaciones,3934452
46,Valencia/València,2023,residentes_extranjero,viajeros,1559489
46,Valencia/València,2023,total,pernoctaciones,8414008
46,Valencia/València,2023,total,viajeros,3637363
46,Valencia/València,2024,residentes_espana,pernoctaciones,4516481
46,Valencia/València,2024,residentes_espana,viajeros,2010267
46,Valencia/València,2024,residentes_extranjero,pernoctaciones,4320488
46,Valencia/València,2024,residentes_extranjero,viajeros,1655074
46,Valencia/València,2024,total,pernoctaciones,8836969
46,Valencia/València,2024,total,viajeros,3665340
46,Valencia/València,2025,residentes_espana,pernoctaciones,4317220
46,Valencia/València,2025,residentes_espana,viajeros,1997029
46,Valencia/València,2025,residentes_extranjero,pernoctaciones,4421100
46,Valencia/València,2025,residentes_extranjero,viajeros,1695609
46,Valencia/València,2025,total,pernoctaciones,8738317
46,Valencia/València,2025,total,viajeros,3692639
47,Valladolid,2015,residentes_espana,pernoctaciones,869804
47,Valladolid,2015,residentes_espana,viajeros,508331
47,Valladolid,2015,residentes_extranjero,pernoctaciones,184017
47,Valladolid,2015,residentes_extranjero,viajeros,110516
47,Valladolid,2015,total,pernoctaciones,1053818
47,Valladolid,2015,total,viajeros,618847
47,Valladolid,2016,residentes_espana,pernoctaciones,933280
47,Valladolid,2016,residentes_espana,viajeros,567254
47,Valladolid,2016,residentes_extranjero,pernoctaciones,215022
47,Valladolid,2016,residentes_extranjero,viajeros,125427
47,Valladolid,2016,total,pernoctaciones,1148302
47,Valladolid,2016,total,viajeros,692681
47,Valladolid,2017,residentes_espana,pernoctaciones,1003007
47,Valladolid,2017,residentes_espana,viajeros,598687
47,Valladolid,2017,residentes_extranjero,pernoctaciones,233445
47,Valladolid,2017,residentes_extranjero,viajeros,137507
47,Valladolid,2017,total,pernoctaciones,1236453
47,Valladolid,2017,total,viajeros,736193
47,Valladolid,2018,residentes_espana,pernoctaciones,1013799
47,Valladolid,2018,residentes_espana,viajeros,600117
47,Valladolid,2018,residentes_extranjero,pernoctaciones,245866
47,Valladolid,2018,residentes_extranjero,viajeros,138503
47,Valladolid,2018,total,pernoctaciones,1259663
47,Valladolid,2018,total,viajeros,738619
47,Valladolid,2019,residentes_espana,pernoctaciones,1071394
47,Valladolid,2019,residentes_espana,viajeros,620401
47,Valladolid,2019,residentes_extranjero,pernoctaciones,234836
47,Valladolid,2019,residentes_extranjero,viajeros,135109
47,Valladolid,2019,total,pernoctaciones,1306231
47,Valladolid,2019,total,viajeros,755512
47,Valladolid,2020,residentes_espana,pernoctaciones,444593
47,Valladolid,2020,residentes_espana,viajeros,257076
47,Valladolid,2020,residentes_extranjero,pernoctaciones,68209
47,Valladolid,2020,residentes_extranjero,viajeros,36635
47,Valladolid,2020,total,pernoctaciones,512804
47,Valladolid,2020,total,viajeros,293710
47,Valladolid,2021,residentes_espana,pernoctaciones,736466
47,Valladolid,2021,residentes_espana,viajeros,431086
47,Valladolid,2021,residentes_extranjero,pernoctaciones,113023
47,Valladolid,2021,residentes_extranjero,viajeros,65927
47,Valladolid,2021,total,pernoctaciones,849488
47,Valladolid,2021,total,viajeros,497013
47,Valladolid,2022,residentes_espana,pernoctaciones,953974
47,Valladolid,2022,residentes_espana,viajeros,566803
