codigo_provincia,provincia,anio,mes,periodo,pernoctaciones_residentes_espana,viajeros_residentes_espana,pernoctaciones_residentes_extranjero,viajeros_residentes_extranjero,pernoctaciones_total,viajeros_total,estancia_media_total,estancia_media_residentes_espana,estancia_media_residentes_extranjero
17,Girona,2023,7,2023M07,591426,227893,1507584,362769,2099009,590663,3.5536490350673735,2.5951916030768825,4.155768546926557
17,Girona,2023,8,2023M08,789014,264027,1546291,372153,2335305,636179,3.6708300651231807,2.9883837637817345,4.154987330479669
17,Girona,2023,9,2023M09,380955,181503,1201347,314900,1582302,496403,3.1875351277087365,2.098890927422687,3.815011114639568
17,Girona,2023,10,2023M10,266361,147501,810621,238094,1076982,385596,2.7930320853950765,1.8058250452539304,3.404625904054701
17,Girona,2023,11,2023M11,130560,76831,173545,73341,304105,150172,2.0250446155075514,1.699314078952506,2.3662753439413153
17,Girona,2023,12,2023M12,176705,97216,132056,63723,308760,160939,1.9184908567842474,1.8176534726793943,2.0723443654567424
17,Girona,2024,1,2024M01,120857,74352,91259,50860,212116,125212,1.6940548829185702,1.625470733806757,1.7943177349587103
17,Girona,2024,2,2024M02,125343,77554,149064,68516,274407,146071,1.8785864408404132,1.6162029037831704,2.1756086169653805
17,Girona,2024,3,2024M03,267739,132842,286421,109975,554160,242817,2.2822125304241467,2.015469505126391,2.604419186178677
17,Girona,2024,4,2024M04,241003,112923,638406,212577,879409,325500,2.701717357910906,2.1342242058747996,3.0031753200016933
17,Girona,2024,5,2024M05,348416,168230,1011118,321819,1359535,490049,2.774283796110185,2.0710693693158175,3.1418841025545414
17,Girona,2024,6,2024M06,486792,222070,1108248,304140,1595040,526211,3.031179507840011,2.1920655649119647,3.6438745314657726
17,Girona,2024,7,2024M07,520798,202418,1685607,391559,2206406,593977,3.7146320480422643,2.572883834441601,4.304860825571625
17,Girona,2024,8,2024M08,742204,256450,1665909,402174,2408114,658624,3.65628036633952,2.8941470072138817,4.142259320592579
17,Girona,2024,9,2024M09,343494,153745,1298451,336031,1641945,489776,3.352440707588775,2.2341799733324663,3.8640809925274753
17,Girona,2024,10,2024M10,242572,123611,845755,255628,1088327,379239,2.8697655040752665,1.9623819886579674,3.3085381883048806
17,Girona,2024,11,2024M11,140844,86908,146387,72574,287231,159482,1.8010245670357783,1.6206103005477057,2.0170722297241435
17,Girona,2024,12,2024M12,149407,91881,103198,60294,252605,152175,1.6599638574010185,1.6260924456634125,1.711579925034
17,Girona,2025,1,2025M01,135864,77340,107414,56648,243277,133988,1.8156625966504463,1.7567106283941039,1.896165795791555
17,Girona,2025,2,2025M02,152320,90859,153491,72652,305810,163511,1.8702717248380842,1.67644372048999,2.1126878819578265
17,Girona,2025,3,2025M03,241742,122144,233944,98184,475686,220328,2.158990232743909,1.9791557505894681,2.3827100138515442
17,Girona,2025,4,2025M04,358759,169742,698491,227256,1057250,396998,2.6631116529554304,2.113554688880772,3.0735866159749357
17,Girona,2025,5,2025M05,385924,178963,927285,299057,1313209,478020,2.7471842182335466,2.1564457457686785,3.1006965227364685
17,Girona,2025,6,2025M06,499974,237743,1144734,320102,1644708,557845,2.9483243553316782,2.103001981130885,3.5761538509600066
17,Girona,2025,7,2025M07,556032,227998,1616336,388351,2172368,616349,3.524574551106597,2.438758234721357,4.162049280161503
17,Girona,2025,8,2025M08,746360,265488,1640976,406676,2387336,672163,3.5517218293776955,2.8112758392093053,4.035094276524801
17,Girona,2025,9,2025M09,404604,185813,1281908,333013,1686512,518825,3.2506374981930324,2.1774795089686942,3.8494232957872514
17,Girona,2025,10,2025M10,257773,136929,842228,249235,1100001,386164,2.84853326565915,1.8825303624506131,3.379252512688828
17,Girona,2025,11,2025M11,146040,86673,153462,76181,299502,162854,1.8390828594937798,1.6849537918382886,2.014439295887426
17,Girona,2025,12,2025M12,169324,96521,107827,63160,277151,159681,1.7356542105823485,1.7542710912651134,1.7072039265357821
18,Granada,2015,1,2015M01,219233,105322,118207,60112,337440,165434,2.0397258121063384,2.0815499135982987,1.9664459675272825
18,Granada,2015,2,2015M02,249111,125232,158006,67615,407117,192847,2.1110880646315473,1.9891960521272518,2.3368483324706055
18,Granada,2015,3,2015M03,270729,135489,187554,85750,458283,221239,2.0714385799971975,1.9981622124305294,2.187218658892128
18,Granada,2015,4,2015M04,270387,125440,237436,115135,507823,240575,2.1108718694793724,2.1555086096938774,2.062239979154905
18,Granada,2015,5,2015M05,220201,106548,275021,137232,495222,243779,2.031438310929161,2.066683560461013,2.0040588201002683
18,Granada,2015,6,2015M06,255145,117288,226007,116970,481153,234258,2.053944795908784,2.175371734533797,1.9321791912456185
18,Granada,2015,7,2015M07,296033,115459,233106,109162,529139,224620,2.3557074169708843,2.563966429641691,2.135413422253165
18,Granada,2015,8,2015M08,366609,142407,258977,124297,625587,266704,2.345622862799208,2.5743748551686365,2.083533794057781
18,Granada,2015,9,2015M09,273834,120037,274577,134965,548412,255002,2.150618426522145,2.2812466156268485,2.03443114881636
18,Granada,2015,10,2015M10,245859,121165,271021,130088,516881,251252,2.057221435053253,2.0291255725663353,2.083366644117828
18,Granada,2015,11,2015M11,196024,106239,130164,67969,326188,174208,1.8724054004408524,1.84512278918288,1.9150495078638792
18,Granada,2015,12,2015M12,241836,123656,122784,65877,364620,189533,1.9237810829776345,1.9557158568933168,1.8638371510542375
18,Granada,2016,1,2016M01,209290,102648,124430,67005,333719,169654,1.9670564796585992,2.0389096718883954,1.8570255951048429
18,Granada,2016,2,2016M02,258312,137543,136862,68830,395174,206372,1.9148624813443684,1.8780454112532081,1.9884062182188
18,Granada,2016,3,2016M03,341824,162952,192807,99394,534631,262347,2.037877315158931,2.097697481466935,1.9398253415699136
18,Granada,2016,4,2016M04,221670,116014,259745,130667,481415,246681,1.9515690304482307,1.910717672005103,1.987839316736437
18,Granada,2016,5,2016M05,231543,113691,269635,143900,501178,257591,1.945634746555586,2.036599203103148,1.8737665045170258
18,Granada,2016,6,2016M06,249176,121143,239292,115403,488469,236545,2.065015113403369,2.0568749329305036,2.0735336169770284
18,Granada,2016,7,2016M07,306724,127127,247524,117942,554248,245069,2.261599794343634,2.4127368694297826,2.098692577707687
18,Granada,2016,8,2016M08,368238,151692,256876,128797,625113,280490,2.2286462975507146,2.427537378371964,1.9944253359938509
18,Granada,2016,9,2016M09,258163,117870,294782,145598,552945,263469,2.0987099051501317,2.1902350046661576,2.024629459195868
18,Granada,2016,10,2016M10,262906,125589,275502,133569,538408,259158,2.0775279945052825,2.093383974711161,2.062619320351279
18,Granada,2016,11,2016M11,221384,115774,136488,74770,357872,190544,1.8781593752624066,1.9122082678321557,1.8254380098970175
18,Granada,2016,12,2016M12,289454,144565,140640,77781,430093,222345,1.9343497717511076,2.002241206377754,1.8081536622054228
18,Granada,2017,1,2017M01,245965,123586,133631,77167,379597,200753,1.8908658899244346,1.9902335215962974,1.731711742065909
18,Granada,2017,2,2017M02,244840,125544,144538,74563,389378,200108,1.9458392468067243,1.9502325877779902,1.938468141035098
18,Granada,2017,3,2017M03,264126,136504,195063,100151,459189,236655,1.9403308613804906,1.934932309675907,1.9476889896256653
18,Granada,2017,4,2017M04,286990,133473,295793,148640,582783,282113,2.065778606444935,2.150172694102927,1.989995963401507
18,Granada,2017,5,2017M05,215916,106705,293671,152356,509587,259060,1.9670616845518414,2.023485309966731,1.9275315707947176
18,Granada,2017,6,2017M06,256225,115570,255674,124929,511899,240499,2.128487020736053,2.2170545989443626,2.0465544429235805
18,Granada,2017,7,2017M07,324705,124890,245491,116522,570196,241411,2.361930483697926,2.5999279365841943,2.106821029505158
18,Granada,2017,8,2017M08,372583,145088,259335,126383,631918,271471,2.3277550824949995,2.5679794331715926,2.0519769272766117
18,Granada,2017,9,2017M09,267665,121638,312969,146473,580634,268111,2.165647810048823,2.2005047764678802,2.136700961952032
18,Granada,2017,10,2017M10,266817,124441,269467,135583,536284,260024,2.0624403901178354,2.144124524875242,1.9874689304706343
18,Granada,2017,11,2017M11,206318,104271,148827,80825,355145,185097,1.9186966833606163,1.9786709631632957,1.8413485926384163
18,Granada,2017,12,2017M12,279429,138488,133454,72533,412883,211021,1.9565967368176627,2.017712726012362,1.8399073525154068
18,Granada,2018,1,2018M01,252431,130894,140151,72883,392582,203777,1.926527527640509,1.928514675997372,1.9229587146522509
18,Granada,2018,2,2018M02,268277,146141,170004,87031,438281,233171,1.8796548455854287,1.8357408256409906,1.9533729360802472
18,Granada,2018,3,2018M03,308365,155220,234288,110442,542654,265662,2.0426481770068734,1.9866318773353948,2.1213668712989624
18,Granada,2018,4,2018M04,259961,129146,289134,146232,549096,275378,1.993971922230534,2.0129233580598704,1.9772279665189563
18,Granada,2018,5,2018M05,227400,117460,304856,158432,532256,275892,1.9292186797732447,1.935978205346501,1.924207230862452
18,Granada,2018,6,2018M06,271822,123204,257560,132711,529382,255914,2.0685933555803904,2.206275770267199,1.940758490253257
18,Granada,2018,7,2018M07,327061,128764,247708,117170,574769,245934,2.3370863727666773,2.5400034171041597,2.114090637535205
18,Granada,2018,8,2018M08,415643,164413,256856,128677,672499,293090,2.294513630625405,2.5280421864451106,1.996129844494354
18,Granada,2018,9,2018M09,300137,132646,303743,143773,603880,276419,2.184654455735677,2.2626916755876545,2.1126567575274913
18,Granada,2018,10,2018M10,266031,124322,307838,151102,573870,275423,2.083595051974599,2.139854571194157,2.037286071660203
18,Granada,2018,11,2018M11,244749,119524,164361,84934,409110,204457,2.0009586367793717,2.0476975335497474,1.9351614194551063
18,Granada,2018,12,2018M12,308305,154416,157504,83045,465809,237461,1.9616231718050543,1.9965871412288883,1.8966102715395268
18,Granada,2019,1,2019M01,248982,126574,168821,91116,417803,217690,1.9192567412375396,1.9670864474536636,1.8528139953465912
18,Granada,2019,2,2019M02,286892,153073,175194,91818,462086,244890,1.8869124913226347,1.874216876914936,1.9080572436777103
18,Granada,2019,3,2019M03,298623,151334,247495,122120,546117,273454,1.9971073745492844,1.973271042858842,2.0266541107107763
18,Granada,2019,4,2019M04,301838,147366,308257,154489,610095,301855,2.021152540126882,2.04822007790128,1.9953330010550914
18,Granada,2019,5,2019M05,250609,134335,328752,172191,579361,306526,1.8900876271507148,1.865552536569025,1.9092287053330312
18,Granada,2019,6,2019M06,294736,141554,284169,142513,578905,284068,2.037909937057324,2.0821453296975005,1.9939865135110482
18,Granada,2019,7,2019M07,345476,142849,259285,124127,604762,266976,2.265229833393264,2.4184698527816084,2.088868658712448
18,Granada,2019,8,2019M08,440853,176864,276239,137560,717091,314424,2.280649695951963,2.4926101411253843,2.0081346321605116
18,Granada,2019,9,2019M09,293830,135183,326781,159599,620611,294782,2.1053218988947764,2.1735721207548284,2.0475128290277507
18,Granada,2019,10,2019M10,246518,126392,335096,166279,581614,292672,1.9872553575333478,1.9504240774732577,2.0152635029077635
18,Granada,2019,11,2019M11,233110,121171,182395,103224,415505,224395,1.8516678179103812,1.9238101525942677,1.766982484693482
18,Granada,2019,12,2019M12,289108,151721,174597,96926,463706,248647,1.8649169304274735,1.905523955154527,1.8013432928213275
18,Granada,2020,1,2020M01,253857,132443,194086,108642,447943,241086,1.8580216188414094,1.9167264408084987,1.7864730030743174
18,Granada,2020,2,2020M02,276175,152722,206451,96150,482626,248872,1.9392539136584268,1.8083511216458663,2.147176287051482
18,Granada,2020,3,2020M03,107202,61173,90257,35996,197459,97170,2.032098384274982,1.7524398018733756,2.5074174908323146
18,Granada,2020,4,2020M04,0,0,0,0,0,0,,,
18,Granada,2020,5,2020M05,4528,1938,302,122,4829,2060,2.3441747572815532,2.3364293085655317,2.4754098360655736
18,Granada,2020,6,2020M06,29712,18938,3271,1822,32983,20760,1.588776493256262,1.5689090717076777,1.7952799121844127
18,Granada,2020,7,2020M07,156594,76769,29117,13458,185711,90227,2.0582641559621844,2.0398077348929906,2.1635458463367514
18,Granada,2020,8,2020M08,254637,117740,35627,17585,290264,135325,2.1449399593571035,2.1627059622897913,2.0259880580039806
18,Granada,2020,9,2020M09,165019,87084,26418,11700,191437,98784,1.937935293164885,1.8949405172017821,2.257948717948718
18,Granada,2020,10,2020M10,103919,58248,23161,9666,127080,67914,1.8711900344553405,1.7840784232935036,2.3961307676391477
18,Granada,2020,11,2020M11,19021,10884,6848,1456,25869,12340,2.0963533225283633,1.7476111723631018,4.7032967032967035
18,Granada,2020,12,2020M12,46542,26437,13051,5184,59593,31621,1.8846020049966794,1.7604871959753376,2.517554012345679
18,Granada,2021,1,2021M01,49388,27424,12787,5876,62176,33300,1.8671471471471472,1.8009043173862311,2.176140231449966
18,Granada,2021,2,2021M02,38858,22322,9262,2963,48120,25286,1.9030293443011943,1.7407938356778065,3.12588592642592
18,Granada,2021,3,2021M03,58774,34944,14885,6022,73659,40966,1.7980520431577405,1.68194826007326,2.4717701760212556
18,Granada,2021,4,2021M04,54146,32676,14503,5895,68649,38570,1.7798548094373865,1.6570571673399437,2.460220525869381
18,Granada,2021,5,2021M05,96591,59341,24220,11524,120811,70865,1.7048049107457843,1.627727877858479,2.101700798333912
18,Granada,2021,6,2021M06,185234,99172,47952,19283,233186,118455,1.9685619011438944,1.8678054289517203,2.4867499870352123
18,Granada,2021,7,2021M07,289051,128748,86282,35002,375333,163751,2.292095926131749,2.245091185882499,2.465059139477744
18,Granada,2021,8,2021M08,409327,174587,105286,46128,514613,220714,2.3315829535054413,2.3445445537182037,2.2824748525841136
18,Granada,2021,9,2021M09,283664,134229,128801,53627,412465,187856,2.1956445362405246,2.1132840146317116,2.401793872489604
18,Granada,2021,10,2021M10,276413,141977,159334,65538,435747,207515,2.0998337469580513,1.9468857631869951,2.431169703073026
18,Granada,2021,11,2021M11,202357,110446,95923,43564,298280,154009,1.9367699290301217,1.832180432066349,2.2018868790744652
18,Granada,2021,12,2021M12,245435,124612,89365,38889,334801,163501,2.047700014067192,1.96959361859211,2.2979505772840647
18,Granada,2022,1,2022M01,195488,110796,81907,38615,277395,149411,1.8565902108947803,1.764395826564136,2.121118736242393
18,Granada,2022,2,2022M02,255860,145351,93690,44443,349549,189794,1.8417284002655512,1.7602906068757698,2.1080935130391736
18,Granada,2022,3,2022M03,232877,129162,130079,60519,362956,189681,1.9135074150811098,1.8029838497390873,2.1493911003156034
18,Granada,2022,4,2022M04,311836,159647,199768,92073,511603,251720,2.032428889242015,1.9532844337820316,2.1696697185928557
18,Granada,2022,5,2022M05,245474,130377,204107,97455,449580,227833,1.973287451773887,1.8828014143598948,2.09437176132574
18,Granada,2022,6,2022M06,273633,141675,185199,89059,458832,230734,1.9885755892066188,1.9314134462678667,2.0795090894800077
18,Granada,2022,7,2022M07,320575,137410,176987,88681,497562,226091,2.200715641047189,2.3329815879484754,1.9957713602688287
18,Granada,2022,8,2022M08,405681,167963,198646,96847,604327,264810,2.2821154790226954,2.415299798169835,2.051132198209547
18,Granada,2022,9,2022M09,291100,142538,226571,103293,517671,245831,2.105800326240385,2.0422624142333974,2.1934787449294726
18,Granada,2022,10,2022M10,272581,139347,227064,101210,499646,240557,2.0770378745993674,1.9561310971890318,2.2434937259164114
18,Granada,2022,11,2022M11,203413,108565,118672,56469,322084,165033,1.9516339156411142,1.8736517293787132,2.101542439214436
18,Granada,2022,12,2022M12,246462,133853,116099,57664,362561,191517,1.8931008735516952,1.8412885777681487,2.013370560488346
18,Granada,2023,1,2023M01,237003,130644,116494,60610,353497,191255,1.8483020051763352,1.8141131624873703,1.92202606830556
18,Granada,2023,2,2023M02,260851,142755,133229,64457,394080,207212,1.9018203578943305,1.8272634933977794,2.0669438540422296
18,Granada,2023,3,2023M03,261402,143788,172690,86761,434092,230550,1.8828540446757753,1.8179681197318274,1.9904104378695497
18,Granada,2023,4,2023M04,275707,139121,228231,107404,503938,246525,2.0441659060947166,1.9817784518512662,2.124976723399501
18,Granada,2023,5,2023M05,218023,113844,250559,120099,468583,233943,2.0029793582197373,1.9151031235726081,2.086270493509521
18,Granada,2023,6,2023M06,254351,129727,215233,100659,469584,230386,2.0382488519267663,1.9606635472954743,2.138239004957331
18,Granada,2023,7,2023M07,301723,133209,203260,94084,504984,227293,2.2217314215571973,2.2650346448062817,2.160409846520131
18,Granada,2023,8,2023M08,376466,158953,208057,96033,584523,254986,2.292372914591389,2.368410788094594,2.166515676902731
18,Granada,2023,9,2023M09,288425,143508,258099,118855,546525,262364,2.083079233431416,2.0098182679711236,2.1715451600689915
18,Granada,2023,10,2023M10,248852,132083,271413,129762,520265,261845,1.9869197425958105,1.8840577515653036,2.0916215841309476
18,Granada,2023,11,2023M11,213696,116341,163754,84087,377450,200428,1.883219909393897,1.836807316423273,1.947435394294005
18,Granada,2023,12,2023M12,255811,134193,134353,71879,390164,206073,1.893329063001946,1.9062916843650564,1.8691551078896478
18,Granada,2024,1,2024M01,220058,122426,159384,79768,379442,202194,1.8766234408538334,1.7974776599741884,1.998094473974526
18,Granada,2024,2,2024M02,253653,137465,180357,87402,434009,224866,1.930078357777521,1.845218782962936,2.063534015239926
18,Granada,2024,3,2024M03,281773,142774,229354,109442,511127,252216,2.026544707710851,1.973559611694006,2.0956671113466494
18,Granada,2024,4,2024M04,240099,125081,271315,132406,511414,257487,1.9861740592728954,1.919548132809939,2.049114088485416
18,Granada,2024,5,2024M05,243332,124925,290873,137452,534205,262377,2.036020687788945,1.94782469481689,2.1161787387597126
18,Granada,2024,6,2024M06,271571,135330,242116,109717,513687,245047,2.0962794892408394,2.00673169289884,2.206731864706472
18,Granada,2024,7,2024M07,299124,119651,227596,100373,526721,220024,2.39392520815911,2.4999707482595213,2.2675022167315912
18,Granada,2024,8,2024M08,367920,152468,237539,109492,605458,261960,2.311261261261261,2.413096518613742,2.1694644357578636
18,Granada,2024,9,2024M09,268009,127818,298353,131853,566362,259671,2.181075283724405,2.0968017024206294,2.2627699028463515
18,Granada,2024,10,2024M10,227440,120330,331164,144219,558604,264549,2.1115332131287587,1.8901354608160892,2.29625777463441
18,Granada,2024,11,2024M11,221722,110953,205053,95632,426775,206585,2.0658566691676548,1.9983416401539391,2.1441881378618035
18,Granada,2024,12,2024M12,238521,123180,145026,73906,383547,197086,1.946089524370072,1.9363614223088164,1.9623034665656374
18,Granada,2025,1,2025M01,211034,114419,165757,79482,376791,193901,1.9432132892558573,1.8443964726138142,2.0854658916484237
18,Granada,2025,2,2025M02,255233,139486,173670,78892,428903,218378,1.9640394178900804,1.8298108770772694,2.2013638898747656
18,Granada,2025,3,2025M03,261244,129365,233847,103049,495091,232413,2.130220770783046,2.0194333861554514,2.269279663072907
18,Granada,2025,4,2025M04,277612,130211,284765,132727,562377,262937,2.13882793216626,2.132016496302156,2.145494134576989
18,Granada,2025,5,2025M05,246763,119488,301020,137428,547783,256916,2.1321482507901415,2.0651697241564007,2.190383327997206
18,Granada,2025,6,2025M06,278026,129378,249876,114425,527901,243803,2.1652768833853564,2.148943406143239,2.1837535503604983
18,Granada,2025,7,2025M07,307804,129953,235427,110482,543231,240435,2.259367396593674,2.3685794094788117,2.130908202241089
18,Granada,2025,8,2025M08,400546,160100,237869,105870,638415,265970,2.400327104560665,2.501848844472205,2.2468026825351846
18,Granada,2025,9,2025M09,282367,129012,301577,132661,583945,261673,2.231582929839915,2.1886878739962174,2.2732905676875643
18,Granada,2025,10,2025M10,252672,130914,305431,138315,558102,269229,2.0729639080485387,1.9300609560474815,2.208227596428442
18,Granada,2025,11,2025M11,218580,114387,193436,91429,412016,205815,2.001875470689697,1.9108814812872092,2.1156963326734406
18,Granada,2025,12,2025M12,261087,132221,172240,87057,433327,219278,1.9761535584965204,1.974625815868886,1.9784738734392409
19,Guadalajara,2015,1,2015M01,21010,14367,3010,1396,24021,15763,1.523885047262577,1.4623790631307858,2.156160458452722
19,Guadalajara,2015,2,2015M02,21509,13571,2167,1227,23676,14798,1.5999459386403567,1.584923734433719,1.7660961695191524
19,Guadalajara,2015,3,2015M03,29658,18228,5194,2282,34852,20510,1.699268649439298,1.6270572745227123,2.276073619631902
19,Guadalajara,2015,4,2015M04,36509,21545,4061,2570,40570,24115,1.682355380468588,1.694546298445115,1.5801556420233462
19,Guadalajara,2015,5,2015M05,32697,19364,6511,3308,39207,22672,1.7293136908962596,1.6885457550092955,1.9682587666263602
19,Guadalajara,2015,6,2015M06,27971,17260,2772,2081,30744,19342,1.5894943645951816,1.6205677867902666,1.332051898125901
19,Guadalajara,2015,7,2015M07,29584,17913,4418,2714,34002,20627,1.6484219712027925,1.6515379891698767,1.627855563743552
19,Guadalajara,2015,8,2015M08,32379,20063,4420,2848,36799,22911,1.6061717079132294,1.613866321088571,1.5519662921348314
19,Guadalajara,2015,9,2015M09,30324,19753,6242,3604,36566,23357,1.565526394656848,1.5351592163215715,1.7319644839067703
19,Guadalajara,2015,10,2015M10,37719,24232,5867,3517,43585,27749,1.5706872319723233,1.5565780785737868,1.6681831106056297
19,Guadalajara,2015,11,2015M11,28113,18111,3092,1932,31204,20042,1.5569304460632671,1.5522610568162996,1.6004140786749483
19,Guadalajara,2015,12,2015M12,29708,17495,2577,1617,32285,19111,1.6893412171000994,1.6980851671906259,1.5936920222634507
19,Guadalajara,2016,1,2016M01,20013,12825,1620,1008,21633,13833,1.5638690088917806,1.56046783625731,1.6071428571428572
19,Guadalajara,2016,2,2016M02,23655,15289,2569,1726,26224,17015,1.54122832794593,1.547190790764602,1.488412514484357
19,Guadalajara,2016,3,2016M03,36755,22367,3738,2694,40493,25060,1.6158419792498004,1.6432691018017616,1.3875278396436526
19,Guadalajara,2016,4,2016M04,28434,20149,4626,3259,33060,23409,1.4122773292323465,1.4111866593875626,1.4194538201902425
19,Guadalajara,2016,5,2016M05,35727,21971,5461,3502,41189,25473,1.6169669846504142,1.6260980383232442,1.5593946316390634
19,Guadalajara,2016,6,2016M06,40091,24714,6187,3867,46277,28581,1.6191525838843988,1.6221979444849073,1.599948280320662
19,Guadalajara,2016,7,2016M07,40226,23191,4577,2512,44803,25704,1.743036103330221,1.7345521969729636,1.8220541401273886
19,Guadalajara,2016,8,2016M08,43959,25847,4242,2775,48201,28622,1.6840542240234784,1.7007389639029675,1.5286486486486486
19,Guadalajara,2016,9,2016M09,37197,26109,5672,3563,42869,29672,1.4447627392828255,1.4246811444329541,1.5919169239404996
19,Guadalajara,2016,10,2016M10,44510,27360,6157,3530,50666,30890,1.640207186791842,1.626827485380117,1.7441926345609065
19,Guadalajara,2016,11,2016M11,29365,19657,5004,2239,34369,21896,1.5696474241870662,1.4938698682403215,2.2349263063867797
19,Guadalajara,2016,12,2016M12,31021,19985,6126,2513,37147,22497,1.651197937502778,1.5522141606204654,2.437723836052527
19,Guadalajara,2017,1,2017M01,21389,13465,6032,2900,27421,16364,1.6756905402102176,1.5884886743408837,2.08
19,Guadalajara,2017,2,2017M02,26002,16896,5713,3018,31715,19914,1.592598172140203,1.538944128787879,1.8929754804506296
19,Guadalajara,2017,3,2017M03,31767,20996,4436,2731,36203,23727,1.5258144729632908,1.5130024766622214,1.6243134383009887
19,Guadalajara,2017,4,2017M04,42661,26704,6989,3604,49650,30308,1.6381813382605253,1.5975509286998202,1.9392341842397336
19,Guadalajara,2017,5,2017M05,37932,24024,6592,4257,44524,28280,1.5743988684582744,1.578921078921079,1.5485083392060137
19,Guadalajara,2017,6,2017M06,36606,24626,9119,5165,45725,29791,1.5348595213319458,1.4864777064890766,1.7655372700871248
19,Guadalajara,2017,7,2017M07,33965,22495,6365,3544,40330,26039,1.548830600253466,1.5098910869082018,1.7959932279909707
19,Guadalajara,2017,8,2017M08,36654,21607,4786,2686,41440,24293,1.7058411888198246,1.6963946869070208,1.781831720029784
19,Guadalajara,2017,9,2017M09,36576,24156,6240,3642,42816,27798,1.540254694582344,1.5141579731743666,1.71334431630972
19,Guadalajara,2017,10,2017M10,36776,23245,6274,4605,43051,27850,1.5458168761220825,1.582103678210368,1.3624321389793703
19,Guadalajara,2017,11,2017M11,31691,20521,3896,2244,35586,22765,1.5631891060839007,1.5443204522196774,1.7361853832442067
19,Guadalajara,2017,12,2017M12,31731,18496,3109,2155,34840,20651,1.6870853711684664,1.7155601211072664,1.442691415313225
19,Guadalajara,2018,1,2018M01,19746,12437,6752,4055,26498,16492,1.6067184089255397,1.5876819168609793,1.6651048088779286
19,Guadalajara,2018,2,2018M02,28177,17995,5180,2831,33357,20826,1.6016997983290118,1.5658238399555433,1.8297421405863652
19,Guadalajara,2018,3,2018M03,31981,20714,6628,3613,38609,24328,1.5870190726734628,1.5439316404364198,1.8344865762524218
19,Guadalajara,2018,4,2018M04,39888,25458,5725,3146,45613,28604,1.594637113690393,1.5668159321234976,1.8197711379529562
19,Guadalajara,2018,5,2018M05,36847,23162,7861,4015,44708,27177,1.6450675203296905,1.590838442276142,1.9579078455790784
19,Guadalajara,2018,6,2018M06,40827,26742,7784,4659,48611,31401,1.5480717174612273,1.5266995737042854,1.6707447950203906
19,Guadalajara,2018,7,2018M07,45144,28088,6780,3471,51923,31559,1.645267594030229,1.6072344061520933,1.9533275713050995
19,Guadalajara,2018,8,2018M08,38056,23210,6774,4134,44830,27343,1.6395421131551038,1.639638087031452,1.6386066763425253
19,Guadalajara,2018,9,2018M09,39423,24299,7766,3935,47188,28234,1.6713182687539845,1.6224124449565827,1.9735705209656924
19,Guadalajara,2018,10,2018M10,40132,25943,8167,4315,48299,30259,1.596186258633795,1.5469298076552442,1.8926998841251448
19,Guadalajara,2018,11,2018M11,33121,21033,5452,3179,38574,24211,1.5932427409028953,1.5747159225978224,1.715004718464926
19,Guadalajara,2018,12,2018M12,32866,18867,4104,2763,36970,21630,1.7092001849283402,1.741983357184502,1.485342019543974
19,Guadalajara,2019,1,2019M01,23949,14026,2862,1778,26811,15804,1.6964692482915718,1.7074718380151148,1.609673790776153
19,Guadalajara,2019,2,2019M02,26247,16032,4624,2629,30871,18661,1.6543057713948877,1.6371631736526946,1.7588436667934575
19,Guadalajara,2019,3,2019M03,37870,23056,5831,3254,43701,26310,1.6610034207525655,1.6425225537820958,1.7919483712354025
19,Guadalajara,2019,4,2019M04,40215,25045,4701,3228,44916,28273,1.5886534856576946,1.605709722499501,1.4563197026022305
19,Guadalajara,2019,5,2019M05,38180,22680,7330,3784,45510,26464,1.7196946795646917,1.68342151675485,1.9371035940803383
19,Guadalajara,2019,6,2019M06,39747,25146,8043,4128,47790,29274,1.6325066612010657,1.580649009782868,1.9484011627906976
19,Guadalajara,2019,7,2019M07,40706,24601,5772,3507,46478,28108,1.6535505905791945,1.6546481850331287,1.6458511548331907
19,Guadalajara,2019,8,2019M08,39234,24107,6006,3399,45240,27506,1.6447320584599723,1.6274940888538598,1.766990291262136
19,Guadalajara,2019,9,2019M09,34657,22340,5768,3547,40425,25888,1.561534301606922,1.5513428827215756,1.626162954609529
19,Guadalajara,2019,10,2019M10,39326,24974,8321,4672,47647,29646,1.6071982729541927,1.5746776647713623,1.7810359589041096
19,Guadalajara,2019,11,2019M11,34557,22089,4100,2524,38657,24612,1.5706565902811636,1.5644438408257504,1.624405705229794
19,Guadalajara,2019,12,2019M12,30842,18430,4071,2242,34914,20672,1.6889512383900929,1.6734671730873576,1.8157894736842106
19,Guadalajara,2020,1,2020M01,22615,13327,4169,2135,26784,15463,1.7321347733298842,1.6969310422450663,1.9526932084309134
19,Guadalajara,2020,2,2020M02,28251,18717,5122,2449,33372,21166,1.576679580459227,1.5093765026446546,2.0914659044507964
19,Guadalajara,2020,3,2020M03,13369,7631,3857,1139,17225,8769,1.964306078230129,1.7519329052548813,3.3863037752414398
19,Guadalajara,2020,4,2020M04,0,0,0,0,0,0,,,
19,Guadalajara,2020,5,2020M05,4082,1322,1325,130,5407,1452,3.7238292011019283,3.0877458396369137,10.192307692307692
19,Guadalajara,2020,6,2020M06,10638,4567,2034,506,12671,5073,2.497733096786911,2.329319027808189,4.019762845849803
