provincia,anio,trimestre,periodo,valor_transacciones_miles_euros
Soria,2019,4,2019-T4,850.4
Soria,2020,1,2020-T1,21.51
Soria,2020,2,2020-T2,728.5
Soria,2020,3,2020-T3,258.08
Soria,2020,4,2020-T4,716.32
Soria,2021,1,2021-T1,445.45
Soria,2021,2,2021-T2,1596.53
Soria,2021,3,2021-T3,1923.15
Soria,2021,4,2021-T4,1609.91
Soria,2022,1,2022-T1,2042.97
Soria,2022,2,2022-T2,1005.19
Soria,2022,3,2022-T3,572.74
Soria,2022,4,2022-T4,1256.6
Soria,2023,1,2023-T1,314.61
Soria,2023,2,2023-T2,679.8
Soria,2023,3,2023-T3,573.1
Soria,2023,4,2023-T4,863.47
Soria,2024,1,2024-T1,1496.18
Soria,2024,2,2024-T2,1658.15
Soria,2024,3,2024-T3,2485.21
Soria,2024,4,2024-T4,187.5
Soria,2025,1,2025-T1,655.74
Soria,2025,2,2025-T2,2533.93
Soria,2025,3,2025-T3,2484.37
Soria,2025,4,2025-T4,2737.11
Soria,2026,1,2026-T1,394.72
Tarragona,2004,1,2004-T1,145207.3
Tarragona,2004,2,2004-T2,131575.9
Tarragona,2004,3,2004-T3,118725.6
Tarragona,2004,4,2004-T4,170846.2
Tarragona,2005,1,2005-T1,175434.4
Tarragona,2005,2,2005-T2,201457.7
Tarragona,2005,3,2005-T3,227417.8
Tarragona,2005,4,2005-T4,97669.1
Tarragona,2006,1,2006-T1,93759.5
Tarragona,2006,2,2006-T2,83351.7
Tarragona,2006,3,2006-T3,72223.5
Tarragona,2006,4,2006-T4,121398.5
Tarragona,2007,1,2007-T1,169146.9
Tarragona,2007,2,2007-T2,131488.9
Tarragona,2007,3,2007-T3,51938.96106
Tarragona,2007,4,2007-T4,55323.5
Tarragona,2008,1,2008-T1,449385.3
Tarragona,2008,2,2008-T2,45587.0
Tarragona,2008,3,2008-T3,62046.23
Tarragona,2008,4,2008-T4,98792.15
Tarragona,2009,1,2009-T1,39474.96
Tarragona,2009,2,2009-T2,50010.14
Tarragona,2009,3,2009-T3,29236.49
Tarragona,2009,4,2009-T4,20823.04
Tarragona,2010,1,2010-T1,32840.65
Tarragona,2010,2,2010-T2,16200.1
Tarragona,2010,3,2010-T3,6946.59
Tarragona,2010,4,2010-T4,22393.1
Tarragona,2011,1,2011-T1,11935.6
Tarragona,2011,2,2011-T2,20971.74
Tarragona,2011,3,2011-T3,5510.37
Tarragona,2011,4,2011-T4,17284.73
Tarragona,2012,1,2012-T1,12530.56
Tarragona,2012,2,2012-T2,9900.17
Tarragona,2012,3,2012-T3,18300.57
Tarragona,2012,4,2012-T4,8337.38
Tarragona,2013,1,2013-T1,5995.64
Tarragona,2013,2,2013-T2,8555.44
Tarragona,2013,3,2013-T3,12204.89
Tarragona,2013,4,2013-T4,23079.56
Tarragona,2014,1,2014-T1,7103.02
Tarragona,2014,2,2014-T2,26079.08
Tarragona,2014,3,2014-T3,8260.94
Tarragona,2014,4,2014-T4,19891.93
Tarragona,2015,1,2015-T1,9545.0
Tarragona,2015,2,2015-T2,8654.04
Tarragona,2015,3,2015-T3,21609.8
Tarragona,2015,4,2015-T4,12263.34
Tarragona,2016,1,2016-T1,10571.21
Tarragona,2016,2,2016-T2,5859.38
Tarragona,2016,3,2016-T3,5372.78
Tarragona,2016,4,2016-T4,6789.13
Tarragona,2017,1,2017-T1,12828.52
Tarragona,2017,2,2017-T2,9764.65
Tarragona,2017,3,2017-T3,7691.5
Tarragona,2017,4,2017-T4,7544.67
Tarragona,2018,1,2018-T1,11836.19
Tarragona,2018,2,2018-T2,11901.55
Tarragona,2018,3,2018-T3,20560.57
Tarragona,2018,4,2018-T4,8690.3
Tarragona,2019,1,2019-T1,12710.95
Tarragona,2019,2,2019-T2,4716.12
Tarragona,2019,3,2019-T3,11303.19
Tarragona,2019,4,2019-T4,18313.42
Tarragona,2020,1,2020-T1,3013.44
Tarragona,2020,2,2020-T2,2964.54
Tarragona,2020,3,2020-T3,21061.11
Tarragona,2020,4,2020-T4,11268.22
Tarragona,2021,1,2021-T1,26694.23
Tarragona,2021,2,2021-T2,23286.95
Tarragona,2021,3,2021-T3,21670.12
Tarragona,2021,4,2021-T4,23641.0
Tarragona,2022,1,2022-T1,28459.33
Tarragona,2022,2,2022-T2,14867.14
Tarragona,2022,3,2022-T3,31155.2
Tarragona,2022,4,2022-T4,23717.89
Tarragona,2023,1,2023-T1,12682.35
Tarragona,2023,2,2023-T2,27055.41
Tarragona,2023,3,2023-T3,9791.68
Tarragona,2023,4,2023-T4,24643.84
Tarragona,2024,1,2024-T1,17273.96
Tarragona,2024,2,2024-T2,11767.01
Tarragona,2024,3,2024-T3,16075.41
Tarragona,2024,4,2024-T4,17667.97
Tarragona,2025,1,2025-T1,25324.15
Tarragona,2025,2,2025-T2,18076.02
Tarragona,2025,3,2025-T3,21433.63
Tarragona,2025,4,2025-T4,34466.09
Tarragona,2026,1,2026-T1,29881.53
Teruel,2004,1,2004-T1,2199.7
Teruel,2004,2,2004-T2,1787.4
Teruel,2004,3,2004-T3,1745.4
Teruel,2004,4,2004-T4,4002.4
Teruel,2005,1,2005-T1,4404.6
Teruel,2005,2,2005-T2,5884.5
Teruel,2005,3,2005-T3,1578.7
Teruel,2005,4,2005-T4,1730.0
Teruel,2006,1,2006-T1,2610.0
Teruel,2006,2,2006-T2,1536.2
Teruel,2006,3,2006-T3,3746.3
Teruel,2006,4,2006-T4,3865.2
Teruel,2007,1,2007-T1,1804.3
Teruel,2007,2,2007-T2,3600.0
Teruel,2007,3,2007-T3,3073.95602
Teruel,2007,4,2007-T4,7631.8
Teruel,2008,1,2008-T1,10828.7
Teruel,2008,2,2008-T2,4469.6
Teruel,2008,3,2008-T3,5561.69
Teruel,2008,4,2008-T4,14823.31
Teruel,2009,1,2009-T1,1368.24
Teruel,2009,2,2009-T2,4152.98
Teruel,2009,3,2009-T3,652.32
Teruel,2009,4,2009-T4,2116.69
Teruel,2010,1,2010-T1,1077.01
Teruel,2010,2,2010-T2,3794.47
Teruel,2010,3,2010-T3,412.35
Teruel,2010,4,2010-T4,215.15
Teruel,2011,1,2011-T1,2142.09
Teruel,2011,2,2011-T2,783.98
Teruel,2011,3,2011-T3,461.41
Teruel,2011,4,2011-T4,842.27
Teruel,2012,1,2012-T1,603.34
Teruel,2012,2,2012-T2,130.66
Teruel,2012,3,2012-T3,253.22
Teruel,2012,4,2012-T4,864.1
Teruel,2013,1,2013-T1,276.81
Teruel,2013,2,2013-T2,569.16
Teruel,2013,3,2013-T3,346.53
Teruel,2013,4,2013-T4,682.47
Teruel,2014,1,2014-T1,266.62
Teruel,2014,2,2014-T2,286.36
Teruel,2014,3,2014-T3,1095.34
Teruel,2014,4,2014-T4,572.63
Teruel,2015,1,2015-T1,32.24
Teruel,2015,2,2015-T2,346.3
Teruel,2015,3,2015-T3,470.18
Teruel,2015,4,2015-T4,353.1
Teruel,2016,1,2016-T1,390.62
Teruel,2016,2,2016-T2,1418.03
Teruel,2016,3,2016-T3,294.0
Teruel,2016,4,2016-T4,203.04
Teruel,2017,1,2017-T1,673.96
Teruel,2017,2,2017-T2,282.83
Teruel,2017,3,2017-T3,340.36
Teruel,2017,4,2017-T4,594.9
Teruel,2018,1,2018-T1,799.65
Teruel,2018,2,2018-T2,498.43
Teruel,2018,3,2018-T3,315.46
Teruel,2018,4,2018-T4,2388.8
Teruel,2019,1,2019-T1,227.8
Teruel,2019,2,2019-T2,1677.17
Teruel,2019,3,2019-T3,776.92
Teruel,2019,4,2019-T4,162.83
Teruel,2020,1,2020-T1,91.83
Teruel,2020,2,2020-T2,351.89
Teruel,2020,3,2020-T3,1052.39
Teruel,2020,4,2020-T4,1193.14
Teruel,2021,1,2021-T1,571.7
Teruel,2021,2,2021-T2,793.3
Teruel,2021,3,2021-T3,330.67
Teruel,2021,4,2021-T4,873.25
Teruel,2022,1,2022-T1,621.63
Teruel,2022,2,2022-T2,1405.51
Teruel,2022,3,2022-T3,1578.82
Teruel,2022,4,2022-T4,1005.64
Teruel,2023,1,2023-T1,2205.45
Teruel,2023,2,2023-T2,1116.3
Teruel,2023,3,2023-T3,399.04
Teruel,2023,4,2023-T4,358.0
Teruel,2024,1,2024-T1,174.45
Teruel,2024,2,2024-T2,541.11
Teruel,2024,3,2024-T3,395.71
Teruel,2024,4,2024-T4,175.35
Teruel,2025,1,2025-T1,716.03
Teruel,2025,2,2025-T2,5586.21
Teruel,2025,3,2025-T3,898.9
Teruel,2025,4,2025-T4,1141.78
Teruel,2026,1,2026-T1,1524.5
Toledo,2004,1,2004-T1,69724.8
Toledo,2004,2,2004-T2,175263.3
Toledo,2004,3,2004-T3,62995.3
Toledo,2004,4,2004-T4,85074.0
Toledo,2005,1,2005-T1,107868.9
Toledo,2005,2,2005-T2,88553.4
Toledo,2005,3,2005-T3,114274.4
Toledo,2005,4,2005-T4,135576.6
Toledo,2006,1,2006-T1,73753.6
Toledo,2006,2,2006-T2,109170.6
Toledo,2006,3,2006-T3,73307.3
Toledo,2006,4,2006-T4,104568.1
Toledo,2007,1,2007-T1,164937.7
Toledo,2007,2,2007-T2,171641.8
Toledo,2007,3,2007-T3,149873.89367
Toledo,2007,4,2007-T4,129071.4
Toledo,2008,1,2008-T1,197271.6
Toledo,2008,2,2008-T2,85462.1
Toledo,2008,3,2008-T3,68099.04
Toledo,2008,4,2008-T4,137085.23
Toledo,2009,1,2009-T1,27164.25
Toledo,2009,2,2009-T2,215535.08
Toledo,2009,3,2009-T3,27056.19
Toledo,2009,4,2009-T4,38365.75
Toledo,2010,1,2010-T1,21325.24
Toledo,2010,2,2010-T2,44490.38
Toledo,2010,3,2010-T3,17486.99
Toledo,2010,4,2010-T4,26934.73
Toledo,2011,1,2011-T1,40722.3
Toledo,2011,2,2011-T2,24344.17
Toledo,2011,3,2011-T3,19035.87
Toledo,2011,4,2011-T4,24409.97
Toledo,2012,1,2012-T1,15051.91
Toledo,2012,2,2012-T2,12265.62
Toledo,2012,3,2012-T3,8537.83
Toledo,2012,4,2012-T4,4717.98
Toledo,2013,1,2013-T1,23125.93
Toledo,2013,2,2013-T2,9862.5
Toledo,2013,3,2013-T3,12567.24
Toledo,2013,4,2013-T4,8490.27
Toledo,2014,1,2014-T1,5387.78
Toledo,2014,2,2014-T2,7473.1
Toledo,2014,3,2014-T3,3868.13
Toledo,2014,4,2014-T4,6487.12
Toledo,2015,1,2015-T1,9821.01
Toledo,2015,2,2015-T2,10659.56
Toledo,2015,3,2015-T3,9168.12
Toledo,2015,4,2015-T4,8917.55
Toledo,2016,1,2016-T1,4958.79
Toledo,2016,2,2016-T2,7295.0
Toledo,2016,3,2016-T3,11193.15
Toledo,2016,4,2016-T4,15767.25
Toledo,2017,1,2017-T1,9094.14
Toledo,2017,2,2017-T2,19200.74
Toledo,2017,3,2017-T3,10164.5
Toledo,2017,4,2017-T4,13977.29
Toledo,2018,1,2018-T1,11132.17
Toledo,2018,2,2018-T2,10486.94
Toledo,2018,3,2018-T3,19195.28
Toledo,2018,4,2018-T4,14079.53
Toledo,2019,1,2019-T1,20352.35
Toledo,2019,2,2019-T2,22440.4
Toledo,2019,3,2019-T3,7962.8
Toledo,2019,4,2019-T4,15806.62
Toledo,2020,1,2020-T1,15418.51
Toledo,2020,2,2020-T2,5504.88
Toledo,2020,3,2020-T3,77393.5
Toledo,2020,4,2020-T4,18397.33
Toledo,2021,1,2021-T1,21611.21
Toledo,2021,2,2021-T2,120550.5
Toledo,2021,3,2021-T3,30019.06
Toledo,2021,4,2021-T4,29161.85
Toledo,2022,1,2022-T1,26841.72
Toledo,2022,2,2022-T2,26851.61
Toledo,2022,3,2022-T3,20194.61
Toledo,2022,4,2022-T4,28935.44
Toledo,2023,1,2023-T1,23249.52
Toledo,2023,2,2023-T2,17483.26
Toledo,2023,3,2023-T3,11142.49
Toledo,2023,4,2023-T4,19068.86
Toledo,2024,1,2024-T1,14918.6
Toledo,2024,2,2024-T2,15539.65
Toledo,2024,3,2024-T3,26248.83
Toledo,2024,4,2024-T4,12844.51
Toledo,2025,1,2025-T1,17308.41
Toledo,2025,2,2025-T2,35521.23
Toledo,2025,3,2025-T3,20100.0
Toledo,2025,4,2025-T4,23408.51
Toledo,2026,1,2026-T1,25819.47
Valencia/València,2004,1,2004-T1,286402.2
Valencia/València,2004,2,2004-T2,281247.7
Valencia/València,2004,3,2004-T3,204787.7
Valencia/València,2004,4,2004-T4,293317.0
Valencia/València,2005,1,2005-T1,261586.1
Valencia/València,2005,2,2005-T2,306036.7
Valencia/València,2005,3,2005-T3,275026.8
Valencia/València,2005,4,2005-T4,214813.0
Valencia/València,2006,1,2006-T1,198073.7
Valencia/València,2006,2,2006-T2,186831.5
Valencia/València,2006,3,2006-T3,176674.3
Valencia/València,2006,4,2006-T4,219809.6
Valencia/València,2007,1,2007-T1,162365.5
Valencia/València,2007,2,2007-T2,229104.2
Valencia/València,2007,3,2007-T3,186131.00131999998
Valencia/València,2007,4,2007-T4,138246.0
Valencia/València,2008,1,2008-T1,143118.2
Valencia/València,2008,2,2008-T2,128688.9
Valencia/València,2008,3,2008-T3,57948.72
Valencia/València,2008,4,2008-T4,99048.7
Valencia/València,2009,1,2009-T1,42760.75
Valencia/València,2009,2,2009-T2,59680.52
Valencia/València,2009,3,2009-T3,65678.76
Valencia/València,2009,4,2009-T4,40018.05
Valencia/València,2010,1,2010-T1,32725.59
Valencia/València,2010,2,2010-T2,28161.2
Valencia/València,2010,3,2010-T3,30405.13
Valencia/València,2010,4,2010-T4,30453.95
Valencia/València,2011,1,2011-T1,24151.54
Valencia/València,2011,2,2011-T2,60983.06
Valencia/València,2011,3,2011-T3,30528.35
Valencia/València,2011,4,2011-T4,22942.59
Valencia/València,2012,1,2012-T1,25056.71
Valencia/València,2012,2,2012-T2,20279.45
Valencia/València,2012,3,2012-T3,28599.59
Valencia/València,2012,4,2012-T4,34945.45
Valencia/València,2013,1,2013-T1,29556.8
Valencia/València,2013,2,2013-T2,9514.87
Valencia/València,2013,3,2013-T3,19944.27
Valencia/València,2013,4,2013-T4,28699.05
Valencia/València,2014,1,2014-T1,10021.46
Valencia/València,2014,2,2014-T2,13151.06
Valencia/València,2014,3,2014-T3,19026.84
Valencia/València,2014,4,2014-T4,11169.11
Valencia/València,2015,1,2015-T1,23458.27
Valencia/València,2015,2,2015-T2,23906.93
Valencia/València,2015,3,2015-T3,11417.81
Valencia/València,2015,4,2015-T4,18773.01
Valencia/València,2016,1,2016-T1,13302.02
Valencia/València,2016,2,2016-T2,15165.31
Valencia/València,2016,3,2016-T3,24540.67
Valencia/València,2016,4,2016-T4,24675.93
Valencia/València,2017,1,2017-T1,22194.67
Valencia/València,2017,2,2017-T2,47896.62
Valencia/València,2017,3,2017-T3,20916.43
Valencia/València,2017,4,2017-T4,82542.9
Valencia/València,2018,1,2018-T1,30425.58
Valencia/València,2018,2,2018-T2,35639.83
Valencia/València,2018,3,2018-T3,85041.45
Valencia/València,2018,4,2018-T4,37924.97
Valencia/València,2019,1,2019-T1,103695.15
Valencia/València,2019,2,2019-T2,41596.06
Valencia/València,2019,3,2019-T3,45608.11
Valencia/València,2019,4,2019-T4,35737.97
Valencia/València,2020,1,2020-T1,27425.0
Valencia/València,2020,2,2020-T2,9357.1
Valencia/València,2020,3,2020-T3,17180.15
Valencia/València,2020,4,2020-T4,45163.17
Valencia/València,2021,1,2021-T1,31222.8
Valencia/València,2021,2,2021-T2,38715.1
Valencia/València,2021,3,2021-T3,33504.89
Valencia/València,2021,4,2021-T4,52785.67
Valencia/València,2022,1,2022-T1,37191.77
Valencia/València,2022,2,2022-T2,47281.98
Valencia/València,2022,3,2022-T3,34194.95
Valencia/València,2022,4,2022-T4,48656.77
Valencia/València,2023,1,2023-T1,43330.94
Valencia/València,2023,2,2023-T2,33896.45
Valencia/València,2023,3,2023-T3,28477.56
Valencia/València,2023,4,2023-T4,42965.51
Valencia/València,2024,1,2024-T1,43367.79
Valencia/València,2024,2,2024-T2,39957.5
Valencia/València,2024,3,2024-T3,45573.71
Valencia/València,2024,4,2024-T4,34223.19
Valencia/València,2025,1,2025-T1,59674.79
Valencia/València,2025,2,2025-T2,98689.01
Valencia/València,2025,3,2025-T3,85203.21
Valencia/València,2025,4,2025-T4,67511.0
Valencia/València,2026,1,2026-T1,142445.72
Valladolid,2004,1,2004-T1,34336.1
Valladolid,2004,2,2004-T2,43398.9
Valladolid,2004,3,2004-T3,24454.9
Valladolid,2004,4,2004-T4,59141.2
Valladolid,2005,1,2005-T1,19733.2
Valladolid,2005,2,2005-T2,29874.6
Valladolid,2005,3,2005-T3,62608.4
Valladolid,2005,4,2005-T4,17671.1
Valladolid,2006,1,2006-T1,9788.0
Valladolid,2006,2,2006-T2,43390.1
Valladolid,2006,3,2006-T3,17097.7
Valladolid,2006,4,2006-T4,45027.6
Valladolid,2007,1,2007-T1,39531.1
Valladolid,2007,2,2007-T2,24228.4
Valladolid,2007,3,2007-T3,26145.80852
Valladolid,2007,4,2007-T4,16114.9
Valladolid,2008,1,2008-T1,22730.5
Valladolid,2008,2,2008-T2,12186.5
Valladolid,2008,3,2008-T3,76859.35
Valladolid,2008,4,2008-T4,7620.14
Valladolid,2009,1,2009-T1,8872.58
Valladolid,2009,2,2009-T2,4819.88
Valladolid,2009,3,2009-T3,7140.85
Valladolid,2009,4,2009-T4,8296.27
Valladolid,2010,1,2010-T1,27291.54
Valladolid,2010,2,2010-T2,8545.34
Valladolid,2010,3,2010-T3,4833.91
Valladolid,2010,4,2010-T4,9854.86
Valladolid,2011,1,2011-T1,4770.66
Valladolid,2011,2,2011-T2,6163.62
Valladolid,2011,3,2011-T3,3437.63
Valladolid,2011,4,2011-T4,8504.27
Valladolid,2012,1,2012-T1,3474.18
Valladolid,2012,2,2012-T2,4826.54
Valladolid,2012,3,2012-T3,1712.96
Valladolid,2012,4,2012-T4,8917.18
Valladolid,2013,1,2013-T1,4637.64
Valladolid,2013,2,2013-T2,4379.18
Valladolid,2013,3,2013-T3,2342.36
Valladolid,2013,4,2013-T4,2231.08
Valladolid,2014,1,2014-T1,2772.41
Valladolid,2014,2,2014-T2,10579.29
Valladolid,2014,3,2014-T3,3575.64
Valladolid,2014,4,2014-T4,4242.12
Valladolid,2015,1,2015-T1,1916.21
Valladolid,2015,2,2015-T2,2130.28
Valladolid,2015,3,2015-T3,4777.44
Valladolid,2015,4,2015-T4,2650.62
Valladolid,2016,1,2016-T1,6337.46
Valladolid,2016,2,2016-T2,4887.82
Valladolid,2016,3,2016-T3,2028.88
Valladolid,2016,4,2016-T4,3310.29
Valladolid,2017,1,2017-T1,2059.54
Valladolid,2017,2,2017-T2,12879.26
Valladolid,2017,3,2017-T3,6541.31
Valladolid,2017,4,2017-T4,9187.7
Valladolid,2018,1,2018-T1,4721.64
Valladolid,2018,2,2018-T2,4684.38
Valladolid,2018,3,2018-T3,7980.83
Valladolid,2018,4,2018-T4,6473.36
Valladolid,2019,1,2019-T1,2956.62
Valladolid,2019,2,2019-T2,2648.23
Valladolid,2019,3,2019-T3,6015.81
Valladolid,2019,4,2019-T4,13438.34
Valladolid,2020,1,2020-T1,4204.33
Valladolid,2020,2,2020-T2,1932.66
Valladolid,2020,3,2020-T3,3057.57
Valladolid,2020,4,2020-T4,9427.97
Valladolid,2021,1,2021-T1,6986.18
Valladolid,2021,2,2021-T2,8219.84
Valladolid,2021,3,2021-T3,8736.76
Valladolid,2021,4,2021-T4,10733.37
Valladolid,2022,1,2022-T1,9327.57
Valladolid,2022,2,2022-T2,8934.39
Valladolid,2022,3,2022-T3,3289.4
Valladolid,2022,4,2022-T4,10578.96
Valladolid,2023,1,2023-T1,3407.76
Valladolid,2023,2,2023-T2,5894.73
Valladolid,2023,3,2023-T3,3935.31
Valladolid,2023,4,2023-T4,9159.84
Valladolid,2024,1,2024-T1,9806.82
Valladolid,2024,2,2024-T2,2712.7
Valladolid,2024,3,2024-T3,4844.17
Valladolid,2024,4,2024-T4,6065.46
Valladolid,2025,1,2025-T1,6609.71
Valladolid,2025,2,2025-T2,9568.59
Valladolid,2025,3,2025-T3,5949.26
Valladolid,2025,4,2025-T4,16737.44
Valladolid,2026,1,2026-T1,9967.13
Vizcaya,2004,1,2004-T1,97663.2
Vizcaya,2004,2,2004-T2,125649.3
Vizcaya,2004,3,2004-T3,50402.6
Vizcaya,2004,4,2004-T4,121807.7
Vizcaya,2005,1,2005-T1,90102.8
Vizcaya,2005,2,2005-T2,126894.7
Vizcaya,2005,3,2005-T3,116512.1
Vizcaya,2005,4,2005-T4,114931.1
Vizcaya,2006,1,2006-T1,39012.4
Vizcaya,2006,2,2006-T2,66256.1
Vizcaya,2006,3,2006-T3,63012.7
Vizcaya,2006,4,2006-T4,153182.0
Vizcaya,2007,1,2007-T1,96776.2
Vizcaya,2007,2,2007-T2,56574.0
Vizcaya,2007,3,2007-T3,63005.64436
Vizcaya,2007,4,2007-T4,68623.9
Vizcaya,2008,1,2008-T1,60533.2
Vizcaya,2008,2,2008-T2,59057.9
Vizcaya,2008,3,2008-T3,24600.15
Vizcaya,2008,4,2008-T4,52609.8
Vizcaya,2009,1,2009-T1,65709.43
Vizcaya,2009,2,2009-T2,34350.83
Vizcaya,2009,3,2009-T3,35464.65
Vizcaya,2009,4,2009-T4,20664.95
Vizcaya,2010,1,2010-T1,21703.52
Vizcaya,2010,2,2010-T2,33794.42
Vizcaya,2010,3,2010-T3,24639.27
Vizcaya,2010,4,2010-T4,31130.92
Vizcaya,2011,1,2011-T1,21224.28
Vizcaya,2011,2,2011-T2,14802.75
Vizcaya,2011,3,2011-T3,3966.53
Vizcaya,2011,4,2011-T4,7023.72
Vizcaya,2012,1,2012-T1,17340.86
Vizcaya,2012,2,2012-T2,11295.16
Vizcaya,2012,3,2012-T3,8361.73
Vizcaya,2012,4,2012-T4,23492.67
Vizcaya,2013,1,2013-T1,6376.59
Vizcaya,2013,2,2013-T2,23474.08
Vizcaya,2013,3,2013-T3,16025.77
Vizcaya,2013,4,2013-T4,16016.91
Vizcaya,2014,1,2014-T1,1163.5
Vizcaya,2014,2,2014-T2,9550.66
Vizcaya,2014,3,2014-T3,8058.27
Vizcaya,2014,4,2014-T4,28572.22
Vizcaya,2015,1,2015-T1,11410.46
Vizcaya,2015,2,2015-T2,15436.97
Vizcaya,2015,3,2015-T3,16277.61
Vizcaya,2015,4,2015-T4,19637.43
Vizcaya,2016,1,2016-T1,3159.77
Vizcaya,2016,2,2016-T2,6973.4
Vizcaya,2016,3,2016-T3,5882.28
Vizcaya,2016,4,2016-T4,8367.41
Vizcaya,2017,1,2017-T1,8321.8
Vizcaya,2017,2,2017-T2,16109.9
Vizcaya,2017,3,2017-T3,11723.91
Vizcaya,2017,4,2017-T4,12098.71
Vizcaya,2018,1,2018-T1,6513.71
Vizcaya,2018,2,2018-T2,10101.82
Vizcaya,2018,3,2018-T3,9564.87
Vizcaya,2018,4,2018-T4,16529.11
Vizcaya,2019,1,2019-T1,8249.43
Vizcaya,2019,2,2019-T2,3780.74
Vizcaya,2019,3,2019-T3,2566.8
Vizcaya,2019,4,2019-T4,27727.32
Vizcaya,2020,1,2020-T1,3196.01
Vizcaya,2020,2,2020-T2,5216.19
Vizcaya,2020,3,2020-T3,4823.01
Vizcaya,2020,4,2020-T4,19623.23
Vizcaya,2021,1,2021-T1,7110.23
Vizcaya,2021,2,2021-T2,17562.55
Vizcaya,2021,3,2021-T3,12091.48
Vizcaya,2021,4,2021-T4,31584.93
Vizcaya,2022,1,2022-T1,22061.19
Vizcaya,2022,2,2022-T2,13835.5
Vizcaya,2022,3,2022-T3,5330.07
Vizcaya,2022,4,2022-T4,6145.35
Vizcaya,2023,1,2023-T1,16034.76
Vizcaya,2023,2,2023-T2,17525.11
Vizcaya,2023,3,2023-T3,16024.64
Vizcaya,2023,4,2023-T4,20835.98
Vizcaya,2024,1,2024-T1,8378.89
Vizcaya,2024,2,2024-T2,12691.5
Vizcaya,2024,3,2024-T3,7435.59
Vizcaya,2024,4,2024-T4,7156.65
Vizcaya,2025,1,2025-T1,10439.95
Vizcaya,2025,2,2025-T2,16703.79
Vizcaya,2025,3,2025-T3,12109.46
Vizcaya,2025,4,2025-T4,19614.5
Vizcaya,2026,1,2026-T1,3746.04
Zamora,2004,1,2004-T1,8158.4
Zamora,2004,2,2004-T2,3777.3
Zamora,2004,3,2004-T3,3147.4
Zamora,2004,4,2004-T4,7621.2
Zamora,2005,1,2005-T1,3509.9
Zamora,2005,2,2005-T2,5627.2
Zamora,2005,3,2005-T3,7668.4
Zamora,2005,4,2005-T4,3776.8
Zamora,2006,1,2006-T1,3854.2
Zamora,2006,2,2006-T2,7036.6
Zamora,2006,3,2006-T3,8061.3
Zamora,2006,4,2006-T4,6323.6
Zamora,2007,1,2007-T1,22974.5
Zamora,2007,2,2007-T2,16112.2
Zamora,2007,3,2007-T3,3304.7685
Zamora,2007,4,2007-T4,3652.4
Zamora,2008,1,2008-T1,7898.9
Zamora,2008,2,2008-T2,4118.8
Zamora,2008,3,2008-T3,691.38
Zamora,2008,4,2008-T4,2534.49
Zamora,2009,1,2009-T1,2010.41
Zamora,2009,2,2009-T2,4595.31
Zamora,2009,3,2009-T3,6603.65
Zamora,2009,4,2009-T4,1022.59
Zamora,2010,1,2010-T1,1454.79
Zamora,2010,2,2010-T2,1688.76
Zamora,2010,3,2010-T3,2206.5
Zamora,2010,4,2010-T4,2085.52
Zamora,2011,1,2011-T1,494.76
Zamora,2011,2,2011-T2,1102.58
Zamora,2011,3,2011-T3,3612.21
Zamora,2011,4,2011-T4,773.55
Zamora,2012,1,2012-T1,317.69
Zamora,2012,2,2012-T2,1741.38
Zamora,2012,3,2012-T3,1386.28
Zamora,2012,4,2012-T4,661.88
Zamora,2013,1,2013-T1,398.76
Zamora,2013,2,2013-T2,1719.93
Zamora,2013,3,2013-T3,661.67
Zamora,2013,4,2013-T4,861.07
Zamora,2014,1,2014-T1,164.29
Zamora,2014,2,2014-T2,1516.59
Zamora,2014,3,2014-T3,2725.28
Zamora,2014,4,2014-T4,829.55
Zamora,2015,1,2015-T1,135.6
Zamora,2015,2,2015-T2,763.1
Zamora,2015,3,2015-T3,3698.65
Zamora,2015,4,2015-T4,364.54
Zamora,2016,1,2016-T1,108.69
Zamora,2016,2,2016-T2,667.33
Zamora,2016,3,2016-T3,503.69
Zamora,2016,4,2016-T4,346.6
Zamora,2017,1,2017-T1,485.56
Zamora,2017,2,2017-T2,308.52
Zamora,2017,3,2017-T3,1008.82
Zamora,2017,4,2017-T4,3039.03
Zamora,2018,1,2018-T1,662.07
Zamora,2018,2,2018-T2,2770.38
Zamora,2018,3,2018-T3,757.73
Zamora,2018,4,2018-T4,682.59
Zamora,2019,1,2019-T1,212.79
Zamora,2019,2,2019-T2,2320.8
Zamora,2019,3,2019-T3,641.16
Zamora,2019,4,2019-T4,995.7
Zamora,2020,1,2020-T1,283.13
Zamora,2020,2,2020-T2,342.25
Zamora,2020,3,2020-T3,2861.62
Zamora,2020,4,2020-T4,915.61
Zamora,2021,1,2021-T1,3176.39
Zamora,2021,2,2021-T2,2130.37
Zamora,2021,3,2021-T3,1697.4
Zamora,2021,4,2021-T4,855.75
Zamora,2022,1,2022-T1,292.04
Zamora,2022,2,2022-T2,1108.94
Zamora,2022,3,2022-T3,684.45
Zamora,2022,4,2022-T4,217.27
Zamora,2023,1,2023-T1,463.93
Zamora,2023,2,2023-T2,1271.55
Zamora,2023,3,2023-T3,271.07
Zamora,2023,4,2023-T4,3481.96
Zamora,2024,1,2024-T1,782.7
Zamora,2024,2,2024-T2,415.42
Zamora,2024,3,2024-T3,668.21
Zamora,2024,4,2024-T4,843.0
Zamora,2025,1,2025-T1,1352.52
