codigo_serie,numero_secuencial,alias_serie,descripcion_serie,unidad,frecuencia,fecha,anio,mes,valor
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2003-07-01,2003,7,21751830.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2003-08-01,2003,8,21773049.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2003-09-01,2003,9,21802420.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2003-10-01,2003,10,21837691.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2003-11-01,2003,11,21873867.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2003-12-01,2003,12,21904435.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2004-01-01,2004,1,21939922.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2004-02-01,2004,2,21980697.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2004-03-01,2004,3,22015599.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2004-04-01,2004,4,22059565.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2004-05-01,2004,5,22104316.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2004-06-01,2004,6,22146907.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2004-07-01,2004,7,22201460.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2004-08-01,2004,8,22229077.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2004-09-01,2004,9,22265993.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2004-10-01,2004,10,22308985.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2004-11-01,2004,11,22352014.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2004-12-01,2004,12,22393548.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2005-01-01,2005,1,22429201.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2005-02-01,2005,2,22465946.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2005-03-01,2005,3,22508334.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2005-04-01,2005,4,22553852.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2005-05-01,2005,5,22598159.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2005-06-01,2005,6,22640660.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2005-07-01,2005,7,22708876.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2005-08-01,2005,8,22733003.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2005-09-01,2005,9,22765480.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2005-10-01,2005,10,22812940.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2005-11-01,2005,11,22855790.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2005-12-01,2005,12,22906911.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2006-01-01,2006,1,22945503.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2006-02-01,2006,2,22991266.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2006-03-01,2006,3,23042894.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2006-04-01,2006,4,23086830.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2006-05-01,2006,5,23136117.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2006-06-01,2006,6,23194173.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2006-07-01,2006,7,23260318.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2006-08-01,2006,8,23289900.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2006-09-01,2006,9,23336306.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2006-10-01,2006,10,23385140.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2006-11-01,2006,11,23433860.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2006-12-01,2006,12,23485624.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2007-01-01,2007,1,23521958.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2007-02-01,2007,2,23570010.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2007-03-01,2007,3,23619536.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2007-04-01,2007,4,23671554.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2007-05-01,2007,5,23724671.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2007-06-01,2007,6,23776998.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2007-07-01,2007,7,23824837.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2007-08-01,2007,8,23862797.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2007-09-01,2007,9,23905898.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2007-10-01,2007,10,23951782.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2007-11-01,2007,11,24005143.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2007-12-01,2007,12,24051167.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2008-01-01,2008,1,24099564.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2008-02-01,2008,2,24150167.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2008-03-01,2008,3,24211536.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2008-04-01,2008,4,24256274.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2008-05-01,2008,5,24312762.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2008-06-01,2008,6,24376133.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2008-07-01,2008,7,24430811.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2008-08-01,2008,8,24464806.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2008-09-01,2008,9,24508631.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2008-10-01,2008,10,24543020.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2008-11-01,2008,11,24570432.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2008-12-01,2008,12,24600125.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2009-01-01,2009,1,24631257.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2009-02-01,2009,2,24661506.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2009-03-01,2009,3,24696589.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2009-04-01,2009,4,24727474.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2009-05-01,2009,5,24758676.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2009-06-01,2009,6,24790425.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2009-07-01,2009,7,24830239.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2009-08-01,2009,8,24848083.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2009-09-01,2009,9,24868649.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2009-10-01,2009,10,24896571.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2009-11-01,2009,11,24919307.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2009-12-01,2009,12,24939826.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2010-01-01,2010,1,24958483.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2010-02-01,2010,2,24978061.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2010-03-01,2010,3,24993101.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2010-04-01,2010,4,25014947.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2010-05-01,2010,5,25034602.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2010-06-01,2010,6,25057129.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2010-07-01,2010,7,25074599.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2010-08-01,2010,8,25078519.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2010-09-01,2010,9,25086733.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2010-10-01,2010,10,25100667.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2010-11-01,2010,11,25114689.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2010-12-01,2010,12,25131037.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2011-01-01,2011,1,25136222.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2011-02-01,2011,2,25140904.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2011-03-01,2011,3,25150386.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2011-04-01,2011,4,25159254.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2011-05-01,2011,5,25165843.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2011-06-01,2011,6,25174309.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2011-07-01,2011,7,25185838.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2011-08-01,2011,8,25186436.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2011-09-01,2011,9,25193958.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2011-10-01,2011,10,25208623.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2011-11-01,2011,11,25214226.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2011-12-01,2011,12,25224256.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2012-01-01,2012,1,25225133.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2012-02-01,2012,2,25229784.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2012-03-01,2012,3,25233983.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2012-04-01,2012,4,25236524.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2012-05-01,2012,5,25239666.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2012-06-01,2012,6,25244504.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2012-07-01,2012,7,25250911.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2012-08-01,2012,8,25248786.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2012-09-01,2012,9,25249831.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2012-10-01,2012,10,25254553.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2012-11-01,2012,11,25263930.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2012-12-01,2012,12,25271295.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2013-01-01,2013,1,25267768.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2013-02-01,2013,2,25264478.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2013-03-01,2013,3,25262849.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2013-04-01,2013,4,25260574.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2013-05-01,2013,5,25259433.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2013-06-01,2013,6,25257461.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2013-07-01,2013,7,25256503.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2013-08-01,2013,8,25252684.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2013-09-01,2013,9,25248930.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2013-10-01,2013,10,25247454.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2013-11-01,2013,11,25246428.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2013-12-01,2013,12,25245153.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2014-01-01,2014,1,25242323.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2014-02-01,2014,2,25240122.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2014-03-01,2014,3,25237221.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2014-04-01,2014,4,25234039.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2014-05-01,2014,5,25232051.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2014-06-01,2014,6,25229881.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2014-07-01,2014,7,25227427.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2014-08-01,2014,8,25222706.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2014-09-01,2014,9,25218425.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2014-10-01,2014,10,25215819.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2014-11-01,2014,11,25212536.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2014-12-01,2014,12,25209090.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2015-01-01,2015,1,25204881.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2015-02-01,2015,2,25201152.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2015-03-01,2015,3,25197402.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2015-04-01,2015,4,25194097.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2015-05-01,2015,5,25190466.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2015-06-01,2015,6,25187581.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2015-07-01,2015,7,25186000.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2015-08-01,2015,8,25182114.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2015-09-01,2015,9,25178502.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2015-10-01,2015,10,25175349.0
DHIVANOAPLEPVUVT.M,2904394,SI_1_5.82,Estadísticas generales. Edificación y vivienda. Parque de viviendas estimado,Viviendas,MENSUAL,2015-11-01,2015,11,25174001.0
