codigo_provincia,provincia,provincia_original,anio,trimestre,periodo,valor_tasado_m2,valor_original,hoja_origen
03,Alicante/Alacant,Alicante/Alacant,1998,3,1998T3,586.1,586.1,"1995, 1996, 1997, 1998"
03,Alicante/Alacant,Alicante/Alacant,1998,4,1998T4,581.6,581.6,"1995, 1996, 1997, 1998"
03,Alicante/Alacant,Alicante/Alacant,1999,1,1999T1,608.5,608.5,"1999, 2000, 2001, 2002"
03,Alicante/Alacant,Alicante/Alacant,1999,2,1999T2,641.4,641.4,"1999, 2000, 2001, 2002"
03,Alicante/Alacant,Alicante/Alacant,1999,3,1999T3,659.4,659.4,"1999, 2000, 2001, 2002"
03,Alicante/Alacant,Alicante/Alacant,1999,4,1999T4,662.4,662.4,"1999, 2000, 2001, 2002"
03,Alicante/Alacant,Alicante/Alacant,2000,1,2000T1,699.8,699.8,"1999, 2000, 2001, 2002"
03,Alicante/Alacant,Alicante/Alacant,2000,2,2000T2,731.2,731.2,"1999, 2000, 2001, 2002"
03,Alicante/Alacant,Alicante/Alacant,2000,3,2000T3,759.6,759.6,"1999, 2000, 2001, 2002"
03,Alicante/Alacant,Alicante/Alacant,2000,4,2000T4,780.5,780.5,"1999, 2000, 2001, 2002"
03,Alicante/Alacant,Alicante/Alacant,2001,1,2001T1,792.5,792.5,"1999, 2000, 2001, 2002"
03,Alicante/Alacant,Alicante/Alacant,2001,2,2001T2,853.8,853.8,"1999, 2000, 2001, 2002"
03,Alicante/Alacant,Alicante/Alacant,2001,3,2001T3,870.2,870.2,"1999, 2000, 2001, 2002"
03,Alicante/Alacant,Alicante/Alacant,2001,4,2001T4,937.5,937.5,"1999, 2000, 2001, 2002"
03,Alicante/Alacant,Alicante/Alacant,2002,1,2002T1,949.5,949.5,"1999, 2000, 2001, 2002"
03,Alicante/Alacant,Alicante/Alacant,2002,2,2002T2,988.3,988.3,"1999, 2000, 2001, 2002"
03,Alicante/Alacant,Alicante/Alacant,2002,3,2002T3,1070.6,1070.6,"1999, 2000, 2001, 2002"
03,Alicante/Alacant,Alicante/Alacant,2002,4,2002T4,1099.0,1099,"1999, 2000, 2001, 2002"
03,Alicante/Alacant,Alicante/Alacant,2003,1,2003T1,1136.4,1136.4,"2003, 2004, 2005, 2006"
03,Alicante/Alacant,Alicante/Alacant,2003,2,2003T2,1187.2,1187.2,"2003, 2004, 2005, 2006"
03,Alicante/Alacant,Alicante/Alacant,2003,3,2003T3,1226.1,1226.1,"2003, 2004, 2005, 2006"
03,Alicante/Alacant,Alicante/Alacant,2003,4,2003T4,1260.5,1260.5,"2003, 2004, 2005, 2006"
03,Alicante/Alacant,Alicante/Alacant,2004,1,2004T1,1285.9,1285.9,"2003, 2004, 2005, 2006"
03,Alicante/Alacant,Alicante/Alacant,2004,2,2004T2,1365.1,1365.1,"2003, 2004, 2005, 2006"
03,Alicante/Alacant,Alicante/Alacant,2004,3,2004T3,1418.9,1418.9,"2003, 2004, 2005, 2006"
03,Alicante/Alacant,Alicante/Alacant,2004,4,2004T4,1421.9,1421.9,"2003, 2004, 2005, 2006"
03,Alicante/Alacant,Alicante/Alacant,2005,1,2005T1,1495.2,1495.2,"2003, 2004, 2005, 2006"
03,Alicante/Alacant,Alicante/Alacant,2005,2,2005T2,1590.9,1590.9,"2003, 2004, 2005, 2006"
03,Alicante/Alacant,Alicante/Alacant,2005,3,2005T3,1623.8,1623.8,"2003, 2004, 2005, 2006"
03,Alicante/Alacant,Alicante/Alacant,2005,4,2005T4,1614.1,1614.1,"2003, 2004, 2005, 2006"
03,Alicante/Alacant,Alicante/Alacant,2006,1,2006T1,1671.6,1671.6,"2003, 2004, 2005, 2006"
03,Alicante/Alacant,Alicante/Alacant,2006,2,2006T2,1701.5,1701.5,"2003, 2004, 2005, 2006"
03,Alicante/Alacant,Alicante/Alacant,2006,3,2006T3,1695.6,1695.6,"2003, 2004, 2005, 2006"
03,Alicante/Alacant,Alicante/Alacant,2006,4,2006T4,1697.1,1697.1,"2003, 2004, 2005, 2006"
03,Alicante/Alacant,Alicante/Alacant,2007,1,2007T1,1722.5,1722.5,"2007, 2008, 2009, 2010"
03,Alicante/Alacant,Alicante/Alacant,2007,2,2007T2,1737.4,1737.4,"2007, 2008, 2009, 2010"
03,Alicante/Alacant,Alicante/Alacant,2007,3,2007T3,1731.4,1731.4,"2007, 2008, 2009, 2010"
03,Alicante/Alacant,Alicante/Alacant,2007,4,2007T4,1753.9,1753.9,"2007, 2008, 2009, 2010"
03,Alicante/Alacant,Alicante/Alacant,2008,1,2008T1,1740.4,1740.4,"2007, 2008, 2009, 2010"
03,Alicante/Alacant,Alicante/Alacant,2008,2,2008T2,1764.3,1764.3,"2007, 2008, 2009, 2010"
03,Alicante/Alacant,Alicante/Alacant,2008,3,2008T3,1706.0,1706,"2007, 2008, 2009, 2010"
03,Alicante/Alacant,Alicante/Alacant,2008,4,2008T4,1677.6,1677.6,"2007, 2008, 2009, 2010"
03,Alicante/Alacant,Alicante/Alacant,2009,1,2009T1,1580.4,1580.4,"2007, 2008, 2009, 2010"
03,Alicante/Alacant,Alicante/Alacant,2009,2,2009T2,1547.2,1547.2,"2007, 2008, 2009, 2010"
03,Alicante/Alacant,Alicante/Alacant,2009,3,2009T3,1555.0,1555,"2007, 2008, 2009, 2010"
03,Alicante/Alacant,Alicante/Alacant,2009,4,2009T4,1493.7,1493.7,"2007, 2008, 2009, 2010"
03,Alicante/Alacant,Alicante/Alacant,2010,1,2010T1,1465.3,1465.3,"2007, 2008, 2009, 2010"
03,Alicante/Alacant,Alicante/Alacant,2010,2,2010T2,1463.8,1463.8,"2007, 2008, 2009, 2010"
03,Alicante/Alacant,Alicante/Alacant,2010,3,2010T3,1423.4,1423.4,"2007, 2008, 2009, 2010"
03,Alicante/Alacant,Alicante/Alacant,2010,4,2010T4,1408.5,1408.5,"2007, 2008, 2009, 2010"
03,Alicante/Alacant,Alicante/Alacant,2011,1,2011T1,1392.0,1392,"2011, 2012, 2013, 2014"
03,Alicante/Alacant,Alicante/Alacant,2011,2,2011T2,1351.6,1351.6,"2011, 2012, 2013, 2014"
03,Alicante/Alacant,Alicante/Alacant,2011,3,2011T3,1371.9,1371.9,"2011, 2012, 2013, 2014"
03,Alicante/Alacant,Alicante/Alacant,2011,4,2011T4,1381.5,1381.5,"2011, 2012, 2013, 2014"
03,Alicante/Alacant,Alicante/Alacant,2012,1,2012T1,1301.4,1301.4,"2011, 2012, 2013, 2014"
03,Alicante/Alacant,Alicante/Alacant,2012,2,2012T2,1263.9,1263.9,"2011, 2012, 2013, 2014"
03,Alicante/Alacant,Alicante/Alacant,2012,3,2012T3,1283.3,1283.3,"2011, 2012, 2013, 2014"
03,Alicante/Alacant,Alicante/Alacant,2012,4,2012T4,1202.5,1202.5,"2011, 2012, 2013, 2014"
03,Alicante/Alacant,Alicante/Alacant,2013,1,2013T1,1204.7,1204.7,"2011, 2012, 2013, 2014"
03,Alicante/Alacant,Alicante/Alacant,2013,2,2013T2,1207.1,1207.1,"2011, 2012, 2013, 2014"
03,Alicante/Alacant,Alicante/Alacant,2013,3,2013T3,1242.1,1242.1,"2011, 2012, 2013, 2014"
03,Alicante/Alacant,Alicante/Alacant,2013,4,2013T4,1208.6,1208.6,"2011, 2012, 2013, 2014"
03,Alicante/Alacant,Alicante/Alacant,2014,1,2014T1,1206.1,1206.1,"2011, 2012, 2013, 2014"
03,Alicante/Alacant,Alicante/Alacant,2014,2,2014T2,1206.0,1206,"2011, 2012, 2013, 2014"
03,Alicante/Alacant,Alicante/Alacant,2014,3,2014T3,1196.9,1196.9,"2011, 2012, 2013, 2014"
03,Alicante/Alacant,Alicante/Alacant,2014,4,2014T4,1222.1,1222.1,"2011, 2012, 2013, 2014"
03,Alicante/Alacant,Alicante/Alacant,2015,1,2015T1,1216.0,1216,"2015, 2016, 2017, 2018"
03,Alicante/Alacant,Alicante/Alacant,2015,2,2015T2,1237.9,1237.9,"2015, 2016, 2017, 2018"
03,Alicante/Alacant,Alicante/Alacant,2015,3,2015T3,1223.8,1223.8,"2015, 2016, 2017, 2018"
03,Alicante/Alacant,Alicante/Alacant,2015,4,2015T4,1240.4,1240.4,"2015, 2016, 2017, 2018"
03,Alicante/Alacant,Alicante/Alacant,2016,1,2016T1,1228.7,1228.7,"2015, 2016, 2017, 2018"
03,Alicante/Alacant,Alicante/Alacant,2016,2,2016T2,1224.2,1224.2,"2015, 2016, 2017, 2018"
03,Alicante/Alacant,Alicante/Alacant,2016,3,2016T3,1240.6000000000001,1240.6000000000001,"2015, 2016, 2017, 2018"
03,Alicante/Alacant,Alicante/Alacant,2016,4,2016T4,1233.3,1233.3,"2015, 2016, 2017, 2018"
03,Alicante/Alacant,Alicante/Alacant,2017,1,2017T1,1250.1,1250.1,"2015, 2016, 2017, 2018"
03,Alicante/Alacant,Alicante/Alacant,2017,2,2017T2,1239.1,1239.1,"2015, 2016, 2017, 2018"
03,Alicante/Alacant,Alicante/Alacant,2017,3,2017T3,1231.1,1231.1,"2015, 2016, 2017, 2018"
03,Alicante/Alacant,Alicante/Alacant,2017,4,2017T4,1252.9,1252.9,"2015, 2016, 2017, 2018"
03,Alicante/Alacant,Alicante/Alacant,2018,1,2018T1,1274.4,1274.4,"2015, 2016, 2017, 2018"
03,Alicante/Alacant,Alicante/Alacant,2018,2,2018T2,1270.2,1270.2,"2015, 2016, 2017, 2018"
03,Alicante/Alacant,Alicante/Alacant,2018,3,2018T3,1253.8,1253.8,"2015, 2016, 2017, 2018"
03,Alicante/Alacant,Alicante/Alacant,2018,4,2018T4,1289.8999999999999,1289.8999999999999,"2015, 2016, 2017, 2018"
03,Alicante/Alacant,Alicante/Alacant,2019,1,2019T1,1312.3,1312.3,"2019, 2020, 2021, 2022"
03,Alicante/Alacant,Alicante/Alacant,2019,2,2019T2,1314.8,1314.8,"2019, 2020, 2021, 2022"
03,Alicante/Alacant,Alicante/Alacant,2019,3,2019T3,1307.0,1307,"2019, 2020, 2021, 2022"
03,Alicante/Alacant,Alicante/Alacant,2019,4,2019T4,1314.6000000000001,1314.6000000000001,"2019, 2020, 2021, 2022"
03,Alicante/Alacant,Alicante/Alacant,2020,1,2020T1,1294.9,1294.9,"2019, 2020, 2021, 2022"
03,Alicante/Alacant,Alicante/Alacant,2020,2,2020T2,1261.6000000000001,1261.6000000000001,"2019, 2020, 2021, 2022"
03,Alicante/Alacant,Alicante/Alacant,2020,3,2020T3,1282.8,1282.8,"2019, 2020, 2021, 2022"
03,Alicante/Alacant,Alicante/Alacant,2020,4,2020T4,1291.8999999999999,1291.8999999999999,"2019, 2020, 2021, 2022"
03,Alicante/Alacant,Alicante/Alacant,2021,1,2021T1,1299.0,1299,"2019, 2020, 2021, 2022"
03,Alicante/Alacant,Alicante/Alacant,2021,2,2021T2,1320.6,1320.6,"2019, 2020, 2021, 2022"
03,Alicante/Alacant,Alicante/Alacant,2021,3,2021T3,1341.3,1341.3,"2019, 2020, 2021, 2022"
03,Alicante/Alacant,Alicante/Alacant,2021,4,2021T4,1375.1000000000001,1375.1000000000001,"2019, 2020, 2021, 2022"
03,Alicante/Alacant,Alicante/Alacant,2022,1,2022T1,1411.3999999999999,1411.3999999999999,"2019, 2020, 2021, 2022"
03,Alicante/Alacant,Alicante/Alacant,2022,2,2022T2,1400.8999999999999,1400.8999999999999,"2019, 2020, 2021, 2022"
03,Alicante/Alacant,Alicante/Alacant,2022,3,2022T3,1411.8000000000002,1411.8000000000002,"2019, 2020, 2021, 2022"
03,Alicante/Alacant,Alicante/Alacant,2022,4,2022T4,1402.0,1402,"2019, 2020, 2021, 2022"
03,Alicante/Alacant,Alicante/Alacant,2023,1,2023T1,1453.7,1453.7,"2023, 2024, 2025, 2026"
03,Alicante/Alacant,Alicante/Alacant,2023,2,2023T2,1463.8000000000002,1463.8000000000002,"2023, 2024, 2025, 2026"
03,Alicante/Alacant,Alicante/Alacant,2023,3,2023T3,1503.1,1503.1,"2023, 2024, 2025, 2026"
03,Alicante/Alacant,Alicante/Alacant,2023,4,2023T4,1532.3,1532.3,"2023, 2024, 2025, 2026"
03,Alicante/Alacant,Alicante/Alacant,2024,1,2024T1,1560.4,1560.4,"2023, 2024, 2025, 2026"
03,Alicante/Alacant,Alicante/Alacant,2024,2,2024T2,1559.9,1559.9,"2023, 2024, 2025, 2026"
03,Alicante/Alacant,Alicante/Alacant,2024,3,2024T3,1608.0,1608,"2023, 2024, 2025, 2026"
03,Alicante/Alacant,Alicante/Alacant,2024,4,2024T4,1657.1,1657.1,"2023, 2024, 2025, 2026"
03,Alicante/Alacant,Alicante/Alacant,2025,1,2025T1,1721.9,1721.9,"2023, 2024, 2025, 2026"
03,Alicante/Alacant,Alicante/Alacant,2025,2,2025T2,1771.3000000000002,1771.3000000000002,"2023, 2024, 2025, 2026"
03,Alicante/Alacant,Alicante/Alacant,2025,3,2025T3,1829.5,1829.5,"2023, 2024, 2025, 2026"
03,Alicante/Alacant,Alicante/Alacant,2025,4,2025T4,1902.9,1902.9,"2023, 2024, 2025, 2026"
03,Alicante/Alacant,Alicante/Alacant,2026,1,2026T1,1991.7,1991.7,"2023, 2024, 2025, 2026"
04,Almería,Almería,1995,1,1995T1,419.8,419.8,"1995, 1996, 1997, 1998"
04,Almería,Almería,1995,2,1995T2,421.1,421.1,"1995, 1996, 1997, 1998"
04,Almería,Almería,1995,3,1995T3,447.8,447.8,"1995, 1996, 1997, 1998"
04,Almería,Almería,1995,4,1995T4,446.5,446.5,"1995, 1996, 1997, 1998"
04,Almería,Almería,1996,1,1996T1,460.5,460.5,"1995, 1996, 1997, 1998"
04,Almería,Almería,1996,2,1996T2,466.9,466.9,"1995, 1996, 1997, 1998"
04,Almería,Almería,1996,3,1996T3,445.2,445.2,"1995, 1996, 1997, 1998"
04,Almería,Almería,1996,4,1996T4,469.4,469.4,"1995, 1996, 1997, 1998"
04,Almería,Almería,1997,1,1997T1,478.3,478.3,"1995, 1996, 1997, 1998"
04,Almería,Almería,1997,2,1997T2,473.2,473.2,"1995, 1996, 1997, 1998"
04,Almería,Almería,1997,3,1997T3,499.9,499.9,"1995, 1996, 1997, 1998"
04,Almería,Almería,1997,4,1997T4,498.7,498.7,"1995, 1996, 1997, 1998"
04,Almería,Almería,1998,1,1998T1,505.0,505,"1995, 1996, 1997, 1998"
04,Almería,Almería,1998,2,1998T2,524.1,524.1,"1995, 1996, 1997, 1998"
04,Almería,Almería,1998,3,1998T3,538.1,538.1,"1995, 1996, 1997, 1998"
04,Almería,Almería,1998,4,1998T4,529.2,529.2,"1995, 1996, 1997, 1998"
04,Almería,Almería,1999,1,1999T1,538.1,538.1,"1999, 2000, 2001, 2002"
04,Almería,Almería,1999,2,1999T2,554.6,554.6,"1999, 2000, 2001, 2002"
04,Almería,Almería,1999,3,1999T3,577.5,577.5,"1999, 2000, 2001, 2002"
04,Almería,Almería,1999,4,1999T4,557.2,557.2,"1999, 2000, 2001, 2002"
04,Almería,Almería,2000,1,2000T1,601.7,601.7,"1999, 2000, 2001, 2002"
04,Almería,Almería,2000,2,2000T2,641.1,641.1,"1999, 2000, 2001, 2002"
04,Almería,Almería,2000,3,2000T3,650.0,650,"1999, 2000, 2001, 2002"
04,Almería,Almería,2000,4,2000T4,652.6,652.6,"1999, 2000, 2001, 2002"
04,Almería,Almería,2001,1,2001T1,702.2,702.2,"1999, 2000, 2001, 2002"
04,Almería,Almería,2001,2,2001T2,728.9,728.9,"1999, 2000, 2001, 2002"
04,Almería,Almería,2001,3,2001T3,728.9,728.9,"1999, 2000, 2001, 2002"
04,Almería,Almería,2001,4,2001T4,759.4,759.4,"1999, 2000, 2001, 2002"
04,Almería,Almería,2002,1,2002T1,830.7,830.7,"1999, 2000, 2001, 2002"
04,Almería,Almería,2002,2,2002T2,851.0,851,"1999, 2000, 2001, 2002"
04,Almería,Almería,2002,3,2002T3,847.2,847.2,"1999, 2000, 2001, 2002"
04,Almería,Almería,2002,4,2002T4,901.9,901.9,"1999, 2000, 2001, 2002"
04,Almería,Almería,2003,1,2003T1,969.3,969.3,"2003, 2004, 2005, 2006"
04,Almería,Almería,2003,2,2003T2,949.0,949,"2003, 2004, 2005, 2006"
04,Almería,Almería,2003,3,2003T3,982.1,982.1,"2003, 2004, 2005, 2006"
04,Almería,Almería,2003,4,2003T4,991.0,991,"2003, 2004, 2005, 2006"
04,Almería,Almería,2004,1,2004T1,1053.3,1053.3,"2003, 2004, 2005, 2006"
04,Almería,Almería,2004,2,2004T2,1141.1,1141.1,"2003, 2004, 2005, 2006"
04,Almería,Almería,2004,3,2004T3,1190.7,1190.7,"2003, 2004, 2005, 2006"
04,Almería,Almería,2004,4,2004T4,1227.6,1227.6,"2003, 2004, 2005, 2006"
04,Almería,Almería,2005,1,2005T1,1272.1,1272.1,"2003, 2004, 2005, 2006"
04,Almería,Almería,2005,2,2005T2,1343.3,1343.3,"2003, 2004, 2005, 2006"
04,Almería,Almería,2005,3,2005T3,1384.0,1384,"2003, 2004, 2005, 2006"
04,Almería,Almería,2005,4,2005T4,1425.5,1425.5,"2003, 2004, 2005, 2006"
04,Almería,Almería,2006,1,2006T1,1478.2,1478.2,"2003, 2004, 2005, 2006"
04,Almería,Almería,2006,2,2006T2,1511.3,1511.3,"2003, 2004, 2005, 2006"
04,Almería,Almería,2006,3,2006T3,1527.8,1527.8,"2003, 2004, 2005, 2006"
04,Almería,Almería,2006,4,2006T4,1539.2,1539.2,"2003, 2004, 2005, 2006"
04,Almería,Almería,2007,1,2007T1,1574.9,1574.9,"2007, 2008, 2009, 2010"
04,Almería,Almería,2007,2,2007T2,1618.1,1618.1,"2007, 2008, 2009, 2010"
04,Almería,Almería,2007,3,2007T3,1629.6,1629.6,"2007, 2008, 2009, 2010"
04,Almería,Almería,2007,4,2007T4,1657.5,1657.5,"2007, 2008, 2009, 2010"
04,Almería,Almería,2008,1,2008T1,1680.4,1680.4,"2007, 2008, 2009, 2010"
04,Almería,Almería,2008,2,2008T2,1730.1,1730.1,"2007, 2008, 2009, 2010"
04,Almería,Almería,2008,3,2008T3,1683.0,1683,"2007, 2008, 2009, 2010"
04,Almería,Almería,2008,4,2008T4,1602.8,1602.8,"2007, 2008, 2009, 2010"
04,Almería,Almería,2009,1,2009T1,1544.3,1544.3,"2007, 2008, 2009, 2010"
04,Almería,Almería,2009,2,2009T2,1519.6,1519.6,"2007, 2008, 2009, 2010"
04,Almería,Almería,2009,3,2009T3,1537.7,1537.7,"2007, 2008, 2009, 2010"
04,Almería,Almería,2009,4,2009T4,1524.9,1524.9,"2007, 2008, 2009, 2010"
04,Almería,Almería,2010,1,2010T1,1466.7,1466.7,"2007, 2008, 2009, 2010"
04,Almería,Almería,2010,2,2010T2,1478.2,1478.2,"2007, 2008, 2009, 2010"
04,Almería,Almería,2010,3,2010T3,1457.7,1457.7,"2007, 2008, 2009, 2010"
04,Almería,Almería,2010,4,2010T4,1469.0,1469,"2007, 2008, 2009, 2010"
04,Almería,Almería,2011,1,2011T1,1395.6,1395.6,"2011, 2012, 2013, 2014"
04,Almería,Almería,2011,2,2011T2,1425.2,1425.2,"2011, 2012, 2013, 2014"
04,Almería,Almería,2011,3,2011T3,1359.6,1359.6,"2011, 2012, 2013, 2014"
04,Almería,Almería,2011,4,2011T4,1320.2,1320.2,"2011, 2012, 2013, 2014"
04,Almería,Almería,2012,1,2012T1,1256.8,1256.8,"2011, 2012, 2013, 2014"
04,Almería,Almería,2012,2,2012T2,1191.4,1191.4,"2011, 2012, 2013, 2014"
04,Almería,Almería,2012,3,2012T3,1197.4,1197.4,"2011, 2012, 2013, 2014"
04,Almería,Almería,2012,4,2012T4,1167.5,1167.5,"2011, 2012, 2013, 2014"
04,Almería,Almería,2013,1,2013T1,1173.3,1173.3,"2011, 2012, 2013, 2014"
04,Almería,Almería,2013,2,2013T2,1173.3,1173.3,"2011, 2012, 2013, 2014"
04,Almería,Almería,2013,3,2013T3,1181.3,1181.3,"2011, 2012, 2013, 2014"
04,Almería,Almería,2013,4,2013T4,1119.9,1119.9,"2011, 2012, 2013, 2014"
04,Almería,Almería,2014,1,2014T1,1114.0,1114,"2011, 2012, 2013, 2014"
04,Almería,Almería,2014,2,2014T2,1115.4,1115.4,"2011, 2012, 2013, 2014"
04,Almería,Almería,2014,3,2014T3,1092.3,1092.3,"2011, 2012, 2013, 2014"
04,Almería,Almería,2014,4,2014T4,1104.7,1104.7,"2011, 2012, 2013, 2014"
04,Almería,Almería,2015,1,2015T1,1076.5,1076.5,"2015, 2016, 2017, 2018"
04,Almería,Almería,2015,2,2015T2,1079.8999999999999,1079.8999999999999,"2015, 2016, 2017, 2018"
04,Almería,Almería,2015,3,2015T3,1096.4,1096.4,"2015, 2016, 2017, 2018"
04,Almería,Almería,2015,4,2015T4,1103.3,1103.3,"2015, 2016, 2017, 2018"
04,Almería,Almería,2016,1,2016T1,1079.2,1079.2,"2015, 2016, 2017, 2018"
04,Almería,Almería,2016,2,2016T2,1102.6,1102.6,"2015, 2016, 2017, 2018"
04,Almería,Almería,2016,3,2016T3,1091.3,1091.3,"2015, 2016, 2017, 2018"
04,Almería,Almería,2016,4,2016T4,1106.6000000000001,1106.6000000000001,"2015, 2016, 2017, 2018"
04,Almería,Almería,2017,1,2017T1,1109.3,1109.3,"2015, 2016, 2017, 2018"
04,Almería,Almería,2017,2,2017T2,1094.5,1094.5,"2015, 2016, 2017, 2018"
04,Almería,Almería,2017,3,2017T3,1075.9,1075.9,"2015, 2016, 2017, 2018"
04,Almería,Almería,2017,4,2017T4,1088.8,1088.8,"2015, 2016, 2017, 2018"
04,Almería,Almería,2018,1,2018T1,1096.6000000000001,1096.6000000000001,"2015, 2016, 2017, 2018"
04,Almería,Almería,2018,2,2018T2,1096.7,1096.7,"2015, 2016, 2017, 2018"
04,Almería,Almería,2018,3,2018T3,1077.3000000000002,1077.3000000000002,"2015, 2016, 2017, 2018"
04,Almería,Almería,2018,4,2018T4,1091.9,1091.9,"2015, 2016, 2017, 2018"
04,Almería,Almería,2019,1,2019T1,1116.6,1116.6,"2019, 2020, 2021, 2022"
04,Almería,Almería,2019,2,2019T2,1128.2,1128.2,"2019, 2020, 2021, 2022"
04,Almería,Almería,2019,3,2019T3,1116.1,1116.1,"2019, 2020, 2021, 2022"
04,Almería,Almería,2019,4,2019T4,1129.5,1129.5,"2019, 2020, 2021, 2022"
04,Almería,Almería,2020,1,2020T1,1106.0,1106,"2019, 2020, 2021, 2022"
04,Almería,Almería,2020,2,2020T2,1104.8,1104.8,"2019, 2020, 2021, 2022"
04,Almería,Almería,2020,3,2020T3,1091.4,1091.4,"2019, 2020, 2021, 2022"
04,Almería,Almería,2020,4,2020T4,1113.3999999999999,1113.3999999999999,"2019, 2020, 2021, 2022"
04,Almería,Almería,2021,1,2021T1,1086.6999999999998,1086.6999999999998,"2019, 2020, 2021, 2022"
04,Almería,Almería,2021,2,2021T2,1118.6,1118.6,"2019, 2020, 2021, 2022"
04,Almería,Almería,2021,3,2021T3,1152.8,1152.8,"2019, 2020, 2021, 2022"
04,Almería,Almería,2021,4,2021T4,1156.6000000000001,1156.6000000000001,"2019, 2020, 2021, 2022"
04,Almería,Almería,2022,1,2022T1,1161.5,1161.5,"2019, 2020, 2021, 2022"
04,Almería,Almería,2022,2,2022T2,1151.7,1151.7,"2019, 2020, 2021, 2022"
04,Almería,Almería,2022,3,2022T3,1159.7,1159.7,"2019, 2020, 2021, 2022"
04,Almería,Almería,2022,4,2022T4,1146.8,1146.8,"2019, 2020, 2021, 2022"
04,Almería,Almería,2023,1,2023T1,1156.6000000000001,1156.6000000000001,"2023, 2024, 2025, 2026"
04,Almería,Almería,2023,2,2023T2,1176.4,1176.4,"2023, 2024, 2025, 2026"
04,Almería,Almería,2023,3,2023T3,1194.6000000000001,1194.6000000000001,"2023, 2024, 2025, 2026"
04,Almería,Almería,2023,4,2023T4,1205.7,1205.7,"2023, 2024, 2025, 2026"
04,Almería,Almería,2024,1,2024T1,1218.1,1218.1,"2023, 2024, 2025, 2026"
04,Almería,Almería,2024,2,2024T2,1240.8,1240.8,"2023, 2024, 2025, 2026"
04,Almería,Almería,2024,3,2024T3,1241.6,1241.6,"2023, 2024, 2025, 2026"
04,Almería,Almería,2024,4,2024T4,1274.1,1274.1,"2023, 2024, 2025, 2026"
04,Almería,Almería,2025,1,2025T1,1306.6,1306.6,"2023, 2024, 2025, 2026"
04,Almería,Almería,2025,2,2025T2,1310.3000000000002,1310.3000000000002,"2023, 2024, 2025, 2026"
04,Almería,Almería,2025,3,2025T3,1364.5,1364.5,"2023, 2024, 2025, 2026"
04,Almería,Almería,2025,4,2025T4,1388.5,1388.5,"2023, 2024, 2025, 2026"
04,Almería,Almería,2026,1,2026T1,1454.3,1454.3,"2023, 2024, 2025, 2026"
05,Ávila,Ávila,1995,1,1995T1,579.0,579,"1995, 1996, 1997, 1998"
05,Ávila,Ávila,1995,2,1995T2,584.5,584.5,"1995, 1996, 1997, 1998"
05,Ávila,Ávila,1995,3,1995T3,606.7,606.7,"1995, 1996, 1997, 1998"
05,Ávila,Ávila,1995,4,1995T4,604.5,604.5,"1995, 1996, 1997, 1998"
05,Ávila,Ávila,1996,1,1996T1,585.7,585.7,"1995, 1996, 1997, 1998"
05,Ávila,Ávila,1996,2,1996T2,587.9,587.9,"1995, 1996, 1997, 1998"
05,Ávila,Ávila,1996,3,1996T3,600.1,600.1,"1995, 1996, 1997, 1998"
05,Ávila,Ávila,1996,4,1996T4,611.2,611.2,"1995, 1996, 1997, 1998"
05,Ávila,Ávila,1997,1,1997T1,607.8,607.8,"1995, 1996, 1997, 1998"
05,Ávila,Ávila,1997,2,1997T2,600.1,600.1,"1995, 1996, 1997, 1998"
05,Ávila,Ávila,1997,3,1997T3,613.4,613.4,"1995, 1996, 1997, 1998"
05,Ávila,Ávila,1997,4,1997T4,595.6,595.6,"1995, 1996, 1997, 1998"
05,Ávila,Ávila,1998,1,1998T1,604.5,604.5,"1995, 1996, 1997, 1998"
05,Ávila,Ávila,1998,2,1998T2,626.7,626.7,"1995, 1996, 1997, 1998"
05,Ávila,Ávila,1998,3,1998T3,617.8,617.8,"1995, 1996, 1997, 1998"
05,Ávila,Ávila,1998,4,1998T4,613.4,613.4,"1995, 1996, 1997, 1998"
05,Ávila,Ávila,1999,1,1999T1,645.6,645.6,"1999, 2000, 2001, 2002"
05,Ávila,Ávila,1999,2,1999T2,653.3,653.3,"1999, 2000, 2001, 2002"
05,Ávila,Ávila,1999,3,1999T3,624.5,624.5,"1999, 2000, 2001, 2002"
05,Ávila,Ávila,1999,4,1999T4,633.4,633.4,"1999, 2000, 2001, 2002"
05,Ávila,Ávila,2000,1,2000T1,679.9,679.9,"1999, 2000, 2001, 2002"
05,Ávila,Ávila,2000,2,2000T2,674.4,674.4,"1999, 2000, 2001, 2002"
05,Ávila,Ávila,2000,3,2000T3,702.1,702.1,"1999, 2000, 2001, 2002"
05,Ávila,Ávila,2000,4,2000T4,709.9,709.9,"1999, 2000, 2001, 2002"
05,Ávila,Ávila,2001,1,2001T1,705.5,705.5,"1999, 2000, 2001, 2002"
05,Ávila,Ávila,2001,2,2001T2,711.0,711,"1999, 2000, 2001, 2002"
05,Ávila,Ávila,2001,3,2001T3,742.1,742.1,"1999, 2000, 2001, 2002"
05,Ávila,Ávila,2001,4,2001T4,728.7,728.7,"1999, 2000, 2001, 2002"
05,Ávila,Ávila,2002,1,2002T1,745.4,745.4,"1999, 2000, 2001, 2002"
05,Ávila,Ávila,2002,2,2002T2,756.5,756.5,"1999, 2000, 2001, 2002"
05,Ávila,Ávila,2002,3,2002T3,795.3,795.3,"1999, 2000, 2001, 2002"
05,Ávila,Ávila,2002,4,2002T4,794.2,794.2,"1999, 2000, 2001, 2002"
