codigo_serie,alias_serie,descripcion_serie,unidad,frecuencia,anio,observaciones_disponibles,primera_fecha,ultima_fecha,observaciones_esperadas,anio_completo
DHIPBNOAPLIPVUVT_ZGB.T,SI_1_5.73,Economía Internacional. Reino Unido. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2025,4,2025-03-01,2025-12-01,4.0,True
DHIPBNOAPLIPVUVT_ZJP.T,SI_1_5.75,Economía internacional. Japón. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2015,4,2015-03-01,2015-12-01,4.0,True
DHIPBNOAPLIPVUVT_ZJP.T,SI_1_5.75,Economía internacional. Japón. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2016,4,2016-03-01,2016-12-01,4.0,True
DHIPBNOAPLIPVUVT_ZJP.T,SI_1_5.75,Economía internacional. Japón. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2017,4,2017-03-01,2017-12-01,4.0,True
DHIPBNOAPLIPVUVT_ZJP.T,SI_1_5.75,Economía internacional. Japón. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2018,4,2018-03-01,2018-12-01,4.0,True
DHIPBNOAPLIPVUVT_ZJP.T,SI_1_5.75,Economía internacional. Japón. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2019,4,2019-03-01,2019-12-01,4.0,True
DHIPBNOAPLIPVUVT_ZJP.T,SI_1_5.75,Economía internacional. Japón. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2020,4,2020-03-01,2020-12-01,4.0,True
DHIPBNOAPLIPVUVT_ZJP.T,SI_1_5.75,Economía internacional. Japón. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2021,4,2021-03-01,2021-12-01,4.0,True
DHIPBNOAPLIPVUVT_ZJP.T,SI_1_5.75,Economía internacional. Japón. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2022,4,2022-03-01,2022-12-01,4.0,True
DHIPBNOAPLIPVUVT_ZJP.T,SI_1_5.75,Economía internacional. Japón. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2023,4,2023-03-01,2023-12-01,4.0,True
DHIPBNOAPLIPVUVT_ZJP.T,SI_1_5.75,Economía internacional. Japón. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2024,4,2024-03-01,2024-12-01,4.0,True
DHIPBNOAPLIPVUVT_ZJP.T,SI_1_5.75,Economía internacional. Japón. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2025,4,2025-03-01,2025-12-01,4.0,True
DHIPBNOAPLIPVUVT_ZUS.T,SI_1_5.74,Economía internacional. Estados Unidos. Edificación y vivienda. Índice de precios de la vivienda.  Tasa interanual,Porcentaje,TRIMESTRAL,2015,4,2015-03-01,2015-12-01,4.0,True
DHIPBNOAPLIPVUVT_ZUS.T,SI_1_5.74,Economía internacional. Estados Unidos. Edificación y vivienda. Índice de precios de la vivienda.  Tasa interanual,Porcentaje,TRIMESTRAL,2016,4,2016-03-01,2016-12-01,4.0,True
DHIPBNOAPLIPVUVT_ZUS.T,SI_1_5.74,Economía internacional. Estados Unidos. Edificación y vivienda. Índice de precios de la vivienda.  Tasa interanual,Porcentaje,TRIMESTRAL,2017,4,2017-03-01,2017-12-01,4.0,True
DHIPBNOAPLIPVUVT_ZUS.T,SI_1_5.74,Economía internacional. Estados Unidos. Edificación y vivienda. Índice de precios de la vivienda.  Tasa interanual,Porcentaje,TRIMESTRAL,2018,4,2018-03-01,2018-12-01,4.0,True
DHIPBNOAPLIPVUVT_ZUS.T,SI_1_5.74,Economía internacional. Estados Unidos. Edificación y vivienda. Índice de precios de la vivienda.  Tasa interanual,Porcentaje,TRIMESTRAL,2019,4,2019-03-01,2019-12-01,4.0,True
DHIPBNOAPLIPVUVT_ZUS.T,SI_1_5.74,Economía internacional. Estados Unidos. Edificación y vivienda. Índice de precios de la vivienda.  Tasa interanual,Porcentaje,TRIMESTRAL,2020,4,2020-03-01,2020-12-01,4.0,True
DHIPBNOAPLIPVUVT_ZUS.T,SI_1_5.74,Economía internacional. Estados Unidos. Edificación y vivienda. Índice de precios de la vivienda.  Tasa interanual,Porcentaje,TRIMESTRAL,2021,4,2021-03-01,2021-12-01,4.0,True
DHIPBNOAPLIPVUVT_ZUS.T,SI_1_5.74,Economía internacional. Estados Unidos. Edificación y vivienda. Índice de precios de la vivienda.  Tasa interanual,Porcentaje,TRIMESTRAL,2022,4,2022-03-01,2022-12-01,4.0,True
DHIPBNOAPLIPVUVT_ZUS.T,SI_1_5.74,Economía internacional. Estados Unidos. Edificación y vivienda. Índice de precios de la vivienda.  Tasa interanual,Porcentaje,TRIMESTRAL,2023,4,2023-03-01,2023-12-01,4.0,True
DHIPBNOAPLIPVUVT_ZUS.T,SI_1_5.74,Economía internacional. Estados Unidos. Edificación y vivienda. Índice de precios de la vivienda.  Tasa interanual,Porcentaje,TRIMESTRAL,2024,4,2024-03-01,2024-12-01,4.0,True
DHIPBNOAPLIPVUVT_ZUS.T,SI_1_5.74,Economía internacional. Estados Unidos. Edificación y vivienda. Índice de precios de la vivienda.  Tasa interanual,Porcentaje,TRIMESTRAL,2025,4,2025-03-01,2025-12-01,4.0,True
DHIPCA2014PICUNO.T,SI_1_5.79,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Naves industriales,Base 2014 = 100,TRIMESTRAL,2015,4,2015-03-01,2015-12-01,4.0,True
DHIPCA2014PICUNO.T,SI_1_5.79,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Naves industriales,Base 2014 = 100,TRIMESTRAL,2016,4,2016-03-01,2016-12-01,4.0,True
DHIPCA2014PICUNO.T,SI_1_5.79,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Naves industriales,Base 2014 = 100,TRIMESTRAL,2017,4,2017-03-01,2017-12-01,4.0,True
DHIPCA2014PICUNO.T,SI_1_5.79,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Naves industriales,Base 2014 = 100,TRIMESTRAL,2018,4,2018-03-01,2018-12-01,4.0,True
DHIPCA2014PICUNO.T,SI_1_5.79,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Naves industriales,Base 2014 = 100,TRIMESTRAL,2019,4,2019-03-01,2019-12-01,4.0,True
DHIPCA2014PICUNO.T,SI_1_5.79,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Naves industriales,Base 2014 = 100,TRIMESTRAL,2020,4,2020-03-01,2020-12-01,4.0,True
DHIPCA2014PICUNO.T,SI_1_5.79,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Naves industriales,Base 2014 = 100,TRIMESTRAL,2021,4,2021-03-01,2021-12-01,4.0,True
DHIPCA2014PICUNO.T,SI_1_5.79,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Naves industriales,Base 2014 = 100,TRIMESTRAL,2022,4,2022-03-01,2022-12-01,4.0,True
DHIPCA2014PICUNO.T,SI_1_5.79,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Naves industriales,Base 2014 = 100,TRIMESTRAL,2023,4,2023-03-01,2023-12-01,4.0,True
DHIPCA2014PICUNO.T,SI_1_5.79,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Naves industriales,Base 2014 = 100,TRIMESTRAL,2024,4,2024-03-01,2024-12-01,4.0,True
DHIPCA2014PICUNO.T,SI_1_5.79,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Naves industriales,Base 2014 = 100,TRIMESTRAL,2025,4,2025-03-01,2025-12-01,4.0,True
DHIPCA2014PICUOL.T,SI_1_5.77,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Locales comerciales,Base 2014 = 100,TRIMESTRAL,2015,4,2015-03-01,2015-12-01,4.0,True
DHIPCA2014PICUOL.T,SI_1_5.77,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Locales comerciales,Base 2014 = 100,TRIMESTRAL,2016,4,2016-03-01,2016-12-01,4.0,True
DHIPCA2014PICUOL.T,SI_1_5.77,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Locales comerciales,Base 2014 = 100,TRIMESTRAL,2017,4,2017-03-01,2017-12-01,4.0,True
DHIPCA2014PICUOL.T,SI_1_5.77,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Locales comerciales,Base 2014 = 100,TRIMESTRAL,2018,4,2018-03-01,2018-12-01,4.0,True
DHIPCA2014PICUOL.T,SI_1_5.77,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Locales comerciales,Base 2014 = 100,TRIMESTRAL,2019,4,2019-03-01,2019-12-01,4.0,True
DHIPCA2014PICUOL.T,SI_1_5.77,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Locales comerciales,Base 2014 = 100,TRIMESTRAL,2020,4,2020-03-01,2020-12-01,4.0,True
DHIPCA2014PICUOL.T,SI_1_5.77,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Locales comerciales,Base 2014 = 100,TRIMESTRAL,2021,4,2021-03-01,2021-12-01,4.0,True
DHIPCA2014PICUOL.T,SI_1_5.77,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Locales comerciales,Base 2014 = 100,TRIMESTRAL,2022,4,2022-03-01,2022-12-01,4.0,True
DHIPCA2014PICUOL.T,SI_1_5.77,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Locales comerciales,Base 2014 = 100,TRIMESTRAL,2023,4,2023-03-01,2023-12-01,4.0,True
DHIPCA2014PICUOL.T,SI_1_5.77,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Locales comerciales,Base 2014 = 100,TRIMESTRAL,2024,4,2024-03-01,2024-12-01,4.0,True
DHIPCA2014PICUOL.T,SI_1_5.77,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Locales comerciales,Base 2014 = 100,TRIMESTRAL,2025,4,2025-03-01,2025-12-01,4.0,True
DHIPCA2014PICUOO.T,SI_1_5.78,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Oficinas,Base 2014 = 100,TRIMESTRAL,2015,4,2015-03-01,2015-12-01,4.0,True
DHIPCA2014PICUOO.T,SI_1_5.78,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Oficinas,Base 2014 = 100,TRIMESTRAL,2016,4,2016-03-01,2016-12-01,4.0,True
DHIPCA2014PICUOO.T,SI_1_5.78,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Oficinas,Base 2014 = 100,TRIMESTRAL,2017,4,2017-03-01,2017-12-01,4.0,True
DHIPCA2014PICUOO.T,SI_1_5.78,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Oficinas,Base 2014 = 100,TRIMESTRAL,2018,4,2018-03-01,2018-12-01,4.0,True
DHIPCA2014PICUOO.T,SI_1_5.78,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Oficinas,Base 2014 = 100,TRIMESTRAL,2019,4,2019-03-01,2019-12-01,4.0,True
DHIPCA2014PICUOO.T,SI_1_5.78,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Oficinas,Base 2014 = 100,TRIMESTRAL,2020,4,2020-03-01,2020-12-01,4.0,True
DHIPCA2014PICUOO.T,SI_1_5.78,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Oficinas,Base 2014 = 100,TRIMESTRAL,2021,4,2021-03-01,2021-12-01,4.0,True
DHIPCA2014PICUOO.T,SI_1_5.78,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Oficinas,Base 2014 = 100,TRIMESTRAL,2022,4,2022-03-01,2022-12-01,4.0,True
DHIPCA2014PICUOO.T,SI_1_5.78,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Oficinas,Base 2014 = 100,TRIMESTRAL,2023,4,2023-03-01,2023-12-01,4.0,True
DHIPCA2014PICUOO.T,SI_1_5.78,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Oficinas,Base 2014 = 100,TRIMESTRAL,2024,4,2024-03-01,2024-12-01,4.0,True
DHIPCA2014PICUOO.T,SI_1_5.78,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Oficinas,Base 2014 = 100,TRIMESTRAL,2025,4,2025-03-01,2025-12-01,4.0,True
DHIPCA2014PICUOX.T,SI_1_5.76,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Índice General,Base 2014 = 100,TRIMESTRAL,2015,4,2015-03-01,2015-12-01,4.0,True
DHIPCA2014PICUOX.T,SI_1_5.76,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Índice General,Base 2014 = 100,TRIMESTRAL,2016,4,2016-03-01,2016-12-01,4.0,True
DHIPCA2014PICUOX.T,SI_1_5.76,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Índice General,Base 2014 = 100,TRIMESTRAL,2017,4,2017-03-01,2017-12-01,4.0,True
DHIPCA2014PICUOX.T,SI_1_5.76,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Índice General,Base 2014 = 100,TRIMESTRAL,2018,4,2018-03-01,2018-12-01,4.0,True
DHIPCA2014PICUOX.T,SI_1_5.76,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Índice General,Base 2014 = 100,TRIMESTRAL,2019,4,2019-03-01,2019-12-01,4.0,True
DHIPCA2014PICUOX.T,SI_1_5.76,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Índice General,Base 2014 = 100,TRIMESTRAL,2020,4,2020-03-01,2020-12-01,4.0,True
DHIPCA2014PICUOX.T,SI_1_5.76,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Índice General,Base 2014 = 100,TRIMESTRAL,2021,4,2021-03-01,2021-12-01,4.0,True
DHIPCA2014PICUOX.T,SI_1_5.76,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Índice General,Base 2014 = 100,TRIMESTRAL,2022,4,2022-03-01,2022-12-01,4.0,True
DHIPCA2014PICUOX.T,SI_1_5.76,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Índice General,Base 2014 = 100,TRIMESTRAL,2023,4,2023-03-01,2023-12-01,4.0,True
DHIPCA2014PICUOX.T,SI_1_5.76,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Índice General,Base 2014 = 100,TRIMESTRAL,2024,4,2024-03-01,2024-12-01,4.0,True
DHIPCA2014PICUOX.T,SI_1_5.76,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Índice General,Base 2014 = 100,TRIMESTRAL,2025,4,2025-03-01,2025-12-01,4.0,True
DHIPCA2014PICUPR.T,SI_1_5.80,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Prime,Base 2014 = 100,TRIMESTRAL,2015,4,2015-03-01,2015-12-01,4.0,True
DHIPCA2014PICUPR.T,SI_1_5.80,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Prime,Base 2014 = 100,TRIMESTRAL,2016,4,2016-03-01,2016-12-01,4.0,True
DHIPCA2014PICUPR.T,SI_1_5.80,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Prime,Base 2014 = 100,TRIMESTRAL,2017,4,2017-03-01,2017-12-01,4.0,True
DHIPCA2014PICUPR.T,SI_1_5.80,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Prime,Base 2014 = 100,TRIMESTRAL,2018,4,2018-03-01,2018-12-01,4.0,True
DHIPCA2014PICUPR.T,SI_1_5.80,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Prime,Base 2014 = 100,TRIMESTRAL,2019,4,2019-03-01,2019-12-01,4.0,True
DHIPCA2014PICUPR.T,SI_1_5.80,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Prime,Base 2014 = 100,TRIMESTRAL,2020,4,2020-03-01,2020-12-01,4.0,True
DHIPCA2014PICUPR.T,SI_1_5.80,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Prime,Base 2014 = 100,TRIMESTRAL,2021,4,2021-03-01,2021-12-01,4.0,True
DHIPCA2014PICUPR.T,SI_1_5.80,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Prime,Base 2014 = 100,TRIMESTRAL,2022,4,2022-03-01,2022-12-01,4.0,True
DHIPCA2014PICUPR.T,SI_1_5.80,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Prime,Base 2014 = 100,TRIMESTRAL,2023,4,2023-03-01,2023-12-01,4.0,True
DHIPCA2014PICUPR.T,SI_1_5.80,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Prime,Base 2014 = 100,TRIMESTRAL,2024,4,2024-03-01,2024-12-01,4.0,True
DHIPCA2014PICUPR.T,SI_1_5.80,Índice de Precios de Inmuebles Comerciales. Año Base 2014. Prime,Base 2014 = 100,TRIMESTRAL,2025,4,2025-03-01,2025-12-01,4.0,True
DHIPENOAPLIPVUVT_ZDE.T,SI_1_5.68,Economía internacional. Alemania. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2015,4,2015-03-01,2015-12-01,4.0,True
DHIPENOAPLIPVUVT_ZDE.T,SI_1_5.68,Economía internacional. Alemania. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2016,4,2016-03-01,2016-12-01,4.0,True
DHIPENOAPLIPVUVT_ZDE.T,SI_1_5.68,Economía internacional. Alemania. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2017,4,2017-03-01,2017-12-01,4.0,True
DHIPENOAPLIPVUVT_ZDE.T,SI_1_5.68,Economía internacional. Alemania. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2018,4,2018-03-01,2018-12-01,4.0,True
DHIPENOAPLIPVUVT_ZDE.T,SI_1_5.68,Economía internacional. Alemania. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2019,4,2019-03-01,2019-12-01,4.0,True
DHIPENOAPLIPVUVT_ZDE.T,SI_1_5.68,Economía internacional. Alemania. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2020,4,2020-03-01,2020-12-01,4.0,True
DHIPENOAPLIPVUVT_ZDE.T,SI_1_5.68,Economía internacional. Alemania. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2021,4,2021-03-01,2021-12-01,4.0,True
DHIPENOAPLIPVUVT_ZDE.T,SI_1_5.68,Economía internacional. Alemania. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2022,4,2022-03-01,2022-12-01,4.0,True
DHIPENOAPLIPVUVT_ZDE.T,SI_1_5.68,Economía internacional. Alemania. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2023,4,2023-03-01,2023-12-01,4.0,True
DHIPENOAPLIPVUVT_ZDE.T,SI_1_5.68,Economía internacional. Alemania. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2024,4,2024-03-01,2024-12-01,4.0,True
DHIPENOAPLIPVUVT_ZDE.T,SI_1_5.68,Economía internacional. Alemania. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2025,4,2025-03-01,2025-12-01,4.0,True
DHIPENOAPLIPVUVT_ZES.T,SI_1_5.67,Economía internacional. España. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2015,4,2015-03-01,2015-12-01,4.0,True
DHIPENOAPLIPVUVT_ZES.T,SI_1_5.67,Economía internacional. España. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2016,4,2016-03-01,2016-12-01,4.0,True
DHIPENOAPLIPVUVT_ZES.T,SI_1_5.67,Economía internacional. España. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2017,4,2017-03-01,2017-12-01,4.0,True
DHIPENOAPLIPVUVT_ZES.T,SI_1_5.67,Economía internacional. España. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2018,4,2018-03-01,2018-12-01,4.0,True
DHIPENOAPLIPVUVT_ZES.T,SI_1_5.67,Economía internacional. España. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2019,4,2019-03-01,2019-12-01,4.0,True
DHIPENOAPLIPVUVT_ZES.T,SI_1_5.67,Economía internacional. España. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2020,4,2020-03-01,2020-12-01,4.0,True
DHIPENOAPLIPVUVT_ZES.T,SI_1_5.67,Economía internacional. España. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2021,4,2021-03-01,2021-12-01,4.0,True
DHIPENOAPLIPVUVT_ZES.T,SI_1_5.67,Economía internacional. España. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2022,4,2022-03-01,2022-12-01,4.0,True
DHIPENOAPLIPVUVT_ZES.T,SI_1_5.67,Economía internacional. España. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2023,4,2023-03-01,2023-12-01,4.0,True
DHIPENOAPLIPVUVT_ZES.T,SI_1_5.67,Economía internacional. España. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2024,4,2024-03-01,2024-12-01,4.0,True
DHIPENOAPLIPVUVT_ZES.T,SI_1_5.67,Economía internacional. España. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2025,4,2025-03-01,2025-12-01,4.0,True
DHIPENOAPLIPVUVT_ZFR.T,SI_1_5.69,Economía internacional. Francia. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2015,4,2015-03-01,2015-12-01,4.0,True
DHIPENOAPLIPVUVT_ZFR.T,SI_1_5.69,Economía internacional. Francia. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2016,4,2016-03-01,2016-12-01,4.0,True
DHIPENOAPLIPVUVT_ZFR.T,SI_1_5.69,Economía internacional. Francia. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2017,4,2017-03-01,2017-12-01,4.0,True
DHIPENOAPLIPVUVT_ZFR.T,SI_1_5.69,Economía internacional. Francia. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2018,4,2018-03-01,2018-12-01,4.0,True
DHIPENOAPLIPVUVT_ZFR.T,SI_1_5.69,Economía internacional. Francia. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2019,4,2019-03-01,2019-12-01,4.0,True
DHIPENOAPLIPVUVT_ZFR.T,SI_1_5.69,Economía internacional. Francia. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2020,4,2020-03-01,2020-12-01,4.0,True
DHIPENOAPLIPVUVT_ZFR.T,SI_1_5.69,Economía internacional. Francia. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2021,4,2021-03-01,2021-12-01,4.0,True
DHIPENOAPLIPVUVT_ZFR.T,SI_1_5.69,Economía internacional. Francia. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2022,4,2022-03-01,2022-12-01,4.0,True
DHIPENOAPLIPVUVT_ZFR.T,SI_1_5.69,Economía internacional. Francia. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2023,4,2023-03-01,2023-12-01,4.0,True
DHIPENOAPLIPVUVT_ZFR.T,SI_1_5.69,Economía internacional. Francia. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2024,4,2024-03-01,2024-12-01,4.0,True
DHIPENOAPLIPVUVT_ZFR.T,SI_1_5.69,Economía internacional. Francia. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2025,4,2025-03-01,2025-12-01,4.0,True
DHIPENOAPLIPVUVT_ZIT.T,SI_1_5.70,Economía internacional. Italia. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2015,4,2015-03-01,2015-12-01,4.0,True
DHIPENOAPLIPVUVT_ZIT.T,SI_1_5.70,Economía internacional. Italia. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2016,4,2016-03-01,2016-12-01,4.0,True
DHIPENOAPLIPVUVT_ZIT.T,SI_1_5.70,Economía internacional. Italia. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2017,4,2017-03-01,2017-12-01,4.0,True
DHIPENOAPLIPVUVT_ZIT.T,SI_1_5.70,Economía internacional. Italia. Edificación y vivienda. Índice de precios de la vivienda. Tasa interanual,Porcentaje,TRIMESTRAL,2018,4,2018-03-01,2018-12-01,4.0,True
