codigo_ccaa,ccaa,ccaa_original,anio,trimestre,periodo,tipo_vivienda,tipo_indicador,valor,valor_original
17,"Rioja, La","17 Rioja, La",2022,1,2022T1,Vivienda nueva,Variación trimestral,2.0,"2,0"
17,"Rioja, La","17 Rioja, La",2022,1,2022T1,Vivienda segunda mano,Variación trimestral,3.0,"3,0"
17,"Rioja, La","17 Rioja, La",2022,1,2022T1,General,Índice,76.45,"76,450"
17,"Rioja, La","17 Rioja, La",2022,1,2022T1,Vivienda nueva,Índice,74.648,"74,648"
17,"Rioja, La","17 Rioja, La",2022,1,2022T1,Vivienda segunda mano,Índice,76.478,"76,478"
17,"Rioja, La","17 Rioja, La",2022,2,2022T2,General,Variación anual,7.9,"7,9"
17,"Rioja, La","17 Rioja, La",2022,2,2022T2,Vivienda nueva,Variación anual,7.5,"7,5"
17,"Rioja, La","17 Rioja, La",2022,2,2022T2,Vivienda segunda mano,Variación anual,7.9,"7,9"
17,"Rioja, La","17 Rioja, La",2022,2,2022T2,General,Variación en lo que va de año,5.2,"5,2"
17,"Rioja, La","17 Rioja, La",2022,2,2022T2,Vivienda nueva,Variación en lo que va de año,4.0,"4,0"
17,"Rioja, La","17 Rioja, La",2022,2,2022T2,Vivienda segunda mano,Variación en lo que va de año,5.3,"5,3"
17,"Rioja, La","17 Rioja, La",2022,2,2022T2,General,Variación trimestral,2.2,"2,2"
17,"Rioja, La","17 Rioja, La",2022,2,2022T2,Vivienda nueva,Variación trimestral,2.0,"2,0"
17,"Rioja, La","17 Rioja, La",2022,2,2022T2,Vivienda segunda mano,Variación trimestral,2.2,"2,2"
17,"Rioja, La","17 Rioja, La",2022,2,2022T2,General,Índice,78.132,"78,132"
17,"Rioja, La","17 Rioja, La",2022,2,2022T2,Vivienda nueva,Índice,76.132,"76,132"
17,"Rioja, La","17 Rioja, La",2022,2,2022T2,Vivienda segunda mano,Índice,78.179,"78,179"
17,"Rioja, La","17 Rioja, La",2022,3,2022T3,General,Variación anual,8.1,"8,1"
17,"Rioja, La","17 Rioja, La",2022,3,2022T3,Vivienda nueva,Variación anual,5.3,"5,3"
17,"Rioja, La","17 Rioja, La",2022,3,2022T3,Vivienda segunda mano,Variación anual,8.4,"8,4"
17,"Rioja, La","17 Rioja, La",2022,3,2022T3,General,Variación en lo que va de año,7.5,"7,5"
17,"Rioja, La","17 Rioja, La",2022,3,2022T3,Vivienda nueva,Variación en lo que va de año,5.0,"5,0"
17,"Rioja, La","17 Rioja, La",2022,3,2022T3,Vivienda segunda mano,Variación en lo que va de año,7.8,"7,8"
17,"Rioja, La","17 Rioja, La",2022,3,2022T3,General,Variación trimestral,2.2,"2,2"
17,"Rioja, La","17 Rioja, La",2022,3,2022T3,Vivienda nueva,Variación trimestral,0.9,"0,9"
17,"Rioja, La","17 Rioja, La",2022,3,2022T3,Vivienda segunda mano,Variación trimestral,2.4,"2,4"
17,"Rioja, La","17 Rioja, La",2022,3,2022T3,General,Índice,79.856,"79,856"
17,"Rioja, La","17 Rioja, La",2022,3,2022T3,Vivienda nueva,Índice,76.851,"76,851"
17,"Rioja, La","17 Rioja, La",2022,3,2022T3,Vivienda segunda mano,Índice,80.016,"80,016"
17,"Rioja, La","17 Rioja, La",2022,4,2022T4,General,Variación anual,5.4,"5,4"
17,"Rioja, La","17 Rioja, La",2022,4,2022T4,Vivienda nueva,Variación anual,7.8,"7,8"
17,"Rioja, La","17 Rioja, La",2022,4,2022T4,Vivienda segunda mano,Variación anual,5.1,"5,1"
17,"Rioja, La","17 Rioja, La",2022,4,2022T4,General,Variación en lo que va de año,5.4,"5,4"
17,"Rioja, La","17 Rioja, La",2022,4,2022T4,Vivienda nueva,Variación en lo que va de año,7.8,"7,8"
17,"Rioja, La","17 Rioja, La",2022,4,2022T4,Vivienda segunda mano,Variación en lo que va de año,5.1,"5,1"
17,"Rioja, La","17 Rioja, La",2022,4,2022T4,General,Variación trimestral,-1.9,"-1,9"
17,"Rioja, La","17 Rioja, La",2022,4,2022T4,Vivienda nueva,Variación trimestral,2.6,"2,6"
17,"Rioja, La","17 Rioja, La",2022,4,2022T4,Vivienda segunda mano,Variación trimestral,-2.4,"-2,4"
17,"Rioja, La","17 Rioja, La",2022,4,2022T4,General,Índice,78.311,"78,311"
17,"Rioja, La","17 Rioja, La",2022,4,2022T4,Vivienda nueva,Índice,78.879,"78,879"
17,"Rioja, La","17 Rioja, La",2022,4,2022T4,Vivienda segunda mano,Índice,78.057,"78,057"
17,"Rioja, La","17 Rioja, La",2023,1,2023T1,General,Variación anual,2.8,"2,8"
17,"Rioja, La","17 Rioja, La",2023,1,2023T1,Vivienda nueva,Variación anual,7.5,"7,5"
17,"Rioja, La","17 Rioja, La",2023,1,2023T1,Vivienda segunda mano,Variación anual,2.2,"2,2"
17,"Rioja, La","17 Rioja, La",2023,1,2023T1,General,Variación en lo que va de año,0.3,"0,3"
17,"Rioja, La","17 Rioja, La",2023,1,2023T1,Vivienda nueva,Variación en lo que va de año,1.7,"1,7"
17,"Rioja, La","17 Rioja, La",2023,1,2023T1,Vivienda segunda mano,Variación en lo que va de año,0.1,"0,1"
17,"Rioja, La","17 Rioja, La",2023,1,2023T1,General,Variación trimestral,0.3,"0,3"
17,"Rioja, La","17 Rioja, La",2023,1,2023T1,Vivienda nueva,Variación trimestral,1.7,"1,7"
17,"Rioja, La","17 Rioja, La",2023,1,2023T1,Vivienda segunda mano,Variación trimestral,0.1,"0,1"
17,"Rioja, La","17 Rioja, La",2023,1,2023T1,General,Índice,78.581,"78,581"
17,"Rioja, La","17 Rioja, La",2023,1,2023T1,Vivienda nueva,Índice,80.259,"80,259"
17,"Rioja, La","17 Rioja, La",2023,1,2023T1,Vivienda segunda mano,Índice,78.146,"78,146"
17,"Rioja, La","17 Rioja, La",2023,2,2023T2,General,Variación anual,2.6,"2,6"
17,"Rioja, La","17 Rioja, La",2023,2,2023T2,Vivienda nueva,Variación anual,6.5,"6,5"
17,"Rioja, La","17 Rioja, La",2023,2,2023T2,Vivienda segunda mano,Variación anual,2.2,"2,2"
17,"Rioja, La","17 Rioja, La",2023,2,2023T2,General,Variación en lo que va de año,2.4,"2,4"
17,"Rioja, La","17 Rioja, La",2023,2,2023T2,Vivienda nueva,Variación en lo que va de año,2.8,"2,8"
17,"Rioja, La","17 Rioja, La",2023,2,2023T2,Vivienda segunda mano,Variación en lo que va de año,2.3,"2,3"
17,"Rioja, La","17 Rioja, La",2023,2,2023T2,General,Variación trimestral,2.0,"2,0"
17,"Rioja, La","17 Rioja, La",2023,2,2023T2,Vivienda nueva,Variación trimestral,1.1,"1,1"
17,"Rioja, La","17 Rioja, La",2023,2,2023T2,Vivienda segunda mano,Variación trimestral,2.2,"2,2"
17,"Rioja, La","17 Rioja, La",2023,2,2023T2,General,Índice,80.183,"80,183"
17,"Rioja, La","17 Rioja, La",2023,2,2023T2,Vivienda nueva,Índice,81.11,"81,110"
17,"Rioja, La","17 Rioja, La",2023,2,2023T2,Vivienda segunda mano,Índice,79.867,"79,867"
17,"Rioja, La","17 Rioja, La",2023,3,2023T3,General,Variación anual,1.9,"1,9"
17,"Rioja, La","17 Rioja, La",2023,3,2023T3,Vivienda nueva,Variación anual,5.9,"5,9"
17,"Rioja, La","17 Rioja, La",2023,3,2023T3,Vivienda segunda mano,Variación anual,1.5,"1,5"
17,"Rioja, La","17 Rioja, La",2023,3,2023T3,General,Variación en lo que va de año,3.9,"3,9"
17,"Rioja, La","17 Rioja, La",2023,3,2023T3,Vivienda nueva,Variación en lo que va de año,3.2,"3,2"
17,"Rioja, La","17 Rioja, La",2023,3,2023T3,Vivienda segunda mano,Variación en lo que va de año,4.1,"4,1"
17,"Rioja, La","17 Rioja, La",2023,3,2023T3,General,Variación trimestral,1.5,"1,5"
17,"Rioja, La","17 Rioja, La",2023,3,2023T3,Vivienda nueva,Variación trimestral,0.4,"0,4"
17,"Rioja, La","17 Rioja, La",2023,3,2023T3,Vivienda segunda mano,Variación trimestral,1.7,"1,7"
17,"Rioja, La","17 Rioja, La",2023,3,2023T3,General,Índice,81.39,"81,390"
17,"Rioja, La","17 Rioja, La",2023,3,2023T3,Vivienda nueva,Índice,81.405,"81,405"
17,"Rioja, La","17 Rioja, La",2023,3,2023T3,Vivienda segunda mano,Índice,81.218,"81,218"
17,"Rioja, La","17 Rioja, La",2023,4,2023T4,General,Variación anual,3.9,"3,9"
17,"Rioja, La","17 Rioja, La",2023,4,2023T4,Vivienda nueva,Variación anual,4.9,"4,9"
17,"Rioja, La","17 Rioja, La",2023,4,2023T4,Vivienda segunda mano,Variación anual,3.8,"3,8"
17,"Rioja, La","17 Rioja, La",2023,4,2023T4,General,Variación en lo que va de año,3.9,"3,9"
17,"Rioja, La","17 Rioja, La",2023,4,2023T4,Vivienda nueva,Variación en lo que va de año,4.9,"4,9"
17,"Rioja, La","17 Rioja, La",2023,4,2023T4,Vivienda segunda mano,Variación en lo que va de año,3.8,"3,8"
17,"Rioja, La","17 Rioja, La",2023,4,2023T4,General,Variación trimestral,0.0,"0,0"
17,"Rioja, La","17 Rioja, La",2023,4,2023T4,Vivienda nueva,Variación trimestral,1.7,"1,7"
17,"Rioja, La","17 Rioja, La",2023,4,2023T4,Vivienda segunda mano,Variación trimestral,-0.3,"-0,3"
17,"Rioja, La","17 Rioja, La",2023,4,2023T4,General,Índice,81.385,"81,385"
17,"Rioja, La","17 Rioja, La",2023,4,2023T4,Vivienda nueva,Índice,82.752,"82,752"
17,"Rioja, La","17 Rioja, La",2023,4,2023T4,Vivienda segunda mano,Índice,80.995,"80,995"
17,"Rioja, La","17 Rioja, La",2024,1,2024T1,General,Variación anual,7.1,"7,1"
17,"Rioja, La","17 Rioja, La",2024,1,2024T1,Vivienda nueva,Variación anual,10.8,"10,8"
17,"Rioja, La","17 Rioja, La",2024,1,2024T1,Vivienda segunda mano,Variación anual,6.2,"6,2"
17,"Rioja, La","17 Rioja, La",2024,1,2024T1,General,Variación en lo que va de año,3.4,"3,4"
17,"Rioja, La","17 Rioja, La",2024,1,2024T1,Vivienda nueva,Variación en lo que va de año,7.5,"7,5"
17,"Rioja, La","17 Rioja, La",2024,1,2024T1,Vivienda segunda mano,Variación en lo que va de año,2.5,"2,5"
17,"Rioja, La","17 Rioja, La",2024,1,2024T1,General,Variación trimestral,3.4,"3,4"
17,"Rioja, La","17 Rioja, La",2024,1,2024T1,Vivienda nueva,Variación trimestral,7.5,"7,5"
17,"Rioja, La","17 Rioja, La",2024,1,2024T1,Vivienda segunda mano,Variación trimestral,2.5,"2,5"
17,"Rioja, La","17 Rioja, La",2024,1,2024T1,General,Índice,84.174,"84,174"
17,"Rioja, La","17 Rioja, La",2024,1,2024T1,Vivienda nueva,Índice,88.959,"88,959"
17,"Rioja, La","17 Rioja, La",2024,1,2024T1,Vivienda segunda mano,Índice,83.028,"83,028"
17,"Rioja, La","17 Rioja, La",2024,2,2024T2,General,Variación anual,8.6,"8,6"
17,"Rioja, La","17 Rioja, La",2024,2,2024T2,Vivienda nueva,Variación anual,9.0,"9,0"
17,"Rioja, La","17 Rioja, La",2024,2,2024T2,Vivienda segunda mano,Variación anual,8.5,"8,5"
17,"Rioja, La","17 Rioja, La",2024,2,2024T2,General,Variación en lo que va de año,7.0,"7,0"
17,"Rioja, La","17 Rioja, La",2024,2,2024T2,Vivienda nueva,Variación en lo que va de año,6.9,"6,9"
17,"Rioja, La","17 Rioja, La",2024,2,2024T2,Vivienda segunda mano,Variación en lo que va de año,7.0,"7,0"
17,"Rioja, La","17 Rioja, La",2024,2,2024T2,General,Variación trimestral,3.5,"3,5"
17,"Rioja, La","17 Rioja, La",2024,2,2024T2,Vivienda nueva,Variación trimestral,-0.6,"-0,6"
17,"Rioja, La","17 Rioja, La",2024,2,2024T2,Vivienda segunda mano,Variación trimestral,4.4,"4,4"
17,"Rioja, La","17 Rioja, La",2024,2,2024T2,General,Índice,87.086,"87,086"
17,"Rioja, La","17 Rioja, La",2024,2,2024T2,Vivienda nueva,Índice,88.435,"88,435"
17,"Rioja, La","17 Rioja, La",2024,2,2024T2,Vivienda segunda mano,Índice,86.693,"86,693"
17,"Rioja, La","17 Rioja, La",2024,3,2024T3,General,Variación anual,9.2,"9,2"
17,"Rioja, La","17 Rioja, La",2024,3,2024T3,Vivienda nueva,Variación anual,9.2,"9,2"
17,"Rioja, La","17 Rioja, La",2024,3,2024T3,Vivienda segunda mano,Variación anual,9.3,"9,3"
17,"Rioja, La","17 Rioja, La",2024,3,2024T3,General,Variación en lo que va de año,9.2,"9,2"
17,"Rioja, La","17 Rioja, La",2024,3,2024T3,Vivienda nueva,Variación en lo que va de año,7.4,"7,4"
17,"Rioja, La","17 Rioja, La",2024,3,2024T3,Vivienda segunda mano,Variación en lo que va de año,9.6,"9,6"
17,"Rioja, La","17 Rioja, La",2024,3,2024T3,General,Variación trimestral,2.0,"2,0"
17,"Rioja, La","17 Rioja, La",2024,3,2024T3,Vivienda nueva,Variación trimestral,0.5,"0,5"
17,"Rioja, La","17 Rioja, La",2024,3,2024T3,Vivienda segunda mano,Variación trimestral,2.4,"2,4"
17,"Rioja, La","17 Rioja, La",2024,3,2024T3,General,Índice,88.869,"88,869"
17,"Rioja, La","17 Rioja, La",2024,3,2024T3,Vivienda nueva,Índice,88.891,"88,891"
17,"Rioja, La","17 Rioja, La",2024,3,2024T3,Vivienda segunda mano,Índice,88.766,"88,766"
17,"Rioja, La","17 Rioja, La",2024,4,2024T4,General,Variación anual,11.9,"11,9"
17,"Rioja, La","17 Rioja, La",2024,4,2024T4,Vivienda nueva,Variación anual,11.9,"11,9"
17,"Rioja, La","17 Rioja, La",2024,4,2024T4,Vivienda segunda mano,Variación anual,11.9,"11,9"
17,"Rioja, La","17 Rioja, La",2024,4,2024T4,General,Variación en lo que va de año,11.9,"11,9"
17,"Rioja, La","17 Rioja, La",2024,4,2024T4,Vivienda nueva,Variación en lo que va de año,11.9,"11,9"
17,"Rioja, La","17 Rioja, La",2024,4,2024T4,Vivienda segunda mano,Variación en lo que va de año,11.9,"11,9"
17,"Rioja, La","17 Rioja, La",2024,4,2024T4,General,Variación trimestral,2.5,"2,5"
17,"Rioja, La","17 Rioja, La",2024,4,2024T4,Vivienda nueva,Variación trimestral,4.1,"4,1"
17,"Rioja, La","17 Rioja, La",2024,4,2024T4,Vivienda segunda mano,Variación trimestral,2.1,"2,1"
17,"Rioja, La","17 Rioja, La",2024,4,2024T4,General,Índice,91.052,"91,052"
17,"Rioja, La","17 Rioja, La",2024,4,2024T4,Vivienda nueva,Índice,92.575,"92,575"
17,"Rioja, La","17 Rioja, La",2024,4,2024T4,Vivienda segunda mano,Índice,90.616,"90,616"
17,"Rioja, La","17 Rioja, La",2025,1,2025T1,General,Variación anual,13.2,"13,2"
17,"Rioja, La","17 Rioja, La",2025,1,2025T1,Vivienda nueva,Variación anual,8.9,"8,9"
17,"Rioja, La","17 Rioja, La",2025,1,2025T1,Vivienda segunda mano,Variación anual,14.3,"14,3"
17,"Rioja, La","17 Rioja, La",2025,1,2025T1,General,Variación en lo que va de año,4.7,"4,7"
17,"Rioja, La","17 Rioja, La",2025,1,2025T1,Vivienda nueva,Variación en lo que va de año,4.7,"4,7"
17,"Rioja, La","17 Rioja, La",2025,1,2025T1,Vivienda segunda mano,Variación en lo que va de año,4.7,"4,7"
17,"Rioja, La","17 Rioja, La",2025,1,2025T1,General,Variación trimestral,4.7,"4,7"
17,"Rioja, La","17 Rioja, La",2025,1,2025T1,Vivienda nueva,Variación trimestral,4.7,"4,7"
17,"Rioja, La","17 Rioja, La",2025,1,2025T1,Vivienda segunda mano,Variación trimestral,4.7,"4,7"
17,"Rioja, La","17 Rioja, La",2025,1,2025T1,General,Índice,95.324,"95,324"
17,"Rioja, La","17 Rioja, La",2025,1,2025T1,Vivienda nueva,Índice,96.894,"96,894"
17,"Rioja, La","17 Rioja, La",2025,1,2025T1,Vivienda segunda mano,Índice,94.875,"94,875"
17,"Rioja, La","17 Rioja, La",2025,2,2025T2,General,Variación anual,13.7,"13,7"
17,"Rioja, La","17 Rioja, La",2025,2,2025T2,Vivienda nueva,Variación anual,11.8,"11,8"
17,"Rioja, La","17 Rioja, La",2025,2,2025T2,Vivienda segunda mano,Variación anual,14.3,"14,3"
17,"Rioja, La","17 Rioja, La",2025,2,2025T2,General,Variación en lo que va de año,8.8,"8,8"
17,"Rioja, La","17 Rioja, La",2025,2,2025T2,Vivienda nueva,Variación en lo que va de año,6.8,"6,8"
17,"Rioja, La","17 Rioja, La",2025,2,2025T2,Vivienda segunda mano,Variación en lo que va de año,9.4,"9,4"
17,"Rioja, La","17 Rioja, La",2025,2,2025T2,General,Variación trimestral,3.9,"3,9"
17,"Rioja, La","17 Rioja, La",2025,2,2025T2,Vivienda nueva,Variación trimestral,2.1,"2,1"
17,"Rioja, La","17 Rioja, La",2025,2,2025T2,Vivienda segunda mano,Variación trimestral,4.5,"4,5"
17,"Rioja, La","17 Rioja, La",2025,2,2025T2,General,Índice,99.056,"99,056"
17,"Rioja, La","17 Rioja, La",2025,2,2025T2,Vivienda nueva,Índice,98.905,"98,905"
17,"Rioja, La","17 Rioja, La",2025,2,2025T2,Vivienda segunda mano,Índice,99.099,"99,099"
17,"Rioja, La","17 Rioja, La",2025,3,2025T3,General,Variación anual,14.1,"14,1"
17,"Rioja, La","17 Rioja, La",2025,3,2025T3,Vivienda nueva,Variación anual,12.0,"12,0"
17,"Rioja, La","17 Rioja, La",2025,3,2025T3,Vivienda segunda mano,Variación anual,14.9,"14,9"
17,"Rioja, La","17 Rioja, La",2025,3,2025T3,General,Variación en lo que va de año,11.4,"11,4"
17,"Rioja, La","17 Rioja, La",2025,3,2025T3,Vivienda nueva,Variación en lo que va de año,7.6,"7,6"
17,"Rioja, La","17 Rioja, La",2025,3,2025T3,Vivienda segunda mano,Variación en lo que va de año,12.5,"12,5"
17,"Rioja, La","17 Rioja, La",2025,3,2025T3,General,Variación trimestral,2.4,"2,4"
17,"Rioja, La","17 Rioja, La",2025,3,2025T3,Vivienda nueva,Variación trimestral,0.7,"0,7"
17,"Rioja, La","17 Rioja, La",2025,3,2025T3,Vivienda segunda mano,Variación trimestral,2.9,"2,9"
17,"Rioja, La","17 Rioja, La",2025,3,2025T3,General,Índice,101.419,"101,419"
17,"Rioja, La","17 Rioja, La",2025,3,2025T3,Vivienda nueva,Índice,99.565,"99,565"
17,"Rioja, La","17 Rioja, La",2025,3,2025T3,Vivienda segunda mano,Índice,101.949,"101,949"
17,"Rioja, La","17 Rioja, La",2025,4,2025T4,General,Variación anual,14.4,"14,4"
17,"Rioja, La","17 Rioja, La",2025,4,2025T4,Vivienda nueva,Variación anual,13.0,"13,0"
17,"Rioja, La","17 Rioja, La",2025,4,2025T4,Vivienda segunda mano,Variación anual,14.9,"14,9"
17,"Rioja, La","17 Rioja, La",2025,4,2025T4,General,Variación en lo que va de año,14.4,"14,4"
17,"Rioja, La","17 Rioja, La",2025,4,2025T4,Vivienda nueva,Variación en lo que va de año,13.0,"13,0"
17,"Rioja, La","17 Rioja, La",2025,4,2025T4,Vivienda segunda mano,Variación en lo que va de año,14.9,"14,9"
17,"Rioja, La","17 Rioja, La",2025,4,2025T4,General,Variación trimestral,2.7,"2,7"
17,"Rioja, La","17 Rioja, La",2025,4,2025T4,Vivienda nueva,Variación trimestral,5.1,"5,1"
17,"Rioja, La","17 Rioja, La",2025,4,2025T4,Vivienda segunda mano,Variación trimestral,2.1,"2,1"
17,"Rioja, La","17 Rioja, La",2025,4,2025T4,General,Índice,104.201,"104,201"
17,"Rioja, La","17 Rioja, La",2025,4,2025T4,Vivienda nueva,Índice,104.636,"104,636"
17,"Rioja, La","17 Rioja, La",2025,4,2025T4,Vivienda segunda mano,Índice,104.077,"104,077"
17,"Rioja, La","17 Rioja, La",2026,1,2026T1,General,Variación anual,14.3,"14,3"
17,"Rioja, La","17 Rioja, La",2026,1,2026T1,Vivienda nueva,Variación anual,10.5,"10,5"
17,"Rioja, La","17 Rioja, La",2026,1,2026T1,Vivienda segunda mano,Variación anual,15.3,"15,3"
17,"Rioja, La","17 Rioja, La",2026,1,2026T1,General,Variación en lo que va de año,4.6,"4,6"
17,"Rioja, La","17 Rioja, La",2026,1,2026T1,Vivienda nueva,Variación en lo que va de año,2.3,"2,3"
17,"Rioja, La","17 Rioja, La",2026,1,2026T1,Vivienda segunda mano,Variación en lo que va de año,5.1,"5,1"
17,"Rioja, La","17 Rioja, La",2026,1,2026T1,General,Variación trimestral,4.6,"4,6"
17,"Rioja, La","17 Rioja, La",2026,1,2026T1,Vivienda nueva,Variación trimestral,2.3,"2,3"
17,"Rioja, La","17 Rioja, La",2026,1,2026T1,Vivienda segunda mano,Variación trimestral,5.1,"5,1"
17,"Rioja, La","17 Rioja, La",2026,1,2026T1,General,Índice,108.962,"108,962"
17,"Rioja, La","17 Rioja, La",2026,1,2026T1,Vivienda nueva,Índice,107.034,"107,034"
17,"Rioja, La","17 Rioja, La",2026,1,2026T1,Vivienda segunda mano,Índice,109.376,"109,376"
18,Ceuta,18 Ceuta,2015,1,2015T1,General,Variación anual,2.1,"2,1"
18,Ceuta,18 Ceuta,2015,1,2015T1,Vivienda nueva,Variación anual,,
18,Ceuta,18 Ceuta,2015,1,2015T1,Vivienda segunda mano,Variación anual,,
18,Ceuta,18 Ceuta,2015,1,2015T1,General,Variación en lo que va de año,0.6,"0,6"
18,Ceuta,18 Ceuta,2015,1,2015T1,Vivienda nueva,Variación en lo que va de año,,
18,Ceuta,18 Ceuta,2015,1,2015T1,Vivienda segunda mano,Variación en lo que va de año,,
18,Ceuta,18 Ceuta,2015,1,2015T1,General,Variación trimestral,0.6,"0,6"
18,Ceuta,18 Ceuta,2015,1,2015T1,Vivienda nueva,Variación trimestral,,
18,Ceuta,18 Ceuta,2015,1,2015T1,Vivienda segunda mano,Variación trimestral,,
18,Ceuta,18 Ceuta,2015,1,2015T1,General,Índice,47.545,"47,545"
18,Ceuta,18 Ceuta,2015,1,2015T1,Vivienda nueva,Índice,,
18,Ceuta,18 Ceuta,2015,1,2015T1,Vivienda segunda mano,Índice,,
18,Ceuta,18 Ceuta,2015,2,2015T2,General,Variación anual,6.1,"6,1"
18,Ceuta,18 Ceuta,2015,2,2015T2,Vivienda nueva,Variación anual,,
18,Ceuta,18 Ceuta,2015,2,2015T2,Vivienda segunda mano,Variación anual,,
18,Ceuta,18 Ceuta,2015,2,2015T2,General,Variación en lo que va de año,6.4,"6,4"
18,Ceuta,18 Ceuta,2015,2,2015T2,Vivienda nueva,Variación en lo que va de año,,
18,Ceuta,18 Ceuta,2015,2,2015T2,Vivienda segunda mano,Variación en lo que va de año,,
18,Ceuta,18 Ceuta,2015,2,2015T2,General,Variación trimestral,5.8,"5,8"
18,Ceuta,18 Ceuta,2015,2,2015T2,Vivienda nueva,Variación trimestral,,
18,Ceuta,18 Ceuta,2015,2,2015T2,Vivienda segunda mano,Variación trimestral,,
18,Ceuta,18 Ceuta,2015,2,2015T2,General,Índice,50.285,"50,285"
18,Ceuta,18 Ceuta,2015,2,2015T2,Vivienda nueva,Índice,,
18,Ceuta,18 Ceuta,2015,2,2015T2,Vivienda segunda mano,Índice,,
18,Ceuta,18 Ceuta,2015,3,2015T3,General,Variación anual,5.9,"5,9"
18,Ceuta,18 Ceuta,2015,3,2015T3,Vivienda nueva,Variación anual,,
18,Ceuta,18 Ceuta,2015,3,2015T3,Vivienda segunda mano,Variación anual,,
18,Ceuta,18 Ceuta,2015,3,2015T3,General,Variación en lo que va de año,7.0,"7,0"
18,Ceuta,18 Ceuta,2015,3,2015T3,Vivienda nueva,Variación en lo que va de año,,
18,Ceuta,18 Ceuta,2015,3,2015T3,Vivienda segunda mano,Variación en lo que va de año,,
18,Ceuta,18 Ceuta,2015,3,2015T3,General,Variación trimestral,0.5,"0,5"
18,Ceuta,18 Ceuta,2015,3,2015T3,Vivienda nueva,Variación trimestral,,
18,Ceuta,18 Ceuta,2015,3,2015T3,Vivienda segunda mano,Variación trimestral,,
18,Ceuta,18 Ceuta,2015,3,2015T3,General,Índice,50.557,"50,557"
18,Ceuta,18 Ceuta,2015,3,2015T3,Vivienda nueva,Índice,,
18,Ceuta,18 Ceuta,2015,3,2015T3,Vivienda segunda mano,Índice,,
18,Ceuta,18 Ceuta,2015,4,2015T4,General,Variación anual,6.3,"6,3"
18,Ceuta,18 Ceuta,2015,4,2015T4,Vivienda nueva,Variación anual,,
18,Ceuta,18 Ceuta,2015,4,2015T4,Vivienda segunda mano,Variación anual,,
18,Ceuta,18 Ceuta,2015,4,2015T4,General,Variación en lo que va de año,6.3,"6,3"
18,Ceuta,18 Ceuta,2015,4,2015T4,Vivienda nueva,Variación en lo que va de año,,
18,Ceuta,18 Ceuta,2015,4,2015T4,Vivienda segunda mano,Variación en lo que va de año,,
18,Ceuta,18 Ceuta,2015,4,2015T4,General,Variación trimestral,-0.6,"-0,6"
18,Ceuta,18 Ceuta,2015,4,2015T4,Vivienda nueva,Variación trimestral,,
18,Ceuta,18 Ceuta,2015,4,2015T4,Vivienda segunda mano,Variación trimestral,,
18,Ceuta,18 Ceuta,2015,4,2015T4,General,Índice,50.266,"50,266"
18,Ceuta,18 Ceuta,2015,4,2015T4,Vivienda nueva,Índice,,
18,Ceuta,18 Ceuta,2015,4,2015T4,Vivienda segunda mano,Índice,,
18,Ceuta,18 Ceuta,2016,1,2016T1,General,Variación anual,7.5,"7,5"
18,Ceuta,18 Ceuta,2016,1,2016T1,Vivienda nueva,Variación anual,,
18,Ceuta,18 Ceuta,2016,1,2016T1,Vivienda segunda mano,Variación anual,,
18,Ceuta,18 Ceuta,2016,1,2016T1,General,Variación en lo que va de año,1.7,"1,7"
18,Ceuta,18 Ceuta,2016,1,2016T1,Vivienda nueva,Variación en lo que va de año,,
18,Ceuta,18 Ceuta,2016,1,2016T1,Vivienda segunda mano,Variación en lo que va de año,,
18,Ceuta,18 Ceuta,2016,1,2016T1,General,Variación trimestral,1.7,"1,7"
18,Ceuta,18 Ceuta,2016,1,2016T1,Vivienda nueva,Variación trimestral,,
18,Ceuta,18 Ceuta,2016,1,2016T1,Vivienda segunda mano,Variación trimestral,,
18,Ceuta,18 Ceuta,2016,1,2016T1,General,Índice,51.132,"51,132"
18,Ceuta,18 Ceuta,2016,1,2016T1,Vivienda nueva,Índice,,
18,Ceuta,18 Ceuta,2016,1,2016T1,Vivienda segunda mano,Índice,,
18,Ceuta,18 Ceuta,2016,2,2016T2,General,Variación anual,4.2,"4,2"
18,Ceuta,18 Ceuta,2016,2,2016T2,Vivienda nueva,Variación anual,,
18,Ceuta,18 Ceuta,2016,2,2016T2,Vivienda segunda mano,Variación anual,,
18,Ceuta,18 Ceuta,2016,2,2016T2,General,Variación en lo que va de año,4.2,"4,2"
18,Ceuta,18 Ceuta,2016,2,2016T2,Vivienda nueva,Variación en lo que va de año,,
18,Ceuta,18 Ceuta,2016,2,2016T2,Vivienda segunda mano,Variación en lo que va de año,,
18,Ceuta,18 Ceuta,2016,2,2016T2,General,Variación trimestral,2.5,"2,5"
18,Ceuta,18 Ceuta,2016,2,2016T2,Vivienda nueva,Variación trimestral,,
18,Ceuta,18 Ceuta,2016,2,2016T2,Vivienda segunda mano,Variación trimestral,,
18,Ceuta,18 Ceuta,2016,2,2016T2,General,Índice,52.393,"52,393"
18,Ceuta,18 Ceuta,2016,2,2016T2,Vivienda nueva,Índice,,
18,Ceuta,18 Ceuta,2016,2,2016T2,Vivienda segunda mano,Índice,,
18,Ceuta,18 Ceuta,2016,3,2016T3,General,Variación anual,3.9,"3,9"
18,Ceuta,18 Ceuta,2016,3,2016T3,Vivienda nueva,Variación anual,,
