periodo;codigo_provincia;provincia;comunidad_autonoma;poblacion_total;pct_18_34;pct_35_64;pct_65_mas;tamano_medio_hogar;pct_hogares_unipersonales;pct_poblacion_espanola;tasa_migracion_neta_exterior_por_1000_habitantes;salario_medio_anual_euros_total;salario_medio_anual_euros_hombre;salario_medio_anual_euros_mujer;tasa_actividad_pct_total;tasa_empleo_pct_total;tasa_paro_pct_total;renta_neta_media_por_hogar_eur;renta_mediana_por_unidad_consumo_eur;indice_precios_consumo_base_2015;indice_costes_construccion;tipo_interes_prestamos_vivienda_pct;importe_medio_hipoteca_vivienda_eur;valor_tasado_m2;ipv_general;compraventas_por_1000_hab;pct_compraventas_vivienda_nueva;visados_obra_nueva_por_1000_hab;plazas_hoteleras_por_1000_hab;pernoctaciones_por_habitante;valores_arrastrados;precio_m2_mercado;IAV_hombre;IAV_mujer;brecha_iav_absoluta;IAV_total
2023T3;52;Melilla;Melilla;85493,0;23,69;38,22;12,969;3,2;20,7;87,2;6,71;23275,0;24501,0;21516,0;56,53;43,19;23,61;45989,0;17150,0;122,48;112,777;4,057;130853,93;1886,7;82,686;1,287;15,45;0,433;9,334;0,436;0;2376,906;7,761;8,838;1,077;8,17
2023T4;52;Melilla;Melilla;85493,0;23,69;38,22;12,969;3,2;20,7;87,2;6,71;23275,0;24501,0;21516,0;56,3;39,65;29,57;45989,0;17150,0;122,75;117,607;4,03;140146,67;1846,7;81,138;1,263;13,89;0,503;9,334;0,369;0;2332,407;7,616;8,672;1,057;8,017
2024T1;52;Melilla;Melilla;85985,0;23,69;38,22;12,969;3,2;20,7;87,2;16,98;24572,0;25782,0;22824,0;59,57;40,24;32,44;45989,0;17150,0;122,62;113,317;3,693;150602,15;1914,0;83,911;1,349;16,38;0,663;9,281;0,295;1;2412,12;7,485;8,455;0,97;7,853
2024T2;52;Melilla;Melilla;85985,0;23,69;38,22;12,969;3,2;20,7;87,2;16,98;24572,0;25782,0;22824,0;56,49;40,72;27,93;45989,0;17150,0;125,17;117,41;3,55;140285,71;1916,1;87,789;1,907;21,34;0,756;9,281;0,394;1;2523,598;7,831;8,845;1,015;8,216
2024T3;52;Melilla;Melilla;85985,0;23,69;38,22;12,969;3,2;20,7;87,2;16,98;24572,0;25782,0;22824,0;61,43;44,78;27,09;45989,0;17150,0;124,03;114,163;3,45;137494,38;1867,9;89,24;1,558;11,94;0,57;9,219;0,442;1;2565,309;7,96;8,992;1,032;8,352
2024T4;52;Melilla;Melilla;85985,0;23,69;38,22;12,969;3,2;20,7;87,2;16,98;24572,0;25782,0;22824,0;57,98;43,02;25,8;45989,0;17150,0;125,25;118,19;3,167;143095,24;1915,1;91,042;1,686;13,79;0,605;9,234;0,372;1;2617,109;8,121;9,173;1,052;8,521
2015T1;30;Murcia;Murcia, Región de;1465195,0;21,457;40,5;17,154;2,9;23,3;86,3;-1,29;15798,0;17253,0;13842,0;59,2;43,4;26,69;25819,0;11550,0;98,84;90,33;2,613;77802,83;980,5;59,386;1,68;26,73;0,283;9,776;0,342;0;964,618;4,473;5,575;1,102;4,885
2015T2;30;Murcia;Murcia, Región de;1465195,0;21,457;40,5;17,154;2,9;23,3;86,3;-1,29;15798,0;17253,0;13842,0;60,1;45,22;24,77;25819,0;11550,0;101,0;93,72;2,507;82907,55;987,9;61,348;1,742;17,23;0,273;12,159;0,516;0;996,487;4,621;5,759;1,139;5,046
2015T3;30;Murcia;Murcia, Región de;1465195,0;21,457;40,5;17,154;2,9;23,3;86,3;-1,29;15798,0;17253,0;13842,0;59,18;45,28;23,49;25819,0;11550,0;99,72;90,26;2,45;79245,4;988,6;61,584;2,122;15,18;0,318;12,233;0,671;0;1000,321;4,638;5,781;1,143;5,066
2015T4;30;Murcia;Murcia, Región de;1465195,0;21,457;40,5;17,154;2,9;23,3;86,3;-1,29;15798,0;17253,0;13842,0;59,31;45,36;23,51;25819,0;11550,0;100,44;92,907;2,427;85266,03;996,3;61,064;1,979;14,76;0,246;9,775;0,35;0;991,874;4,599;5,733;1,133;5,023
2016T1;30;Murcia;Murcia, Región de;1468367,0;20,768;40,95;17,425;2,9;23,4;86,5;0,75;15979,0;17516,0;13938,0;58,84;45,83;22,1;26512,0;12250,0;98,25;88,55;2,33;78496,44;988,8;61,093;1,871;16,75;0,369;10,022;0,383;0;992,345;4,532;5,696;1,163;4,968
2016T2;30;Murcia;Murcia, Región de;1468367,0;20,768;40,95;17,425;2,9;23,4;86,5;0,75;15979,0;17516,0;13938,0;59,28;48,19;18,7;26512,0;12250,0;100,05;92,68;2,323;75048,19;984,5;62,181;2,359;16,2;0,321;12,372;0,56;0;1010,018;4,613;5,797;1,184;5,057
2016T3;30;Murcia;Murcia, Región de;1468367,0;20,768;40,95;17,425;2,9;23,4;86,5;0,75;15979,0;17516,0;13938,0;59,35;47,63;19,75;26512,0;12250,0;99,54;89,743;2,367;79924,81;984,2;62,018;1,998;16,29;0,225;12,509;0,731;0;1007,37;4,601;5,782;1,181;5,043
2016T4;30;Murcia;Murcia, Región de;1468367,0;20,768;40,95;17,425;2,9;23,4;86,5;0,75;15979,0;17516,0;13938,0;59,08;48,1;18,58;26512,0;12250,0;101,33;93,203;2,273;84277,78;970,3;61,49;1,761;15,27;0,418;10,493;0,394;0;998,794;4,562;5,733;1,171;5,001
2017T1;30;Murcia;Murcia, Región de;1475275,0;20,223;41,28;17,682;2,9;23,5;86,3;-0,68;16282,0;17913,0;14145,0;59,47;47,97;19,34;27372,0;12950,0;100,84;90,093;2,237;78346,54;973,7;61,644;2,165;15,25;0,408;10,243;0,381;0;1001,295;4,472;5,663;1,191;4,92
2017T2;30;Murcia;Murcia, Región de;1475275,0;20,223;41,28;17,682;2,9;23,5;86,3;-0,68;16282,0;17913,0;14145,0;59,6;49,19;17,47;27372,0;12950,0;101,71;93,773;2,17;75622,57;971,4;62,348;2,261;13,82;0,437;12,468;0,577;0;1012,73;4,523;5,728;1,205;4,976
2017T3;30;Murcia;Murcia, Región de;1475275,0;20,223;41,28;17,682;2,9;23,5;86,3;-0,68;16282,0;17913,0;14145,0;59,66;48,86;18,11;27372,0;12950,0;100,54;91,133;2,217;76670,29;967,9;63,119;2,425;17,25;0,291;13,321;0,756;0;1025,254;4,579;5,799;1,22;5,037
2017T4;30;Murcia;Murcia, Región de;1475275,0;20,223;41,28;17,682;2,9;23,5;86,3;-0,68;16282,0;17913,0;14145,0;59,34;49,13;17,21;27372,0;12950,0;102,24;94,803;2,153;78287,83;990,1;62,628;2,087;14,88;0,378;10,472;0,417;0;1017,278;4,543;5,753;1,21;4,998
2018T1;30;Murcia;Murcia, Región de;1478718,0;19,895;41,48;17,816;2,8;23,7;85,9;5,97;16828,0;18534,0;14626,0;58,93;47,97;18,6;28531,0;13650,0;101,33;91,97;2,227;79449,49;990,5;63,325;2,689;17,83;0,533;10,406;0,421;0;1028,6;4,44;5,626;1,186;4,89
2018T2;30;Murcia;Murcia, Región de;1478718,0;19,895;41,48;17,816;2,8;23,7;85,9;5,97;16828,0;18534,0;14626,0;59,51;49,81;16,29;28531,0;13650,0;103,21;95,373;2,197;81253,74;985,8;63,983;2,85;16,23;0,611;12,846;0,594;0;1039,288;4,486;5,685;1,199;4,941
2018T3;30;Murcia;Murcia, Región de;1478718,0;19,895;41,48;17,816;2,8;23,7;85,9;5,97;16828,0;18534,0;14626,0;59,25;49,57;16,33;28531,0;13650,0;102,72;92,553;2,167;89022,9;963,1;65,586;2,963;14,76;0,544;13,199;0,752;0;1065,326;4,598;5,827;1,229;5,065
2018T4;30;Murcia;Murcia, Región de;1478718,0;19,895;41,48;17,816;2,8;23,7;85,9;5,97;16828,0;18534,0;14626,0;59,56;50,14;15,83;28531,0;13650,0;103,74;96,513;2,26;81214,85;976,9;65,432;2,614;18,42;0,567;10,819;0,445;0;1062,824;4,588;5,813;1,226;5,053
2019T1;30;Murcia;Murcia, Región de;1491312,0;19,787;41,51;18,045;2,8;23,8;85,3;10,07;17460,0;19214,0;15225,0;58,67;49,8;15,12;29932,0;13650,0;102,09;92,79;2,37;84075,14;1003,1;66,144;2,867;16,44;0,654;10,612;0,415;0;1074,39;4,473;5,645;1,172;4,923
2019T2;30;Murcia;Murcia, Región de;1491312,0;19,787;41,51;18,045;2,8;23,8;85,3;10,07;17460,0;19214,0;15225,0;59,09;51,2;13,36;29932,0;13650,0;103,78;96,067;2,35;82234,0;997,4;67,51;2,796;18,51;0,579;13,389;0,622;0;1096,578;4,566;5,762;1,196;5,024
2019T3;30;Murcia;Murcia, Región de;1491312,0;19,787;41,51;18,045;2,8;23,8;85,3;10,07;17460,0;19214,0;15225,0;59,08;50,71;14,16;29932,0;13650,0;102,74;93,19;2,153;79969,01;989,3;67,982;2,922;15,84;0,42;13,339;0,757;0;1104,245;4,598;5,802;1,205;5,06
2019T4;30;Murcia;Murcia, Región de;1491312,0;19,787;41,51;18,045;2,8;23,8;85,3;10,07;17460,0;19214,0;15225,0;59,64;50,06;16,08;29932,0;13650,0;104,07;96,93;1,99;81643,65;974,0;68,452;2,595;16,25;0,42;10,397;0,4;0;1111,879;4,629;5,842;1,213;5,095
2020T1;30;Murcia;Murcia, Región de;1509077,0;19,849;41,53;18,184;2,8;24,0;85,4;4,35;17914,0;19504,0;15857,0;59,01;49,3;16,46;30171,0;14350,0;102,8;92,617;2,03;81816,55;982,6;68,351;3,075;17,93;0,429;8,584;0,287;0;1110,238;4,554;5,601;1,047;4,958
2020T2;30;Murcia;Murcia, Región de;1509077,0;19,849;41,53;18,184;2,8;24,0;85,4;4,35;17914,0;19504,0;15857,0;56,88;47,99;15,62;30171,0;14350,0;103,08;93,307;1,907;84408,22;948,3;69,449;1,667;19,52;0,351;2,369;0,037;0;1128,073;4,627;5,691;1,064;5,038
2020T3;30;Murcia;Murcia, Región de;1509077,0;19,849;41,53;18,184;2,8;24,0;85,4;4,35;17914,0;19504,0;15857,0;60,65;50,22;17,21;30171,0;14350,0;102,25;92,713;1,937;86815,26;957,7;70,047;2,612;20,25;0,38;9,76;0,304;0;1137,787;4,667;5,74;1,073;5,081
2020T4;30;Murcia;Murcia, Región de;1509077,0;19,849;41,53;18,184;2,8;24,0;85,4;4,35;17914,0;19504,0;15857,0;58,81;49,75;15,39;30171,0;14350,0;103,48;97,763;1,8;81886,3;977,6;70,528;2,6;18,07;0,582;6,345;0,113;0;1145,6;4,699;5,78;1,081;5,116
2021T1;30;Murcia;Murcia, Región de;1518279,0;19,808;41,56;18,412;2,8;24,3;85,2;5,56;18696,0;20312,0;16641,0;59,28;49,27;16,88;31262,0;15050,0;103,41;94,957;1,72;81569,04;981,1;70,724;3,002;17,95;0,715;5,653;0,1;0;1148,783;4,525;5,523;0,998;4,916
2021T2;30;Murcia;Murcia, Región de;1518279,0;19,808;41,56;18,412;2,8;24,3;85,2;5,56;18696,0;20312,0;16641,0;60,21;52,01;13,62;31262,0;15050,0;105,72;100,28;1,62;84208,51;1000,0;72,482;3,229;20,05;0,656;7,923;0,233;0;1177,339;4,637;5,66;1,023;5,038
2021T3;30;Murcia;Murcia, Región de;1518279,0;19,808;41,56;18,412;2,8;24,3;85,2;5,56;18696,0;20312,0;16641,0;61,42;52,09;15,2;31262,0;15050,0;105,56;99,757;1,593;87939,28;985,8;74,451;3,463;18,66;0,515;11,312;0,59;0;1209,322;4,763;5,814;1,051;5,175
2021T4;30;Murcia;Murcia, Región de;1518279,0;19,808;41,56;18,412;2,8;24,3;85,2;5,56;18696,0;20312,0;16641,0;59,84;51,95;13,19;31262,0;15050,0;109,24;105,007;1,543;86245,83;1027,1;75,199;3,337;18,52;0,605;8,586;0,32;0;1221,472;4,811;5,872;1,061;5,227
2022T1;30;Murcia;Murcia, Región de;1529658,0;19,889;41,49;18,612;2,8;24,5;85,1;15,24;19469,0;21157,0;17354,0;59,34;51,25;13,64;32743,0;15750,0;111,64;105,46;1,597;88802,31;1044,9;77,436;3,901;18,23;0,824;8,316;0,276;0;1257,808;4,756;5,798;1,042;5,168
2022T2;30;Murcia;Murcia, Región de;1529658,0;19,889;41,49;18,612;2,8;24,5;85,1;15,24;19469,0;21157,0;17354,0;59,78;52,29;12,53;32743,0;15750,0;115,72;114,52;1,737;91108,17;1016,4;79,256;3,647;16,1;0,607;12,192;0,567;0;1287,37;4,868;5,935;1,067;5,29
2022T3;30;Murcia;Murcia, Región de;1529658,0;19,889;41,49;18,612;2,8;24,5;85,1;15,24;19469,0;21157,0;17354,0;59,53;50,51;15,16;32743,0;15750,0;116,77;110,537;2,143;93058,26;1030,5;79,708;3,959;16,18;0,639;12,791;0,713;0;1294,712;4,896;5,968;1,073;5,32
2022T4;30;Murcia;Murcia, Región de;1529658,0;19,889;41,49;18,612;2,8;24,5;85,1;15,24;19469,0;21157,0;17354,0;59,57;51,82;13,01;32743,0;15750,0;117,15;115,007;2,867;92706,12;1025,6;78,815;3,329;16,3;0,852;9,812;0,376;0;1280,207;4,841;5,902;1,061;5,26
2023T1;30;Murcia;Murcia, Región de;1551692,0;20,077;41,41;18,765;2,8;24,8;84,9;11,49;20552,0;22313,0;18366,0;59,29;51,2;13,65;34951,0;16450,0;117,84;112,827;3,593;91447,65;1048,6;78,759;3,911;17,68;0,76;9,255;0,35;0;1279,297;4,587;5,572;0,986;4,98
2023T2;30;Murcia;Murcia, Región de;1551692,0;20,077;41,41;18,765;2,8;24,8;84,9;11,49;20552,0;22313,0;18366,0;59,39;51,99;12,46;34951,0;16450,0;119,37;116,6;3,887;90576,94;1030,9;80,369;3,329;19,2;0,68;12,706;0,592;0;1305,449;4,68;5,686;1,006;5,082
2023T3;30;Murcia;Murcia, Región de;1551692,0;20,077;41,41;18,765;2,8;24,8;84,9;11,49;20552,0;22313,0;18366,0;60,41;52,24;13,53;34951,0;16450,0;120,45;112,777;4,057;86278,62;1054,7;81,524;3,524;18,0;0,726;13,325;0,722;0;1324,21;4,748;5,768;1,02;5,155
2023T4;30;Murcia;Murcia, Región de;1551692,0;20,077;41,41;18,765;2,8;24,8;84,9;11,49;20552,0;22313,0;18366,0;59,26;52,47;11,46;34951,0;16450,0;120,84;117,607;4,03;87967,41;1095,4;81,841;3,107;19,02;0,65;10,176;0,397;0;1329,359;4,766;5,791;1,024;5,175
2024T1;30;Murcia;Murcia, Región de;1568492,0;20,077;41,41;18,765;2,8;24,8;84,9;11,92;21483,0;23234,0;19327,0;59,44;51,74;12,95;34951,0;16450,0;121,67;113,317;3,693;92982,16;1101,7;83,261;3,768;20,0;0,756;10,15;0,398;1;1352,424;4,657;5,598;0,941;5,036
2024T2;30;Murcia;Murcia, Región de;1568492,0;20,077;41,41;18,765;2,8;24,8;84,9;11,92;21483,0;23234,0;19327,0;60,12;52,52;12,63;34951,0;16450,0;123,51;117,41;3,55;87811,76;1098,5;86,389;3,303;20,17;0,847;13,322;0,604;1;1403,233;4,832;5,808;0,977;5,225
2024T3;30;Murcia;Murcia, Región de;1568492,0;20,077;41,41;18,765;2,8;24,8;84,9;11,92;21483,0;23234,0;19327,0;60,33;53,12;11,95;34951,0;16450,0;122,76;114,163;3,45;93249,05;1095,3;88,875;4,026;20,29;0,573;13,734;0,758;1;1443,613;4,971;5,976;1,005;5,376
2024T4;30;Murcia;Murcia, Región de;1568492,0;20,077;41,41;18,765;2,8;24,8;84,9;11,92;21483,0;23234,0;19327,0;59,06;51,15;13,4;34951,0;16450,0;123,4;118,19;3,167;100651,81;1132,0;91,378;3,917;18,98;0,709;10,878;0,434;1;1484,27;5,111;6,144;1,033;5,527
2015T1;29;Málaga;Andalucía;1629179,0;20,504;41,97;18,351;2,6;28,3;85,3;2,15;15377,0;17177,0;13332,0;60,34;40,8;32,37;23102,0;11550,0;98,92;90,33;2,613;108332,8;1487,2;53,938;3,699;23,66;0,404;40,313;1,66;0;1452,739;6,766;8,717;1,951;7,558
2015T2;29;Málaga;Andalucía;1629179,0;20,504;41,97;18,351;2,6;28,3;85,3;2,15;15377,0;17177,0;13332,0;60,96;42,7;29,95;23102,0;11550,0;100,85;93,72;2,507;104711,27;1481,3;56,15;3,734;21,16;0,578;57,189;3,3;0;1512,316;7,043;9,075;2,031;7,868
2015T3;29;Málaga;Andalucía;1629179,0;20,504;41,97;18,351;2,6;28,3;85,3;2,15;15377,0;17177,0;13332,0;60,34;42,86;28,97;23102,0;11550,0;99,84;90,26;2,45;109521,13;1524,5;56,783;3,999;20,37;0,718;59,624;4,402;0;1529,365;7,123;9,177;2,054;7,957
2015T4;29;Málaga;Andalucía;1629179,0;20,504;41,97;18,351;2,6;28,3;85,3;2,15;15377,0;17177,0;13332,0;58,91;43,02;26,98;23102,0;11550,0;100,39;92,907;2,427;126301,4;1520,2;56,39;3,639;19,56;0,542;43,097;2,134;0;1518,78;7,074;9,114;2,04;7,902
2016T1;29;Málaga;Andalucía;1638378,0;19,885;42,35;18,643;2,6;28,4;85,7;0,8;15651,0;17453,0;13607,0;59,48;42,81;28,03;23736,0;11550,0;98,33;88,55;2,33;106923,68;1539,8;56,881;3,799;18,62;0,584;41,253;1,889;0;1532,004;7,022;9,007;1,985;7,831
2016T2;29;Málaga;Andalucía;1638378,0;19,885;42,35;18,643;2,6;28,4;85,7;0,8;15651,0;17453,0;13607,0;57,47;42,56;25,94;23736,0;11550,0;99,98;92,68;2,323;132205,91;1565,2;57,602;4,554;19,53;0,77;58,765;3,494;0;1551,423;7,111;9,121;2,01;7,93
2016T3;29;Málaga;Andalucía;1638378,0;19,885;42,35;18,643;2,6;28,4;85,7;0,8;15651,0;17453,0;13607,0;57,92;43,29;25,26;23736,0;11550,0;99,74;89,743;2,367;128283,68;1531,0;57,552;4,023;17,45;0,783;60,317;4,535;0;1550,077;7,105;9,113;2,008;7,923
2016T4;29;Málaga;Andalucía;1638378,0;19,885;42,35;18,643;2,6;28,4;85,7;0,8;15651,0;17453,0;13607,0;56,12;42,09;25,0;23736,0;11550,0;101,57;93,203;2,273;122435,72;1587,4;57,569;3,888;15,07;0,873;43,391;2,306;0;1550,535;7,107;9,116;2,009;7,926
2017T1;29;Málaga;Andalucía;1644147,0;19,344;42,64;18,944;2,6;28,2;85,5;0,35;15939,0;17795,0;13842,0;56,48;41,68;26,2;24743,0;12250,0;101,26;90,093;2,237;124564,96;1615,9;58,076;4,703;21,84;1,199;40,492;1,787;0;1564,19;7,032;9,04;2,008;7,851
2017T2;29;Málaga;Andalucía;1644147,0;19,344;42,64;18,944;2,6;28,2;85,5;0,35;15939,0;17795,0;13842,0;56,15;43,83;21,94;24743,0;12250,0;102,14;93,773;2,17;118145,77;1611,5;58,983;4,833;15,15;1,196;58,389;3,628;0;1588,619;7,142;9,181;2,04;7,973
2017T3;29;Málaga;Andalucía;1644147,0;19,344;42,64;18,944;2,6;28,2;85,5;0,35;15939,0;17795,0;13842,0;55,83;44,17;20,88;24743,0;12250,0;101,57;91,133;2,217;115422,32;1615,2;59,674;4,792;19,35;1,022;60,038;4,438;0;1607,23;7,226;9,289;2,063;8,067
2017T4;29;Málaga;Andalucía;1644147,0;19,344;42,64;18,944;2,6;28,2;85,5;0,35;15939,0;17795,0;13842,0;55,74;44,18;20,73;24743,0;12250,0;103,45;94,803;2,153;134193,39;1649,5;60,148;4,447;16,63;1,033;43,845;2,276;0;1619,996;7,283;9,363;2,08;8,131
2018T1;29;Málaga;Andalucía;1650068,0;18,989;42,79;19,197;2,6;28,4;84,8;3,85;16527,0;18420,0;14403,0;56,15;43,74;22,11;26076,0;12950,0;102,44;91,97;2,227;129027,91;1680,7;60,438;4,848;17,08;1,276;42,266;1,901;0;1627,807;7,07;9,041;1,972;7,88
2018T2;29;Málaga;Andalucía;1650068,0;18,989;42,79;19,197;2,6;28,4;84,8;3,85;16527,0;18420,0;14403,0;58,01;46,29;20,21;26076,0;12950,0;104,25;95,373;2,197;132759,08;1714,8;61,785;5,322;16,79;1,75;58,802;3,538;0;1664,086;7,227;9,243;2,016;8,055
2018T3;29;Málaga;Andalucía;1650068,0;18,989;42,79;19,197;2,6;28,4;84,8;3,85;16527,0;18420,0;14403,0;57,31;47,06;17,88;26076,0;12950,0;104,01;92,553;2,167;132931,15;1734,1;62,889;5,068;19,61;1,138;60,645;4,37;0;1693,821;7,356;9,408;2,052;8,199
2018T4;29;Málaga;Andalucía;1650068,0;18,989;42,79;19,197;2,6;28,4;84,8;3,85;16527,0;18420,0;14403,0;56,78;47,38;16,56;26076,0;12950,0;105,13;96,513;2,26;139003,35;1786,1;63,535;4,542;20,42;1,885;44,275;2,21;0;1711,22;7,432;9,505;2,073;8,283
2019T1;29;Málaga;Andalucía;1660348,0;18,78;42,95;19,388;2,6;28,3;84,0;11,44;17390,0;19354,0;15183,0;56,95;47,01;17,46;27439,0;13650,0;103,69;92,79;2,37;147266,16;1768,9;64,023;4,849;21,54;2,126;42,07;1,887;0;1724,363;7,128;9,086;1,958;7,933
2019T2;29;Málaga;Andalucía;1660348,0;18,78;42,95;19,388;2,6;28,3;84,0;11,44;17390,0;19354,0;15183,0;56,86;47,04;17,27;27439,0;13650,0;105,28;96,067;2,35;145030,58;1815,1;65,216;4,55;16,43;1,913;58,38;3,583;0;1756,495;7,26;9,255;1,995;8,08
2019T3;29;Málaga;Andalucía;1660348,0;18,78;42,95;19,388;2,6;28,3;84,0;11,44;17390,0;19354,0;15183,0;57,27;46,91;18,09;27439,0;13650,0;104,46;93,19;2,153;144588,28;1825,2;66,605;4,178;16,61;1,14;61,141;4,495;0;1793,906;7,415;9,452;2,037;8,253
2019T4;29;Málaga;Andalucía;1660348,0;18,78;42,95;19,388;2,6;28,3;84,0;11,44;17390,0;19354,0;15183,0;56,54;46,5;17,75;27439,0;13650,0;105,67;96,93;1,99;142912,31;1834,9;66,17;4,402;19,84;1,258;45,514;2,305;0;1782,19;7,367;9,39;2,024;8,199
2020T1;29;Málaga;Andalucía;1683380,0;18,621;43,05;19,668;2,6;28,4;83,9;6,96;16946,0;18784,0;14855,0;56,79;45,77;19,4;27084,0;13650,0;104,46;92,617;2,03;136925,55;1808,9;66,665;4,13;19,51;1,334;38,591;1,558;0;1795,522;7,647;9,67;2,023;8,476
2020T2;29;Málaga;Andalucía;1683380,0;18,621;43,05;19,668;2,6;28,4;83,9;6,96;16946,0;18784,0;14855,0;53,85;43,04;20,06;27084,0;13650,0;104,65;93,307;1,907;138106,54;1811,2;66,762;2,406;20,74;0,713;3,502;0,045;0;1798,134;7,658;9,684;2,026;8,489
2020T3;29;Málaga;Andalucía;1683380,0;18,621;43,05;19,668;2,6;28,4;83,9;6,96;16946,0;18784,0;14855,0;57,11;44,2;22,6;27084,0;13650,0;104,06;92,713;1,937;167797,09;1788,6;67,435;3,513;28,45;0,971;41,734;1,351;0;1816,261;7,735;9,781;2,046;8,574
2020T4;29;Málaga;Andalucía;1683380,0;18,621;43,05;19,668;2,6;28,4;83,9;6,96;16946,0;18784,0;14855,0;57,43;46,34;19,32;27084,0;13650,0;105,17;97,763;1,8;152613,44;1810,5;67,267;3,772;29,72;0,777;18,849;0,244;0;1811,736;7,716;9,757;2,041;8,553
2021T1;29;Málaga;Andalucía;1696955,0;18,471;43,17;19,978;2,5;28,8;83,3;8,2;18112,0;20003,0;15992,0;56,15;43,41;22,68;28574,0;14350,0;105,39;94,957;1,72;158350,53;1804,3;67,099;4,266;28,56;0,999;15,429;0,176;0;1807,211;7,228;9,041;1,813;7,982
2021T2;29;Málaga;Andalucía;1696955,0;18,471;43,17;19,978;2,5;28,8;83,3;8,2;18112,0;20003,0;15992,0;56,85;45,99;19,1;28574,0;14350,0;107,77;100,28;1,62;162486,6;1852,1;69,143;4,278;21,97;1,07;28,144;0,862;0;1862,263;7,448;9,316;1,868;8,226
2021T3;29;Málaga;Andalucía;1696955,0;18,471;43,17;19,978;2,5;28,8;83,3;8,2;18112,0;20003,0;15992,0;58,06;46,48;19,95;28574,0;14350,0;107,91;99,757;1,593;159685,66;1924,3;71,51;5,453;28,02;1,222;57,374;3,539;0;1926,015;7,703;9,635;1,932;8,507
2021T4;29;Málaga;Andalucía;1696955,0;18,471;43,17;19,978;2,5;28,8;83,3;8,2;18112,0;20003,0;15992,0;58,66;46,93;19,98;28574,0;14350,0;111,46;105,007;1,543;171589,04;1921,6;72,659;5,532;25,73;1,479;40,178;1,757;0;1956,961;7,827;9,79;1,963;8,644
2022T1;29;Málaga;Andalucía;1715109,0;18,361;43,12;20,414;2,5;28,9;82,4;21,01;19443,0;21514,0;17170,0;56,68;45,16;20,31;30644,0;15750,0;113,76;105,46;1,597;175566,39;1980,8;74,402;6,375;23,78;1,407;37,793;1,413;0;2003,906;7,452;9,337;1,885;8,245
2022T2;29;Málaga;Andalucía;1715109,0;18,361;43,12;20,414;2,5;28,9;82,4;21,01;19443,0;21514,0;17170,0;57,0;46,73;18,01;30644,0;15750,0;117,81;114,52;1,737;173629,59;2015,7;76,202;6,246;21,99;1,146;57,095;3,5;0;2052,387;7,632;9,563;1,931;8,445
2022T3;29;Málaga;Andalucía;1715109,0;18,361;43,12;20,414;2,5;28,9;82,4;21,01;19443,0;21514,0;17170,0;57,56;48,32;16,06;30644,0;15750,0;119,38;110,537;2,143;176254,99;2066,1;77,432;6,366;19,44;1,384;59,546;4,29;0;2085,515;7,755;9,717;1,962;8,581
2022T4;29;Málaga;Andalucía;1715109,0;18,361;43,12;20,414;2,5;28,9;82,4;21,01;19443,0;21514,0;17170,0;57,22;46,13;19,39;30644,0;15750,0;119,45;115,007;2,867;175558,25;2072,4;77,353;5,287;17,67;1,627;42,426;2,126;0;2083,387;7,747;9,707;1,96;8,572
2023T1;29;Málaga;Andalucía;1752728,0;18,583;42,97;20,62;2,5;29,1;81,9;12,7;20648,0;22804,0;18301,0;57,75;46,94;18,73;33868,0;16450,0;120,53;112,827;3,593;169508,5;2152,1;77,521;5,324;20,11;1,182;39,559;1,744;0;2087,912;7,325;9,127;1,802;8,09
2023T2;29;Málaga;Andalucía;1752728,0;18,583;42,97;20,62;2,5;29,1;81,9;12,7;20648,0;22804,0;18301,0;58,29;48,94;16,04;33868,0;16450,0;122,39;116,6;3,887;158083,13;2187,0;79,633;5,106;20,13;1,228;57,611;3,618;0;2144,795;7,524;9,376;1,851;8,31
2023T3;29;Málaga;Andalucía;1752728,0;18,583;42,97;20,62;2,5;29,1;81,9;12,7;20648,0;22804,0;18301,0;58,91;49,42;16,12;33868,0;16450,0;123,24;112,777;4,057;201088,44;2230,4;81,928;4,681;18,6;1,107;60,459;4,38;0;2206,608;7,741;9,646;1,905;8,549
2023T4;29;Málaga;Andalucía;1752728,0;18,583;42,97;20,62;2,5;29,1;81,9;12,7;20648,0;22804,0;18301,0;58,36;48,79;16,4;33868,0;16450,0;124,15;117,607;4,03;180599,19;2272,8;81,449;4,295;21,15;1,156;47,302;2,49;0;2193,707;7,696;9,589;1,894;8,499
2024T1;29;Málaga;Andalucía;1774701,0;18,583;42,97;20,62;2,5;29,1;81,9;11,87;21479,0;23691,0;19090,0;58,08;48,31;16,83;33868,0;16450,0;124,42;113,317;3,693;191591,4;2327,4;83,656;4,535;27,83;1,162;43,839;2,132;1;2253,149;7,608;9,442;1,834;8,392
2024T2;29;Málaga;Andalucía;1774701,0;18,583;42,97;20,62;2,5;29,1;81,9;11,87;21479,0;23691,0;19090,0;58,82;51,41;12,59;33868,0;16450,0;126,62;117,41;3,55;185083,57;2400,7;87,224;4,976;27,97;1,302;57,447;3,619;1;2349,248;7,933;9,845;1,912;8,75
2024T3;29;Málaga;Andalucía;1774701,0;18,583;42,97;20,62;2,5;29,1;81,9;11,87;21479,0;23691,0;19090,0;58,4;51,35;12,06;33868,0;16450,0;126,44;114,163;3,45;206839,71;2440,1;90,574;4,965;28,27;1,108;59,464;4,279;1;2439,475;8,238;10,223;1,985;9,086
