codigo_provincia;provincia;anio;trimestre;tasa_actividad_pct_hombres;tasa_empleo_pct_hombres;tasa_paro_pct_hombres;tasa_actividad_pct_mujeres;tasa_empleo_pct_mujeres;tasa_paro_pct_mujeres;tasa_actividad_pct_total;tasa_empleo_pct_total;tasa_paro_pct_total;mes;fecha;periodo;codigo_ccaa;comunidad_autonoma;provincia_mapa;brecha_actividad_genero_pp;brecha_empleo_genero_pp;brecha_paro_genero_pp;viajeros_total;viajeros_residentes_espana;viajeros_residentes_extranjero;pernoctaciones_total;pernoctaciones_residentes_espana;pernoctaciones_residentes_extranjero;estancia_media_total;establecimientos_abiertos_estimados;habitaciones_estimadas;plazas_estimadas;personal_empleado_hoteles;grado_ocupacion_habitaciones_pct;grado_ocupacion_plazas_pct;grado_ocupacion_plazas_fin_semana_pct;poblacion_total;edad_media_aprox;pct_0_17;pct_18_34;pct_65_mas;indice_envejecimiento;tasa_dependencia;pct_mujeres;razon_masculinidad;tamano_medio_hogar;pct_hogares_unipersonales;pct_poblacion_espanola;hogares_1_persona_miles;hogares_2_personas_miles;hogares_3_personas_miles;4 y más;hogares_total_miles;pct_hogares_1_persona;tamano_medio_hogar_estimado;renta_bruta_media_por_hogar_eur;renta_bruta_media_por_persona_eur;renta_mediana_por_unidad_consumo_eur;renta_neta_media_por_hogar_eur;renta_neta_media_por_persona_eur;confianza_construccion_pct_neto;confianza_consumidor_pct_neto;confianza_industria_manufacturera_pct_neto;ipc_general_variacion_interanual_pct;pib_indice_volumen_base_2020;produccion_industrial_indice_base_2021;tasa_paro_nacional_pct;vab_construccion_indice_volumen_base_2020;salario_medio_anual_euros_total;salario_medio_anual_euros_hombre;salario_medio_anual_euros_mujer;brecha_salarial_genero_pct;alquiler_mensual_eur_m2_mediana_vivienda_colectiva;alquiler_mensual_total_eur_mediana_vivienda_colectiva;superficie_m2_mediana_vivienda_colectiva;observaciones_alquiler_vivienda_colectiva;ipv_general;ipv_vivienda_nueva;ipv_segunda_mano;ipva_indice_general;ipva_variacion_anual_general;valor_tasado_m2;precio_suelo_m2;superficie_m2;numero_transacciones;valor_transacciones_miles_euros;ipv_nacional_variacion_interanual_pct;ipc_alquiler_variacion_interanual_pct;indice_costes_construccion;compraventas_viviendas_total;compraventas_viviendas_nuevas;compraventas_viviendas_usadas;plazo_medio_hipotecas_meses;ratio_prestamo_valor_pct;prestamos_ltv_superior_80_pct;tipo_interes_prestamos_vivienda_pct;tasa_paro_joven_20_29_nacional_pct;ratio_precio_vivienda_renta_hogar_anios_nacional;esfuerzo_teorico_vivienda_pct_nacional;credito_vivienda_variacion_interanual_pct;rentabilidad_anual_vivienda_pct;rentabilidad_bruta_alquiler_pct;parque_viviendas_estimado_nacional;pct_vivienda_principal_propiedad_nacional;pct_vivienda_principal_alquiler_nacional;viajeros_por_1000_habitantes;pernoctaciones_por_habitante;plazas_hoteleras_por_1000_habitantes;transacciones_suelo_por_100000_habitantes;precio_vivienda_estimado_eur;IAV_total;IAV_hombre;IAV_mujer;anios_renta_neta_hogar_para_compra;anios_renta_bruta_hogar_para_compra;esfuerzo_alquiler_renta_neta_pct;alquiler_eur_m2_sobre_valor_tasado_m2_pct;valor_medio_transaccion_suelo_miles_eur;valor_suelo_estimado_miles_eur;valor_tasado_m2_variacion_interanual_pct;precio_suelo_m2_variacion_interanual_pct;viajeros_total_variacion_interanual_pct;pernoctaciones_total_variacion_interanual_pct;tasa_paro_pct_total_variacion_interanual_pct;valor_tasado_m2_lag_1t;valor_tasado_m2_lag_4t;valor_tasado_m2_media_movil_4t
50;Zaragoza;2020;1;64.5;58.05;10;54.02;47.4;12.25;59.1;52.57;11.06;3;31/03/2020;2020T1;2;Aragón;Zaragoza;10.48;10.65;2.25;260423;198564;61860;467807;350761;117046;1.796335193;228.3333333;7717.333333;14313.66667;1165.333333;44.47;35.27333333;43.41666667;973740;45.65672986;16.98451332;17.38071765;25.19502126;148.3411434;68.23935004;51.05120463;95.88176365;2.5;29.5;87.8;;;;;;;;40836;16548;17850;33654;13637;-17.43333333;-12.395;-13.575;-0.308333333;99.9975;93.41;15.5325;100;20503;23975;18375;23.36;;;;;68.856;66.287;69.65;108.524;1;1307.2;126.71;107.23;34;6532.99;3.2;1.366666667;92.61666667;127864;24213;103651;282;63.8;9.3;2.03;23.53;6.85;29.53;-1.143333333;9.96;6.75;25066049.9;75.2;18;267.4461355;0.480422905;14.69968027;3.491691827;;0.063756523;0.054523462;0.071140136;;;;;192.1467647;13.5871133;0.934290788;-5.014992504;-18.4266249;-15.6896387;3.849765258;1314.4;1295.1;1317.275
50;Zaragoza;2020;2;62.77;56.3;10.31;52.76;45.4;13.96;57.62;50.69;12.03;6;30/06/2020;2020T2;2;Aragón;Zaragoza;10.01;10.9;3.65;33292;29832;3461;68056;57193;10863;2.044214826;81.33333333;2135.666667;3936.333333;241;18.53666667;12.93;9.573333333;973740;45.65672986;16.98451332;17.38071765;25.19502126;148.3411434;68.23935004;51.05120463;95.88176365;2.5;29.5;87.8;;;;;;;;40836;16548;17850;33654;13637;-17.43333333;-12.395;-13.575;-0.308333333;99.9975;93.41;15.5325;100;20503;23975;18375;23.36;;;;;69.541;65.195;70.886;108.524;1;1266.2;85.48;33.11;28;4958.52;2.1;1.166666667;93.30666667;75879;14427;61452;287;64.2;8.3;1.906666667;28.42;7;29.68;-1.636666667;8.85;6.74;25061997.67;75.2;18;34.1898248;0.069891347;4.042489097;2.875510917;;0.061756816;0.052813347;0.068908844;;;;;177.09;2.8302428;-4.27880254;-16.44183773;-92.42309758;-91.26256097;19.58250497;1307.2;1322.8;1303.125
50;Zaragoza;2020;3;63.28;56.73;10.35;53.68;45.98;14.35;58.34;51.2;12.24;9;30/09/2020;2020T3;2;Aragón;Zaragoza;9.6;10.75;4;164606;135994;28611;302626;245104;57522;1.838487054;221;6735.666667;12387.66667;931;32.80333333;26.46333333;29.28;973740;45.65672986;16.98451332;17.38071765;25.19502126;148.3411434;68.23935004;51.05120463;95.88176365;2.5;29.5;87.8;;;;;;;;40836;16548;17850;33654;13637;-17.43333333;-12.395;-13.575;-0.308333333;99.9975;93.41;15.5325;100;20503;23975;18375;23.36;;;;;69.846;68.139;70.372;108.524;1;1288.6;148.33;28.48;39;3606.79;1.7;1.066666667;92.71333333;102325;22005;80320;282;63.6;9.2;1.936666667;29.47;7.03;29.91;-1.62;8.32;6.68;25064168.63;75.2;18;169.045125;0.310787274;12.72173955;4.00517592;;0.062849339;0.053747654;0.070127891;;;;;92.48179487;4.2244384;-2.725145316;-11.68204823;-64.9090568;-62.98094037;18.71968962;1266.2;1324.7;1294.1
50;Zaragoza;2020;4;63.92;57.57;9.95;54.38;45.56;16.22;59.01;51.38;12.92;12;31/12/2020;2020T4;2;Aragón;Zaragoza;9.54;12.01;6.27;111874;97785;14090;225239;187376;37864;2.013327493;196.3333333;6175;11469.33333;801.6666667;28.68333333;21.00666667;19.2;973740;45.65672986;16.98451332;17.38071765;25.19502126;148.3411434;68.23935004;51.05120463;95.88176365;2.5;29.5;87.8;;;;;;;;40836;16548;17850;33654;13637;-17.43333333;-12.395;-13.575;-0.308333333;99.9975;93.41;15.5325;100;20503;23975;18375;23.36;;;;;69.343;66.165;70.325;108.524;1;1294.2;105.51;169.42;70;19215.01;1.5;0.9;97.76333333;114170;22916;91254;295;65.2;9.4;1.8;28.23;7.11;29.7;-1.193333333;8.17;6.66;25068462.67;75.2;18;114.8910387;0.231313287;11.77864043;7.188777292;;0.06312247;0.05398123;0.070432653;;;;;274.5001429;17.8755042;-1.536822885;-28.50657271;-71.78810185;-68.60692981;27.54195459;1288.6;1314.4;1289.05
50;Zaragoza;2021;1;64.1;57.04;11.02;52.82;44.35;16.02;58.29;50.51;13.35;3;31/03/2021;2021T1;2;Aragón;Zaragoza;11.28;12.69;5;102473;91149;11323;190819;164988;25831;1.862139295;192.3333333;5956;11047.66667;718.3333333;27.67666667;19.15666667;17.32;973684;45.77637043;16.84078202;17.39260376;25.24381627;149.8969361;68.02578456;51.04530833;95.90439017;2.4;30;87.7;112.492;115.471;82.16;85.233;310.123;36.27334961;1.902193646;42146;17214;18550;34492;14087;-1.891666667;4.314166667;0.6;3.083333333;106.6825;100.0008333;14.92;98.9775;21519;24936;19218;22.93;;;;;70.163;66.204;71.408;110.697;2;1266.1;71.36;273.28;98;19730.48;0.9;0.733333333;94.95666667;130652;28476;102176;295;64.7;8.9;1.72;28.76;7.06;29.17;-0.8;7.52;6.61;25068387;75.8;18;105.2425633;0.195976313;11.34625471;10.06486704;;0.058836377;0.050773981;0.065880945;;;;;201.3314286;19.5012608;-3.144124847;-43.68242443;-60.65132496;-59.20988784;20.70524412;1294.2;1307.2;1278.775
50;Zaragoza;2021;2;63.16;57.23;9.38;53.56;45.42;15.19;58.21;51.15;12.14;6;30/06/2021;2021T2;2;Aragón;Zaragoza;9.6;11.81;5.81;178310;156041;22270;319686;273810;45878;1.792866356;213.6666667;6603;12233;907.6666667;37.74333333;28.46;33.21;973684;45.77637043;16.84078202;17.39260376;25.24381627;149.8969361;68.02578456;51.04530833;95.90439017;2.4;30;87.7;114.774;116.608;82.475;84.748;313.857;36.56888328;1.897090076;42146;17214;18550;34492;14087;-1.891666667;4.314166667;0.6;3.083333333;106.6825;100.0008333;14.92;98.9775;21519;24936;19218;22.93;;;;;71.26;66.5;72.775;110.697;2;1283.6;142.84;244.3;91;85771.62;3.3;0.666666667;100.28;138179;26712;111467;295;64.9;8.8;1.62;27.03;7.08;28.81;0.066666667;9.89;6.65;25071598.47;75.8;18;183.1292288;0.328326233;12.56362434;9.345947967;;0.059649612;0.051475778;0.06679155;;;;;942.5452747;34.895812;1.374190491;67.103416;435.5941367;369.7396262;0.914380715;1266.1;1266.2;1283.125
50;Zaragoza;2021;3;64.81;58.88;9.14;52.7;47.39;10.07;58.57;52.97;9.57;9;30/09/2021;2021T3;2;Aragón;Zaragoza;12.11;11.49;0.93;360715;287478;73237;618155;490616;127539;1.713693636;231.3333333;8031.333333;14903;1297.666667;50.98;44.62;53.6;973684;45.77637043;16.84078202;17.39260376;25.24381627;149.8969361;68.02578456;51.04530833;95.90439017;2.4;30;87.7;117.17;117.884;82.826;84.278;317.88;36.85982132;1.89195923;42146;17214;18550;34492;14087;-1.891666667;4.314166667;0.6;3.083333333;106.6825;100.0008333;14.92;98.9775;21519;24936;19218;22.93;;;;;72.959;70.447;73.712;110.697;2;1301.1;104.6;472.1;82;18781.41;4.2;0.5;99.75666667;153250;29707;123543;295;65.2;9.1;1.593333333;24.06;7.18;29;0.743333333;10.79;6.61;25075264.13;75.8;18;370.4641342;0.634862029;15.30578709;8.421623443;;0.060462847;0.052177575;0.067702154;;;;;229.0415854;49.38166;0.97004501;-29.48156138;119.1384275;104.2636786;-21.81372549;1283.6;1288.6;1286.25
50;Zaragoza;2021;4;64.25;58.18;9.45;54.24;48.62;10.37;59.11;53.27;9.88;12;31/12/2021;2021T4;2;Aragón;Zaragoza;10.01;9.56;0.92;319101;261861;57239;575072;465557;109515;1.802162952;226;8274;15445;1373;48.39333333;40.06;50.15666667;973684;45.77637043;16.84078202;17.39260376;25.24381627;149.8969361;68.02578456;51.04530833;95.90439017;2.4;30;87.7;118.198;118.37;82.564;84.073;319.132;37.03733878;1.888340875;42146;17214;18550;34492;14087;-1.891666667;4.314166667;0.6;3.083333333;106.6825;100.0008333;14.92;98.9775;21519;24936;19218;22.93;;;;;73.731;71.211;74.485;110.697;2;1339.5;105.19;391.96;104;42634.1;6.4;0.5;105.0066667;144404;29135;115269;294;65.4;8.9;1.543333333;21.96;7.27;29.17;0.763333333;13.02;6.59;25076423.47;75.8;18;327.7254222;0.590614614;15.86243586;10.68108339;;0.062247316;0.053717517;0.069700281;;;;;409.9432692;41.2302724;3.500231803;-0.303288788;185.2324937;155.3163529;-23.52941176;1301.1;1294.2;1297.575
50;Zaragoza;2022;1;64.74;58.35;9.87;54.13;47.42;12.4;59.28;52.73;11.06;3;31/03/2022;2022T1;2;Aragón;Zaragoza;10.61;10.93;2.53;238479;191317;47161;428634;332892;95742;1.797365806;218.3333333;7812.333333;14528;1188;40.72666667;32.37;43.18;968884;46.0448725;16.71882289;17.28328675;25.666024;153.5157359;68.75191484;51.03614055;95.9395811;2.4;30.2;86.7;118.681;118.298;81.796;83.298;318.775;37.23033488;1.884291428;44417;18149;19250;36098;14750;8.833333333;-7.1375;-0.858333333;8.391666667;113.4775;102.2566667;13.035;107.8325;22781;26135;20160;22.86;;;;;75.563;73.416;76.198;113.464;2.5;1362.3;112.13;78.49;48;8271;8.5;0.733333333;105.46;165799;32312;133487;293;65.2;8.5;1.596666667;21.56;7.38;29.72;0.72;15.14;6.59;25077265.93;75.9;18.1;246.1378245;0.442399709;14.99457107;4.954153438;;0.059799833;0.052125502;0.067574405;;;;;172.3125;8.8010837;7.598136008;57.13284753;132.7237419;124.6285747;-17.15355805;1339.5;1266.1;1321.625
50;Zaragoza;2022;2;64.51;59.72;7.42;54.67;49.04;10.3;59.45;54.23;8.78;6;30/06/2022;2022T2;2;Aragón;Zaragoza;9.84;10.68;2.88;378563;292895;85668;702089;524098;177990;1.854616008;243.3333333;8725.666667;16265.66667;1532.666667;56.17666667;47.05666667;59.17;968884;46.0448725;16.71882289;17.28328675;25.666024;153.5157359;68.75191484;51.03614055;95.9395811;2.4;30.2;86.7;119.312;118.641;81.89;83.273;319.843;37.30330193;1.882998846;44417;18149;19250;36098;14750;8.833333333;-7.1375;-0.858333333;8.391666667;113.4775;102.2566667;13.035;107.8325;22781;26135;20160;22.86;;;;;76.634;72.688;77.84;113.464;2.5;1385.1;145.61;182.67;63;19128.57;8;1.166666667;114.52;164809;28314;136495;291;65.2;9.1;1.736666667;18.38;7.4;30.24;0.983333333;14.47;6.49;25078730.37;75.9;18.1;390.7206642;0.724636799;16.78804343;6.502326388;;0.060800667;0.052997896;0.068705357;;;;;303.6280952;26.5985787;7.907447803;1.939232708;112.3060961;119.618313;-27.67710049;1362.3;1283.6;1347
50;Zaragoza;2022;3;65.12;60.42;7.22;52.81;46.37;12.19;58.77;53.17;9.53;9;30/09/2022;2022T3;2;Aragón;Zaragoza;12.31;14.05;4.97;425819;299876;125943;765923;531934;233989;1.798705553;235.3333333;8666;16151.33333;1582.666667;57.77666667;50.89666667;58.73;968884;46.0448725;16.71882289;17.28328675;25.666024;153.5157359;68.75191484;51.03614055;95.9395811;2.4;30.2;86.7;120.198;119.202;82.125;83.392;321.525;37.38371822;1.881586191;44417;18149;19250;36098;14750;8.833333333;-7.1375;-0.858333333;8.391666667;113.4775;102.2566667;13.035;107.8325;22781;26135;20160;22.86;;;;;77.47;74.313;78.424;113.464;2.5;1378;151.54;103.56;81;6763.78;7.6;1.5;110.5366667;169292;29269;140023;294;64.6;8.9;2.143333333;21.1;7.45;31.87;0.866666667;14;6.41;25079611.97;75.9;18.1;439.4943048;0.790520847;16.67003824;8.360133927;;0.060489004;0.052726229;0.068353175;;;;;83.50345679;15.6934824;5.910383522;44.87571702;18.04859792;23.9046841;-0.417972832;1385.1;1301.1;1366.225
50;Zaragoza;2022;4;65.26;60.22;7.73;53.66;47.28;11.88;59.29;53.56;9.67;12;31/12/2022;2022T4;2;Aragón;Zaragoza;11.6;12.94;4.15;359158;285458;73700;658062;508600;149463;1.832235395;227.6666667;8389;15595;1545.333333;53.45666667;45.27333333;55.75;968884;46.0448725;16.71882289;17.28328675;25.666024;153.5157359;68.75191484;51.03614055;95.9395811;2.4;30.2;86.7;120.788;119.782;81.983;83.493;322.553;37.44748925;1.87969419;44417;18149;19250;36098;14750;8.833333333;-7.1375;-0.858333333;8.391666667;113.4775;102.2566667;13.035;107.8325;22781;26135;20160;22.86;;;;;76.894;74.791;77.514;113.464;2.5;1407.9;103.35;111.35;76;8150.74;5.5;1.8;115.0066667;150365;26563;123802;296;63.9;8.3;2.866666667;20.69;7.44;34.35;0.303333333;11.79;6.28;25081274.87;75.9;18.1;370.6924668;0.679195858;16.0958381;7.844076277;;0.061801501;0.053870289;0.06983631;;;;;107.2465789;11.5080225;5.106382979;-1.749215705;12.55307881;14.43123644;-2.125506073;1378;1339.5;1383.325
50;Zaragoza;2023;1;63.98;59.76;6.6;55.05;48.16;12.53;59.39;53.79;9.43;3;31/03/2023;2023T1;2;Aragón;Zaragoza;8.93;11.6;5.93;292352;228756;63597;526877;399114;127763;1.802200772;220.6666667;8020.666667;14927;1282.333333;49.78;38.76666667;46.58;979365;46.05332917;16.52754591;17.64898684;25.63875572;155.127421;68.29430443;51.05808355;95.85537302;2.4;30.5;86.1;121.471;120.423;81.909;83.665;323.803;37.51385874;1.877820774;47179;19313;20650;38230;15650;8.725;0.008333333;-6.525;3.55;116.2725;100.6491667;12.185;108.9675;24962;28380;22150;21.95;;;;;77.968;78.901;77.801;116.136;2.4;1393;125.25;366.03;82;22322.3;3.5;2;112.8266667;161010;30476;130534;296;63;7.2;3.593333333;20.88;7.33;36.52;-0.75;9.68;6.17;25080929.6;75.1;18.7;298.5117908;0.53797818;15.24150853;8.372772153;;0.055804823;0.049083862;0.062889391;;;;;272.2231707;45.8452575;2.253541804;11.70070454;22.59024904;22.92002034;-14.73779385;1407.9;1362.3;1391
50;Zaragoza;2023;2;64.34;61.12;5;54.62;47.36;13.3;59.33;54.02;8.94;6;30/06/2023;2023T2;2;Aragón;Zaragoza;9.72;13.76;8.3;397998;295330;102668;728063;538962;189102;1.829313213;236;8805.666667;16453.66667;1592.666667;58.50333333;48.25333333;58.82333333;979365;46.05332917;16.52754591;17.64898684;25.63875572;155.127421;68.29430443;51.05808355;95.85537302;2.4;30.5;86.1;121.99;120.792;81.937;83.681;324.719;37.56786637;1.876653353;47179;19313;20650;38230;15650;8.725;0.008333333;-6.525;3.55;116.2725;100.6491667;12.185;108.9675;24962;28380;22150;21.95;;;;;79.248;79.99;79.131;116.136;2.4;1399.1;104.8;193.24;96;8171.65;3.6;2.066666667;116.6;152262;28841;123421;295;62.7;6.2;3.886666667;18.41;7.26;37.21;-2.01;9.73;6.13;25083371.53;75.1;18.7;406.3837282;0.743403123;16.80034172;9.802269838;;0.056049195;0.049298802;0.063164786;;;;;85.12135417;20.251552;1.010757346;-28.02692123;5.133887887;3.699530971;1.822323462;1393;1385.1;1394.5
50;Zaragoza;2023;3;63.75;58.76;7.82;53.38;48.61;8.93;58.42;53.55;8.34;9;30/09/2023;2023T3;2;Aragón;Zaragoza;10.37;10.15;1.11;445456;308385;137072;763510;544930;218579;1.713996444;229;8616;16240.66667;1625;58.77333333;50.56;56.78333333;979365;46.05332917;16.52754591;17.64898684;25.63875572;155.127421;68.29430443;51.05808355;95.85537302;2.4;30.5;86.1;122.621;121.22;81.939;83.629;325.78;37.63920437;1.875124317;47179;19313;20650;38230;15650;8.725;0.008333333;-6.525;3.55;116.2725;100.6491667;12.185;108.9675;24962;28380;22150;21.95;;;;;81.129;83.498;80.592;116.136;2.4;1452.7;88.33;139.53;66;4098.8;4.5;2.033333333;112.7766667;140737;25473;115264;294;62.2;6.6;4.056666667;19.45;7.21;37.56;-3.143333333;10.52;6.08;25084549.87;75.1;18.7;454.8416576;0.779596984;16.58285386;6.739060514;;0.058196459;0.051187456;0.06558465;;;;;62.1030303;12.3246849;5.420899855;-41.71175927;4.611583795;-0.315044724;-12.48688353;1399.1;1378;1413.175
50;Zaragoza;2023;4;63.65;60.47;5;55.61;50.19;9.75;59.52;55.19;7.28;12;31/12/2023;2023T4;2;Aragón;Zaragoza;8.04;10.28;4.75;389708;297616;92091;704349;535659;168691;1.807376292;224.6666667;8458;16000.66667;1614;57.68;47.35666667;58.32333333;979365;46.05332917;16.52754591;17.64898684;25.63875572;155.127421;68.29430443;51.05808355;95.85537302;2.4;30.5;86.1;123.134;121.426;81.939;83.809;326.499;37.71343863;1.873828097;47179;19313;20650;38230;15650;8.725;0.008333333;-6.525;3.55;116.2725;100.6491667;12.185;108.9675;24962;28380;22150;21.95;;;;;80.188;81;80.054;116.136;2.4;1456.3;182.84;73.29;69;10179.73;4.2;2.033333333;117.6066667;129642;24691;104951;290;61.4;6.1;4.03;19.62;6.97;36.23;-3.14;10.34;6.08;25084986.07;75.1;18.7;397.9190598;0.719189475;16.33779711;7.045381446;;0.058340678;0.051314306;0.065747178;;;;;147.5323188;13.4003436;3.437744158;76.91340106;8.506005713;7.033835718;-24.71561531;1452.7;1407.9;1425.275
50;Zaragoza;2024;1;63.87;60.24;5.68;53.88;48.48;10.03;58.74;54.21;7.73;3;31/03/2024;2024T1;2;Aragón;Zaragoza;9.99;11.76;4.35;341376;261417;79960;596143;453385;142758;1.746294409;216;8148.666667;15398.66667;1374.666667;52.35333333;42.00666667;50.98;987763;;;;;;;51.03461053;95.94545538;;;;123.619;121.615;81.954;84.015;327.188;37.78225363;1.87265731;;;;;;7.791666667;3.553333333;-4.875;2.775;120.29;101.3708333;11.345;114.1625;24962;28380;22150;21.95;;;;;83.44;88.213;82.313;119.826;3.2;1468.7;109.75;182.96;233;13327.04;6.3;1.966666667;113.3166667;151701;31156;120545;289;61.5;6.7;3.693333333;19.6;6.97;34.99;-2.61;12.38;6.08;25084978.5;73.6;20.4;345.6051705;0.603528377;15.58943458;23.58865436;;0.058837433;0.051751233;0.066306998;;;;;57.19759657;20.07986;5.434314429;-12.3752495;16.76882662;13.14652186;-18.02757158;1456.3;1393;1444.2
50;Zaragoza;2024;2;63.54;59.65;6.13;54.41;49.17;9.63;58.87;54.29;7.78;6;30/06/2024;2024T2;2;Aragón;Zaragoza;9.13;10.48;3.5;438574;316098;122476;759181;552082;207099;1.731021447;230.6666667;8638;16358.33333;1589.666667;61.78666667;50.61;62.71666667;987763;;;;;;;51.03461053;95.94545538;;;;123.685;121.808;81.874;84.152;327.367;37.78175564;1.872280957;;;;;;7.791666667;3.553333333;-4.875;2.775;120.29;101.3708333;11.345;114.1625;24962;28380;22150;21.95;;;;;87.055;90.713;86.212;119.826;3.2;1519.8;141.54;178.16;79;11732.69;7.8;2.166666667;117.41;146916;29675;117241;297;63;7.4;3.55;17.49;7.01;34.69;-1.79;13.84;6.04;25087606.4;73.6;20.4;444.0073175;0.768586189;16.56099017;7.997869934;;0.060884545;0.053551797;0.068613995;;;;;148.5150633;25.2167664;8.626974484;35.05725191;10.19502611;4.274080677;-12.9753915;1468.7;1399.1;1474.375
50;Zaragoza;2024;3;63.44;58.08;8.45;53.44;47.76;10.63;58.32;52.79;9.47;9;30/09/2024;2024T3;2;Aragón;Zaragoza;10;10.32;2.18;461675;323479;138196;791975;558753;233221;1.715438349;231.3333333;8609.666667;16346.33333;1616;61.08;52.21666667;59.64333333;987763;;;;;;;51.03461053;95.94545538;;;;123.93;122.137;81.874;84.371;327.941;37.79033424;1.87175742;;;;;;7.791666667;3.553333333;-4.875;2.775;120.29;101.3708333;11.345;114.1625;24962;28380;22150;21.95;;;;;89.494;92.767;88.749;119.826;3.2;1542;108.39;274.56;80;15130.88;8.1;2.266666667;114.1633333;167777;33475;134302;296;63.3;8.2;3.45;19.05;7.09;34.67;-0.616666667;14.11;5.95;25090691.87;73.6;20.4;467.3945066;0.801786461;16.54884151;8.099108794;;0.061773896;0.054334038;0.069616253;;;;;189.136;29.7595584;6.147174227;22.71029095;3.640988111;3.728176448;13.54916067;1519.8;1452.7;1496.7
50;Zaragoza;2024;4;63.25;59.42;6.05;53.74;49.18;8.48;58.37;54.17;7.2;12;31/12/2024;2024T4;2;Aragón;Zaragoza;9.51;10.24;2.43;411401;303038;108363;719231;529745;189486;1.74824806;221.3333333;8272.333333;15695;1532;60.35;49.33333333;61.15;987763;;;;;;;51.03461053;95.94545538;;;;124.098;122.433;81.77;84.878;328.301;37.80006762;1.871069537;;;;;;7.791666667;3.553333333;-4.875;2.775;120.29;101.3708333;11.345;114.1625;24962;28380;22150;21.95;;;;;90.891;92.452;90.578;119.826;3.2;1588.7;23.79;188.14;272;6430.57;11.3;2.4;118.19;174007;40032;133975;304;64.1;8.6;3.166666667;17.54;7.21;34.17;0.206666667;17.25;5.96;25097708.3;73.6;20.4;416.4976821;0.728141265;15.88943907;27.5369699;;0.06364474;0.055979563;0.071724605;;;;;23.64180147;4.4758506;9.091533338;-86.98862393;5.566475412;2.112873022;-1.098901099;1542;1456.3;1529.8
51;Ceuta;2015;1;67.35;50.24;25.41;46.38;27.19;41.36;57.07;38.94;31.76;3;31/03/2015;2015T1;18;Ceuta;Ceuta;20.97;23.05;15.95;14102;8359;5743;31995;23048;8947;2.268827117;11.66666667;412.3333333;776.3333333;146;47.32333333;45.71;50;84561;36.39901766;24.90864583;23.82658672;12.0906801;48.540094;57.70060675;49.09118861;103.7025438;3.2;23.3;93.6;;;;;;;;39971;12017;12950;35577;10696;-26.63333333;15.53333333;-0.591666667;-0.5;101.5625;97.06583333;22.0575;103.2025;;;;;9.245014245;663.75;77;1387;47.545;;;100;0.5;1703.5;;49.74;1;511.74;1.5;-0.566666667;90.33;90748;23352;67396;275;60.7;13.2;2.613333333;36.56;6.58;31.13;-3.78;9.78;8.33;25201145;77.3;15.6;166.7671858;0.378365913;9.180749203;1.182578257;131169.5;;;;3.686918515;3.281616672;22.3880597;6.512484352;511.74;;;;;;;;;
51;Ceuta;2015;2;65.25;52.51;19.53;46.38;31.54;32;56;42.23;24.59;6;30/06/2015;2015T2;18;Ceuta;Ceuta;18.87;20.97;12.47;18657;13701;4956;37143;28976;8167;1.990834539;11.33333333;410.3333333;773.6666667;138;54.29333333;52.67666667;51.57;84561;36.39901766;24.90864583;23.82658672;12.0906801;48.540094;57.70060675;49.09118861;103.7025438;3.2;23.3;93.6;;;;;;;;39971;12017;12950;35577;10696;-26.63333333;15.53333333;-0.591666667;-0.5;101.5625;97.06583333;22.0575;103.2025;;;;;9.245014245;663.75;77;1387;50.285;;;100;0.5;1727.5;;0;0;0;4;-0.533333333;93.72;87612;18803;68809;276;61.8;14.5;2.506666667;34.66;6.69;31.27;-3.316666667;12.23;8.25;25190714.67;77.3;15.6;220.6336254;0.439245042;9.149213783;0;133017.5;;;;3.738862186;3.327850191;22.3880597;6.422007001;;;;;;;;1703.5;;1715.5
51;Ceuta;2015;3;69.1;53;23.29;51.16;30.25;40.87;60.32;41.87;30.59;9;30/09/2015;2015T3;18;Ceuta;Ceuta;17.94;22.75;17.58;24722;14562;10161;51965;34420;17544;2.10197395;11.66666667;419;791;141.6666667;60.38;71.29666667;65.96;84561;36.39901766;24.90864583;23.82658672;12.0906801;48.540094;57.70060675;49.09118861;103.7025438;3.2;23.3;93.6;;;;;;;;39971;12017;12950;35577;10696;-26.63333333;15.53333333;-0.591666667;-0.5;101.5625;97.06583333;22.0575;103.2025;;;;;9.245014245;663.75;77;1387;50.557;;;100;0.5;1731.8;;0;0;0;4.5;-0.4;90.26;93115;18431;74684;273;62.3;14.9;2.45;33.58;6.64;30.85;-3.36;12.74;8.25;25182205.33;77.3;15.6;292.3569967;0.614526791;9.354194014;0;133348.6;;;;3.748168761;3.336133697;22.3880597;6.406061378;;;;;;;;1727.5;;1720.933333
