codigo_provincia,provincia,provincia_original,anio,tipo_edificacion,tipo_dato,valor,valor_original,edificacion_normalizada,dato_normalizado,variable
13,Ciudad Real,13 Ciudad Real,2021,Vivienda colectiva,Índice,109.759,"109,759",colectiva,indice,ipva_indice_colectiva
13,Ciudad Real,13 Ciudad Real,2021,Vivienda unifamiliar,Índice,105.701,"105,701",unifamiliar,indice,ipva_indice_unifamiliar
13,Ciudad Real,13 Ciudad Real,2022,Total,Variación anual,2.0,"2,0",general,variacion_anual,ipva_variacion_anual_general
13,Ciudad Real,13 Ciudad Real,2022,Vivienda colectiva,Variación anual,2.3,"2,3",colectiva,variacion_anual,ipva_variacion_anual_colectiva
13,Ciudad Real,13 Ciudad Real,2022,Vivienda unifamiliar,Variación anual,0.9,"0,9",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
13,Ciudad Real,13 Ciudad Real,2022,Total,Índice,111.307,"111,307",general,indice,ipva_indice_general
13,Ciudad Real,13 Ciudad Real,2022,Vivienda colectiva,Índice,112.239,"112,239",colectiva,indice,ipva_indice_colectiva
13,Ciudad Real,13 Ciudad Real,2022,Vivienda unifamiliar,Índice,106.7,"106,700",unifamiliar,indice,ipva_indice_unifamiliar
13,Ciudad Real,13 Ciudad Real,2023,Total,Variación anual,1.7,"1,7",general,variacion_anual,ipva_variacion_anual_general
13,Ciudad Real,13 Ciudad Real,2023,Vivienda colectiva,Variación anual,1.9,"1,9",colectiva,variacion_anual,ipva_variacion_anual_colectiva
13,Ciudad Real,13 Ciudad Real,2023,Vivienda unifamiliar,Variación anual,0.7,"0,7",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
13,Ciudad Real,13 Ciudad Real,2023,Total,Índice,113.239,"113,239",general,indice,ipva_indice_general
13,Ciudad Real,13 Ciudad Real,2023,Vivienda colectiva,Índice,114.404,"114,404",colectiva,indice,ipva_indice_colectiva
13,Ciudad Real,13 Ciudad Real,2023,Vivienda unifamiliar,Índice,107.482,"107,482",unifamiliar,indice,ipva_indice_unifamiliar
13,Ciudad Real,13 Ciudad Real,2024,Total,Variación anual,3.3,"3,3",general,variacion_anual,ipva_variacion_anual_general
13,Ciudad Real,13 Ciudad Real,2024,Vivienda colectiva,Variación anual,3.4,"3,4",colectiva,variacion_anual,ipva_variacion_anual_colectiva
13,Ciudad Real,13 Ciudad Real,2024,Vivienda unifamiliar,Variación anual,2.5,"2,5",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
13,Ciudad Real,13 Ciudad Real,2024,Total,Índice,116.919,"116,919",general,indice,ipva_indice_general
13,Ciudad Real,13 Ciudad Real,2024,Vivienda colectiva,Índice,118.288,"118,288",colectiva,indice,ipva_indice_colectiva
13,Ciudad Real,13 Ciudad Real,2024,Vivienda unifamiliar,Índice,110.144,"110,144",unifamiliar,indice,ipva_indice_unifamiliar
14,Córdoba,14 Córdoba,2015,Total,Variación anual,-0.7,"-0,7",general,variacion_anual,ipva_variacion_anual_general
14,Córdoba,14 Córdoba,2015,Vivienda colectiva,Variación anual,-0.8,"-0,8",colectiva,variacion_anual,ipva_variacion_anual_colectiva
14,Córdoba,14 Córdoba,2015,Vivienda unifamiliar,Variación anual,0.6,"0,6",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
14,Córdoba,14 Córdoba,2015,Total,Índice,100.0,"100,000",general,indice,ipva_indice_general
14,Córdoba,14 Córdoba,2015,Vivienda colectiva,Índice,100.0,"100,000",colectiva,indice,ipva_indice_colectiva
14,Córdoba,14 Córdoba,2015,Vivienda unifamiliar,Índice,100.0,"100,000",unifamiliar,indice,ipva_indice_unifamiliar
14,Córdoba,14 Córdoba,2016,Total,Variación anual,1.3,"1,3",general,variacion_anual,ipva_variacion_anual_general
14,Córdoba,14 Córdoba,2016,Vivienda colectiva,Variación anual,1.2,"1,2",colectiva,variacion_anual,ipva_variacion_anual_colectiva
14,Córdoba,14 Córdoba,2016,Vivienda unifamiliar,Variación anual,1.3,"1,3",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
14,Córdoba,14 Córdoba,2016,Total,Índice,101.251,"101,251",general,indice,ipva_indice_general
14,Córdoba,14 Córdoba,2016,Vivienda colectiva,Índice,101.247,"101,247",colectiva,indice,ipva_indice_colectiva
14,Córdoba,14 Córdoba,2016,Vivienda unifamiliar,Índice,101.292,"101,292",unifamiliar,indice,ipva_indice_unifamiliar
14,Córdoba,14 Córdoba,2017,Total,Variación anual,1.2,"1,2",general,variacion_anual,ipva_variacion_anual_general
14,Córdoba,14 Córdoba,2017,Vivienda colectiva,Variación anual,1.3,"1,3",colectiva,variacion_anual,ipva_variacion_anual_colectiva
14,Córdoba,14 Córdoba,2017,Vivienda unifamiliar,Variación anual,0.7,"0,7",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
14,Córdoba,14 Córdoba,2017,Total,Índice,102.472,"102,472",general,indice,ipva_indice_general
14,Córdoba,14 Córdoba,2017,Vivienda colectiva,Índice,102.524,"102,524",colectiva,indice,ipva_indice_colectiva
14,Córdoba,14 Córdoba,2017,Vivienda unifamiliar,Índice,101.974,"101,974",unifamiliar,indice,ipva_indice_unifamiliar
14,Córdoba,14 Córdoba,2018,Total,Variación anual,1.2,"1,2",general,variacion_anual,ipva_variacion_anual_general
14,Córdoba,14 Córdoba,2018,Vivienda colectiva,Variación anual,1.2,"1,2",colectiva,variacion_anual,ipva_variacion_anual_colectiva
14,Córdoba,14 Córdoba,2018,Vivienda unifamiliar,Variación anual,0.8,"0,8",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
14,Córdoba,14 Córdoba,2018,Total,Índice,103.702,"103,702",general,indice,ipva_indice_general
14,Córdoba,14 Córdoba,2018,Vivienda colectiva,Índice,103.796,"103,796",colectiva,indice,ipva_indice_colectiva
14,Córdoba,14 Córdoba,2018,Vivienda unifamiliar,Índice,102.821,"102,821",unifamiliar,indice,ipva_indice_unifamiliar
14,Córdoba,14 Córdoba,2019,Total,Variación anual,2.7,"2,7",general,variacion_anual,ipva_variacion_anual_general
14,Córdoba,14 Córdoba,2019,Vivienda colectiva,Variación anual,2.9,"2,9",colectiva,variacion_anual,ipva_variacion_anual_colectiva
14,Córdoba,14 Córdoba,2019,Vivienda unifamiliar,Variación anual,1.0,"1,0",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
14,Córdoba,14 Córdoba,2019,Total,Índice,106.498,"106,498",general,indice,ipva_indice_general
14,Córdoba,14 Córdoba,2019,Vivienda colectiva,Índice,106.788,"106,788",colectiva,indice,ipva_indice_colectiva
14,Córdoba,14 Córdoba,2019,Vivienda unifamiliar,Índice,103.878,"103,878",unifamiliar,indice,ipva_indice_unifamiliar
14,Córdoba,14 Córdoba,2020,Total,Variación anual,0.2,"0,2",general,variacion_anual,ipva_variacion_anual_general
14,Córdoba,14 Córdoba,2020,Vivienda colectiva,Variación anual,0.2,"0,2",colectiva,variacion_anual,ipva_variacion_anual_colectiva
14,Córdoba,14 Córdoba,2020,Vivienda unifamiliar,Variación anual,0.1,"0,1",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
14,Córdoba,14 Córdoba,2020,Total,Índice,106.694,"106,694",general,indice,ipva_indice_general
14,Córdoba,14 Córdoba,2020,Vivienda colectiva,Índice,106.998,"106,998",colectiva,indice,ipva_indice_colectiva
14,Córdoba,14 Córdoba,2020,Vivienda unifamiliar,Índice,103.953,"103,953",unifamiliar,indice,ipva_indice_unifamiliar
14,Córdoba,14 Córdoba,2021,Total,Variación anual,1.4,"1,4",general,variacion_anual,ipva_variacion_anual_general
14,Córdoba,14 Córdoba,2021,Vivienda colectiva,Variación anual,1.4,"1,4",colectiva,variacion_anual,ipva_variacion_anual_colectiva
14,Córdoba,14 Córdoba,2021,Vivienda unifamiliar,Variación anual,1.8,"1,8",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
14,Córdoba,14 Córdoba,2021,Total,Índice,108.202,"108,202",general,indice,ipva_indice_general
14,Córdoba,14 Córdoba,2021,Vivienda colectiva,Índice,108.46,"108,460",colectiva,indice,ipva_indice_colectiva
14,Córdoba,14 Córdoba,2021,Vivienda unifamiliar,Índice,105.815,"105,815",unifamiliar,indice,ipva_indice_unifamiliar
14,Córdoba,14 Córdoba,2022,Total,Variación anual,1.8,"1,8",general,variacion_anual,ipva_variacion_anual_general
14,Córdoba,14 Córdoba,2022,Vivienda colectiva,Variación anual,1.8,"1,8",colectiva,variacion_anual,ipva_variacion_anual_colectiva
14,Córdoba,14 Córdoba,2022,Vivienda unifamiliar,Variación anual,1.4,"1,4",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
14,Córdoba,14 Córdoba,2022,Total,Índice,110.124,"110,124",general,indice,ipva_indice_general
14,Córdoba,14 Córdoba,2022,Vivienda colectiva,Índice,110.431,"110,431",colectiva,indice,ipva_indice_colectiva
14,Córdoba,14 Córdoba,2022,Vivienda unifamiliar,Índice,107.343,"107,343",unifamiliar,indice,ipva_indice_unifamiliar
14,Córdoba,14 Córdoba,2023,Total,Variación anual,1.4,"1,4",general,variacion_anual,ipva_variacion_anual_general
14,Córdoba,14 Córdoba,2023,Vivienda colectiva,Variación anual,1.6,"1,6",colectiva,variacion_anual,ipva_variacion_anual_colectiva
14,Córdoba,14 Córdoba,2023,Vivienda unifamiliar,Variación anual,0.1,"0,1",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
14,Córdoba,14 Córdoba,2023,Total,Índice,111.691,"111,691",general,indice,ipva_indice_general
14,Córdoba,14 Córdoba,2023,Vivienda colectiva,Índice,112.181,"112,181",colectiva,indice,ipva_indice_colectiva
14,Córdoba,14 Córdoba,2023,Vivienda unifamiliar,Índice,107.469,"107,469",unifamiliar,indice,ipva_indice_unifamiliar
14,Córdoba,14 Córdoba,2024,Total,Variación anual,2.4,"2,4",general,variacion_anual,ipva_variacion_anual_general
14,Córdoba,14 Córdoba,2024,Vivienda colectiva,Variación anual,2.6,"2,6",colectiva,variacion_anual,ipva_variacion_anual_colectiva
14,Córdoba,14 Córdoba,2024,Vivienda unifamiliar,Variación anual,1.1,"1,1",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
14,Córdoba,14 Córdoba,2024,Total,Índice,114.38,"114,380",general,indice,ipva_indice_general
14,Córdoba,14 Córdoba,2024,Vivienda colectiva,Índice,115.066,"115,066",colectiva,indice,ipva_indice_colectiva
14,Córdoba,14 Córdoba,2024,Vivienda unifamiliar,Índice,108.598,"108,598",unifamiliar,indice,ipva_indice_unifamiliar
15,"Coruña, A","15 Coruña, A",2015,Total,Variación anual,-0.4,"-0,4",general,variacion_anual,ipva_variacion_anual_general
15,"Coruña, A","15 Coruña, A",2015,Vivienda colectiva,Variación anual,-0.5,"-0,5",colectiva,variacion_anual,ipva_variacion_anual_colectiva
15,"Coruña, A","15 Coruña, A",2015,Vivienda unifamiliar,Variación anual,0.7,"0,7",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
15,"Coruña, A","15 Coruña, A",2015,Total,Índice,100.0,"100,000",general,indice,ipva_indice_general
15,"Coruña, A","15 Coruña, A",2015,Vivienda colectiva,Índice,100.0,"100,000",colectiva,indice,ipva_indice_colectiva
15,"Coruña, A","15 Coruña, A",2015,Vivienda unifamiliar,Índice,100.0,"100,000",unifamiliar,indice,ipva_indice_unifamiliar
15,"Coruña, A","15 Coruña, A",2016,Total,Variación anual,0.7,"0,7",general,variacion_anual,ipva_variacion_anual_general
15,"Coruña, A","15 Coruña, A",2016,Vivienda colectiva,Variación anual,0.7,"0,7",colectiva,variacion_anual,ipva_variacion_anual_colectiva
15,"Coruña, A","15 Coruña, A",2016,Vivienda unifamiliar,Variación anual,1.3,"1,3",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
15,"Coruña, A","15 Coruña, A",2016,Total,Índice,100.698,"100,698",general,indice,ipva_indice_general
15,"Coruña, A","15 Coruña, A",2016,Vivienda colectiva,Índice,100.652,"100,652",colectiva,indice,ipva_indice_colectiva
15,"Coruña, A","15 Coruña, A",2016,Vivienda unifamiliar,Índice,101.296,"101,296",unifamiliar,indice,ipva_indice_unifamiliar
15,"Coruña, A","15 Coruña, A",2017,Total,Variación anual,0.9,"0,9",general,variacion_anual,ipva_variacion_anual_general
15,"Coruña, A","15 Coruña, A",2017,Vivienda colectiva,Variación anual,0.8,"0,8",colectiva,variacion_anual,ipva_variacion_anual_colectiva
15,"Coruña, A","15 Coruña, A",2017,Vivienda unifamiliar,Variación anual,1.0,"1,0",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
15,"Coruña, A","15 Coruña, A",2017,Total,Índice,101.56,"101,560",general,indice,ipva_indice_general
15,"Coruña, A","15 Coruña, A",2017,Vivienda colectiva,Índice,101.501,"101,501",colectiva,indice,ipva_indice_colectiva
15,"Coruña, A","15 Coruña, A",2017,Vivienda unifamiliar,Índice,102.326,"102,326",unifamiliar,indice,ipva_indice_unifamiliar
15,"Coruña, A","15 Coruña, A",2018,Total,Variación anual,1.1,"1,1",general,variacion_anual,ipva_variacion_anual_general
15,"Coruña, A","15 Coruña, A",2018,Vivienda colectiva,Variación anual,1.2,"1,2",colectiva,variacion_anual,ipva_variacion_anual_colectiva
15,"Coruña, A","15 Coruña, A",2018,Vivienda unifamiliar,Variación anual,0.3,"0,3",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
15,"Coruña, A","15 Coruña, A",2018,Total,Índice,102.727,"102,727",general,indice,ipva_indice_general
15,"Coruña, A","15 Coruña, A",2018,Vivienda colectiva,Índice,102.738,"102,738",colectiva,indice,ipva_indice_colectiva
15,"Coruña, A","15 Coruña, A",2018,Vivienda unifamiliar,Índice,102.62,"102,620",unifamiliar,indice,ipva_indice_unifamiliar
15,"Coruña, A","15 Coruña, A",2019,Total,Variación anual,2.7,"2,7",general,variacion_anual,ipva_variacion_anual_general
15,"Coruña, A","15 Coruña, A",2019,Vivienda colectiva,Variación anual,2.8,"2,8",colectiva,variacion_anual,ipva_variacion_anual_colectiva
15,"Coruña, A","15 Coruña, A",2019,Vivienda unifamiliar,Variación anual,0.9,"0,9",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
15,"Coruña, A","15 Coruña, A",2019,Total,Índice,105.478,"105,478",general,indice,ipva_indice_general
15,"Coruña, A","15 Coruña, A",2019,Vivienda colectiva,Índice,105.634,"105,634",colectiva,indice,ipva_indice_colectiva
15,"Coruña, A","15 Coruña, A",2019,Vivienda unifamiliar,Índice,103.567,"103,567",unifamiliar,indice,ipva_indice_unifamiliar
15,"Coruña, A","15 Coruña, A",2020,Total,Variación anual,1.2,"1,2",general,variacion_anual,ipva_variacion_anual_general
15,"Coruña, A","15 Coruña, A",2020,Vivienda colectiva,Variación anual,1.2,"1,2",colectiva,variacion_anual,ipva_variacion_anual_colectiva
15,"Coruña, A","15 Coruña, A",2020,Vivienda unifamiliar,Variación anual,1.1,"1,1",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
15,"Coruña, A","15 Coruña, A",2020,Total,Índice,106.754,"106,754",general,indice,ipva_indice_general
15,"Coruña, A","15 Coruña, A",2020,Vivienda colectiva,Índice,106.921,"106,921",colectiva,indice,ipva_indice_colectiva
15,"Coruña, A","15 Coruña, A",2020,Vivienda unifamiliar,Índice,104.707,"104,707",unifamiliar,indice,ipva_indice_unifamiliar
15,"Coruña, A","15 Coruña, A",2021,Total,Variación anual,1.9,"1,9",general,variacion_anual,ipva_variacion_anual_general
15,"Coruña, A","15 Coruña, A",2021,Vivienda colectiva,Variación anual,2.0,"2,0",colectiva,variacion_anual,ipva_variacion_anual_colectiva
15,"Coruña, A","15 Coruña, A",2021,Vivienda unifamiliar,Variación anual,1.4,"1,4",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
15,"Coruña, A","15 Coruña, A",2021,Total,Índice,108.809,"108,809",general,indice,ipva_indice_general
15,"Coruña, A","15 Coruña, A",2021,Vivienda colectiva,Índice,109.029,"109,029",colectiva,indice,ipva_indice_colectiva
15,"Coruña, A","15 Coruña, A",2021,Vivienda unifamiliar,Índice,106.175,"106,175",unifamiliar,indice,ipva_indice_unifamiliar
15,"Coruña, A","15 Coruña, A",2022,Total,Variación anual,2.6,"2,6",general,variacion_anual,ipva_variacion_anual_general
15,"Coruña, A","15 Coruña, A",2022,Vivienda colectiva,Variación anual,2.6,"2,6",colectiva,variacion_anual,ipva_variacion_anual_colectiva
15,"Coruña, A","15 Coruña, A",2022,Vivienda unifamiliar,Variación anual,2.5,"2,5",unifamiliar,variacion_anual,ipva_variacion_anual_unifamiliar
15,"Coruña, A","15 Coruña, A",2022,Total,Índice,111.594,"111,594",general,indice,ipva_indice_general
15,"Coruña, A","15 Coruña, A",2022,Vivienda colectiva,Índice,111.822,"111,822",colectiva,indice,ipva_indice_colectiva
15,"Coruña, A","15 Coruña, A",2022,Vivienda unifamiliar,Índice,108.867,"108,867",unifamiliar,indice,ipva_indice_unifamiliar
