periodo;codigo_provincia;provincia;salario_medio_anual_euros_total;salario_medio_anual_euros_hombre;salario_medio_anual_euros_mujer;indice_precios_consumo_base_2015;pct_35_64;tasa_migracion_neta_exterior_por_1000_habitantes;compraventas_viviendas;pct_compraventas_vivienda_nueva;importe_medio_hipoteca_vivienda_eur;visados_obra_nueva_viviendas
2020T4;45;Toledo;18265,0;19915,0;16075,0;104,16;40,86;3,41;2108;18,64;93649,57;482
2021T1;45;Toledo;19135,0;20984,0;16744,0;104,51;41,21;3,88;2064;19,43;96224,36;679
2021T2;45;Toledo;19135,0;20984,0;16744,0;107,05;41,21;3,88;2259;20,54;94236,43;580
2021T3;45;Toledo;19135,0;20984,0;16744,0;107,86;41,21;3,88;2626;21,97;103961,02;874
2021T4;45;Toledo;19135,0;20984,0;16744,0;111,88;41,21;3,88;2466;15,86;101721,29;302
2022T1;45;Toledo;20266,0;22253,0;17761,0;115,01;41,25;15,95;2915;20,45;98148,0;502
2022T2;45;Toledo;20266,0;22253,0;17761,0;120,0;41,25;15,95;2920;19,86;102641,71;462
2022T3;45;Toledo;20266,0;22253,0;17761,0;121,46;41,25;15,95;3028;18,26;107332,57;255
2022T4;45;Toledo;20266,0;22253,0;17761,0;121,19;41,25;15,95;2366;18,43;101452,91;285
2023T1;45;Toledo;21320,0;23391,0;18748,0;121,95;41,16;13,41;2612;18,42;98617,61;317
2023T2;45;Toledo;21320,0;23391,0;18748,0;123,24;41,16;13,41;2888;19,81;96433,06;252
2023T3;45;Toledo;21320,0;23391,0;18748,0;124,36;41,16;13,41;2830;19,36;97652,37;248
2023T4;45;Toledo;21320,0;23391,0;18748,0;125,25;41,16;13,41;2584;18,58;97440,67;406
2024T1;45;Toledo;22188,0;24319,0;19570,0;125,97;41,16;12,6;2784;19,4;86320,24;490
2024T2;45;Toledo;22188,0;24319,0;19570,0;127,81;41,16;12,6;3024;20,7;108211,07;540
2024T3;45;Toledo;22188,0;24319,0;19570,0;126,92;41,16;12,6;3337;19,87;104162,99;543
2024T4;45;Toledo;22188,0;24319,0;19570,0;127,71;41,16;12,6;3760;32,47;108813,2;794
2015T1;46;Valencia/València;18052,0;19972,0;15731,0;98,94;42,05;-1,49;4659;19,15;77553,59;568
2015T2;46;Valencia/València;18052,0;19972,0;15731,0;100,86;42,05;-1,49;4834;15,06;78351,53;588
2015T3;46;Valencia/València;18052,0;19972,0;15731,0;99,87;42,05;-1,49;4949;14,79;82735,25;480
2015T4;46;Valencia/València;18052,0;19972,0;15731,0;100,32;42,05;-1,49;4502;15,57;80234,42;525
2016T1;46;Valencia/València;18253,0;20281,0;15823,0;98,2;42,35;1,64;5334;15,82;82240,96;517
2016T2;46;Valencia/València;18253,0;20281,0;15823,0;99,79;42,35;1,64;6186;19,12;80130,83;884
2016T3;46;Valencia/València;18253,0;20281,0;15823,0;99,61;42,35;1,64;5376;12,17;83490,38;636
2016T4;46;Valencia/València;18253,0;20281,0;15823,0;101,04;42,35;1,64;5197;11,89;84073,83;840
2017T1;46;Valencia/València;18716,0;20839,0;16181,0;100,78;42,49;4,16;6373;12,43;85893,5;869
2017T2;46;Valencia/València;18716,0;20839,0;16181,0;101,61;42,49;4,16;6969;15,33;83322,17;1164
2017T3;46;Valencia/València;18716,0;20839,0;16181,0;101,13;42,49;4,16;7223;12,27;86428,64;793
2017T4;46;Valencia/València;18716,0;20839,0;16181,0;102,49;42,49;4,16;6154;11,13;86313,36;1220
2018T1;46;Valencia/València;19313,0;21463,0;16779,0;101,7;42,49;4,58;7528;10,02;89892,41;1183
2018T2;46;Valencia/València;19313,0;21463,0;16779,0;103,47;42,49;4,58;8095;9,48;91670,86;1391
2018T3;46;Valencia/València;19313,0;21463,0;16779,0;103,49;42,49;4,58;8149;11,84;94005,14;941
2018T4;46;Valencia/València;19313,0;21463,0;16779,0;104,3;42,49;4,58;6843;10,61;93564,28;1630
2019T1;46;Valencia/València;20069,0;22296,0;17464,0;102,92;42,39;11,56;7518;12,54;94721,67;1783
2019T2;46;Valencia/València;20069,0;22296,0;17464,0;104,42;42,39;11,56;7774;12,1;95472,52;1659
2019T3;46;Valencia/València;20069,0;22296,0;17464,0;103,5;42,39;11,56;7488;12,06;101645,47;1735
2019T4;46;Valencia/València;20069,0;22296,0;17464,0;104,56;42,39;11,56;6745;12,02;98118,05;1450
2020T1;46;Valencia/València;20171,0;22198,0;17790,0;103,24;42,31;4,58;7500;13,01;91333,61;1913
2020T2;46;Valencia/València;20171,0;22198,0;17790,0;103,5;42,31;4,58;4155;11,41;95609,92;1438
2020T3;46;Valencia/València;20171,0;22198,0;17790,0;103,02;42,31;4,58;5470;12,18;104597,78;1474
2020T4;46;Valencia/València;20171,0;22198,0;17790,0;103,91;42,31;4,58;6748;14,8;100678,42;1647
2021T1;46;Valencia/València;20860,0;22914,0;18481,0;104,09;42,3;6,89;7479;16,55;105281,09;1571
2021T2;46;Valencia/València;20860,0;22914,0;18481,0;106,43;42,3;6,89;8449;14,32;103481,59;1526
2021T3;46;Valencia/València;20860,0;22914,0;18481,0;106,49;42,3;6,89;9223;13,3;104331,67;1702
2021T4;46;Valencia/València;20860,0;22914,0;18481,0;109,96;42,3;6,89;8610;15,26;106527,24;1428
2022T1;46;Valencia/València;22248,0;24519,0;19658,0;112,18;42,16;19,73;9537;13,59;109121,63;2040
2022T2;46;Valencia/València;22248,0;24519,0;19658,0;115,62;42,16;19,73;9760;12,1;108729,95;1632
2022T3;46;Valencia/València;22248,0;24519,0;19658,0;117,03;42,16;19,73;10109;13,12;111378,49;1241
2022T4;46;Valencia/València;22248,0;24519,0;19658,0;116,68;42,16;19,73;9266;13,84;112207,5;1856
2023T1;46;Valencia/València;23359,0;25674,0;20749,0;117,38;41,88;20,2;10156;13,18;110508,08;1555
2023T2;46;Valencia/València;23359,0;25674,0;20749,0;118,93;41,88;20,2;9910;15,18;120461,47;2029
2023T3;46;Valencia/València;23359,0;25674,0;20749,0;120,1;41,88;20,2;8790;14,58;106310,72;1248
2023T4;46;Valencia/València;23359,0;25674,0;20749,0;120,45;41,88;20,2;7946;17,46;116763,74;2398
2024T1;46;Valencia/València;24209,0;26519,0;21625,0;121,07;41,88;19,59;9237;16,07;113834,08;1220
2024T2;46;Valencia/València;24209,0;26519,0;21625,0;122,95;41,88;19,59;8893;15,34;111711,01;2226
2024T3;46;Valencia/València;24209,0;26519,0;21625,0;122,71;41,88;19,59;10339;14,85;119104,71;1552
2024T4;46;Valencia/València;24209,0;26519,0;21625,0;123,34;41,88;19,59;10431;17,91;120648,21;1659
2015T1;47;Valladolid;19562,0;21875,0;16770,0;98,98;42,23;-1,96;853;21,69;87503,6;162
2015T2;47;Valladolid;19562,0;21875,0;16770,0;100,77;42,23;-1,96;804;21,77;85642,37;280
2015T3;47;Valladolid;19562,0;21875,0;16770,0;99,89;42,23;-1,96;934;23,45;90925,37;89
2015T4;47;Valladolid;19562,0;21875,0;16770,0;100,36;42,23;-1,96;685;17,08;95416,0;194
2016T1;47;Valladolid;19747,0;22187,0;16848,0;98,1;42,29;-0,57;808;18,19;90311,86;210
2016T2;47;Valladolid;19747,0;22187,0;16848,0;99,62;42,29;-0,57;1215;16,79;94855,39;188
2016T3;47;Valladolid;19747,0;22187,0;16848,0;99,54;42,29;-0,57;990;16,16;90393,94;122
2016T4;47;Valladolid;19747,0;22187,0;16848,0;101,35;42,29;-0,57;940;12,87;83381,41;323
2017T1;47;Valladolid;20224,0;22742,0;17270,0;101,15;42,21;-1,48;1162;23,32;101743,46;159
2017T2;47;Valladolid;20224,0;22742,0;17270,0;101,82;42,21;-1,48;1227;15,32;94125,99;201
2017T3;47;Valladolid;20224,0;22742,0;17270,0;101,35;42,21;-1,48;1021;15,87;79774,47;362
2017T4;47;Valladolid;20224,0;22742,0;17270,0;102,83;42,21;-1,48;1118;22,81;94348,87;252
2018T1;47;Valladolid;20689,0;23198,0;17787,0;101,99;42,01;2,42;1306;19,45;98319,2;432
2018T2;47;Valladolid;20689,0;23198,0;17787,0;103,56;42,01;2,42;1277;15,66;93618,69;260
2018T3;47;Valladolid;20689,0;23198,0;17787,0;103,59;42,01;2,42;1323;16,1;94463,7;323
2018T4;47;Valladolid;20689,0;23198,0;17787,0;104,7;42,01;2,42;1164;14,69;96629,31;319
2019T1;47;Valladolid;21380,0;23985,0;18400,0;103,34;41,81;3,63;1337;12,19;98520,81;370
2019T2;47;Valladolid;21380,0;23985,0;18400,0;104,82;41,81;3,63;1197;12,78;103878,36;422
2019T3;47;Valladolid;21380,0;23985,0;18400,0;104,17;41,81;3,63;1090;14,5;104210,72;479
2019T4;47;Valladolid;21380,0;23985,0;18400,0;105,4;41,81;3,63;996;15,76;105626,52;503
2020T1;47;Valladolid;21415,0;23810,0;18679,0;103,97;41,59;2,61;1247;17,64;67155,75;312
2020T2;47;Valladolid;21415,0;23810,0;18679,0;103,95;41,59;2,61;760;17,37;106833,83;183
2020T3;47;Valladolid;21415,0;23810,0;18679,0;103,44;41,59;2,61;1070;20,37;99021,21;483
2020T4;47;Valladolid;21415,0;23810,0;18679,0;104,2;41,59;2,61;1150;20,09;104744,64;395
2021T1;47;Valladolid;22319,0;24767,0;19543,0;104,32;41,49;2,14;1216;15,79;112437,62;481
2021T2;47;Valladolid;22319,0;24767,0;19543,0;106,62;41,49;2,14;1316;20,14;100335,24;518
2021T3;47;Valladolid;22319,0;24767,0;19543,0;107,23;41,49;2,14;1583;25,9;117237,9;882
2021T4;47;Valladolid;22319,0;24767,0;19543,0;110,64;41,49;2,14;1542;23,02;114587,57;613
2022T1;47;Valladolid;23407,0;25972,0;20548,0;113,16;41,04;9,5;1620;21,11;118186,01;478
2022T2;47;Valladolid;23407,0;25972,0;20548,0;117,64;41,04;9,5;1492;17,09;114320,53;274
2022T3;47;Valladolid;23407,0;25972,0;20548,0;119,18;41,04;9,5;1490;25,3;107703,1;356
2022T4;47;Valladolid;23407,0;25972,0;20548,0;118,88;41,04;9,5;1230;23,41;115575,2;691
2023T1;47;Valladolid;24657,0;27344,0;21694,0;119,18;40,62;8,53;1548;25,65;123200,0;807
2023T2;47;Valladolid;24657,0;27344,0;21694,0;120,54;40,62;8,53;1539;32,36;119506,71;708
2023T3;47;Valladolid;24657,0;27344,0;21694,0;121,34;40,62;8,53;1386;29,87;116956,78;676
2023T4;47;Valladolid;24657,0;27344,0;21694,0;121,88;40,62;8,53;1208;26,41;116132,77;663
2024T1;47;Valladolid;25571,0;28290,0;22597,0;122,43;40,62;8,07;1489;32,71;91904,46;649
2024T2;47;Valladolid;25571,0;28290,0;22597,0;124,28;40,62;8,07;1474;26,19;102753,16;1070
2024T3;47;Valladolid;25571,0;28290,0;22597,0;123,79;40,62;8,07;1660;23,92;122315,79;646
2024T4;47;Valladolid;25571,0;28290,0;22597,0;124,74;40,62;8,07;1828;27,13;127707,95;945
2015T1;48;Bizkaia;27323,0;31066,0;23037,0;98,92;42,15;-0,5;1848;27,0;121055,94;297
2015T2;48;Bizkaia;27323,0;31066,0;23037,0;100,59;42,15;-0,5;2163;25,34;122586,7;465
2015T3;48;Bizkaia;27323,0;31066,0;23037,0;99,86;42,15;-0,5;2082;27,38;133699,03;476
2015T4;48;Bizkaia;27323,0;31066,0;23037,0;100,62;42,15;-0,5;1720;19,48;140291,94;870
2016T1;48;Bizkaia;27261,0;30930,0;23139,0;98,58;42,12;1,83;2232;23,12;126680,25;871
2016T2;48;Bizkaia;27261,0;30930,0;23139,0;100,03;42,12;1,83;2386;20,49;137066,5;682
2016T3;48;Bizkaia;27261,0;30930,0;23139,0;99,93;42,12;1,83;1928;16,75;134571,94;528
2016T4;48;Bizkaia;27261,0;30930,0;23139,0;101,75;42,12;1,83;1906;21,88;125717,24;734
2017T1;48;Bizkaia;28054,0;31914,0;23849,0;101,43;42,03;3,45;2541;18,02;128129,25;681
2017T2;48;Bizkaia;28054,0;31914,0;23849,0;102,15;42,03;3,45;2415;15,32;139762,76;338
2017T3;48;Bizkaia;28054,0;31914,0;23849,0;101,69;42,03;3,45;2286;15,49;133331,42;844
2017T4;48;Bizkaia;28054,0;31914,0;23849,0;103,16;42,03;3,45;1943;14,72;139322,94;1019
2018T1;48;Bizkaia;28243,0;31982,0;24133,0;102,23;41,78;5,83;2724;16,78;138719,13;497
2018T2;48;Bizkaia;28243,0;31982,0;24133,0;103,9;41,78;5,83;2696;14,58;136549,42;1065
2018T3;48;Bizkaia;28243,0;31982,0;24133,0;103,92;41,78;5,83;2773;12,91;139888,76;1364
2018T4;48;Bizkaia;28243,0;31982,0;24133,0;104,75;41,78;5,83;2314;20,44;141849,09;545
2019T1;48;Bizkaia;29350,0;33234,0;25058,0;103,42;41,53;8,49;2928;15,23;139842,41;1235
2019T2;48;Bizkaia;29350,0;33234,0;25058,0;105,01;41,53;8,49;2657;17,35;140280,72;981
2019T3;48;Bizkaia;29350,0;33234,0;25058,0;104,53;41,53;8,49;2477;17,32;142979,65;1079
2019T4;48;Bizkaia;29350,0;33234,0;25058,0;105,57;41,53;8,49;2137;15,82;147444,9;862
2020T1;48;Bizkaia;29982,0;33889,0;25756,0;104,26;41,22;3,66;2659;16,81;151573,2;914
2020T2;48;Bizkaia;29982,0;33889,0;25756,0;104,6;41,22;3,66;1958;17,06;151539,58;559
2020T3;48;Bizkaia;29982,0;33889,0;25756,0;104,19;41,22;3,66;2122;18,05;152768,26;1006
2020T4;48;Bizkaia;29982,0;33889,0;25756,0;105,28;41,22;3,66;2117;17,76;157137,1;1417
2021T1;48;Bizkaia;30815,0;34718,0;26519,0;105,15;41,05;1,46;2841;20,52;149280,29;1466
2021T2;48;Bizkaia;30815,0;34718,0;26519,0;107,45;41,05;1,46;3001;15,16;158070,47;1236
2021T3;48;Bizkaia;30815,0;34718,0;26519,0;107,63;41,05;1,46;2872;15,6;159183,06;1268
2021T4;48;Bizkaia;30815,0;34718,0;26519,0;110,98;41,05;1,46;2422;15,98;156411,42;1254
2022T1;48;Bizkaia;32055,0;36049,0;27679,0;113,37;40,7;10,36;3544;21,05;155259,43;1519
2022T2;48;Bizkaia;32055,0;36049,0;27679,0;116,92;40,7;10,36;3321;11,8;160326,8;850
2022T3;48;Bizkaia;32055,0;36049,0;27679,0;118,4;40,7;10,36;3043;11,57;163748,49;1350
2022T4;48;Bizkaia;32055,0;36049,0;27679,0;118,08;40,7;10,36;2707;19,91;167060,45;976
2023T1;48;Bizkaia;33607,0;37708,0;29075,0;118,89;40,32;9,35;3087;19,6;156426,9;530
2023T2;48;Bizkaia;33607,0;37708,0;29075,0;120,76;40,32;9,35;2621;13,58;152149,78;875
2023T3;48;Bizkaia;33607,0;37708,0;29075,0;121,96;40,32;9,35;2407;13,75;152924,72;824
2023T4;48;Bizkaia;33607,0;37708,0;29075,0;122,13;40,32;9,35;2241;13,88;146473,42;353
2024T1;48;Bizkaia;34951,0;39134,0;30296,0;122,93;40,32;10,81;2712;17,0;155006,57;725
2024T2;48;Bizkaia;34951,0;39134,0;30296,0;125,22;40,32;10,81;2800;15,11;152062,76;663
2024T3;48;Bizkaia;34951,0;39134,0;30296,0;125,14;40,32;10,81;3468;22,12;169109,72;917
2024T4;48;Bizkaia;34951,0;39134,0;30296,0;125,73;40,32;10,81;3174;18,71;159116,56;720
2015T1;49;Zamora;15749,0;16981,0;14257,0;98,72;35,77;-0,79;217;18,43;71974,03;80
2015T2;49;Zamora;15749,0;16981,0;14257,0;100,7;35,77;-0,79;215;10,7;93584,8;59
2015T3;49;Zamora;15749,0;16981,0;14257,0;99,84;35,77;-0,79;208;9,13;75036,81;52
2015T4;49;Zamora;15749,0;16981,0;14257,0;100,74;35,77;-0,79;181;8,84;74903,7;40
2016T1;49;Zamora;15836,0;17108,0;14323,0;98,24;35,92;0,29;207;5,8;77695,95;42
2016T2;49;Zamora;15836,0;17108,0;14323,0;99,8;35,92;0,29;233;6,87;84637,31;47
2016T3;49;Zamora;15836,0;17108,0;14323,0;99,53;35,92;0,29;250;14,4;82127,66;53
2016T4;49;Zamora;15836,0;17108,0;14323,0;101,51;35,92;0,29;201;8,96;70910,45;60
2017T1;49;Zamora;16225,0;17506,0;14705,0;100,89;36,06;0,2;281;4,63;81206,52;59
2017T2;49;Zamora;16225,0;17506,0;14705,0;101,66;36,06;0,2;210;6,67;76496,64;69
2017T3;49;Zamora;16225,0;17506,0;14705,0;100,81;36,06;0,2;260;6,15;79024,24;51
2017T4;49;Zamora;16225,0;17506,0;14705,0;102,6;36,06;0,2;267;5,24;80343,75;41
2018T1;49;Zamora;16735,0;18081,0;15159,0;101,44;35,93;1,5;269;4,09;71814,57;59
2018T2;49;Zamora;16735,0;18081,0;15159,0;103,29;35,93;1,5;300;6,0;72726,26;49
2018T3;49;Zamora;16735,0;18081,0;15159,0;103,23;35,93;1,5;237;5,91;76482,56;49
2018T4;49;Zamora;16735,0;18081,0;15159,0;104,46;35,93;1,5;233;6,44;80618,71;50
2019T1;49;Zamora;17383,0;18806,0;15749,0;102,78;35,76;2,44;271;4,8;76242,24;97
2019T2;49;Zamora;17383,0;18806,0;15749,0;104,57;35,76;2,44;275;8,0;83994,51;71
2019T3;49;Zamora;17383,0;18806,0;15749,0;103,61;35,76;2,44;230;3,91;75694,92;72
2019T4;49;Zamora;17383,0;18806,0;15749,0;104,95;35,76;2,44;214;6,07;84616,67;33
2020T1;49;Zamora;17675,0;19002,0;16162,0;103,42;35,63;0,54;261;6,13;76024,54;42
2020T2;49;Zamora;17675,0;19002,0;16162,0;103,81;35,63;0,54;119;5,88;83416,67;43
2020T3;49;Zamora;17675,0;19002,0;16162,0;103,07;35,63;0,54;248;4,84;87921,26;44
2020T4;49;Zamora;17675,0;19002,0;16162,0;104,39;35,63;0,54;271;5,54;78979,87;47
2021T1;49;Zamora;18270,0;19668,0;16688,0;104,23;35,74;2,37;271;6,64;90836,26;65
2021T2;49;Zamora;18270,0;19668,0;16688,0;106,64;35,74;2,37;341;7,04;79453,2;96
2021T3;49;Zamora;18270,0;19668,0;16688,0;107,03;35,74;2,37;355;11,27;84462,37;134
2021T4;49;Zamora;18270,0;19668,0;16688,0;110,91;35,74;2,37;307;5,54;92716,67;120
2022T1;49;Zamora;19254,0;20798,0;17558,0;113,37;35,31;8,1;366;9,56;88925,29;232
2022T2;49;Zamora;19254,0;20798,0;17558,0;117,62;35,31;8,1;318;7,55;87151,35;127
2022T3;49;Zamora;19254,0;20798,0;17558,0;119,17;35,31;8,1;442;24,43;88931,58;87
2022T4;49;Zamora;19254,0;20798,0;17558,0;119,53;35,31;8,1;376;15,69;106711,23;62
2023T1;49;Zamora;20227,0;21791,0;18516,0;120,43;35,27;8,38;396;10,86;108993,94;133
2023T2;49;Zamora;20227,0;21791,0;18516,0;122,31;35,27;8,38;420;7,86;88376,54;98
2023T3;49;Zamora;20227,0;21791,0;18516,0;123,19;35,27;8,38;326;12,58;82790,42;73
2023T4;49;Zamora;20227,0;21791,0;18516,0;123,45;35,27;8,38;342;12,28;84080,0;83
2024T1;49;Zamora;20975,0;22561,0;19253,0;124,37;35,27;7,67;355;16,62;93803,8;65
2024T2;49;Zamora;20975,0;22561,0;19253,0;126,26;35,27;7,67;351;12,82;85860,0;62
2024T3;49;Zamora;20975,0;22561,0;19253,0;125,29;35,27;7,67;419;10,5;89300,93;80
2024T4;49;Zamora;20975,0;22561,0;19253,0;126,17;35,27;7,67;459;6,32;86153,47;192
2015T1;50;Zaragoza;19672,0;22260,0;16572,0;99,02;40,63;-3,18;1812;21,52;97548,32;557
2015T2;50;Zaragoza;19672,0;22260,0;16572,0;100,8;40,63;-3,18;1762;15,95;97542,58;403
2015T3;50;Zaragoza;19672,0;22260,0;16572,0;99,77;40,63;-3,18;1810;20,94;94482,86;417
2015T4;50;Zaragoza;19672,0;22260,0;16572,0;100,41;40,63;-3,18;1542;15,11;101760,15;481
2016T1;50;Zaragoza;19729,0;22346,0;16610,0;98,46;40,82;0,83;1893;16,16;102663,43;219
2016T2;50;Zaragoza;19729,0;22346,0;16610,0;99,74;40,82;0,83;2058;14,48;98590,24;1030
2016T3;50;Zaragoza;19729,0;22346,0;16610,0;99,54;40,82;0,83;1922;22,58;98642,6;334
2016T4;50;Zaragoza;19729,0;22346,0;16610,0;101,34;40,82;0,83;1779;20,63;97951,56;491
2017T1;50;Zaragoza;20071,0;22818,0;16847,0;100,93;40,83;0,08;2254;16,46;97476,49;602
2017T2;50;Zaragoza;20071,0;22818,0;16847,0;101,52;40,83;0,08;2215;12,64;101234,6;644
2017T3;50;Zaragoza;20071,0;22818,0;16847,0;100,9;40,83;0,08;2204;19,74;112906,57;402
2017T4;50;Zaragoza;20071,0;22818,0;16847,0;102,58;40,83;0,08;2207;16,18;98728,02;817
2018T1;50;Zaragoza;20572,0;23366,0;17328,0;101,78;40,74;8,82;2436;17,16;109693,05;762
2018T2;50;Zaragoza;20572,0;23366,0;17328,0;103,35;40,74;8,82;2650;16,23;96398,12;408
2018T3;50;Zaragoza;20572,0;23366,0;17328,0;103,2;40,74;8,82;2487;17,37;97449,22;615
2018T4;50;Zaragoza;20572,0;23366,0;17328,0;104,24;40,74;8,82;2186;17,66;107084,6;755
2019T1;50;Zaragoza;21338,0;24083,0;18149,0;102,9;40,57;10,23;2408;20,6;103477,87;418
2019T2;50;Zaragoza;21338,0;24083,0;18149,0;104,33;40,57;10,23;2447;15,53;103126,19;517
2019T3;50;Zaragoza;21338,0;24083,0;18149,0;103,64;40,57;10,23;2303;19,5;114208,04;547
2019T4;50;Zaragoza;21338,0;24083,0;18149,0;104,7;40,57;10,23;2288;23,43;105519,9;579
2020T1;50;Zaragoza;21392,0;23975,0;18375,0;103,43;40,44;5,24;2409;24,41;109454,33;588
2020T2;50;Zaragoza;21392,0;23975,0;18375,0;103,39;40,44;5,24;1367;23,41;113590,72;352
2020T3;50;Zaragoza;21392,0;23975,0;18375,0;103,1;40,44;5,24;2097;20,36;127516,75;203
2020T4;50;Zaragoza;21392,0;23975,0;18375,0;104,04;40,44;5,24;2383;23,46;129886,55;1043
2021T1;50;Zaragoza;22288,0;24936,0;19218,0;104,17;40,53;-1,38;2478;17,84;112337,96;533
2021T2;50;Zaragoza;22288,0;24936,0;19218,0;106,43;40,53;-1,38;3110;17,88;115258,56;591
2021T3;50;Zaragoza;22288,0;24936,0;19218,0;106,84;40,53;-1,38;2742;17,87;111177,44;745
2021T4;50;Zaragoza;22288,0;24936,0;19218,0;110,53;40,53;-1,38;2452;18,47;134421,37;399
2022T1;50;Zaragoza;23346,0;26135,0;20160,0;112,88;40,33;14,77;2997;19,79;116826,3;549
2022T2;50;Zaragoza;23346,0;26135,0;20160,0;116,6;40,33;14,77;3116;17,52;126374,61;604
2022T3;50;Zaragoza;23346,0;26135,0;20160,0;117,94;40,33;14,77;3313;21,01;119164,06;592
2022T4;50;Zaragoza;23346,0;26135,0;20160,0;117,84;40,33;14,77;2482;20,87;136468,79;671
2023T1;50;Zaragoza;24533,0;27434,0;21245,0;118,19;40,18;10,47;2805;17,36;121401,64;366
2023T2;50;Zaragoza;24533,0;27434,0;21245,0;119,32;40,18;10,47;2849;23,41;103013,95;1139
2023T3;50;Zaragoza;24533,0;27434,0;21245,0;120,58;40,18;10,47;2449;16,66;126190,68;635
2023T4;50;Zaragoza;24533,0;27434,0;21245,0;120,75;40,18;10,47;2504;21,73;116234,63;516
2024T1;50;Zaragoza;25448,0;28380,0;22150,0;121,74;40,18;12,55;2624;21,04;127829,08;929
2024T2;50;Zaragoza;25448,0;28380,0;22150,0;123,57;40,18;12,55;2796;18,6;114350,49;723
2024T3;50;Zaragoza;25448,0;28380,0;22150,0;123,37;40,18;12,55;2971;16,46;122656,83;846
2024T4;50;Zaragoza;25448,0;28380,0;22150,0;124,06;40,18;12,55;3179;21,42;123335,8;621
2015T1;51;Ceuta;21989,0;24621,0;17993,0;99,04;39,17;1,35;119;27,73;127678,16;36
2015T2;51;Ceuta;21989,0;24621,0;17993,0;100,87;39,17;1,35;102;24,51;124531,65;41
2015T3;51;Ceuta;21989,0;24621,0;17993,0;99,53;39,17;1,35;40;35,0;119823,53;35
2015T4;51;Ceuta;21989,0;24621,0;17993,0;100,55;39,17;1,35;93;16,13;122590,91;35
2016T1;51;Ceuta;21810,0;24461,0;17902,0;98,49;39,52;2,58;99;21,21;115460,53;46
2016T2;51;Ceuta;21810,0;24461,0;17902,0;100,21;39,52;2,58;141;14,89;121709,4;42
2016T3;51;Ceuta;21810,0;24461,0;17902,0;99,47;39,52;2,58;73;19,18;110027,03;40
2016T4;51;Ceuta;21810,0;24461,0;17902,0;101,2;39,52;2,58;51;27,45;188191,18;33
2017T1;51;Ceuta;21866,0;24663,0;17892,0;100,72;39,7;2,25;112;17,86;137810,81;44
2017T2;51;Ceuta;21866,0;24663,0;17892,0;102,03;39,7;2,25;130;37,69;134443,48;45
2017T3;51;Ceuta;21866,0;24663,0;17892,0;100,74;39,7;2,25;97;30,93;112716,22;37
2017T4;51;Ceuta;21866,0;24663,0;17892,0;102,15;39,7;2,25;99;19,19;122986,49;42
2018T1;51;Ceuta;22287,0;24972,0;18445,0;100,84;39,76;-1,28;104;9,62;109179,78;42
2018T2;51;Ceuta;22287,0;24972,0;18445,0;102,74;39,76;-1,28;147;40,14;129405,94;44
2018T3;51;Ceuta;22287,0;24972,0;18445,0;102,12;39,76;-1,28;79;22,78;120138,46;59
2018T4;51;Ceuta;22287,0;24972,0;18445,0;103,15;39,76;-1,28;94;19,15;113987,5;46
2019T1;51;Ceuta;23246,0;25639,0;19734,0;101,79;39,9;1,76;512;83,79;122473,68;54
2019T2;51;Ceuta;23246,0;25639,0;19734,0;103,38;39,9;1,76;126;26,98;142754,55;51
2019T3;51;Ceuta;23246,0;25639,0;19734,0;101,75;39,9;1,76;103;10,68;120729,41;41
2019T4;51;Ceuta;23246,0;25639,0;19734,0;103,23;39,9;1,76;93;13,98;123827,59;52
2020T1;51;Ceuta;23439,0;26037,0;19805,0;101,66;39,99;4,26;93;16,13;133988,37;42
2020T2;51;Ceuta;23439,0;26037,0;19805,0;102,63;39,99;4,26;68;11,76;168425,2;37
2020T3;51;Ceuta;23439,0;26037,0;19805,0;101,49;39,99;4,26;89;40,45;133037,04;46
2020T4;51;Ceuta;23439,0;26037,0;19805,0;102,66;39,99;4,26;73;24,66;132071,43;38
2021T1;51;Ceuta;23545,0;25981,0;20198,0;102,43;40,18;1,49;72;12,5;127592,59;41
2021T2;51;Ceuta;23545,0;25981,0;20198,0;104,67;40,18;1,49;99;20,2;121459,46;57
2021T3;51;Ceuta;23545,0;25981,0;20198,0;104,4;40,18;1,49;12;25,0;185444,44;68
2021T4;51;Ceuta;23545,0;25981,0;20198,0;107,74;40,18;1,49;125;39,2;147674,16;58
2022T1;51;Ceuta;23841,0;26049,0;20699,0;109,28;40,18;5,05;131;25,19;125195,65;57
2022T2;51;Ceuta;23841,0;26049,0;20699,0;113,2;40,18;5,05;153;19,61;125890,0;53
2022T3;51;Ceuta;23841,0;26049,0;20699,0;114,12;40,18;5,05;91;6,59;149494,85;47
2022T4;51;Ceuta;23841,0;26049,0;20699,0;114,93;40,18;5,05;123;14,63;143942,15;45
2023T1;51;Ceuta;24812,0;26833,0;21943,0;115,77;40,26;4,43;110;14,55;137024,79;75
2023T2;51;Ceuta;24812,0;26833,0;21943,0;117,37;40,26;4,43;115;4,35;128628,32;46
2023T3;51;Ceuta;24812,0;26833,0;21943,0;118,96;40,26;4,43;105;15,24;130816,09;36
2023T4;51;Ceuta;24812,0;26833,0;21943,0;119,16;40,26;4,43;123;21,95;122000,0;42
2024T1;51;Ceuta;26041,0;27994,0;23285,0;119,4;40,26;5,0;133;7,52;132034,78;55
2024T2;51;Ceuta;26041,0;27994,0;23285,0;121,28;40,26;5,0;117;13,68;155972,48;63
